,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001495,잠실 관광특구,832632006,541220562,291411444,97630482,110267895,95084015,108959094,129279076,166889091,124522353,187164581.0,,5250008.0,38972548,244809280,356435589,532458779,251619040,5061656.0,238416937.0,238116198.0,150087517.0,101325395.0,51070115.0,12.0
1,관광특구,1001494,종로?청계 관광특구,2370222427,1753143439,617078988,274579628,349683606,371809552,343337902,413732751,363576216,253502772,180806738.0,73693657.0,132986774.0,166744699,870627447,945363112,1339683429,701209911,11460726.0,517548357.0,666279354.0,421482876.0,275927451.0,148194577.0,29.0
2,관광특구,1001493,동대문패션타운 관광특구,134725612,100226606,34499006,18868778,19612916,19886462,20254211,21604239,18739803,15759203,12308731.0,,3556942.0,4585795,41754131,72520013,83767925,43649076,1284430.0,33491716.0,28658561.0,22432225.0,24237513.0,17312554.0,11.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,1763911575,1467218916,296692659,248574321,297079995,305326683,321763150,294474767,193356590,103336069,107060440.0,181079.0,39315534.0,45707554,570115449,1001531519,875989587,486214068,7301685.0,255323864.0,393640084.0,360282757.0,252054839.0,93600422.0,20.0
4,관광특구,1001491,이태원 관광특구,630867411,328797872,302069539,79831437,52946486,39373663,57664063,98982223,168522370,133547169,178444599.0,5111676.0,,3705126,137694563,305911447,345487425,261664226,5690916.0,265560231.0,199382162.0,53068828.0,64992107.0,18457406.0,6.0
5,전통시장,2130324,길동복조리시장,141216002,85877217,55338785,14268040,15389529,11208616,19327214,25683818,29669233,25669552,6660751.0,,3835495.0,19033923,86688278,24997555,73815700,67400302,338245.0,13131898.0,26460402.0,37882481.0,32496245.0,30906731.0,3.0
6,전통시장,2130323,둔촌역전통시장,99091702,53583364,45508338,1802991,9157855,14101637,14022585,14498296,23741708,21766630,,82092.0,14293187.0,24617360,59971364,127699,49415171,49676531,269483.0,3337596.0,11808410.0,22019950.0,29865939.0,31790324.0,3.0
7,전통시장,2130322,고분다리전통시장,58822543,42422509,16400034,4675197,6201797,6086980,8678165,16780370,8147828,8252206,2379604.0,8332181.0,5851531.0,5006007,25440259,11812961,32572461,17456503,221150.0,3610650.0,10532205.0,11361630.0,11563796.0,12739533.0,6.0
8,전통시장,2130320,암사종합시장,52272473,31850020,20422453,5919918,7544737,4336046,6678558,7370761,10667189,9755264,5203076.0,,1343246.0,5585366,25915141,14225644,37967947,13878615,1349906.0,7235428.0,9635389.0,12663442.0,12201756.0,8760640.0,5.0
9,전통시장,2130319,성내전통시장,92281207,62238333,30042874,11724240,12392968,11810859,11763472,14546794,15603504,14439370,,4930168.0,13632476.0,23064263,42246140,8408160,47519717,43476384,246144.0,6006251.0,13290012.0,19970318.0,20003282.0,31480093.0,5.0
