,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,242126,186104,56022,32383,36418,37689,38452,41162,29018,27004,,29539.0,125491,44092,42418,586.0,87448,124480,2352.0,50843.0,65747.0,42272.0,38401.0,12313.0
1,관광특구,1001495,잠실 관광특구,554248,372693,181555,67479,67494,72318,74664,90738,94593,86962,23211.0,13595.0,153549,65645,207006,91242.0,293280,208487,4558.0,134074.0,135382.0,88910.0,74338.0,64508.0
2,관광특구,1001494,종로?청계 관광특구,1035585,788017,247568,137382,147699,156466,164208,182262,149101,98467,17739.0,27837.0,423848,155135,315901,95125.0,572633,356318,3720.0,175717.0,213121.0,177409.0,174410.0,184574.0
3,관광특구,1001493,동대문패션타운 관광특구,359164,290681,68483,51383,59525,59706,60710,59357,38633,29850,13304.0,18864.0,165960,50167,84277,26592.0,177928,152681,1886.0,57410.0,82973.0,67634.0,69404.0,51305.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,1576321,1358961,217360,235346,271103,282438,284802,285272,131944,85416,7505.0,42207.0,919897,152333,351022,103357.0,753873,498154,3730.0,190692.0,338576.0,311733.0,236219.0,171084.0
5,관광특구,1001491,이태원 관광특구,250100,149385,100715,27983,24666,26358,28221,42157,55868,44847,58266.0,10463.0,56599,24461,58630,41681.0,135935,95319,1828.0,86932.0,81655.0,28654.0,19765.0,12416.0
6,전통시장,2130326,고덕 골목형상점가,20776,14076,6700,2764,2560,2534,2838,3380,3198,3502,184.0,453.0,5252,2083,10846,1958.0,12812,7495,128.0,1968.0,3948.0,5029.0,5559.0,3675.0
7,전통시장,2130325,명일전통시장,6870,5230,1640,413,1051,1387,994,1385,1129,511,26.0,129.0,582,964,3685,1484.0,3715,2814,10.0,597.0,920.0,1494.0,1925.0,1583.0
8,전통시장,2130324,길동복조리시장,39716,26868,12848,4010,4457,4912,6047,7442,6615,6233,,2357.0,10173,9795,16722,669.0,20871,17874,28.0,1411.0,3354.0,7130.0,12354.0,14462.0
9,전통시장,2130323,둔촌역전통시장,50082,35984,14098,6628,5762,6517,6949,10128,7873,6225,394.0,1265.0,9505,7606,24336,6976.0,28799,18654,245.0,3336.0,7260.0,10477.0,14029.0,12105.0
