,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001496,강남 마이스 관광특구,4000265033,3156323904,843941129,575367393,567350477,670017232,680250242,663338560,478301762,365639367,,124838758.0,1936379755,675156970,1144747843,119141707.0,1354219246,1390290050,35305440.0,571204379.0,778410483.0,626805689.0,473453551.0,259329753.0,39.0
1,관광특구,1001495,잠실 관광특구,32299432461,20335516302,11963916159,3385188576,3888394605,3924793863,4184170618,4952968640,6771110827,5192805332,1681233958.0,427083818.0,5572145285,3413807109,14061857511,7143304780.0,16144938360,10936263400,225537198.0,7320885180.0,7769705742.0,4643410595.0,3817723525.0,3303939532.0,251.0
2,관광특구,1001494,종로?청계 관광특구,47116455557,34190704679,12925750878,5442257919,6357394623,6928139976,7114446294,8348465867,8463543385,4462207493,1222560465.0,904949288.0,11518688915,5760082732,19897648008,7812526149.0,24366231741,13233846968,141699119.0,7620875392.0,9294677039.0,6815236017.0,6784569807.0,6943021314.0,464.0
3,관광특구,1001493,동대문패션타운 관광특구,11254402359,8921711585,2332690774,1612454378,1676139236,1749696515,1851415673,2032005783,1441325484,891365290,440879883.0,560606631.0,3871901220,1286960575,3682603365,1411450685.0,5119958813,4002155021,50694324.0,1533222215.0,2185563222.0,1874832997.0,1920929182.0,1556871887.0,160.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,84431294042,69778815710,14652478332,11051113772,14534281179,14705295974,15366485422,14121639363,9350329502,5302148830,469528639.0,1249161088.0,30641507186,7609462999,31830452906,12631181224.0,32613081252,19908622580,213121213.0,7737578765.0,13813971468.0,13122459836.0,10165385097.0,7469187449.0,602.0
5,관광특구,1001491,이태원 관광특구,8340425383,4891189586,3449235797,886676399,812785852,821552009,1046026110,1324149216,2116929110,1332306687,1233341837.0,290683672.0,1585031665,669027506,2782500373,1779840330.0,3944331582,2874793401,44168188.0,2457201655.0,2388703087.0,852042364.0,682253479.0,394756203.0,116.0
6,전통시장,2130326,고덕 골목형상점가,755793380,488602487,267190893,91115305,93943441,85821408,99162503,118559830,151025933,116164960,6421825.0,5535972.0,126130190,52915003,436513449,128276941.0,423893366,273883409,4918251.0,67155989.0,181557714.0,186997712.0,151938120.0,105208990.0,9.0
7,전통시장,2130325,명일전통시장,210479042,140417781,70061261,9240104,24297792,42049807,23515555,41314523,45832364,24228897,3246768.0,3844240.0,11837060,20441066,103648373,67461535.0,129287223,60059973,515360.0,17940244.0,38641934.0,37008377.0,57901568.0,37339713.0,6.0
8,전통시장,2130324,길동복조리시장,1171727701,722137602,449590099,108494506,158966097,128749111,142253513,183674375,259993692,189596407,,27428775.0,204193693,263571176,576271102,100262955.0,678343194,389695052,215042.0,68430266.0,118925563.0,200696074.0,336203091.0,343568208.0,13.0
9,전통시장,2130323,둔촌역전통시장,1725983507,1143901184,582082323,229928516,191473679,226692200,230262950,265543839,341417355,240664968,28662711.0,11696737.0,136307963,206322055,963531014,379463027.0,1047374289,513380725,2195341.0,114985342.0,304334668.0,342039860.0,433510680.0,363689121.0,43.0
