,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,203237,157315,45922,30058,29882,32169,34232,30974,24005,21917,,28169.0,103969,36654,34047,398.0,71646,105144,1608.0,40740.0,57240.0,36292.0,29868.0,11044.0
1,관광특구,1001495,잠실 관광특구,432132,289385,142747,53388,57594,59754,57975,60674,76373,66374,253.0,10657.0,134847,61574,189517,35284.0,232923,153268,3062.0,95425.0,102763.0,66869.0,64647.0,53427.0
2,관광특구,1001494,종로?청계 관광특구,829999,621779,208220,121189,121012,122396,129188,127994,125176,83044,521.0,23817.0,344390,146768,274728,39775.0,471619,275791,2288.0,138258.0,168204.0,140761.0,148476.0,149427.0
3,관광특구,1001493,동대문패션타운 관광특구,262147,211872,50275,40287,40923,42988,45288,42386,29156,21119,7460.0,15808.0,123335,38308,66404,10832.0,140046,99386,923.0,41337.0,63024.0,47764.0,48832.0,37556.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,1242098,1080132,161966,212992,214132,207575,233804,211629,98310,63656,67.0,33728.0,755943,126743,281945,43672.0,617999,363308,1784.0,139651.0,260376.0,247644.0,199895.0,131947.0
5,관광특구,1001491,이태원 관광특구,146189,102016,44173,18816,19460,20097,21360,22283,26884,17289,511.0,2019.0,53312,22489,56398,11460.0,69967,59589,1264.0,46663.0,39821.0,16971.0,15728.0,9098.0
6,전통시장,2130326,고덕 골목형상점가,20796,14494,6302,2848,2605,2631,3060,3350,3125,3177,56.0,506.0,5734,2974,10396,1130.0,12526,7584,170.0,1812.0,3698.0,5072.0,5884.0,3472.0
7,전통시장,2130325,명일전통시장,5870,4022,1848,866,644,973,853,686,1363,485,,,371,804,3911,784.0,3131,2352,62.0,751.0,962.0,930.0,1783.0,995.0
8,전통시장,2130324,길동복조리시장,39282,24304,14978,5121,4412,4684,4847,5240,7245,7733,,1299.0,9872,11457,16366,288.0,20907,17258,26.0,1299.0,3931.0,7064.0,11937.0,13904.0
9,전통시장,2130323,둔촌역전통시장,51927,36280,15647,8240,6444,6883,6483,8230,8317,7330,298.0,966.0,9236,9528,28014,3885.0,29210,20060,158.0,3344.0,7214.0,11072.0,15109.0,12375.0
