,상권코드,상권코드명,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
95,2110648,양천향교역 7번,848131,16127637,6061403,6884543,14130215,5201052
96,2110629,송정역 4번,2845654,56906942,36851212,41473815,62975558,21266531
97,2110023,서울대병원,1631388,48706270,38006793,46490987,68897027,30625375
98,2110946,청계산원터골,229,5965,4610,6360,5905,1509
99,2110160,광진경찰서,6414,89910,39143,54859,66827,26400
100,2110923,방배역 1번,1164488,34027405,15873828,18502228,32348751,11685552
101,2110788,영등포시장역 3번,554038,16206258,8807643,9940322,16314223,4598428
102,2111011,잠실나루역,953447,30009875,14122988,15029245,23893967,8250456
103,2110950,논현역 7번,2349631,84541898,38519600,47454907,96869932,34611860
104,2110991,삼성중앙역 5번,644071,33985427,16093294,18755262,36566876,9675890
105,2110774,당산반도유보라팰리스아파트,1753295,48534307,18832569,21211224,44143581,13712480
106,2110796,한림대학교한강성심병원,535374,16097988,8729141,9846433,16180973,4549474
107,2110601,신월1동우편취급국,10576,71103,30656,35448,57355,25225
108,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",1086863,18836094,6531303,7507357,14689968,5219793
109,2110618,강서고등학교,24349,208936,96693,116933,167365,74192
110,2110545,마포구청역 1번,1300196,25619878,10400225,11483908,21285856,7895097
111,2110460,구산역 4번,778970,14354924,5929433,6584581,10041649,3635464
112,2110483,연천초등학교,26049,193606,112533,140843,192633,82201
113,2110906,서문여고,17678,236958,137087,176079,235256,93151
114,2110626,양화초등학교,1848970,30707036,11082331,12109662,27311770,11613937
115,2110745,독산동정훈단지,24113,161573,88272,103936,158185,67426
116,2110790,대림1동주민센터,1730518,22073944,8617300,9566489,18085073,6826792
117,2110795,도림초등학교,19384,139036,68586,79883,115243,46519
118,2110501,연희어린이공원,25129,179809,102228,125782,188787,80702
119,2110514,서대문우체국,93926,532326,364934,423774,593922,288405
120,2110838,상도1동주민센터앞,336172,6406298,2945363,3217359,5583048,2746132
121,2110488,우리은행응암동지점,1410672,27805223,9846463,10769842,21243016,8114358
122,2110288,동구여중,524238,6400412,3367756,3751751,5881705,2634524
123,2110204,간데메공원,173974,3055753,1119377,1392471,2901744,1021055
124,2110340,인수중학교,7796,68220,42269,48018,58452,21520
125,2110011,청운초등학교,2285,64952,30386,48329,40050,12400
126,2110189,제기동역 1번,959997,27142676,28095568,29446431,22647519,5347274
127,2110231,장안교,11788,137440,59331,78888,108750,42527
128,2110475,백련산해모로아파트,16301,159143,94088,113128,154632,59513
129,2110890,봉천역 1번(관악초등학교),2645320,43870179,17885360,20062761,36662742,15148822
130,2110435,서울과학기술대,11170,105940,54019,65390,87081,39287
131,2110401,도봉구민회관,29518,211176,103522,118692,163676,60707
132,2110337,아카데미하우스,7693,67590,41718,47381,57624,21097
133,2110195,동대문구청,81607,1073721,727025,844360,1054007,340599
134,2110388,도봉우체국,3742396,59423399,22600070,24606558,48092213,19917710
135,2110224,외대앞역 2번,1267171,16337457,9299987,10499191,16416760,7546121
136,2110246,월드순복음교회,825647,10759090,4684630,5349200,9450862,3362020
137,2110423,석계역 2번,3046132,39871484,18398324,20897302,39702887,16131425
138,2110271,신내역 1번,7765,118918,49448,60282,99049,37728
139,2110104,신금호역 4번,558210,11839458,4723459,5676832,10061389,3535860
140,2110193,고려대역 4번,198765,4071347,1844304,2002611,3492745,1667332
141,2110373,수유역 2번,89136,600152,337010,395119,599651,253170
142,2110960,은광여고,404731,17814233,6991317,8016278,17054372,5804268
143,2111055,선사초등학교,4409,46479,21663,26328,35587,14386
144,2110773,당산역 13번,3938822,82829278,33920222,37616172,82519267,31679056
145,2110072,열정도,568005,20712064,8130239,9479270,18772879,6423872
146,2110121,한양대역 4번,452193,20116318,10811921,11834624,16173183,5709333
147,2110990,청담역 12번,1179637,46512677,13612259,16354905,35889453,10133066
148,2110797,KT대방빌딩,1726161,22057786,8607302,9555339,18067468,6817657
149,2110100,옥수동우편취급국,2035,51605,25952,34738,46024,16851
150,2110091,리움미술관,2560081,27682992,17944188,24109793,45819113,22034384
151,2110805,신길새마을금고신길4동지점,14315,104314,49049,60193,90196,35162
152,2110663,우장산롯데캐슬아파트앞,23462,234911,120138,140512,202541,84676
153,2110530,아현역 1번,928266,18384204,8587111,10077151,16022560,6021760
154,2110026,종로5가역 4번,4342990,89855117,73773812,81151276,95395668,26172133
155,2110043,충무초등학교,471437,18747547,10702468,10945866,18530400,6090222
156,2110564,홍대입구역 3번,8185913,84454285,71613028,92390315,164220841,83173356
157,2110948,헌인가구단지,358,3227,1114,2022,2104,236
158,2110238,배꽃어린이공원,1427268,21322094,8325082,9435171,18355830,7174791
159,2110914,내방역 6번,846016,28166268,10146841,11734499,24659835,7420474
160,2110880,신림역 1번,8072471,117746069,47356051,54664484,115003643,54470613
161,2110779,대림갑을명가아파트,15165,110129,59817,66972,96456,38652
162,2110791,신풍역 3번,1731006,22062588,8610070,9561686,18083235,6823895
163,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),4948,56867,25600,31043,47424,19991
164,2110705,고산초등학교,19161,186408,102037,119834,163373,64023
165,2110570,KB국민은행 서강지점,147391,3909302,1708207,1781568,3214887,1172791
166,2110921,서울프랑스학교,771,57994,30566,37442,48939,17939
167,2110798,신풍역 2번,1734162,22116802,8634732,9588348,18121887,6839591
168,2110852,이수역 9번,1212544,25841015,13036413,15390794,29094234,11904072
169,2110343,무너미어린이공원,16877,125107,73193,81325,103724,37965
170,2110523,홍제성원아파트,15660,102601,76900,106960,159451,68697
171,2110200,동대문경찰서,11367,116961,67168,72959,91513,35047
172,2110965,언주역 6번,373414,15466898,6439351,7462945,15170835,4025801
173,2110275,하나은행 망우동지점,30639,213895,124801,147056,216393,72648
174,2110298,솔숲어린이공원,253923,5336461,2719328,3033502,4747091,1511510
175,2110347,구세군강북종합사회복지관,134890,2574255,1366822,1561789,2144855,675935
176,2110383,덕성여대시반거리,9818,94534,64860,81592,96321,33880
177,2110389,한일병원,26799,154984,78460,89742,131873,52387
178,2110342,국립재활원,11745,101174,53344,60823,75856,29678
179,2110412,창동중학교,4052,69732,32626,44771,52865,21242
180,2110320,KB국민은행 종암동지점,194609,4046759,1828562,1998652,3482350,1659721
181,2110678,염창무학아파트,1849427,30672563,11068036,12096345,27287034,11603966
182,2110146,신자초등학교,6291,74613,34356,41830,69557,27804
183,2110073,삼각지역 3번,1161179,46898572,21834092,25282135,50209260,15157800
184,2110151,자양한강도서관,8283,111010,49992,59094,97739,39060
185,2110169,성동초등학교,9387,83018,36669,46297,74509,31769
186,2111076,둔촌2동주민센터,8695,66728,35901,44638,65003,27737
187,2111067,강동구립성내도서관,1980658,36320733,14020816,15302626,29181608,10446176
188,2110154,광진정말공원,10813,119792,58828,69418,113356,45357
189,2111058,성내중학교,3145,51193,22790,26578,41031,16744
190,2110783,영등포시장역 1번,544609,16144904,8759336,9880670,16228916,4568232
191,2110143,뚝섬유원지역 1번,844495,14187209,6884334,9191873,16522915,7222327
192,2110092,NH농협은행 보광동지점,7559,103964,59161,72438,94683,37174
193,2110144,어린이대공원역 4번,275908,5984449,3653089,3924224,5603674,2556555
194,2110059,새남터성지,2334,42258,19677,25019,35063,14022
195,2110044,관성묘,3181934,55994641,35237156,41404855,71296533,26972635
196,2110088,오산고등학교,9014,116472,63713,76606,104533,42633
197,2110770,영등포구청역 6번,1763546,48595985,18864052,21251431,44204585,13736625
198,2110976,언북초등학교,10053,134106,64479,73460,109410,42519
199,2110155,광진구청,12950,131822,72063,86472,120933,47788
200,2110267,망우역 2번,1065673,14488859,7195635,8035076,13204750,4231268
201,2110600,신월7동주민센터,16182,113235,51139,59977,91072,35748
202,2110985,청담근린공원,1187761,46549801,13639601,16391194,35960085,10161572
203,2110756,문래중학교,795927,20046182,8048954,8681675,16762525,5176859
204,2110129,성원어린이공원,1030013,36089445,13154954,16103543,35081677,9840432
205,2110234,중랑역 4번,811205,10710151,4657635,5315203,9394400,3339134
206,2110045,동대문역사문화공원역 5번,3200190,56049533,35273797,41443824,71353738,26999770
207,2110398,쌍문2동우체국,26697,205485,106624,126762,180783,69247
208,2110704,고척중학교,21623,201970,116210,144347,201263,80135
209,2110981,국악고교사거리,7663,194472,81358,98319,165907,57509
210,2110381,번동주공2단지,11742,137037,71042,84767,115986,41535
211,2110977,논현로18길,5002,139093,57312,71191,127210,44841
212,2111082,중앙보훈병원,7731,107791,42297,51989,80539,34799
213,2110628,신목동역,2250595,38287392,13822296,15178697,33208866,14047581
214,2110126,서울숲역 1번,1424526,51019245,19984530,24966696,50628505,14083631
215,2110556,절두산순교성지,14324,81251,50692,51768,82983,32963
216,2110180,광진정보도서관,136,17205,9769,12086,16783,5828
217,2110577,용강동주민센터,853503,30278040,11915973,13011361,29058630,9636412
218,2110653,화곡역 2번,3399117,53999675,20045584,22494390,47003585,18046919
219,2110148,어린이대공원역 3번,267947,5909790,3619707,3883904,5533090,2523440
220,2110581,염리초등학교,3066718,93726934,36080445,40546573,93172269,30411069
221,2110139,자양4동주민센터,862359,14246699,6913671,9229743,16583864,7252657
222,2111071,천동초등학교,786182,13916131,6663797,7590352,13138495,4242816
223,2110102,옥수역 6번,702355,16391604,8410499,9873674,16850932,6393541
224,2110908,구반포역,137641,4060792,2773031,3173054,4808087,1592673
225,2111041,거여역 8번,851286,15479883,5750629,6758698,11959316,4282877
226,2110777,구로세무서,19305,145688,66048,79046,124656,37713
227,2110764,문래역 3번,2867417,87968753,32771240,36868107,79767758,24523782
228,2110959,신구중학교,1060307,58106873,30793262,35542745,61740873,16671821
229,2110962,도산공원북측,36583,279409,170728,205602,310957,136470
230,2110070,용산세무서,17850,186648,105874,120957,179419,65097
231,2110604,신월4동주민센터,14555,104800,45513,55056,89846,36736
232,2110602,신월시영아파트중문,30236,231417,108374,125412,185868,71140
233,2110643,강서구다솔마을,707,17236,7379,8322,11051,4161
234,2110598,신월문화체육센터,13627,90619,43938,54213,84188,34333
235,2110729,가산동우체국,41706,337426,158689,190860,315194,106316
236,2110761,문래동남성맨션,8599733,94988601,48149833,54880518,105948594,43412542
237,2110784,신대림초등학교,17255,129171,75657,81898,111703,46260
238,2110818,신대방역 3번,3852792,51560203,19060693,21829319,43225586,20180479
239,2110553,가좌역 2번,376016,9435440,4215883,4783672,7539049,2418968
240,2111045,개미어린이공원,908412,12016097,4535469,5165894,8806244,3236042
241,2110461,새절역 2번,410432,5758712,2337747,2640069,4732413,2122004
242,2110476,역촌역 2번,401017,7773217,3389054,3646222,6818446,2655637
243,2110842,흑리단길,12540,163585,99075,120443,171232,76256
244,2110287,정릉3동주민센터,13837,120011,59788,72079,84616,43556
245,2110312,안암역 2번,284137,4483773,2801722,3004120,4959171,2634583
246,2110494,증산3교남측,24242,213902,97704,116295,181217,70477
247,2110504,명지전문대,10831,167270,81738,111364,115247,43846
248,2110184,용두사거리,1823623,35740045,19404523,21212701,32496189,9256112
249,2110183,한국의류시험연구원,1827109,35716451,19400044,21210279,32491986,9258597
250,2110244,중화역 4번,1429550,21356109,8336674,9447362,18371514,7179228
251,2110434,태릉입구역 4번,2278805,24945736,11909595,13435093,23854339,9631039
252,2110386,연산군묘,10871,105868,51026,58563,84263,34894
253,2110248,먹골파출소,15784,144091,88578,101378,147104,65770
254,2110132,성수2가3동주민센터,3970,27978,14452,19187,30948,9310
255,2110145,장안초등학교,274609,5980055,3654894,3925189,5596757,2553655
256,2111080,굽은다리역 3번,1075352,19463124,8906265,9758829,17282563,6433663
257,2110612,신정역 5번,1874829,25492452,9586866,10769589,21429046,8347880
258,2110082,용산구청,2165629,15733780,11694533,15742985,30140374,16076641
259,2110594,신월중학교,9548,83386,34881,53950,63187,24274
260,2110141,건대입구역 1번,5610562,72363786,46394227,58494044,113679385,52815055
261,2110103,옥수터널,1450778,31116555,14849756,17109834,29626731,11177903
262,2111078,굽은다리역 4번,234794,3881404,1750030,1882041,3412767,1480197
263,2110644,신광명마을,2733,45748,22068,26183,27683,10430
264,2110096,한남힐사이드아파트,416166,12087309,6318963,8453539,15817966,6017840
265,2110127,성수1가1동주민센터,400317,14989052,6849543,8885301,15587221,4256594
266,2110097,한남초등학교,436147,12265954,6435981,8585274,16023969,6110804
267,2110561,상수역 4번,892962,12974256,9151151,10606037,20492347,9863723
268,2110264,면목역 2번,1940590,30749849,11539376,13575781,25393053,9809871
269,2110166,구의1동주민센터,580597,9729250,3962680,4523691,8466240,3806989
270,2110136,경수초등학교,26129,121625,59348,75002,118994,48873
271,2110438,경춘선숲길 우측,331398,5150633,2256294,2581858,4638993,2039604
272,2110131,성수동카페거리,1920785,62333477,19152430,23857900,57376632,14729823
273,2110566,경의선책거리,8178710,84422413,71597634,92372775,164196371,83161309
274,2110569,홍대땡땡거리,11276485,143348540,116064386,142494773,248733961,122319829
275,2110554,망원역 1번,994417,21788526,12740277,15105042,24798432,8795096
276,2110054,청구역 3번,2207339,44960580,20415036,22905779,41287611,15114596
277,2110582,이대역 5번,1001900,26748608,19689336,21196228,30322099,11552007
278,2110650,우장산힐스테이트,957545,28687616,13381396,15921801,29507659,9006119
279,2110164,아차산역 5번,343229,6028154,2740127,3179348,5178068,2036650
280,2111032,방이역 1번,517682,12686081,5639456,6626437,12312943,4668715
281,2110677,등촌역 1번,960212,19396227,8706953,9947129,17384872,6095192
282,2110699,덕의초등학교,8902,101435,51962,62701,90694,37166
283,2111015,석촌역 3번,1076052,25599200,12466867,13987782,25676329,9378494
284,2110814,서울지방병무청,37672,793455,398071,463091,671541,244879
285,2110826,장승배기역 4번,1212072,19344695,8524656,9370852,16053408,6351827
286,2110177,동의초등학교,9336,76146,42210,51698,76024,32049
287,2110623,갈산공원,1321,16560,8090,9502,14342,6897
288,2110111,대현산장미원,7000,122818,63025,78987,111291,44088
289,2111006,석촌고분역 1번,218652,5333799,2268155,2545878,5061513,1824745
290,2110047,다산성곽길,2038501,48450562,25196673,27251698,46966145,16670082
291,2111004,삼전역 1번,332602,5861259,2419646,2724844,5636501,2154268
292,2110967,역삼역 8번,1920088,99935049,32783216,38876726,87116503,23093037
293,2110555,홍익지구대,4611116,88137796,49193760,58756487,114676127,47624818
294,2110575,대흥동주민센터,4037600,82222192,62361691,69313937,111719314,49301057
295,2110050,약수역 7번,1581052,29809402,14556473,16376578,28542705,10627751
296,2110649,우장산역 1번,1224841,27967993,12200680,14273635,23757294,9235486
297,2110168,대원고등학교,941357,20014529,7584309,8661234,15536670,5823019
298,2110580,양원초등학교,998474,26730202,19687622,21193884,30318212,11548449
299,2110661,강서새말어린이공원,14862,175573,90270,101514,152439,63362
300,2110106,금북초등학교,558342,11833637,4716596,5675057,10065559,3542826
301,2110174,아차산역 1번,335501,6049379,2752111,3191460,5186823,2037508
302,2110540,망원나들목체육관,3817,60325,33226,41665,66878,29808
303,2110557,홍대부속여중고앞,7459,117851,67595,87039,119771,44611
304,2111070,천호초등학교,689,42491,20164,22753,32441,12157
305,2110051,한양공고앞 교차로,3369571,52518428,30470270,37074668,65635359,25429526
306,2110624,목동문화체육센터,2894,81279,40540,48917,74192,34910
307,2111084,길동신동아아파트,1499,24843,10433,13432,18861,7834
308,2110101,옥정중학교,701791,16384998,8404257,9866019,16840352,6388445
309,2110559,성산중학교,4509331,79336544,45607558,54260552,110366305,48689678
310,2110170,동대부여고,7534,120947,56394,76124,101881,44128
311,2110159,구의역 4번,20960,235832,113677,134939,210550,86997
312,2111083,GS강동자이아파트,3317,45500,19990,24519,34189,14068
313,2110134,성수119안전센터,17033,95093,45227,55740,88425,39246
314,2111007,석촌고분역 4번,213434,5268771,2232857,2501903,4992702,1791172
315,2111009,송파책박물관,4033,58142,24591,34088,49604,22813
316,2110075,숙대입구역 1번,241768,6747390,3345741,3821173,6751818,2687133
317,2110563,상수역 3번,892046,12967521,9143275,10593597,20473318,9854834
318,2110120,서울숲카페거리,8129,37472,31735,44271,57018,18152
319,2110567,광흥창역 6번,149053,3947892,1721317,1797562,3251054,1183461
320,2110179,광나루역 1번,234413,6011709,2561266,2802236,4764011,1911101
321,2110217,자동차부품상가,27406,204981,96555,116108,195283,77142
322,2111051,천호역 6번,879617,13524255,7922496,9387978,16752785,6299353
323,2110065,남정초등학교,657548,18341563,7470019,8328143,15581926,5092694
324,2110579,마포역 4번,700155,26699931,10206708,11196733,25967317,8366289
325,2110173,구남초등학교,1216525,26383177,13975196,15890125,26851581,11350101
326,2110095,한강진역 3번,433495,12279092,6431376,8582413,16011588,6098122
327,2110076,삼각지역 14번,693132,19817954,10219269,11350040,20935564,7463745
328,2110034,창신1동주민센터,1598241,24992924,24904890,29710015,25845473,7502892
329,2110843,사당5동주민센터,1072254,21657512,8832218,9586846,17355151,6996282
330,2110599,신월1파출소,14920,108588,48869,54405,84632,35998
331,2111056,천호태영아파트,2840326,49706518,21878232,24617875,45840434,16705974
332,2110140,건대입구역 6번,5616240,72426254,46432621,58547756,113766269,52857836
333,2110667,가양역 10번,2403695,37800474,15615665,17477026,33056976,12669036
334,2110844,흑석2치안센터,6073,54296,28147,33289,52326,23251
335,2111012,석촌역 6번,921234,21818376,10447325,11720642,21232625,7854283
336,2110268,망우3동주민센터,19843,163581,75386,94098,131017,48425
337,2110543,중암중학교,2294112,58569081,16871126,19406695,51746550,15352209
338,2110086,이태원역 북측,2166455,15740982,11698404,15746684,30145470,16081670
339,2111020,방이동고분군(방산고등학교),6969,101815,45602,55263,82592,35995
340,2110793,대림썬프라자,1728434,22080211,8617277,9565405,18084091,6825967
341,2110099,유엔빌리지길,8880,67566,35366,44624,75223,34516
342,2110058,성심여자고등학교,5342,119016,52241,66728,113906,42205
343,2110593,신월3동주민센터,16743,148580,75164,85729,113924,45754
344,2110176,해오름공원,5706,86319,46777,53699,75382,28946
345,2110040,중구회현체육센터(정화예술대남산캠퍼스),156450,10701514,7878811,8554196,9744550,1896927
346,2111008,석촌고분역 3번,213455,5271170,2232530,2502776,4995763,1792928
347,2110118,왕십리역 9번,342403,4511905,3081490,3949574,7547021,3655363
348,2111063,강동구립 천호도서관,1971995,36267278,13989971,15267346,29138797,10429250
349,2110133,서울교통공사,23316,163377,76520,91163,157383,62924
350,2110721,가리봉파출소,37442,258521,123401,145141,243526,83932
351,2110888,청룡동주민센터,2638446,43837860,17867526,20042204,36625280,15132269
352,2110436,상계제일중학교,2338147,39167640,15141038,16434181,30491958,13254286
353,2110697,개봉3동주민센터,20976,154402,82034,90166,139813,48516
354,2111040,거여초등학교,7241,78355,36611,45205,64013,26652
355,2110889,봉천역 6번,2651709,43943940,17928525,20121740,36742435,15175340
356,2110858,신대방역 1번,3846477,51500195,19026775,21792248,43170879,20160564
357,2110964,싸리고개근린공원,9609,128835,55726,69026,112440,44852
358,2110975,매봉역 1번,415107,22552704,7915854,9214652,20258113,5690018
359,2110511,연희초등학교,18795,202847,133115,151825,206831,87820
360,2110165,국립정신건강센터,945389,20051202,7604681,8683482,15566242,5833030
361,2110508,서연중학교,22529,189196,130193,149835,208622,79639
362,2111069,천호1동주민센터,2175,48518,23414,26968,40487,16288
363,2110161,중곡역 3번,948578,20043552,7600400,8674144,15565682,5833250
364,2110660,등촌3동주민센터,7966,82168,44503,52804,72715,26722
365,2110560,마포FM,6430,90145,46905,58965,79007,28685
366,2110153,중곡1동주민센터,685267,9546992,3768913,4388697,9191888,4049754
367,2110674,강서구청가양동별관,2875321,51251174,20688392,23413316,45291509,16178355
368,2110229,장평중학교,11867,133534,64342,77076,146997,58557
369,2110652,양천향교역 2번,845796,16119171,6059938,6882238,14127847,5200484
370,2110032,수족관거리,7575942,118022279,88714063,100540166,119553847,39754548
371,2110497,가좌역 3번,377665,9406576,4203239,4778039,7534334,2423725
372,2110225,촬영소사거리,9438,92169,42677,53540,82985,30189
373,2110171,중곡4동주민센터,5041,78346,38125,44734,61117,22635
374,2110198,동대문중앙새마을금고본점,64318,451982,351799,402747,456926,148794
375,2110015,청와대사랑채,5183,132181,84569,101398,116210,41642
376,2110186,종암초등학교,20079,116223,81834,94208,134989,70903
377,2110259,사가정역 1번,1858923,29469085,12337794,14153091,27215488,10242326
378,2110702,개봉초등학교,13331,110574,60523,69254,99334,37907
379,2110919,내방역 8번,843553,28117113,10120579,11702552,24614603,7402409
380,2110845,사당종합체육관,3722,74094,38700,39154,57773,24438
381,2111027,문정초등학교,679429,33682085,9108264,11183957,28227102,7044779
382,2110591,충정로역 6번,290178,7283943,2739575,3008086,6314301,2160812
383,2111090,강일동주민센터,13278,93895,39996,49010,69753,27841
384,2111021,방이역 4번,518591,12698100,5645759,6633747,12326427,4674941
385,2110655,발산역 5번,959513,28693967,13396392,15937630,29536070,9016216
386,2110039,회현역 1번,182194,10881934,8058923,8750564,9955795,1975230
387,2110541,동교초등학교,6267,83419,50347,62411,92837,40242
388,2110004,대신고등학교,1037590,14852180,8119261,8968920,11060552,3515618
389,2110162,군자역 4번,685622,9581078,3787442,4409796,9210572,4052840
390,2110041,남산케이블카,753057,41868396,32496167,39703247,62207392,23270303
391,2110520,경의중앙 신촌역,3073611,55699567,42802552,48262389,81576065,37833454
392,2110147,능동우편취급국,29910,142640,76621,87814,140659,62833
393,2110636,방화역 2번,847259,13619594,5721522,6439146,10618203,4245211
394,2110185,용두초등학교,1815930,35709638,19383484,21191116,32467148,9241932
395,2110115,상왕십리역 3번,1084202,24840071,9897602,11142806,21227258,7788142
396,2110057,황학코아루아파트,2422666,39250838,20023053,22692430,38843712,14992981
397,2110437,당고개역 2번,1486092,23622342,10015531,10877789,18249279,7673563
398,2110524,연희세브란스병원,6536,139721,83488,101107,111811,44356
399,2110534,경기대학교,277416,7250994,2716640,2975008,6250375,2127114
400,2110152,중곡어린이공원,13840,63483,34539,39611,59570,24546
401,2110548,마포구청역 4번,1299409,25593049,10392667,11474029,21271532,7890513
402,2110722,G타워,21942,198001,74344,83892,160062,54381
403,2110537,충정로현대아파트,959633,44800103,15198104,17231999,36716271,9742907
404,2110119,마장지하차도,481492,11496864,5243826,5447503,9267825,3221309
405,2110226,장안1동주민센터,15745,177144,77512,90652,151850,60269
406,2110218,답십리사거리,12800,141006,68046,78965,114953,43562
407,2110038,경향신문사,702882,37736898,12566821,14349627,30592761,7648061
408,2110536,돈의문센트레빌아파트입구,703825,37731030,12584966,14377396,30584114,7658725
409,2110158,중곡3동주민센터,951442,20052373,7603843,8678962,15572282,5837249
410,2110240,태릉시장 특화거리,816634,10745729,4671123,5331812,9429501,3357841
411,2110500,남가좌동현대아파트,14470,158714,81475,96193,137390,59523
412,2110025,충신시장옆,750509,35915895,29864312,32877014,40364285,8840506
413,2110633,개화산역 1번,658689,11159534,4229014,4646677,9053891,3229730
414,2110036,동묘앞역 3번,3352321,60464676,44146342,50744397,58093819,16641115
415,2110030,동대문역 3번,5167106,78909432,68777091,77954702,80862375,24825044
416,2110641,공항고등학교,6350,53477,25641,32317,43052,16036
417,2110517,서대문소방서,5430,70806,42107,54839,68328,31322
418,2110439,당고개역 5번,1484929,23612111,10008175,10867909,18234652,7666857
419,2110209,답십리 장령당공원,1683445,33638067,12320922,14038480,28324220,9802839
420,2110518,서대문구청,10899,136203,84605,97312,122277,46437
421,2110637,송정역 2번,1383220,20167294,9199484,10504661,18792707,7313394
422,2111061,암사역 1번,2015874,35323540,12295701,13802423,27478068,10206985
423,2110631,방화초등학교,658437,11155781,4226667,4642799,9049923,3227969
424,2110716,구로나눔길,18335,190120,92991,107206,165327,63301
425,2110657,양천향교역 5번,849733,16148012,6069705,6895417,14146643,5208048
426,2110526,봉원사,1681,49900,29382,35792,39002,17572
427,2111033,문정동성당,3306,49406,18719,24947,34133,11941
428,2110330,돌곶이역 1번,1059704,17496054,7085731,7813699,14133480,5265203
429,2110693,오류동역 4번,1711989,21920727,9473934,10281527,18599037,7080025
430,2110917,서초소방서,2940,86923,44322,54484,73634,26624
431,2110615,신서초등학교,9220,115222,60866,78244,109795,49491
432,2110994,개포고등학교,146874,4104384,1670552,2172673,2786804,957310
433,2110698,개웅초등학교(개웅중학교),11299,127312,66571,78051,113801,43749
434,2111088,고덕동성당,12598,111295,48415,60834,93677,36036
435,2110078,이촌동점보아파트,2410,44828,31183,42603,45029,15987
436,2110973,강남구청역 4번,970137,49701939,18765320,21916124,45116556,13592066
437,2110988,청담역 3번,1177892,46517576,13616506,16361627,35900739,10136511
438,2110966,논현2동주민센터,973829,49724328,18773348,21928878,45150383,13605493
439,2110799,영등포본동주민센터,3615360,61571507,44057268,53200725,90696753,29630199
440,2110970,학동초등학교,624269,30445850,11321812,12769886,28002989,7845251
441,2110211,전곡마을마당공원,11819,154299,81077,103066,143532,56830
442,2110974,언주중학교,1581974,79957655,29997564,34580799,72947727,21368768
443,2110216,전농중학교,10568,131839,63779,83417,114400,41870
444,2110205,경희대삼거리,31030,224604,140681,166694,196790,84689
445,2110825,신대방삼거리역 1번,22410,244666,124682,148056,227895,99680
446,2110834,동작구자원봉사센터,5465,134748,78875,91943,136679,59880
447,2110689,오류동역 3번,1721665,21995832,9509120,10320706,18660032,7104356
448,2110861,관악구신사동주민센터,35525,251559,109197,130854,213501,94889
449,2110690,오류2동버들시장,1703737,21897879,9459977,10260264,18558442,7059795
450,2110625,신정2동주민센터,5402,106124,55033,68595,85613,38616
451,2110782,영등포시장역 4번,551715,16181341,8797840,9927329,16289430,4584988
452,2110089,서빙고동주민센터,4524,63875,33679,40962,60758,25333
453,2110806,서울시립영등포장애인복지관,2075562,25549754,8524278,9409722,21407276,7946250
454,2110609,신정네거리역 2번,1479005,19087144,7710236,8769083,17298832,6429461
455,2110758,문래소공원,13475,160396,65667,78712,131813,46686
456,2110954,국기원,1616559,44199121,23729337,28466448,58282297,23181836
457,2110995,봉은사역 4번,428553,23713895,12354390,14327689,26246006,6966758
458,2110616,양목초등학교,1597847,32395409,13475827,15753527,32436186,12733904
459,2110968,강남구청역 2번,969468,49669773,18743053,21886255,45071925,13574200
460,2110071,한강미주맨션아파트,156400,5224216,3045887,3493740,4846955,1591794
461,2110607,금빛새마을금고본점,17718,156473,79163,90753,135223,52903
462,2110613,신정네거리역 4번,1462500,18960604,7656534,8708916,17198150,6390660
463,2110206,텃골근린공원,15220,168082,84951,96803,129452,50507
464,2110670,신곡초등학교,7135,93265,43038,54536,76652,35822
465,2110646,푸른들청소년도서관,1235821,28028041,12215334,14281996,23787508,9248520
466,2110647,화곡역 5번,3400417,53981644,20031727,22475774,46981882,18040654
467,2110597,신월1동주민센터,13207,103237,48248,51829,76450,29725
468,2110596,서서울호수공원,8007,61521,30198,34446,52087,20850
469,2110256,면목2동체육관,1947075,30718986,11521458,13546520,25376382,9805151
470,2110982,강남구보훈회관,214994,10285673,3745781,4434223,10336122,2713149
471,2110695,개봉1동주민센터,17177,133813,70176,79511,120925,48633
472,2110997,대청초등학교,790175,17868995,7224112,9068312,15781145,5787909
473,2110835,상도역 1번,1065340,20749035,9151070,10025111,17625604,7449455
474,2110952,논현목련공원,1058543,38374031,12618991,15149573,35911412,13274627
475,2110208,시조사삼거리,2535158,44569328,24653438,27356717,44634062,20194533
476,2111064,둔촌동역 4번,746025,18902871,8173188,9617893,17255058,6088599
477,2110219,삼육보건대학교,2519591,44589250,24672918,27362428,44634375,20179093
478,2110258,면동초등학교,1938550,30694626,11512200,13534444,25360486,9799650
479,2110833,상도역 2번,1067682,20765127,9162167,10038755,17646436,7455701
480,2110780,신길대성유니드아파트,9157,108490,54012,62154,91386,35081
481,2110989,대치동아우편취급국,2549091,123716062,46577399,56384231,112532376,32554009
482,2110175,푸른동산공원,3680,70717,34703,42773,64763,29060
483,2110083,서빙고역 1번,186316,4027879,1819504,2188293,3457360,991515
484,2110706,그라운드 고척,17194,155829,89377,109472,159468,66458
485,2110692,큰굴다리,23680,175641,94560,109982,166461,66895
