,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,475251,336625,138626,57274,63995,67896,72528,74932,73764,64862,129.0,91562,159938,123523,93922,6177.0,154791,273753,6643.0,116086.0,154325.0,81522.0,51708,18259.0
1,관광특구,1001495,잠실 관광특구,779050,497404,281646,93359,94697,98135,99667,111546,155844,125802,9603.0,109876,204772,206273,191889,56637.0,317730,425489,10543.0,227635.0,234776.0,117777.0,93164,59321.0
2,관광특구,1001494,종로?청계 관광특구,906744,703019,203725,123193,141197,143786,143374,151469,129224,74501,3565.0,177951,322191,202489,160769,39779.0,407968,435458,7531.0,251389.0,244222.0,149811.0,121985,68497.0
3,관광특구,1001493,동대문패션타운 관광특구,348563,276584,71979,52432,57424,59439,60660,46629,32246,39733,25781.0,63713,80919,55380,73008,49762.0,145123,192307,3351.0,99904.0,114786.0,65766.0,40042,13577.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,3218999,2701641,517358,473912,552524,556031,553966,565208,326204,191154,577.0,866116,1252885,645680,391445,62296.0,1405092,1554117,28896.0,724270.0,973038.0,672666.0,388223,172125.0
5,관광특구,1001491,이태원 관광특구,441329,280389,160940,47709,51268,56832,57501,67079,94036,66904,4019.0,55618,134618,130661,101610,14803.0,177427,233004,3858.0,148508.0,125416.0,57578.0,51396,23681.0
6,전통시장,2130324,길동복조리시장,8934,6026,2908,1266,1330,1318,888,1224,1706,1202,,1667,3012,2513,1661,81.0,3746,5067,101.0,1950.0,2743.0,1780.0,1749,489.0
7,전통시장,2130323,둔촌역전통시장,2096,1335,761,131,212,336,323,333,334,427,73.0,11,823,466,455,268.0,966,1106,16.0,565.0,644.0,347.0,330,174.0
8,전통시장,2130322,고분다리전통시장,1824,1372,452,300,225,286,308,253,226,226,,396,458,533,211,,437,1161,,479.0,431.0,320.0,211,157.0
9,전통시장,2130321,장신구 특화거리 상점가,4575,2829,1746,269,641,472,724,723,1134,612,,14,2107,1648,806,,1000,3506,28.0,1560.0,1617.0,412.0,744,144.0
10,전통시장,2130318,로데오거리상점가,84835,53859,30976,9655,10414,10363,10109,13318,17990,12986,313.0,5096,19233,19704,29314,11175.0,38907,45928,3484.0,34487.0,22030.0,12299.0,8971,3564.0
11,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),27230,19536,7694,4013,3625,3797,3857,4244,4376,3318,1053.0,4628,6130,5479,5923,4017.0,11949,14330,477.0,9311.0,7140.0,5116.0,3037,1196.0
12,전통시장,2130314,풍납시장,9421,6074,3347,1176,1193,1170,1190,1345,1984,1363,,822,2999,2551,2777,272.0,3505,5697,348.0,2688.0,2672.0,1244.0,1344,906.0
13,전통시장,2130313,방이시장,111950,78827,33123,15708,15600,16395,14837,16287,18705,14418,,27187,31966,25503,22026,5268.0,59780,49789,3015.0,30309.0,34102.0,19076.0,13161,9908.0
14,전통시장,2130312,석촌시장,1382,1016,366,177,148,288,181,222,222,144,,144,468,457,276,37.0,442,940,12.0,223.0,481.0,472.0,147,47.0
15,전통시장,2130311,새마을시장,63959,41517,22442,8012,8080,7956,7924,9545,12457,9985,,11983,15529,16583,16408,3456.0,32065,31894,2915.0,17497.0,15947.0,14070.0,10209,3321.0
16,전통시장,2130310,강남개포시장,87157,58785,28372,11237,11732,11777,11267,12772,15006,13366,,18846,27419,21458,16585,2849.0,42661,40916,3672.0,19979.0,14183.0,21181.0,17450,7110.0
17,전통시장,2130306,강남언주로,31833,26971,4862,4841,5404,5408,5613,5705,2787,2075,299.0,4614,14848,5841,4682,1549.0,15037,14117,66.0,7670.0,11437.0,6367.0,2619,993.0
18,전통시장,2130303,영동전통시장,15867,11162,4705,2084,2163,2278,2256,2381,2816,1889,11.0,286,2358,3194,6285,3733.0,7899,7716,365.0,3927.0,4650.0,3210.0,2465,999.0
19,전통시장,2130299,엔터식스 강남점,294109,187282,106827,35600,33310,34916,36902,46554,59506,47321,30.0,38002,86233,82350,79745,7749.0,96701,177866,3325.0,75845.0,78710.0,52198.0,41286,23206.0
20,전통시장,2130298,강남터미널지하도상점가2구역,64963,43758,21205,8931,8922,8470,8881,8554,11343,9862,,9166,18239,23567,13840,151.0,20696,44267,4768.0,7426.0,10194.0,19013.0,15799,7763.0
21,전통시장,2130295,인헌시장(원당종합시장),20011,12450,7561,2677,2335,2385,2349,2704,4300,3261,7.0,2704,6055,5700,4907,638.0,11820,8125,60.0,7832.0,6799.0,1742.0,2378,1134.0
22,전통시장,2130294,관악중부시장,32280,21126,11154,4006,3887,4461,4170,4602,5855,5299,,6431,8449,9871,6457,1072.0,11877,20403,417.0,7014.0,7720.0,8113.0,5509,3507.0
23,전통시장,2130293,봉천중앙시장,21845,15172,6673,3072,2992,2941,2913,3254,3459,3214,,5210,6001,5436,4736,462.0,10760,11085,380.0,8046.0,6520.0,3788.0,2004,1107.0
24,전통시장,2130290,영림시장,49746,34172,15574,6266,6818,6669,7031,7388,8539,7035,,10477,13186,13130,12010,943.0,24571,24967,790.0,16397.0,13938.0,8062.0,6432,3920.0
25,전통시장,2130285,서원동상점가,736767,466601,270166,87046,89022,93212,93300,104021,151574,118592,3288.0,109798,154505,168946,214858,85372.0,384228,352539,16669.0,304786.0,221712.0,98465.0,67036,28099.0
26,전통시장,2130278,미성동 도깨비시장 골목형상점가,2588,1419,1169,326,200,292,261,340,648,521,,395,794,690,569,140.0,1194,1394,72.0,663.0,674.0,562.0,515,102.0
27,전통시장,2130277,조원동 펭귄시장(신림중앙시장),1923,1191,732,270,213,258,197,253,382,350,,124,631,646,470,52.0,1106,817,5.0,459.0,666.0,110.0,214,469.0
28,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),132833,81457,51376,14093,15608,16352,16311,19093,33559,17817,,10234,30142,40759,38772,12926.0,76288,52772,3328.0,36482.0,27872.0,16294.0,20451,24633.0
29,전통시장,2130273,남성사계시장(남성시장),232106,160218,71888,29351,32078,31505,30624,36660,43015,28873,,30090,61541,58426,65464,16585.0,88706,140045,12522.0,74858.0,49810.0,47569.0,31688,12304.0
30,전통시장,2130271,남성역골목시장,20794,13407,7387,2764,2588,2807,2456,2792,4101,3286,,3901,6922,5417,4216,338.0,12039,8755,87.0,5271.0,7967.0,4861.0,2043,565.0
31,전통시장,2130269,강남시장(동작구 강남시장),1562,1038,524,226,162,189,272,189,371,153,,324,463,415,360,,1135,391,9.0,691.0,527.0,171.0,100,27.0
32,전통시장,2130268,상도전통시장,6216,4478,1738,896,896,879,912,895,1072,666,,244,1940,2035,1046,55.0,1834,3398,47.0,811.0,910.0,1632.0,1085,747.0
33,전통시장,2130266,만양로상점가,2038,1348,690,267,268,256,256,301,223,467,,635,601,590,212,,1032,950,,378.0,228.0,675.0,242,459.0
34,전통시장,2130265,노량진중앙시장,36772,24168,12604,4529,4662,4931,4972,5074,6797,5807,380.0,8746,8132,7664,8448,3402.0,22170,14602,866.0,15223.0,8160.0,4712.0,5837,1974.0
35,전통시장,2130264,상도약수골목형상점가,6306,4008,2298,968,643,700,805,892,1204,1094,,1278,1680,1886,1090,372.0,3082,3224,102.0,1049.0,2200.0,1662.0,922,371.0
36,전통시장,2130262,상도도깨비 골목형상점가,824,490,334,75,93,102,110,110,167,167,,175,122,206,154,,196,439,,58.0,195.0,293.0,59,27.0
37,전통시장,2130261,성대전통시장(성대시장),71156,45286,25870,8767,8394,9001,9520,9604,13581,12289,412.0,10925,19984,18321,18019,3495.0,35700,35361,1647.0,19650.0,18532.0,15301.0,10327,5603.0
38,전통시장,2130260,신대방1동골목상권,30274,20164,10110,3851,3835,4336,4217,3925,4969,5141,,7523,9463,6204,6159,925.0,11185,18670,294.0,10737.0,8224.0,4773.0,4297,1530.0
39,전통시장,2130257,영등포시장기계공구상가,10811,7629,3182,1400,1379,1506,1528,1816,1749,1433,803.0,2678,2519,1870,2068,873.0,6817,3982,160.0,4341.0,3598.0,1321.0,1105,274.0
40,전통시장,2130248,영등포역지하도상점가,35485,25021,10464,4312,4643,5159,4937,5970,6042,4422,,15474,6154,5528,7039,1290.0,15231,20254,299.0,11115.0,10840.0,4477.0,6146,2608.0
41,전통시장,2130245,영일시장,11586,8697,2889,1687,1720,1794,1744,1752,1710,1179,,3353,3979,2809,1382,63.0,4867,5421,16.0,1634.0,3559.0,2789.0,1653,637.0
42,전통시장,2130242,대림중앙 골목형상점가,3197,1708,1489,406,326,386,264,326,694,795,,203,1305,814,855,20.0,1730,1283,,448.0,998.0,733.0,570,265.0
43,전통시장,2130241,선유도역 골목형상점가,45421,39017,6404,6761,7751,8026,8212,8267,3725,2679,,11615,20104,7237,5664,801.0,19937,18462,157.0,9097.0,14419.0,8278.0,4971,1472.0
44,전통시장,2130240,영등포유통상가,33604,32152,1452,6060,6568,6856,6478,6190,726,726,,13426,12219,6219,1014,,16310,8866,,6766.0,7862.0,5134.0,3065,2348.0
45,전통시장,2130238,은행나무시장,10426,6681,3745,1283,1234,1352,1437,1375,2161,1584,,1148,3654,3230,2198,196.0,5416,4943,274.0,2537.0,3398.0,1733.0,1674,743.0
46,전통시장,2130236,비단길현대시장(현대시장),18464,12490,5974,2440,2723,2659,2330,2338,3082,2892,22.0,1827,5888,5778,3902,1047.0,7157,10215,684.0,2469.0,3585.0,3670.0,3525,3439.0
47,전통시장,2130235,대명여울빛거리시장(대명시장),45278,30828,14450,5577,5828,6150,6139,7134,8172,6278,74.0,6699,11900,10181,12684,3740.0,18431,26058,1234.0,12765.0,12186.0,8847.0,6495,2960.0
48,전통시장,2130233,남문시장,1038,964,74,206,224,130,208,196,37,37,,280,468,225,28,,608,263,9.0,19.0,121.0,93.0,496,130.0
49,전통시장,2130229,남구로시장,385,267,118,44,60,67,52,44,76,42,,26,213,111,35,,153,206,,9.0,52.0,129.0,77,94.0
50,전통시장,2130228,구로시장,3026,2461,565,453,449,532,547,480,416,149,,93,1900,734,299,,995,2031,,470.0,527.0,697.0,605,727.0
51,전통시장,2130227,고척골목시장상점가(그라운드 고척),13681,8964,4717,1785,1741,1816,1692,1930,2636,2081,,3261,3940,3450,2787,243.0,6679,7002,235.0,2705.0,4236.0,3716.0,2009,780.0
52,전통시장,2130226,고척프라자,2448,1661,787,325,386,295,255,400,452,335,,225,700,928,515,80.0,1183,1265,87.0,594.0,415.0,348.0,558,446.0
53,전통시장,2130225,개봉중앙시장,43664,29343,14321,5565,5425,5709,6263,6381,7802,6519,,7572,12589,12276,9698,1529.0,19819,23560,815.0,7468.0,13180.0,10170.0,7824,3922.0
54,전통시장,2130222,오류시장,7796,4951,2845,1032,937,1033,902,1047,1603,1242,,772,1597,2459,2703,265.0,2786,5010,283.0,2952.0,1724.0,1188.0,1370,279.0
55,전통시장,2130221,"남부골목시장(남부화곡시장, 남부시장)",14446,8720,5726,2017,1398,1790,1444,2071,2925,2801,,842,3648,5310,4289,357.0,5562,8884,,2605.0,3812.0,3185.0,2536,2308.0
56,전통시장,2130219,까치산시장,37927,24121,13806,4729,4715,4845,4789,5043,7693,6113,,9139,9650,8437,8749,1952.0,15199,22728,505.0,10386.0,11528.0,8086.0,4763,2659.0
57,전통시장,2130217,화곡본동시장,3880,2555,1325,473,639,433,458,552,829,496,,1255,1285,947,393,,1797,2051,8.0,973.0,1464.0,704.0,310,388.0
58,전통시장,2130216,화곡중앙시장,32996,21909,11087,4046,4577,4343,4503,4440,6461,4626,,8450,8881,7993,6562,1110.0,14704,18292,249.0,6593.0,10180.0,10618.0,4234,1122.0
59,전통시장,2130214,송화벽화시장(송화골목시장),30808,21140,9668,3869,4149,4358,4289,4475,5598,4070,,4639,8340,8219,7323,2287.0,12854,17954,2296.0,6681.0,5725.0,8611.0,5491,2004.0
