,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001496,강남 마이스 관광특구,3651812144,2352376753,1299435391,439992289,400593009,433670989,475043416,603077050,666614698,632820693,1036219.0,173257559,1062324924,962904999,1301729204,150559239.0,1347996972,1882935997,78089994.0,897598470.0,934809441.0,751199818.0,405175048.0,164060199.0,16.0
1,관광특구,1001495,잠실 관광특구,2344646665,1421847654,922799011,279769425,280234861,216364764,286533420,358945184,524068440,398730571,,155441415,703511319,708996564,760699060,15998307.0,885675404,1146114373,2073335.0,273973668.0,604771214.0,466655305.0,291920302.0,392395954.0,40.0
2,관광특구,1001494,종로?청계 관광특구,705953547,499825178,206128369,85297144,91812263,108556756,92074724,122084291,123222010,82906359,,43289832,111477290,169588042,282437808,99160575.0,287082628,362206447,11453605.0,195117143.0,154033260.0,110768765.0,102960408.0,74955895.0,19.0
3,관광특구,1001493,동대문패션타운 관광특구,730286051,459610638,270675413,82012198,82127365,83976732,97664811,113829532,157103500,113571913,17155.0,15947264,219609354,203260739,239759452,51692087.0,285197915,405194546,11674889.0,213263128.0,195336704.0,148053427.0,88139850.0,33924465.0,23.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,5328871369,4263704930,1065166439,768247457,782213707,932031957,852565665,928646144,599369151,465797288,275765.0,988703699,1694761825,1257976166,1241186795,145967119.0,1683769467,2804205279,49762708.0,1059073153.0,1293965834.0,1000834266.0,715792687.0,368546092.0,69.0
5,관광특구,1001491,이태원 관광특구,1093713509,701198354,392515155,146712800,107363087,130964128,126279323,189879016,217935878,174579277,27774584.0,91935078,256661731,280492581,341084927,95764608.0,361639201,584393269,10906169.0,346046846.0,273521094.0,138035854.0,113640577.0,63881931.0,21.0
6,전통시장,2130326,고덕 골목형상점가,481249730,342903210,138346520,60549120,67749462,68783393,68571603,77249632,72620328,65726192,,86361940,107737685,103408270,150608986,33132849.0,180662085,291981063,5905068.0,57629704.0,113977261.0,136773368.0,81780918.0,76576830.0,2.0
7,전통시장,2130325,명일전통시장,23912630,16553638,7358992,4717539,5607850,153299,2350579,3724371,3913047,3445945,,2547772,10308353,5687775,5349076,19654.0,7300031,10490478,,370144.0,1105848.0,4308087.0,3954320.0,8052112.0,1.0
8,전통시장,2130324,길동복조리시장,40720454,30683469,10036985,5092963,10430212,5397927,4096120,5666247,5646539,4390446,,3185959,8817139,13081500,13598040,2037816.0,19195179,16320414,93774.0,2743444.0,5185259.0,8685510.0,10158665.0,8648940.0,3.0
9,전통시장,2130323,둔촌역전통시장,69324653,47321342,22003311,10396130,9423281,8331678,8218006,10952247,13113767,8889544,,4470430,14396606,20570882,27925029,1961706.0,37192195,32132458,,4393205.0,8684482.0,13478249.0,18542448.0,24226269.0,3.0
10,전통시장,2130322,고분다리전통시장,146219611,106714101,39505510,17847857,28319410,19320403,17119522,24106909,20883714,18621796,,21952395,40108148,29972921,43524607,10661540.0,52621170,75486021,853144.0,14752580.0,24947376.0,27223927.0,32642610.0,27687554.0,3.0
11,전통시장,2130320,암사종합시장,69725388,69495420,229968,16982659,33387065,16982659,451604,1691433,114984,114984,,403278,34981845,454937,16787685,,834884,51792861,,489933.0,858215.0,1286489.0,,49993108.0,3.0
12,전통시장,2130319,성내전통시장,36464659,28695116,7769543,6923656,3260958,7806670,6001307,4702525,3848122,3921421,,2699954,7068320,8170943,14030938,4494504.0,14302594,15752564,,6834720.0,5312901.0,6100692.0,7299149.0,4507696.0,3.0
