,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,96255,68916,27339,12181,12284,13842,14145,16464,13605,13734,,113.0,40821.0,17377.0,36410.0,1534.0,32781,47897,1367.0,24969.0,26267.0,14356.0,8760.0,4957.0
1,관광특구,1001495,잠실 관광특구,19508,13285,6223,2552,2094,2491,2514,3634,3350,2873,612.0,45.0,5007.0,2153.0,7681.0,4010.0,9697,7828,172.0,6764.0,5455.0,1944.0,1960.0,1235.0
2,관광특구,1001494,종로?청계 관광특구,68370,59578,8792,8932,10859,12400,12899,14488,6592,2200,3878.0,80.0,30532.0,2640.0,17849.0,13391.0,30637,24859,171.0,15100.0,19841.0,11399.0,6114.0,2873.0
3,관광특구,1001493,동대문패션타운 관광특구,50289,37511,12778,7559,7806,7496,7823,6827,8229,4549,7.0,271.0,22271.0,12509.0,15102.0,129.0,20559,27393,933.0,15108.0,15171.0,8590.0,6059.0,2090.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,186085,164351,21734,28446,32002,33675,35473,34755,11542,10192,65.0,4256.0,111589.0,18343.0,41553.0,10279.0,70181,83112,1523.0,43181.0,52244.0,32103.0,17464.0,6776.0
5,관광특구,1001491,이태원 관광특구,14519,9203,5316,1273,1174,1773,2009,2974,3331,1985,1800.0,11.0,2994.0,675.0,5016.0,4023.0,6090,6701,92.0,4788.0,4254.0,1841.0,1440.0,380.0
6,전통시장,2130324,길동복조리시장,1356,809,547,64,141,186,142,276,296,251,6.0,,116.0,168.0,738.0,328.0,790,424,6.0,51.0,192.0,385.0,244.0,335.0
7,전통시장,2130318,로데오거리상점가,32237,21512,10725,3056,4306,4344,4275,5531,5375,5350,1560.0,11.0,10378.0,4564.0,11330.0,4394.0,17669,13082,269.0,10019.0,8451.0,4438.0,4796.0,2777.0
8,전통시장,2130313,방이시장,2766,2559,207,514,468,536,430,611,195,12,99.0,,1494.0,256.0,593.0,324.0,1313,1102,10.0,431.0,530.0,490.0,530.0,423.0
9,전통시장,2130310,강남개포시장,4260,3282,967,680,606,736,655,605,506,461,,11.0,1757.0,672.0,1560.0,260.0,2401,1538,144.0,916.0,605.0,799.0,882.0,596.0
10,전통시장,2130306,강남언주로,3040,2863,177,267,553,688,684,671,159,18,61.0,,1232.0,39.0,699.0,1009.0,1182,1023,,535.0,922.0,442.0,213.0,98.0
11,전통시장,2130304,신사상가,68,61,7,17,10,11,8,15,7,7,,,15.0,27.0,26.0,,29,29,,,4.0,11.0,22.0,21.0
12,전통시장,2130303,영동전통시장,21631,17707,3924,3103,3378,3759,3435,4032,2081,1843,24.0,166.0,10810.0,3009.0,5244.0,2378.0,9775,7825,131.0,3877.0,4448.0,3377.0,3270.0,2497.0
13,전통시장,2130302,강남시장(강남구 강남시장),5976,5736,240,1099,1204,1180,1164,1089,240,240,,65.0,4910.0,466.0,310.0,225.0,3818,1164,,598.0,1209.0,1143.0,888.0,1143.0
