,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130324,10820,6666,4154,1149,1220,843,1417,2037,2225,1929,378.0,0.0,270.0,1356,6869,1947,5691,5129,27.0,1002.0,1976.0,2969.0,2482.0,2364.0,141216002,85877217,55338785,14268040,15389529,11208616,19327214,25683818,29669233,25669552,6660751.0,0.0,3835495.0,19033923,86688278,24997555,73815700,67400302,338245.0,13131898.0,26460402.0,37882481.0,32496245.0,30906731.0,3.0,482114,219228,262886,78473,55491.0,67182.0,72947.0,75406.0,132617,140113.0,96895,53230,52866,76832,62178.0,68621.0,68313.0,67785.0,67607.0,67651.0,70497,71640,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52638,658719,347031,403754,604119,217740,3
1,2130322,3281,2201,1080,243,420,405,540,593,542,538,148.0,45.0,332.0,386,1638,732,2068,1151,19.0,233.0,700.0,650.0,766.0,850.0,58822543,42422509,16400034,4675197,6201797,6086980,8678165,16780370,8147828,8252206,2379604.0,8332181.0,5851531.0,5006007,25440259,11812961,32572461,17456503,221150.0,3610650.0,10532205.0,11361630.0,11563796.0,12739533.0,6.0,261344,126224,135119,32274,32818.0,39856.0,36268.0,45651.0,74476,75660.0,53540,28716,28692,41828,32908.0,36806.0,36060.0,36247.0,36036.0,36170.0,38725,41300,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767,126175,61748,71637,108464,47619,3
2,2130320,3842,2280,1562,393,543,304,535,505,867,695,346.0,0.0,107.0,453,1945,991,2618,1198,103.0,562.0,744.0,898.0,903.0,609.0,52272473,31850020,20422453,5919918,7544737,4336046,6678558,7370761,10667189,9755264,5203076.0,0.0,1343246.0,5585366,25915141,14225644,37967947,13878615,1349906.0,7235428.0,9635389.0,12663442.0,12201756.0,8760640.0,5.0,129472,61429,68043,13759,15597.0,22316.0,21473.0,22103.0,34224,26433.0,23899,17112,18865,26964,16198.0,18388.0,18159.0,18223.0,18159.0,18343.0,19391,18807,173.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95685,1430904,524991,599501,1092921,379477,3
3,2130319,6073,4244,1829,826,835,794,799,990,972,857,0.0,244.0,800.0,1474,2938,617,3095,2928,11.0,439.0,917.0,1306.0,1262.0,2088.0,92281207,62238333,30042874,11724240,12392968,11810859,11763472,14546794,15603504,14439370,0.0,4930168.0,13632476.0,23064263,42246140,8408160,47519717,43476384,246144.0,6006251.0,13290012.0,19970318.0,20003282.0,31480093.0,5.0,747675,360565,387108,122276,80782.0,114975.0,116679.0,118121.0,194843,205778.0,145890,79698,85787,131738,98783.0,104622.0,101937.0,103491.0,101380.0,101867.0,114647,119730,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108564,1345273,593877,703048,1215732,442565,3
4,2130318,6199,3908,2291,638,792,791,676,1011,1226,1065,784.0,0.0,5.0,307,2311,2792,4092,2103,22.0,1390.0,1519.0,1500.0,1067.0,697.0,259550981,164530745,95020236,28589547,32235911,34659055,28728382,40317850,50051518,44968718,36384655.0,0.0,102526.0,12663542,92991077,117409181,171991208,87302816,869341.0,58260557.0,63146772.0,67505585.0,43392600.0,26119170.0,7.0,385128,180166,204963,30475,84569.0,75600.0,57796.0,59552.0,77136,57463.0,61834,57919,66525,91738,49649.0,49423.0,50126.0,51101.0,50974.0,56480.0,65310,61714,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103606,626015,367926,454100,682044,296793,3
5,2130317,2498,1568,930,208,342,239,294,485,557,373,0.0,24.0,294.0,469,1536,175,1485,1013,8.0,216.0,406.0,639.0,686.0,543.0,32481868,20149639,12332229,2728299,3973134,2911246,4144151,6392809,7339362,4992867,0.0,242604.0,4006542.0,6096913,19805220,2330589,19633279,12848589,71588.0,2655683.0,5136164.0,9241791.0,8709756.0,6666886.0,2.0,477008,226535,250474,62273,48842.0,63994.0,65467.0,82538.0,153897,129807.0,94122,53934,54615,81691,62841.0,67263.0,66423.0,66116.0,66160.0,65470.0,71002,74574,107.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63176,718135,293121,358004,557500,214751,3
6,2130315,3853,2670,1183,324,557,498,460,831,610,573,207.0,11.0,151.0,181,1873,1430,2307,1401,48.0,599.0,1111.0,652.0,833.0,465.0,83758399,57761240,25997159,6576055,12537611,10701096,10307328,17639150,13436601,12560558,5012383.0,336403.0,2930276.0,3962378,37862089,33654870,51411277,27474427,980625.0,11777117.0,22711458.0,15661739.0,16803571.0,10951192.0,5.0,603305,290213,313092,88105,94929.0,116430.0,98347.0,88331.0,117162,134802.0,125466,84689,84559,104977,68814.0,90347.0,90739.0,89443.0,89384.0,88384.0,78108,76901,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73375,1635336,497289,616567,1450044,384475,3
7,2130313,12392,8925,3467,1263,1866,1826,1774,2196,2434,1033,1431.0,101.0,536.0,804,5126,4394,7514,4848,119.0,2256.0,3890.0,2679.0,2091.0,1326.0,222854324,147144432,75709892,20087729,30667407,29958098,29744789,36686409,49234423,26475469,45275486.0,5697840.0,5672163.0,8938245,75779790,81490800,141850552,80434840,2536163.0,39861131.0,63823704.0,50367847.0,41276150.0,24420397.0,6.0,974321,445112,529209,132640,140225.0,200135.0,160923.0,135946.0,204451,297352.0,204454,101998,99219,144568,126729.0,140413.0,136985.0,136864.0,136650.0,137407.0,141156,144848,3469.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44603,586559,308556,342641,609508,250482,3
8,2130312,6669,4403,2266,893,702,862,635,1311,1220,1046,849.0,0.0,0.0,198,2636,2986,3912,2244,0.0,705.0,1828.0,1559.0,1503.0,561.0,253915059,167695530,86219529,34470948,26502658,34970984,22091715,49659225,44815233,41404296,35259832.0,0.0,0.0,6546219,91556426,120552582,148298557,82470671,0.0,27671220.0,71769245.0,60332280.0,54436447.0,16560034.0,6.0,327946,154588,173358,54324,40469.0,66223.0,58018.0,46285.0,62627,66788.0,62148,44785,46515,66007,41702.0,47323.0,46764.0,46595.0,46320.0,46855.0,47227,46862,619.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88812,1106620,525381,648744,1005232,389965,3
9,2130311,47200,27636,19564,2192,6494,5497,6442,7011,10217,9347,326.0,344.0,8088.0,11638,22167,4637,25745,20069,221.0,7666.0,10773.0,9265.0,9462.0,8428.0,729451978,446094690,283357288,42956210,102539851,87677755,108441286,104479588,147275383,136081905,12716888.0,6122923.0,101306098.0,147253916,347504822,114547331,409282574,263414581,2735160.0,87609063.0,135191819.0,144615041.0,158959374.0,143586699.0,9.0,837553,401481,436073,146388,125124.0,144480.0,147874.0,115496.0,158191,195851.0,152733,98986,109791,168759,111430.0,117275.0,117353.0,118593.0,117097.0,119719.0,128694,118821,377.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100941,1504534,833482,1016695,1642163,701290,2
