,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130326,60913,44442,16471,7524,8570,9062,9638,9648,9619,6852,0.0,3508.0,20545,13674,22763,423.0,27450,32905,546.0,7173.0,15870.0,16798.0,12150.0,7818.0,541295210,383514650,157780560,71611589,66186001,81946558,82625838,81144664,89749098,68031462,0.0,31772013.0,193087248,113579141,197705659,5151149.0,249789090,281901168,5466420.0,60756647.0,137891721.0,159385393.0,101763474.0,66426603.0,5.0,138559,63251,75308,24916,12761.0,23376.0,25405.0,19944.0,32157,32578.0,30507,16780,16774,24306,17615.0,20047.0,20069.0,19891.0,19574.0,19793.0,19635,19552,935.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100034,1195894,439262,520737,951773,332784,3
1,2130325,183,107,76,23,22,15,15,32,15,61,0.0,0.0,85,30,53,0.0,77,91,0.0,0.0,67.0,62.0,32.0,7.0,2570754,1554969,1015785,224230,294158,215922,215922,604737,121194,894591,0.0,0.0,1368132,238002,748698,0.0,1153369,1201463,0.0,0.0,867371.0,1056787.0,352327.0,78347.0,4.0,189755,83274,106482,32958,20106.0,25482.0,31670.0,29604.0,49934,33362.0,36427,26960,27897,41019,24091.0,26775.0,27056.0,27433.0,26826.0,27261.0,27101,27304,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67659,829089,421738,504594,760429,289551,3
2,2130324,9285,6458,2827,1045,1369,1248,1311,1485,1662,1165,18.0,298.0,2837,2166,3354,612.0,4662,4623,49.0,1071.0,1614.0,2696.0,2440.0,1415.0,104982944,71904860,33078084,11624740,17666059,12940916,14550797,15122348,17813493,15264591,420312.0,3385119.0,33799478,26445899,34108152,6823984.0,51313654,53669290,844814.0,10710355.0,18233363.0,32533769.0,28348565.0,14312078.0,12.0,482114,219228,262886,78473,55491.0,67182.0,72947.0,75406.0,132617,140113.0,96895,53230,52866,76832,62178.0,68621.0,68313.0,67785.0,67607.0,67651.0,70497,71640,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52638,658719,347031,403754,604119,217740,3
3,2130323,3014,1970,1044,340,199,428,489,514,570,474,0.0,0.0,39,789,1550,636.0,1741,1125,0.0,261.0,361.0,682.0,905.0,659.0,67502625,46505162,20997463,6934626,4405778,9355875,14095513,11713370,12407413,8590050,0.0,0.0,471740,14061570,32025368,20943947.0,39041658,24171738,0.0,6607680.0,9294351.0,12815262.0,22659589.0,11836515.0,9.0,330904,158816,172088,47156,44216.0,42378.0,51672.0,56045.0,89437,93053.0,65867,35490,37164,56149,43181.0,47203.0,46150.0,46575.0,46874.0,46911.0,48424,48766,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42834,737815,353955,442203,687866,233990,3
4,2130322,2511,1772,739,246,361,385,297,483,365,374,18.0,0.0,608,591,1146,148.0,1048,1376,59.0,475.0,471.0,440.0,536.0,443.0,26279794,17659907,8619887,2551402,3667416,4280796,2711476,4448817,5062173,3557714,339742.0,0.0,6998495,5602071,11344412,1995074.0,9792713,14743487,192281.0,5316712.0,4751833.0,5351778.0,5767012.0,3156584.0,17.0,261344,126224,135119,32274,32818.0,39856.0,36268.0,45651.0,74476,75660.0,53540,28716,28692,41828,32908.0,36806.0,36060.0,36247.0,36036.0,36170.0,38725,41300,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767,126175,61748,71637,108464,47619,3
5,2130320,88101,58017,30084,10884,11548,9293,12546,13746,15279,14805,81.0,3259.0,18742,20001,43526,2492.0,40632,47331,336.0,6975.0,16101.0,24260.0,24416.0,15874.0,974353038,633048246,341304792,116057854,127018953,96653633,144522100,148795706,176037994,165266798,4527841.0,35254277.0,203891185,208261686,454539805,67878244.0,470266695,498863297,2730698.0,69213794.0,167419554.0,282779962.0,264262264.0,182723720.0,19.0,129472,61429,68043,13759,15597.0,22316.0,21473.0,22103.0,34224,26433.0,23899,17112,18865,26964,16198.0,18388.0,18159.0,18223.0,18159.0,18343.0,19391,18807,173.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95685,1430904,524991,599501,1092921,379477,3
6,2130319,5177,3142,2035,558,494,633,454,1003,1017,1018,6.0,159.0,820,941,2565,686.0,2766,2391,10.0,500.0,1209.0,1580.0,1286.0,572.0,66423515,40291535,26131980,6940908,6286548,6695850,5023187,15345042,10998245,15133735,98823.0,1365886.0,7690048,7807374,35425580,14035804.0,40653167,25383048,91729.0,5239586.0,20960120.0,18361166.0,13328742.0,8054872.0,4.0,747675,360565,387108,122276,80782.0,114975.0,116679.0,118121.0,194843,205778.0,145890,79698,85787,131738,98783.0,104622.0,101937.0,103491.0,101380.0,101867.0,114647,119730,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108564,1345273,593877,703048,1215732,442565,3
7,2130318,128382,84153,44229,15261,15405,17150,17543,18794,22840,21389,9001.0,7060.0,32672,23023,38809,17817.0,66619,58106,3792.0,32030.0,30157.0,24580.0,20512.0,13651.0,1812907241,1168632408,644274833,221910497,209476152,235263896,238220218,263761645,333821817,310453016,206629657.0,108020579.0,441244829,285499125,508999068,262513983.0,971574120,756651349,41211101.0,442366939.0,427747520.0,341676416.0,277810807.0,197412684.0,24.0,385128,180166,204963,30475,84569.0,75600.0,57796.0,59552.0,77136,57463.0,61834,57919,66525,91738,49649.0,49423.0,50126.0,51101.0,50974.0,56480.0,65310,61714,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103606,626015,367926,454100,682044,296793,1
8,2130316,1358,1098,260,130,323,193,193,259,130,130,0.0,0.0,517,323,130,65.0,324,711,0.0,0.0,0.0,194.0,712.0,129.0,17533053,13909985,3623068,1876230,5046413,2393811,2393811,2199720,1811534,1811534,0.0,0.0,6210970,3817160,2329114,970464.0,3040788,10286920,0.0,0.0,0.0,2329114.0,8798875.0,2199719.0,2.0,45026,21269,23757,5794,4902.0,5975.0,6455.0,7812.0,14088,12812.0,8963,4925,4815,7385,6126.0,6401.0,6311.0,6299.0,6331.0,6258.0,6627,6799,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63176,718135,293121,358004,557500,214751,3
9,2130315,8096,5752,2344,1129,1151,1094,1016,1362,1079,1265,38.0,876.0,2437,1999,2274,472.0,4889,2991,95.0,1496.0,2102.0,1539.0,1812.0,840.0,110140720,70957873,39182847,12354637,12362466,14366865,12610188,19263717,23165777,16017070,1591627.0,13109264.0,30942094,26686703,30639273,7171759.0,60437117,27640263,573551.0,20066549.0,26415590.0,16050670.0,15986758.0,8984261.0,8.0,603305,290213,313092,88105,94929.0,116430.0,98347.0,88331.0,117162,134802.0,125466,84689,84559,104977,68814.0,90347.0,90739.0,89443.0,89384.0,88384.0,78108,76901,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73375,1635336,497289,616567,1450044,384475,3
