,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130324,8934,6026,2908,1266,1330,1318,888,1224,1706,1202,0.0,1667,3012,2513,1661,81.0,3746,5067,101.0,1950.0,2743.0,1780.0,1749,489.0,35396151,23957006,11439145,4840867,4949435,5284428,3226277,5655999,6799159,4639986,0.0,5905067,11983148,9395508,6771872,1340556.0,14587960,19976222,295557.0,7211138.0,10498298.0,7708978.0,6961204,1889007.0,3.0,459772,208444,251329.0,72778.0,50427.0,65855.0,71189.0,70730.0,128794.0,131738.0,90775,51528,51448,73557.0,60725.0,66246.0,65632.0,64805.0,64810.0,64266.0,66298.0,67717.0,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45326,599357,325013,383230,559853,192553,4
1,2130323,2096,1335,761,131,212,336,323,333,334,427,73.0,11,823,466,455,268.0,966,1106,16.0,565.0,644.0,347.0,330,174.0,56668641,23083435,33585206,1725014,2517299,8429024,5523836,4888262,6371972,27213234,7148710.0,32014,12282479,24406735,8086571,4712132.0,29746803,26256279,81736.0,11763729.0,25531920.0,5502967.0,3499653,9623076.0,5.0,369289,181530,187759.0,50918.0,46914.0,47037.0,59827.0,62994.0,101601.0,102616.0,74772,40196,41953,61826.0,47925.0,52185.0,51701.0,52464.0,51840.0,53128.0,54054.0,53919.0,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36953,706452,352812,427903,685947,226860,4
2,2130322,1824,1372,452,300,225,286,308,253,226,226,0.0,396,458,533,211,0.0,437,1161,0.0,479.0,431.0,320.0,211,157.0,10449577,8010295,2439282,1593864,1091941,1938723,1755709,1630058,1219641,1219641,0.0,2018622,3212311,2805994,1193009,0.0,2763655,6466281,0.0,2172272.0,2601810.0,2114909.0,1182081,1158864.0,3.0,212109,103050,109061.0,26827.0,25428.0,32328.0,29958.0,37399.0,60168.0,58376.0,42621,23815,23903,35526.0,27870.0,30134.0,29403.0,29259.0,29066.0,29318.0,31580.0,33349.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853,123930,59641,70452,107590,46202,4
3,2130321,4575,2829,1746,269,641,472,724,723,1134,612,0.0,14,2107,1648,806,0.0,1000,3506,28.0,1560.0,1617.0,412.0,744,144.0,92569815,57798507,34771308,3666653,8965027,5500146,16129927,23536754,17372076,17399232,0.0,134614,32947338,34751969,24735894,0.0,16223339,50979753,346780.0,20962232.0,28340223.0,5355148.0,10382903,1815806.0,8.0,177811,82931,94881.0,35135.0,20030.0,25433.0,30462.0,28371.0,38382.0,35499.0,37073,26945,25966,32181.0,20148.0,25983.0,26052.0,26111.0,26444.0,25884.0,23494.0,23845.0,433.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10650,188740,80951,95183,165789,60391,4
4,2130318,84835,53859,30976,9655,10414,10363,10109,13318,17990,12986,313.0,5096,19233,19704,29314,11175.0,38907,45928,3484.0,34487.0,22030.0,12299.0,8971,3564.0,688623688,426166683,262457005,73247134,86546071,78594625,79069721,108709132,152733566,109723439,7940125.0,24547142,126888036,151841756,253654368,123752261.0,293131832,395491856,33174812.0,300013196.0,171651987.0,96041145.0,62978850,24763698.0,22.0,381567,179019,202548.0,29357.0,82373.0,75471.0,58588.0,57107.0,78673.0,60077.0,63587,57677,65397,87318.0,47512.0,50086.0,50474.0,50975.0,51222.0,55923.0,63001.0,59886.0,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76070,450162,273222,335191,489368,211449,4
5,2130315,27230,19536,7694,4013,3625,3797,3857,4244,4376,3318,1053.0,4628,6130,5479,5923,4017.0,11949,14330,477.0,9311.0,7140.0,5116.0,3037,1196.0,222558878,151708004,70850874,31347125,26466569,26652260,32692738,34549312,41025566,29825308,10390450.0,28375800,48390408,44654025,52595335,38152860.0,92196850,116452677,3409986.0,65462313.0,59341160.0,42317519.0,26100862,12017686.0,13.0,615949,294453,321495.0,88721.0,94332.0,121922.0,99174.0,90938.0,120863.0,139357.0,127736,85488,85959,106920.0,70490.0,91569.0,92299.0,91426.0,91370.0,90550.0,80337.0,78399.0,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68855,1627894,501112,632169,1460801,364726,4
6,2130314,9421,6074,3347,1176,1193,1170,1190,1345,1984,1363,0.0,822,2999,2551,2777,272.0,3505,5697,348.0,2688.0,2672.0,1244.0,1344,906.0,84501077,51931967,32569110,10888838,9755944,9576080,10103133,11607972,20090360,12478750,0.0,8141153,25806718,23330152,24530382,2692672.0,28041777,52039450,2133909.0,24238748.0,21327947.0,11968185.0,12057792,8354645.0,4.0,1262187,580028,682157.0,165203.0,139494.0,197548.0,193257.0,206539.0,360145.0,335919.0,253940,141102,142421,217998.0,170807.0,178975.0,177295.0,174166.0,173576.0,176761.0,190521.0,190892.0,202.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35119,226555,103519,123327,177929,83162,4
7,2130313,111950,78827,33123,15708,15600,16395,14837,16287,18705,14418,0.0,27187,31966,25503,22026,5268.0,59780,49789,3015.0,30309.0,34102.0,19076.0,13161,9908.0,516397400,347821674,168575726,68331412,66003880,72447593,66084302,74954487,95153469,73422257,0.0,96889995,162779758,123087180,109435828,24204639.0,246243519,250698922,11655297.0,141464049.0,146247554.0,92278172.0,64516298,40781072.0,14.0,1005440,461317,544124.0,129842.0,145818.0,211261.0,169613.0,141820.0,207087.0,302866.0,210272,107906,104222,149792.0,130382.0,144550.0,142114.0,141533.0,141113.0,141654.0,145775.0,148700.0,3469.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42814,574960,307184,354183,625664,239566,4
8,2130311,63959,41517,22442,8012,8080,7956,7924,9545,12457,9985,0.0,11983,15529,16583,16408,3456.0,32065,31894,2915.0,17497.0,15947.0,14070.0,10209,3321.0,299832831,185887958,113944873,35182816,34922842,35393663,34896346,45492291,62499519,51445354,0.0,45020493,73564450,81715831,82619583,16912474.0,150616086,149216745,13146440.0,83798002.0,74163114.0,68070479.0,44954026,15700770.0,16.0,874348,411780,462568.0,147333.0,135019.0,155051.0,152428.0,120792.0,163723.0,205645.0,161387,103740,113468,173337.0,116772.0,121896.0,122300.0,122189.0,122267.0,126214.0,134924.0,124558.0,377.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94533,1450397,817635,995644,1613087,648871,4
9,2130310,87157,58785,28372,11237,11732,11777,11267,12772,15006,13366,0.0,18846,27419,21458,16585,2849.0,42661,40916,3672.0,19979.0,14183.0,21181.0,17450,7110.0,407077912,279871319,127206593,49952058,56123810,61144583,51570138,61080730,66929669,60276924,0.0,76117933,137090384,96389415,82679805,14800375.0,182889703,180237876,14113044.0,73907920.0,63260993.0,95588046.0,81288157,34969418.0,8.0,211859,95107,116752.0,48064.0,22368.0,22914.0,36559.0,32639.0,49312.0,25412.0,42559,37800,41098,46461.0,18531.0,29824.0,30279.0,30862.0,30706.0,31362.0,30257.0,28566.0,298.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17411,415944,203793,280706,363368,143706,4
