,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
197,2120040,14774,14634.0,140.0,281.0,3558.0,3621.0,3853.0,3321.0,90.0,50.0,0.0,437.0,10985.0,2864.0,488.0,0.0,7642.0,5734.0,53.0,4061.0,5074.0,2184.0,1479.0,526.0,207592253,204446018,3146235,4795938,50557619,49870602,52874302,46347557,1930930,1215305,0.0,5051437.0,157867557.0,38594159.0,6079100.0,0.0,99634329,75395293,689274.0,51565927.0,63309743.0,32478476.0,20135051.0,6851151.0,4,607603,341488,266116,54901,97538,136791,123638,94371,100365,94912,125767,103163,106173,116576,61013,87853,92236,93440,91240,90915,78099,73821,8014.0,52.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,52075,2070835,1287534,1566363,2478158,754461,2
198,2120038,13520,10600.0,2920.0,2095.0,1950.0,1985.0,2210.0,2360.0,1647.0,1273.0,214.0,36.0,5152.0,2219.0,4109.0,1790.0,6577.0,6667.0,199.0,3037.0,3826.0,2138.0,2224.0,1817.0,397399192,320277746,77121446,54852314,65555948,50722959,66442279,82704246,57354615,19766831,17185425.0,284857.0,64063038.0,27999005.0,132891624.0,154975243.0,182961155,181827011,3546209.0,79133884.0,128987507.0,73277969.0,48525787.0,31316810.0,10,876600,422063,454537,114738,142458,157091,130334,124974,207005,171840,173886,124719,127769,171317,107069,125211,127989,128487,128679,128264,120575,117394,2289.0,80.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74143,1079497,549572,633028,1058307,387189,0
199,2120037,74328,44375.0,29953.0,9024.0,8003.0,8582.0,8623.0,10143.0,14517.0,15436.0,38.0,750.0,17587.0,18778.0,32684.0,4491.0,44416.0,28031.0,794.0,27911.0,25943.0,9258.0,6131.0,2414.0,1980070563,1177346796,802723767,235648942,200345612,216360022,225256747,299735473,399886487,402837280,2485107.0,19521277.0,500811300.0,480826780.0,815594884.0,160831215.0,1167078618,691081722,16243412.0,678972965.0,616122045.0,264421835.0,195776971.0,86623114.0,39,1446710,709098,737612,83892,292488,328439,265284,221487,255120,249488,300548,237974,240776,262821,155101,214646,226357,231224,231152,218376,168050,156905,35320.0,125.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129288,397572,308129,361479,494395,206507,1
200,2120036,35960,28111.0,7849.0,5147.0,5430.0,6059.0,5849.0,5626.0,4305.0,3544.0,0.0,20.0,19985.0,5159.0,10750.0,46.0,15396.0,17260.0,556.0,9390.0,9670.0,5510.0,4625.0,2906.0,871081249,673608916,197472333,101578621,130590133,139415373,154252709,147772080,122181445,75290888,0.0,230220.0,483723607.0,113064923.0,261135195.0,12927304.0,366625024,370382205,8967044.0,178636711.0,225574449.0,128713891.0,111669513.0,83445624.0,4,249325,123860,125464,17428,59926,48351,43673,35197,44751,45335,54548,40967,40259,43695,24520,35033,37943,38341,38543,36128,31561,31776,2289.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081,640392,334781,371597,638455,212555,4
201,2120035,2376,2180.0,184.0,413.0,438.0,439.0,415.0,475.0,184.0,184.0,0.0,24.0,1304.0,439.0,573.0,24.0,1650.0,519.0,12.0,431.0,587.0,432.0,384.0,334.0,30441643,28295976,1999372,4900897,6839311,4778985,5668948,6107835,1999372,1999372,0.0,207252.0,20091241.0,4035316.0,5766478.0,195061.0,23290364,4249752,146295.0,7679886.0,5764150.0,5335247.0,4478297.0,4282536.0,2,283911,152833,131078,15666,62071,55063,51668,47603,51839,49038,62352,49955,47927,47473,27168,42665,45848,46156,46264,43889,31136,27954,2257.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54033,363794,214943,232957,333408,122255,4
202,2120034,4343,3204.0,1139.0,684.0,693.0,552.0,503.0,772.0,993.0,146.0,0.0,0.0,54.0,2600.0,1655.0,34.0,786.0,3557.0,190.0,2983.0,713.0,143.0,275.0,39.0,78877226,58229593,20647633,13110624,12259607,9205331,9832600,13821431,19194262,1453371,0.0,0.0,332199.0,52112737.0,26095206.0,337084.0,13212165,65665061,3911476.0,53642616.0,13896035.0,2180004.0,4577651.0,669444.0,3,522144,288917,233227,36230,118417,94002,96104,88765,88627,102555,109190,85013,82489,85634,57262,78035,84614,85579,85912,81459,56147,50397,1538.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101232,2600651,1228467,1378897,2520911,656757,4
203,2120032,29576,24955.0,4621.0,3820.0,4971.0,5274.0,5113.0,5777.0,2785.0,1836.0,207.0,77.0,13683.0,4153.0,9538.0,1918.0,14638.0,11460.0,397.0,8614.0,5773.0,3983.0,5176.0,2151.0,867677937,715212377,152465560,102772902,130574264,150572885,148617958,182674368,95570326,56895234,15878975.0,1532933.0,352372562.0,101185580.0,298968373.0,97739514.0,400063325,297882744,7997578.0,211932052.0,156188187.0,122309103.0,134515625.0,65003520.0,20,989923,554918,435004,69924,194820,178742,185351,180304,180781,158274,209254,180618,177709,174637,89429,147365,162043,163497,165231,156858,103650,91277,11403.0,73.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71113,1552939,708617,804110,1528798,456214,0
204,2120031,26909,24526.0,2383.0,4291.0,4686.0,4958.0,5184.0,5407.0,1256.0,1127.0,20.0,25.0,18292.0,1757.0,6346.0,469.0,9352.0,12626.0,51.0,5677.0,8646.0,5549.0,1581.0,472.0,971127493,841651387,129476106,138054901,158564995,171190482,180997294,192843715,70774172,58701934,1692875.0,493049.0,574128683.0,55002323.0,290182784.0,49627779.0,304399530,433075612,923860.0,202522319.0,289935894.0,171623894.0,54714248.0,17754929.0,25,1662498,943592,718906,61088,318920,376120,356098,290586,259687,126542,372681,353277,351101,335997,122902,252638,285040,292503,292908,279555,145935,113918,6147.0,65.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247603,4268911,2801127,3074226,5017677,1656323,2
205,2120030,5418,4223.0,1195.0,652.0,827.0,897.0,752.0,1095.0,840.0,355.0,275.0,4.0,2968.0,322.0,1138.0,711.0,3092.0,1729.0,36.0,1784.0,1250.0,950.0,553.0,249.0,80988302,69112862,11875440,10985147,13587828,14873266,12841264,16825357,9274153,2601287,2552815.0,33680.0,50592299.0,4016109.0,15601768.0,8191631.0,44079745,21552553,266175.0,20807450.0,16162514.0,15083710.0,9323192.0,3989257.0,8,916929,493753,423176,46160,186395,204898,192553,151170,135754,103262,198971,186159,179576,177743,71219,136165,151447,154998,154316,148682,88879,82443,11889.0,40.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139047,4511991,2124107,2449663,4722866,1370639,2
206,2120029,2168,1517.0,651.0,269.0,261.0,312.0,289.0,386.0,316.0,335.0,0.0,0.0,858.0,350.0,887.0,73.0,554.0,1378.0,23.0,986.0,496.0,234.0,108.0,84.0,98820136,67447870,31372266,11296683,11689470,15078383,10965734,18417600,15667943,15704323,0.0,0.0,38467053.0,17476172.0,40506258.0,2370653.0,27226923,54499530,976018.0,41029820.0,20218590.0,10634829.0,4358644.0,4508552.0,2,89002,46157,42845,4998,19332,22066,19438,12724,10445,7483,19714,19896,19564,16929,5415,13240,14471,14818,14751,14193,8863,8667,7461.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251424,6080711,2877152,3351066,6548194,1827089,2
