,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130326,63018,45337,17681,7313,8927,9532,9677,9888,11051,6630,0.0,3219.0,21814,14769,22889,327.0,27272,35746,808.0,8718.0,15596.0,19026.0,11659.0,7211.0,596065479,407860605,188204874,72990136,68824506,84785234,89427764,91832965,114629533,73575341,0.0,27169257.0,214427338,136693388,215081055,2694441.0,274844148,321221331,6385262.0,76004205.0,145375349.0,193789188.0,109851211.0,64660264.0,5.0,147720,68341,79379.0,29412.0,13392.0,23412.0,27522.0,20231.0,33750.0,36781.0,32895,17637,17495,24680.0,18232.0,21216.0,21130.0,21065.0,21411.0,21288.0,20901.0,20709.0,935.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93697,1199645,451428,532729,958578,328561,3
1,2130325,233,171,62,34,48,15,22,52,33,29,0.0,4.0,111,48,70,0.0,92,130,0.0,17.0,104.0,52.0,30.0,18.0,3000000,1995822,1004178,740571,345452,160628,288091,461080,430225,573953,0.0,31531.0,1199610,876804,892055,0.0,1062225,1558396,0.0,193879.0,1059543.0,664177.0,294923.0,408101.0,3.0,235226,103286,131940.0,42483.0,24487.0,31586.0,37835.0,34976.0,63858.0,46849.0,44457,31730,33199,48589.0,30402.0,33171.0,33181.0,33559.0,32384.0,34548.0,33996.0,34387.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63350,818407,424572,504871,758609,283802,3
2,2130324,4302,3024,1278,755,454,576,588,651,818,460,6.0,249.0,1746,1042,1214,45.0,2401,1901,6.0,483.0,685.0,1354.0,1074.0,700.0,49182546,32922814,16259732,8594897,4510946,6637618,5968998,7210355,10108559,6151173,25569.0,2294786.0,21774886,9999893,14201459,885953.0,28448985,20733561,45264.0,4457486.0,7707169.0,14231076.0,13796239.0,8945312.0,13.0,459772,208444,251329.0,72778.0,50427.0,65855.0,71189.0,70730.0,128794.0,131738.0,90775,51528,51448,73557.0,60725.0,66246.0,65632.0,64805.0,64810.0,64266.0,66298.0,67717.0,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45326,599357,325013,383230,559853,192553,3
3,2130323,2491,1667,824,505,260,260,261,381,519,305,0.0,0.0,138,490,1497,366.0,1443,941,0.0,108.0,338.0,523.0,614.0,801.0,51079837,37605245,13474592,11622468,6640038,6522398,6531385,6288956,9157072,4317520,0.0,0.0,3111130,7873472,30126260,9968975.0,31298259,16889615,0.0,1567057.0,6407365.0,9624824.0,14054006.0,16534624.0,10.0,369289,181530,187759.0,50918.0,46914.0,47037.0,59827.0,62994.0,101601.0,102616.0,74772,40196,41953,61826.0,47925.0,52185.0,51701.0,52464.0,51840.0,53128.0,54054.0,53919.0,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36953,706452,352812,427903,685947,226860,3
4,2130322,2220,1681,539,236,439,415,323,268,313,226,24.0,14.0,480,470,1093,139.0,957,1053,132.0,504.0,442.0,334.0,348.0,249.0,27105017,19780448,7324569,2365608,5244651,4828079,4044882,3297228,4041133,3283436,466289.0,113910.0,6548769,5774555,12877684,1323810.0,11596137,11042988,557574.0,5195686.0,4209286.0,4288070.0,4992965.0,3395545.0,12.0,212109,103050,109061.0,26827.0,25428.0,32328.0,29958.0,37399.0,60168.0,58376.0,42621,23815,23903,35526.0,27870.0,30134.0,29403.0,29259.0,29066.0,29318.0,31580.0,33349.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853,123930,59641,70452,107590,46202,3
5,2130320,78011,48740,29271,10041,9178,8154,10328,11039,16246,13025,106.0,3520.0,16358,20974,35538,1515.0,35468,42328,387.0,6383.0,14167.0,19996.0,21677.0,15187.0,916820285,562662723,354157562,120389365,90753750,94978938,123368904,133171766,202759150,151398412,5317750.0,35597897.0,178381627,235971789,412325326,49225896.0,432075645,474291451,3251279.0,67909293.0,155664716.0,233417141.0,267647096.0,178477572.0,19.0,124840,60987,63853.0,12910.0,14991.0,20158.0,22122.0,22654.0,32003.0,25324.0,22973,16461,18440,26077.0,15566.0,17575.0,17544.0,17461.0,17517.0,17723.0,18838.0,18183.0,173.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90578,1431178,528884,622547,1116381,379091,3
6,2130319,8072,5376,2696,1044,1033,1106,1127,1066,1306,1390,6.0,602.0,1471,1747,3545,701.0,4282,3728,0.0,792.0,2094.0,1995.0,1726.0,1405.0,70157049,46530240,23626809,9247022,10265679,8924969,8894449,9198121,11455481,12171328,127888.0,4863671.0,12783291,15056247,30162980,7162972.0,36817750,31582569,0.0,5688387.0,16059401.0,18989990.0,16411895.0,11250645.0,5.0,731436,353713,377723.0,120134.0,80130.0,115257.0,114166.0,114227.0,187521.0,198720.0,143026,78399,85147,129722.0,96425.0,102902.0,98342.0,99387.0,98667.0,99520.0,113627.0,118992.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104006,1357947,622524,733475,1234352,437056,3
7,2130318,152078,98119,53959,18736,17255,19527,19981,22620,28641,25318,8563.0,8120.0,41739,27914,46246,19496.0,83607,68438,4435.0,39227.0,36091.0,30374.0,24522.0,17397.0,2505029557,1554778792,950250765,292286219,285645549,283827003,321088206,371931815,524565964,425684801,212377767.0,133831374.0,618414944,389994480,769581521,380829471.0,1443618294,1058651021,52402327.0,656345306.0,610627486.0,489916269.0,410391318.0,282586610.0,25.0,381567,179019,202548.0,29357.0,82373.0,75471.0,58588.0,57107.0,78673.0,60077.0,63587,57677,65397,87318.0,47512.0,50086.0,50474.0,50975.0,51222.0,55923.0,63001.0,59886.0,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76070,450162,273222,335191,489368,211449,4
8,2130316,2458,1683,775,65,389,259,646,324,710,65,647.0,130.0,581,259,388,453.0,1359,1035,0.0,582.0,389.0,130.0,841.0,452.0,56843319,38216878,18626441,808720,8857103,5078762,13864698,9607595,17235442,1390999,19034036.0,5952180.0,7983685,3907736,7310830,12654852.0,34335021,17998874,0.0,14227004.0,7744304.0,2316175.0,19325176.0,8721237.0,2.0,41063,19791,21273.0,5432.0,4223.0,5302.0,5949.0,7084.0,13074.0,11533.0,8163,4617,4501,6729.0,5520.0,5892.0,5751.0,5734.0,5723.0,5684.0,6117.0,6161.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61994,702388,295521,362134,557312,206252,3
9,2130315,8281,6074,2207,1149,1210,1220,1142,1353,1145,1062,0.0,1003.0,2422,1574,2928,354.0,5186,2688,57.0,1943.0,1992.0,1646.0,1249.0,985.0,117270082,77640412,39629670,16591202,12305250,17519548,13141395,18083017,21078881,18550789,0.0,8227018.0,40138032,21204220,41611660,6089152.0,72463093,25070373,355997.0,22391888.0,30349791.0,23237985.0,13529721.0,7668086.0,8.0,615949,294453,321495.0,88721.0,94332.0,121922.0,99174.0,90938.0,120863.0,139357.0,127736,85488,85959,106920.0,70490.0,91569.0,92299.0,91426.0,91370.0,90550.0,80337.0,78399.0,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68855,1627894,501112,632169,1460801,364726,3
10,2130314,33505,23019,10486,4773,4564,3731,4957,4994,5736,4750,0.0,7132.0,8604,6512,9793,1464.0,15253,17454,265.0,3759.0,6945.0,8112.0,7310.0,6316.0,331355035,211705116,119649919,44296316,45358541,31103973,45775872,45170414,60667015,58982904,0.0,66072731.0,83757193,69013699,95486782,17024630.0,142971555,173926256,1440066.0,28708121.0,65172579.0,89122603.0,67798298.0,64656145.0,9.0,1262187,580028,682157.0,165203.0,139494.0,197548.0,193257.0,206539.0,360145.0,335919.0,253940,141102,142421,217998.0,170807.0,178975.0,177295.0,174166.0,173576.0,176761.0,190521.0,190892.0,202.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35119,226555,103519,123327,177929,83162,3
11,2130313,37654,27510,10144,4310,6156,6045,5201,5798,3644,6500,64.0,2625.0,11314,8845,13805,1001.0,16037,19330,460.0,5411.0,9362.0,7776.0,8142.0,4217.0,354737105,258756812,95980293,39529838,56616149,57450105,48317113,56843607,33383563,62596730,2531963.0,25464230.0,113584770,79955399,121044384,12156359.0,146531688,167547510,3668189.0,47538522.0,79936550.0,73063755.0,75580501.0,34291681.0,16.0,1005440,461317,544124.0,129842.0,145818.0,211261.0,169613.0,141820.0,207087.0,302866.0,210272,107906,104222,149792.0,130382.0,144550.0,142114.0,141533.0,141113.0,141654.0,145775.0,148700.0,3469.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42814,574960,307184,354183,625664,239566,3
12,2130312,58421,37828,20593,6495,7636,7209,8022,8466,11068,9525,1441.0,4993.0,16778,12660,19948,2601.0,28338,27612,255.0,4849.0,13570.0,15448.0,12074.0,9750.0,756869590,471290613,285578977,80823030,93635973,83944787,107923064,104963759,150703376,134875601,22095732.0,57611486.0,236713005,131120599,258941656,50387112.0,375486065,323355445,1890711.0,51717003.0,171977496.0,203002455.0,145380633.0,124873213.0,17.0,330670,158705,171965.0,56946.0,38251.0,65977.0,58384.0,45694.0,65417.0,66026.0,62709,45929,47776,66649.0,41579.0,46928.0,46708.0,47250.0,47201.0,47469.0,48324.0,46786.0,619.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82734,1016617,494866,605682,921519,338368,3
13,2130311,87042,56629,30413,8738,11702,11024,12624,12541,16424,13989,730.0,2331.0,23903,21210,33163,5705.0,44258,41762,1507.0,15666.0,19198.0,22003.0,17164.0,10486.0,1038173782,683183676,354990106,121241159,138149674,125308768,143464804,155019271,202692179,152297927,33775375.0,21650685.0,238997889,211490345,391872372,140387116.0,557154819,445848706,16400025.0,190115677.0,232157979.0,227026161.0,219905619.0,117398065.0,29.0,874348,411780,462568.0,147333.0,135019.0,155051.0,152428.0,120792.0,163723.0,205645.0,161387,103740,113468,173337.0,116772.0,121896.0,122300.0,122189.0,122267.0,126214.0,134924.0,124558.0,377.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94533,1450397,817635,995644,1613087,648871,0
