,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130326,616,387,229,93,43,109,49,93,125,104,0.0,0.0,0.0,15.0,321,280,397,192,0.0,136.0,174.0,93.0,98.0,87.0,26857068,17005089,9851979,4144121,1670752,4501749,2637167,4051300,5566446,4285533,0.0,0.0,0.0,507777.0,14490772,11858519,16352078,9047177,0.0,6666628.0,6955462.0,4100441.0,3909342.0,3767383.0,2.0,145517,67147,78370,24334,13530,26184,27154,21362,32952,34203,31453,17958,17963,25499,18440,20537,20714,20984,20959,20935,20823,20566,935.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92302,1132651,432245,501141,941946,323593,0
1,2130323,835,658,177,159,74,116,191,118,148,29,0.0,0.0,19.0,73.0,546,197,639,165,4.0,11.0,66.0,85.0,290.0,347.0,40691895,31557918,9133977,9471019,2398659,3637544,12107131,3943565,7595196,1538781,0.0,0.0,691712.0,6174495.0,26146833,7678855,29078182,6345472,123248.0,449065.0,3095915.0,3033989.0,11943578.0,16777859.0,4.0,347808,171022,176786,54293,45265,43682,54020,60337,90211,94749,72545,39982,40555,57081,42896,49441,49168,49913,49131,49706,50548,49902,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37483,687649,346323,424170,668960,221300,0
2,2130322,1539,1011,528,237,219,225,173,157,281,247,19.0,0.0,19.0,77.0,917,507,1075,452,0.0,198.0,228.0,191.0,640.0,267.0,51103291,31924367,19178924,8416517,6984953,6611970,4971843,4939084,10799248,8379676,1408318.0,0.0,350457.0,2530175.0,30398264,16416077,34739048,15864516,0.0,6768529.0,8053369.0,6617621.0,19760340.0,9403707.0,6.0,267658,130283,137374,35434,34410,39751,36567,46689,74804,73696,54889,30569,30763,43998,33741,36920,37420,37324,37134,36840,40092,41927,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7644,122669,58956,68358,107563,46626,0
3,2130320,533,352,181,87,70,57,67,71,80,101,5.0,25.0,94.0,85.0,258,66,296,227,8.0,33.0,128.0,186.0,115.0,54.0,9960337,7019571,2940766,2303020,707578,681789,2089779,1237405,1292593,1648173,116827.0,674492.0,872460.0,920683.0,5372458,2003417,5462843,3866800,33286.0,303956.0,1727447.0,5206823.0,1594422.0,463709.0,1.0,124523,59395,65128,14553,16007,22023,19846,20910,31184,26676,22788,17049,18602,24806,14600,17814,17435,17526,17559,17888,18428,17871,173.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87839,1367555,506494,585313,1079228,368432,0
4,2130319,923,699,224,379,167,125,14,14,56,168,0.0,14.0,140.0,224.0,461,84,474,435,0.0,28.0,84.0,154.0,406.0,237.0,21233893,12745116,8488777,5442534,2751124,4144671,196380,210407,2791403,5697374,0.0,280543.0,2552941.0,5456561.0,11342950,1600898,14150182,6326245,0.0,280543.0,1514932.0,2987782.0,9668861.0,6024308.0,1.0,805891,391136,414755,145551,85305,124918,122179,122580,205358,210337,161053,92755,96597,141481,103667,111738,110927,110780,110043,110339,124283,127785,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99051,1294136,582513,685280,1197957,420669,0
5,2130318,52933,33168,19765,5775,6571,6463,6592,7767,11520,8245,74.0,0.0,2236.0,1679.0,29470,19474,32056,20877,2922.0,23646.0,14778.0,5303.0,4885.0,1399.0,2124916591,1310139428,814777163,225136241,259904024,266419007,254474735,304205421,478548374,336228789,2197510.0,0.0,41016474.0,48183376.0,1192656306,840862925,1320153526,804763065,113404369.0,925876447.0,655074047.0,225904234.0,159493814.0,45163680.0,47.0,364333,171251,193081,30916,75208,71427,54570,55926,76286,52301,61494,55245,65491,89790,40012,48296,48718,49565,49437,52672,58954,56690,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92359,562218,339507,414865,634830,276367,4
6,2130317,408,260,148,83,28,28,74,47,65,83,0.0,0.0,9.0,38.0,259,102,251,148,0.0,9.0,131.0,65.0,111.0,83.0,17801292,10234581,7566711,3588146,1478018,678587,2900263,1589567,3755469,3811242,0.0,0.0,185914.0,1227035.0,10727253,5661090,11694007,5586725,0.0,520560.0,7194883.0,1877735.0,4257437.0,3430118.0,1.0,507036,241268,265767,68133,52511,66940,68868,85670,164912,133286,100741,59209,60574,87497,65729,70799,70871,70728,69770,69764,76114,78991,107.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59304,665209,285237,341299,544849,206053,0
7,2130315,950,636,314,112,116,89,134,185,171,143,0.0,0.0,0.0,9.0,412,529,557,376,18.0,349.0,303.0,114.0,105.0,44.0,36865807,24917496,11948311,4648408,4330982,3115977,6366455,6455674,7207096,4741215,0.0,0.0,0.0,179337.0,15484832,21201638,20840008,14730090,990836.0,14426637.0,11610706.0,4284843.0,2811337.0,1445739.0,5.0,608991,294570,314419,82675,97895,117969,98827,92223,119402,134413,126075,85791,86224,107233,69254,89427,89230,89990,90938,89987,81086,78332,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67349,1625715,473504,591653,1463452,371709,0
8,2130314,3838,2830,1008,537,427,573,592,701,671,337,36.0,0.0,8.0,173.0,2357,1264,2564,1177,8.0,124.0,478.0,1173.0,953.0,1003.0,123700361,92843996,30856365,17184150,13939675,19152009,20569375,21998787,21230963,9625402,1579206.0,0.0,308223.0,4652429.0,69854372,47306131,84433238,35205666,270928.0,4800522.0,16156255.0,38366278.0,30769739.0,29275182.0,11.0,1369696,628715,740982,183970,163121,214587,213415,225355,369249,339455,273036,163512,164548,245303,183842,192609,191762,192755,191058,192650,203886,204978,202.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52695,355359,181642,217956,337793,152559,0
9,2130313,334,260,74,72,35,53,49,51,47,27,0.0,0.0,0.0,5.0,158,171,180,90,0.0,43.0,37.0,21.0,67.0,100.0,18193653,13994194,4199459,4114781,1976298,3320616,1845853,2736646,3073153,1126306,0.0,0.0,0.0,1127969.0,7186231,9879453,11914088,3898184,0.0,1535738.0,1212431.0,669680.0,5105296.0,7289126.0,8.0,927061,427025,500035,127282,135680,190332,150133,129441,194194,272792,193979,100956,98846,140076,120413,131700,129745,131075,130987,131673,134653,137225,3469.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41088,565975,297581,336592,610691,244528,0
10,2130312,1572,1024,548,231,208,255,154,176,270,278,0.0,15.0,200.0,346.0,850,161,929,643,8.0,157.0,290.0,197.0,363.0,557.0,30975482,21714052,9261430,5966023,3931220,6301455,2557551,2957803,4639536,4621894,0.0,591561.0,3595459.0,5170393.0,17441006,4177063,19853629,11121853,230898.0,2547688.0,4755956.0,3736904.0,9352223.0,10351813.0,4.0,324372,153239,171134,50104,41469,66371,56904,46201,63323,67650,61378,43877,46110,64177,41183,46417,45387,46428,46219,47044,47036,45842,619.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78896,959771,472068,564626,911739,334133,0
11,2130311,31696,21382,10314,3511,3988,4305,4212,5366,6862,3452,38.0,0.0,359.0,2323.0,18055,10921,18206,11651,285.0,8402.0,8398.0,5922.0,3988.0,2861.0,1236902994,846203068,390699926,133049459,154033410,162249254,169256458,227614487,277413542,113286384,758326.0,0.0,6513054.0,75787740.0,750615320,403228554,743772272,366883969,7168034.0,282780084.0,297872653.0,218647485.0,170371803.0,133816182.0,19.0,834795,404469,430325,150739,119598,139267,148921,115389,160880,191799,158386,104793,114298,163794,101724,117396,117446,118678,119077,120621,124619,116958,377.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88372,1397721,789487,936503,1572387,636273,1
12,2130310,6040,4445,1595,856,1002,604,900,1083,1126,469,12.0,0.0,0.0,6.0,3039,2983,4189,1391,213.0,1008.0,921.0,1168.0,1280.0,990.0,234732587,176139912,58592675,33396281,40953060,23856011,34467196,43467364,43406244,15186431,597365.0,0.0,0.0,175192.0,117387545,116572485,151394940,52738988,10084005.0,37509681.0,31804099.0,39437196.0,51185731.0,34113215.0,9.0,211820,98261,113560,46318,21102,23708,37019,34027,49645,24967,40548,37899,41800,47728,18879,29637,30054,30929,30781,31410,30451,28559,298.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15951,392083,212683,266804,366210,148437,0
13,2130306,316,224,92,29,58,52,25,60,46,46,97.0,0.0,0.0,0.0,52,121,153,12,0.0,5.0,46.0,76.0,24.0,15.0,184712795,110197379,74515416,16046582,33612419,28010948,7802421,24725009,37257708,37257708,83493824.0,0.0,0.0,0.0,13813927,50147336,78251531,5473261,0.0,642741.0,32598921.0,42819675.0,4350865.0,3312590.0,5.0,142637,70948,71688,5119,31557,44303,29652,16630,15377,37362,32435,19664,18244,19529,15402,21205,21018,21184,21995,21536,18025,17674,235.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42097,258980,117091,129691,207898,86241,0
14,2130303,2799,1912,887,289,404,351,382,486,495,392,52.0,0.0,0.0,0.0,1477,1270,1557,1128,21.0,1148.0,990.0,275.0,232.0,20.0,119088281,82431750,36656531,11038685,15905290,18973772,17560887,18953116,23430352,13226179,1338523.0,0.0,0.0,0.0,59941256,57808502,68178591,45791079,356320.0,46692809.0,42144374.0,13677702.0,10191760.0,906705.0,6.0,362410,182511,179900,18755,80492,91098,70336,47483,54245,61872,68503,54141,56146,79811,41938,52818,53081,53408,56046,56738,48574,41745,242.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150896,1643570,646218,787087,1637416,610216,0
15,2130302,735,425,310,60,84,67,79,135,226,84,0.0,0.0,0.0,0.0,377,358,304,395,18.0,310.0,261.0,91.0,18.0,0.0,46218997,29823510,16395487,4546878,5418590,3602269,7234913,9020860,11699781,4695706,0.0,0.0,0.0,0.0,20295415,25923582,19621129,23086718,1299976.0,17434254.0,14627765.0,8179520.0,1166332.0,0.0,2.0,50731,24837,25893,3964,12033,12111,9911,6647,6065,7131,9873,9048,9386,10942,4353,7465,7465,7465,7918,8084,6821,5514,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87316,1780137,965468,1183534,2120248,733567,0
16,2130301,2269,1912,357,398,276,379,407,452,215,142,0.0,0.0,0.0,39.0,1389,841,1412,458,34.0,310.0,457.0,560.0,333.0,175.0,113670797,94094094,19576703,20000198,11157647,19293809,22270123,21372317,13630850,5945853,0.0,0.0,0.0,1485052.0,70469355,41716390,68730208,19327690,1084144.0,17023884.0,21434429.0,25409623.0,13777662.0,9328155.0,7.0,62631,31177,31455,5525,10002,14615,12030,8044,12416,10361,12743,10363,10529,12306,6330,9583,9516,9685,10097,9917,7326,6509,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50329,1114965,468665,566186,994720,325112,0
17,2130299,13218,9811,3407,1808,1864,1922,2127,2090,1807,1600,0.0,0.0,0.0,791.0,6176,6251,6195,6100,38.0,3183.0,2635.0,2222.0,2918.0,1300.0,649182568,491870737,157311831,87999995,104343121,90443603,113039088,96044930,80207566,77104265,0.0,0.0,0.0,25976522.0,289633152,333572894,304740775,281213980,1041276.0,150925311.0,126390194.0,118880491.0,137893649.0,50823834.0,2.0,38888,16814,22075,6765,5807,6530,7511,5835,6440,4040,6534,7465,8357,9230,3262,5248,5337,5556,5581,5863,5892,5412,1850.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168718,3779303,3261333,3894803,5225860,1577062,3
18,2130295,2318,1413,905,252,397,305,235,224,650,255,0.0,0.0,0.0,0.0,1075,1243,1609,615,0.0,537.0,751.0,426.0,220.0,291.0,114265990,70887803,43378187,13589236,25169608,12038788,10977564,9112607,31867167,11511020,0.0,0.0,0.0,0.0,53738261,60527729,77098462,29285925,0.0,28506163.0,40242289.0,19549224.0,8788727.0,9297982.0,3.0,268951,123957,144994,26367,56352,52130,37810,36778,59514,54590,46045,31453,37292,59968,39602,37508,37163,37567,37367,37999,40749,40596,122.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29164,522655,249894,284186,483996,234887,0
