,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130324,8668,5776,2892,1295,1127,1102,1085,1167,1457,1435,0.0,1133,3215,2630,1649,41.0,3404,5264,69.0,2102.0,2378.0,1794.0,2003,322.0,36141614,23748580,12393034,5053359,4362470,4644051,4573220,5115480,6614533,5778501,0.0,3821370,13265066,11060607,7404703,589868.0,14951018,21190596,277619.0,7570374.0,9637707.0,8854670.0,8612460,1188784.0,3.0,506523,232053,274471.0,84356,56747.0,70321.0,76606.0,80562.0,137931.0,142738.0,103748.0,58341.0,57614.0,79840.0,64245.0,71545.0,71690.0,71191.0,70622.0,71792.0,75111.0,74572,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46262,594849,325962,385854,578937,203902,3
1,2130323,777,562,215,135,105,99,99,124,143,72,4.0,10,179,351,207,26.0,304,458,0.0,90.0,213.0,158.0,221,81.0,24756868,22997542,1759326,904257,642254,7906055,7790635,5754341,1152907,606419,69613.0,117593,1376703,14468445,8589115,135399.0,9416380,15094901,0.0,749406.0,15895625.0,1086432.0,1453153,5326664.0,4.0,347808,171022,176786.0,54293,45265.0,43682.0,54020.0,60337.0,90211.0,94749.0,72545.0,39982.0,40555.0,57081.0,42896.0,49441.0,49168.0,49913.0,49131.0,49706.0,50548.0,49902,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37483,687649,346323,424170,668960,221300,3
2,2130322,2022,1270,752,232,232,280,294,232,376,376,0.0,335,559,437,315,0.0,539,1080,7.0,280.0,485.0,444.0,273,130.0,13968507,8536803,5431704,1524892,1741369,1765953,2016573,1488016,2715852,2715852,0.0,2210514,4107580,3238946,1695615,0.0,3768185,7262530,22535.0,1552208.0,2782775.0,3699213.0,1804877,1169107.0,3.0,267658,130283,137374.0,35434,34410.0,39751.0,36567.0,46689.0,74804.0,73696.0,54889.0,30569.0,30763.0,43998.0,33741.0,36920.0,37420.0,37324.0,37134.0,36840.0,40092.0,41927,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7644,122669,58956,68358,107563,46626,3
3,2130321,4067,2416,1651,376,492,332,550,666,928,723,0.0,14,1621,1853,579,0.0,1057,2895,0.0,1433.0,1230.0,275.0,897,115.0,60675962,34775162,25900800,4566728,7732317,3780759,8039178,10656180,16998938,8901862,0.0,2204477,23104313,26872046,8495126,0.0,15558719,41479784,0.0,18948663.0,14092444.0,5206504.0,17444755,1346135.0,6.0,163845,75938,87907.0,30720,20668.0,25047.0,28341.0,24904.0,34166.0,30812.0,34624.0,25088.0,25096.0,30775.0,17448.0,23717.0,23541.0,23524.0,23659.0,23735.0,22742.0,22928,433.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10614,181552,76808,89080,160681,60317,3
4,2130318,94442,59964,34478,11612,11624,11861,12162,12705,18203,16275,0.0,7447,21836,27657,31925,5577.0,45431,49011,4294.0,38921.0,24973.0,11890.0,9854,4510.0,679916099,428806868,251109231,90020437,82647276,86061193,80752037,89325925,136685982,114423249,0.0,34495222,136551088,195147895,265830524,47891370.0,315089960,364826139,34670786.0,302686340.0,175621535.0,76396478.0,64626928,25914032.0,25.0,364333,171251,193081.0,30916,75208.0,71427.0,54570.0,55926.0,76286.0,52301.0,61494.0,55245.0,65491.0,89790.0,40012.0,48296.0,48718.0,49565.0,49437.0,52672.0,58954.0,56690,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92359,562218,339507,414865,634830,276367,3
5,2130315,19166,12798,6368,2280,2626,2770,2406,2716,3207,3161,0.0,2590,5435,6019,4634,488.0,8111,10566,263.0,5033.0,6182.0,2991.0,3253,954.0,152826567,97190594,55635973,17374771,20117587,21751484,17103356,20843396,29829175,25806798,0.0,18428539,42775736,47908941,39140972,4572379.0,60816363,86814909,1722754.0,36603691.0,47050242.0,27494099.0,26707062,8053422.0,9.0,608991,294570,314419.0,82675,97895.0,117969.0,98827.0,92223.0,119402.0,134413.0,126075.0,85791.0,86224.0,107233.0,69254.0,89427.0,89230.0,89990.0,90938.0,89987.0,81086.0,78332,1372.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67349,1625715,473504,591653,1463452,371709,3
6,2130314,11722,8067,3655,1540,1648,1849,1404,1626,2123,1532,0.0,932,2821,3330,4216,423.0,4208,7374,441.0,3956.0,3291.0,1322.0,1663,910.0,109764565,75813521,33951044,14917202,16539557,16698930,12931796,14726036,20712219,13238825,0.0,9550063,27021438,32534736,37588631,3069697.0,36244047,71029287,3714097.0,33453173.0,30790781.0,12056615.0,16212706,11045962.0,6.0,1369696,628715,740982.0,183970,163121.0,214587.0,213415.0,225355.0,369249.0,339455.0,273036.0,163512.0,164548.0,245303.0,183842.0,192609.0,191762.0,192755.0,191058.0,192650.0,203886.0,204978,202.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52695,355359,181642,217956,337793,152559,3
7,2130313,100990,73303,27687,14350,14895,14705,14914,14439,14006,13681,0.0,23648,29780,23554,19472,4536.0,51521,47371,2347.0,29314.0,30562.0,17601.0,12815,6251.0,432757097,311139631,121617466,59071865,64456254,63749026,63991641,59870845,60261585,61355881,0.0,86075434,135582232,99288101,89763102,22048228.0,211248237,204814766,9703810.0,120989213.0,129594270.0,75777615.0,52778224,27219872.0,13.0,927061,427025,500035.0,127282,135680.0,190332.0,150133.0,129441.0,194194.0,272792.0,193979.0,100956.0,98846.0,140076.0,120413.0,131700.0,129745.0,131075.0,130987.0,131673.0,134653.0,137225,3469.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41088,565975,297581,336592,610691,244528,3
8,2130311,69483,48305,21178,9893,9121,9573,10013,9705,11465,9713,0.0,13655,18617,18169,16106,2936.0,34385,35098,2760.0,21122.0,19002.0,13297.0,9613,3689.0,286382879,191115410,95267469,38563738,36530366,37686336,38840699,39494271,50745799,44521670,0.0,46007339,74457181,78471506,72676835,14770018.0,140792639,145590240,11454892.0,84707448.0,78665014.0,56950901.0,39437727,15166897.0,14.0,834795,404469,430325.0,150739,119598.0,139267.0,148921.0,115389.0,160880.0,191799.0,158386.0,104793.0,114298.0,163794.0,101724.0,117396.0,117446.0,118678.0,119077.0,120621.0,124619.0,116958,377.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88372,1397721,789487,936503,1572387,636273,3
9,2130310,70719,48988,21731,9537,9554,10146,9813,9938,11300,10431,0.0,15212,22805,17538,14002,1162.0,33596,34003,2561.0,14649.0,13901.0,17260.0,13179,6048.0,302242599,206943440,95299159,40151689,40140578,43759393,40819092,42072688,49734785,45564374,0.0,56811425,98136205,76147391,65043639,6103939.0,137893423,142988601,10136892.0,50104076.0,59658757.0,73945254.0,61097698,25939349.0,9.0,211820,98261,113560.0,46318,21102.0,23708.0,37019.0,34027.0,49645.0,24967.0,40548.0,37899.0,41800.0,47728.0,18879.0,29637.0,30054.0,30929.0,30781.0,31410.0,30451.0,28559,298.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15951,392083,212683,266804,366210,148437,3
