,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
0,2130326,20375,13652,6723,2763,2759,2115,2885,3130,3462,3261,104.0,317.0,5735,2469,9728,2022.0,12473,7416,187.0,1967.0,3835.0,4625.0,5303,3972.0,472973037,302014393,170958644,61824212,61786641,40909021,67408120,70086399,85006572,85952072,3604250.0,3927232.0,98264014,45568652,248815267,72793622.0,271639828,177645250,3632005.0,42072050.0,80807205.0,119505737.0,116908498,86359583.0,8,138559,63251,75308,24916,12761,23376,25405,19944,32157,32578,30507,16780,16774,24306,17615,20047,20069,19891,19574,19793,19635,19552,935.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100034,1195894,439262,520737,951773,332784,1
1,2130325,7927,6161,1766,660,1087,1495,1366,1553,1092,674,52.0,41.0,676,784,4777,1597.0,4241,3341,10.0,600.0,1610.0,1726.0,2272,1364.0,223433931,170157835,53276096,11074746,31348455,42433742,38027897,47272995,32152348,21123748,1803760.0,1030628.0,11904132,17104083,135582830,56008498.0,126499461,80128844,64498.0,14437310.0,36066003.0,52485099.0,66015496,37559898.0,7,189755,83274,106482,32958,20106,25482,31670,29604,49934,33362,36427,26960,27897,41019,24091,26775,27056,27433,26826,27261,27101,27304,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67659,829089,421738,504594,760429,289551,1
2,2130324,38004,23469,14535,4315,4338,4666,4797,5353,7535,7000,0.0,1697.0,9169,9655,16604,879.0,19499,17461,36.0,1494.0,3545.0,6564.0,11696,13623.0,866715870,528525892,338189978,94329574,88914255,99234042,106729405,139318616,179309678,158880300,0.0,24829830.0,163156400,162554002,445000638,71175000.0,477921733,335557294,533902.0,37647767.0,91870092.0,154275246.0,257753414,271398604.0,13,482114,219228,262886,78473,55491,67182,72947,75406,132617,140113,96895,53230,52866,76832,62178,68621,68313,67785,67607,67651,70497,71640,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52638,658719,347031,403754,604119,217740,1
3,2130323,49875,34428,15447,6324,6366,7042,6674,8022,8413,7034,257.0,877.0,9769,7983,24343,6646.0,27577,20013,270.0,3451.0,7614.0,10956.0,13983,11316.0,1355352735,914729540,440623195,160103613,166314684,193571258,182614571,212125414,254340165,186283030,13559611.0,10044215.0,171184627,151511149,699065294,309987839.0,806021914,443837965,5114923.0,99449203.0,217366466.0,306574567.0,348479984,272874739.0,45,330904,158816,172088,47156,44216,42378,51672,56045,89437,93053,65867,35490,37164,56149,43181,47203,46150,46575,46874,46911,48424,48766,171.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42834,737815,353955,442203,687866,233990,1
4,2130322,17848,12223,5625,2017,2471,2551,2387,2797,2941,2684,232.0,213.0,3805,2726,7969,2903.0,11331,6140,72.0,1577.0,2453.0,3253.0,5066,5046.0,522578588,347589187,174989401,62455047,71037364,66865115,65754075,81477586,96861968,78127433,7955747.0,2243187.0,74915601,66879965,251238849,119345239.0,343219565,162737540,991532.0,50802050.0,70694055.0,89557145.0,146877130,147035195.0,28,261344,126224,135119,32274,32818,39856,36268,45651,74476,75660,53540,28716,28692,41828,32908,36806,36060,36247,36036,36170,38725,41300,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767,126175,61748,71637,108464,47619,1
5,2130321,7383,5308,2075,1198,1037,1083,837,1153,968,1107,0.0,0.0,1772,354,3530,1727.0,3862,3166,29.0,676.0,1757.0,2370.0,1525,672.0,307261705,186961197,120300508,46182552,36741580,31354285,28568174,44114606,53994375,66306133,0.0,0.0,52359496,13835301,156178038,84888870.0,176443527,116665627,534867.0,23138430.0,64560550.0,96762685.0,71410874,36701748.0,4,178185,81729,96456,37259,21538,25365,30563,26483,36976,34144,38161,27787,26825,32158,19111,26054,26055,25971,26260,26016,23665,24166,433.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10787,183707,80034,93785,159604,62354,1
6,2130320,84465,59559,24906,11319,11253,11502,12033,13452,15394,9512,15.0,3720.0,18271,18360,40256,3843.0,43440,40305,189.0,4954.0,13041.0,18016.0,24504,23041.0,1553892716,1032400662,521492054,195381446,187971847,193595186,214957898,240494285,306917535,214574519,409064.0,49072944.0,323017235,303082807,748983583,129327083.0,852115703,673439329,3772831.0,95958797.0,248819309.0,351204150.0,447808925,377991020.0,26,129472,61429,68043,13759,15597,22316,21473,22103,34224,26433,23899,17112,18865,26964,16198,18388,18159,18223,18159,18343,19391,18807,173.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95685,1430904,524991,599501,1092921,379477,1
7,2130319,10199,7339,2860,1372,1404,1353,1540,1670,1622,1238,46.0,149.0,1800,1010,5317,1877.0,6945,3030,6.0,718.0,1465.0,1967.0,2951,2865.0,400900304,273031522,127868782,49205734,55041178,49875279,54824099,64085232,66999529,60869253,1776009.0,2769416.0,36471253,27641868,237794549,94447209.0,272370272,120238506,395416.0,30659789.0,73413522.0,77360968.0,114061205,96717882.0,19,747675,360565,387108,122276,80782,114975,116679,118121,194843,205778,145890,79698,85787,131738,98783,104622,101937,103491,101380,101867,114647,119730,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108564,1345273,593877,703048,1215732,442565,1
8,2130318,96736,63514,33222,12031,11485,12429,12265,15304,18498,14724,6825.0,2287.0,17680,9611,37350,22983.0,57096,38740,1380.0,30947.0,24772.0,15455.0,13435,9850.0,3718460525,2387080414,1331380111,438354370,420192177,460581408,459416523,608535936,781672486,549707625,314322642.0,52071688.0,387159345,247232720,1547871621,1169802509.0,2323278913,1364078618,43050489.0,1210646761.0,1044494203.0,559952000.0,494639015,334575062.0,65,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103606,626015,367926,454100,682044,296793,0
9,2130317,63976,39513,24463,7591,7024,8113,7391,9394,12786,11677,411.0,1629.0,10888,12326,32558,6164.0,36696,26469,149.0,3471.0,8566.0,14410.0,19730,16837.0,1934311841,1172704925,761606916,231226559,192571990,240372830,220414005,288119541,393986754,367620162,26221692.0,34139452.0,256374792,338710363,1014842904,264022638.0,1155223508,708487071,3875408.0,115202059.0,275543786.0,409821516.0,587203630,472064177.0,43,477008,226535,250474,62273,48842,63994,65467,82538,153897,129807,94122,53934,54615,81691,62841,67263,66423,66116,66160,65470,71002,74574,107.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63176,718135,293121,358004,557500,214751,1
