,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001496,강남 마이스 관광특구,1524162960,1038896623,485266337,175784934,189334951,212548457,225834884,235393397,255255846,230010491,,94863036.0,501428938,308638957,588108362,31123667.0,702970469,623164850,15895409.0,414104202.0,461670128.0,245989813.0,121169649.0,67306122.0,14.0
1,관광특구,1001495,잠실 관광특구,3393061933,2155144833,1237917100,416197523,428132930,450728972,426988749,433096659,619535157,618381943,,190421345.0,1049420369,830270535,1201094175,121855509.0,1695381995,1608564553,115137226.0,901226247.0,853800444.0,896429172.0,331048177.0,206305282.0,44.0
2,관광특구,1001494,종로?청계 관광특구,299313497,235022388,64291109,45140906,43115692,47086890,50815931,48862969,38632227,25658882,,15728921.0,123755367,59788282,87578709,12462218.0,156643724,109141303,3163557.0,81211294.0,71054066.0,45200389.0,40472683.0,24683039.0,26.0
3,관광특구,1001493,동대문패션타운 관광특구,1495465698,1054192186,441273512,174535324,206072353,229298498,211993121,232292890,234371920,206901592,190066681.0,121322666.0,386925695,250874016,414127698,132148942.0,801269872,629860351,18755967.0,420097925.0,432062248.0,278969882.0,202625330.0,78618872.0,25.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,1880021075,1437752569,442268506,268926732,247660730,267788172,303677119,349699816,231273652,210994854,,173335411.0,788615403,304842949,587695927,25531385.0,737453847,767466826,22154165.0,496591766.0,476750366.0,283529481.0,156599879.0,69295022.0,72.0
5,관광특구,1001491,이태원 관광특구,3087968868,1761576713,1326392155,325262553,359534816,317957488,323054949,435766907,723182115,603210040,65849358.0,79441863.0,624925389,566321399,1188898804,562532055.0,2030586990,943437907,25903206.0,1187424648.0,1062881776.0,326872973.0,259312076.0,111630217.0,32.0
6,전통시장,2130324,길동복조리시장,90527751,55948656,34579095,10341572,9442577,12314837,10866733,12982937,15890364,18688731,,209147.0,14729619,14507052,46359051,14722882.0,53921839,36605912,1944587.0,21600764.0,17330264.0,18759133.0,21881653.0,9011350.0,3.0
7,전통시장,2130323,둔촌역전통시장,17426381,9178767,8247614,2064516,2064516,1519346,1928685,1601704,2849389,5398225,,,893661,2633656,10758344,1076204.0,6071460,7841740,174553.0,881990.0,665038.0,5865352.0,4713652.0,1612616.0,2.0
8,전통시장,2130322,고분다리전통시장,5850006,3729256,2120750,554384,441137,1054780,1086382,592573,685408,1435342,,,830918,500395,3251246,1267447.0,3948507,1901499,52673.0,201474.0,1545956.0,1112719.0,2106925.0,830259.0,3.0
9,전통시장,2130318,로데오거리상점가,125243810,81964863,43278947,14922218,15351866,16814982,16929555,17946242,20637542,22641405,,,28803735,26976649,55391822,14071604.0,79958032,38111680,2410460.0,39055228.0,26688948.0,25634841.0,14968771.0,9311464.0,6.0
10,전통시장,2130317,마천중앙시장,59229491,35021092,24208399,4843144,6669793,8467165,7329371,7711619,11011137,13197262,,,5233523,10047388,36890847,7057733.0,35969320,23260171,575640.0,10303256.0,10755878.0,18199955.0,13085572.0,6309190.0,2.0
11,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),540231189,374204501,166026688,67833140,69720371,68753336,72245378,95652276,86841471,79185217,4961750.0,16778909.0,173108099,116309551,198539531,30533349.0,297438311,183964031,9040217.0,96561121.0,130015079.0,113764296.0,94567349.0,37454282.0,6.0
12,전통시장,2130314,풍납시장,136374034,81634008,54740026,19090868,10978941,21632440,10674891,19256868,28364752,26375274,,2022923.0,14675696,28775814,68908576,21991025.0,74719443,52134063,80475.0,11345571.0,25700016.0,38312266.0,26434252.0,24980926.0,3.0
13,전통시장,2130313,방이시장,220814896,146978787,73836109,29845501,28038136,31375808,28156445,29562897,37587181,36248928,,2130898.0,52579144,41001829,92347694,32755331.0,117028874,87694076,3320596.0,33860396.0,59372571.0,48734326.0,39478476.0,19956584.0,5.0
14,전통시장,2130310,강남개포시장,81753480,57805296,23948184,12437164,12105563,11552648,10771432,10938489,15529639,8418545,,6378698.0,31116801,17354458,26189453,714070.0,37882366,40343784,3533273.0,13492415.0,16878156.0,16949757.0,18391804.0,8980745.0,5.0
15,전통시장,2130307,도곡시장,112971699,74507938,38463761,15812790,15707055,15707055,13568634,13712404,18540209,19923552,,,18496917,18748616,47783700,12235411.0,55412306,38451370,5837666.0,11556179.0,9221720.0,27558762.0,31227150.0,8462199.0,2.0
16,전통시장,2130303,영동전통시장,15232452,11164746,4067706,778193,1679885,2214093,3843366,2649209,1385340,2682366,1613184.0,,1966332,1960204,8080423,1612309.0,8412175,3769277,,436209.0,1929999.0,4948441.0,2657962.0,2208840.0,2.0
17,전통시장,2130302,강남시장(강남구 강남시장),56017782,35389093,20628689,7444267,7444267,2436577,10201164,7862818,10908007,9720682,,,16453835,9086446,23033234,,19091146,19960285,,18503891.0,11215515.0,5686770.0,2784659.0,860596.0,2.0
