,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001495,잠실 관광특구,118315,74710,43605,13329,13415,13481,14923,19562,23490,20115,40331.0,1976.0,157.0,485.0,21324,54042,66461,47747,1736.0,56649.0,33391.0,11445.0,7943.0,3045.0
1,관광특구,1001494,종로?청계 관광특구,129760,95654,34106,14540,16313,17773,20047,26981,23061,11045,16312.0,338.0,2532.0,3172.0,35873,71533,77369,39606,586.0,36489.0,35687.0,19336.0,15480.0,9402.0
2,관광특구,1001493,동대문패션타운 관광특구,44237,35438,8799,5805,6608,7163,8134,7728,4569,4230,5160.0,1291.0,14387.0,2955.0,10139,10305,23578,17406,335.0,11226.0,12887.0,7546.0,6293.0,2697.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,130090,113568,16522,18492,23196,24007,23424,24449,10757,5765,5992.0,229.0,34219.0,4640.0,29660,55350,69107,38265,395.0,23184.0,31292.0,25561.0,18039.0,8892.0
4,관광특구,1001491,이태원 관광특구,201275,62554,138721,15637,6351,7322,8977,24267,68104,70617,119427.0,3868.0,2084.0,3400.0,19345,53151,147412,53224,1277.0,86964.0,88246.0,13571.0,7222.0,3353.0
5,전통시장,2130326,고덕 골목형상점가,2807,1858,949,322,306,317,377,536,551,398,523.0,,,16.0,611,1657,1778,941,11.0,419.0,720.0,953.0,438.0,177.0
6,전통시장,2130323,둔촌역전통시장,891,700,191,188,180,154,50,128,129,62,29.0,,37.0,33.0,389,403,753,90,,4.0,15.0,55.0,243.0,528.0
7,전통시장,2130322,고분다리전통시장,3424,2213,1211,358,421,440,434,560,535,676,749.0,6.0,6.0,124.0,894,1645,2255,1121,19.0,387.0,550.0,780.0,736.0,904.0
8,전통시장,2130320,암사종합시장,340,265,75,43,63,26,63,70,37,38,43.0,,,11.0,91,195,234,95,,64.0,100.0,107.0,47.0,10.0
9,전통시장,2130319,성내전통시장,1352,879,473,112,236,42,139,350,375,98,,,84.0,181.0,669,418,1017,266,,,28.0,98.0,557.0,600.0
