,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대00~06생활인구수,시간대06~11생활인구수,시간대11~14생활인구수,시간대14~17생활인구수,시간대17~21생활인구수,시간대21~24생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대00~06유동인구수,시간대06~11유동인구수,시간대11~14유동인구수,시간대14~17유동인구수,시간대17~21유동인구수,시간대21~24유동인구수,총유동인구수,분기코드,행정동코드
61,2110059,14288,9510.0,4778.0,1922.0,1850.0,1895.0,1877.0,1966.0,2798.0,1980.0,281.0,432.0,6337.0,2681.0,3282.0,1112.0,7901.0,5011.0,83.0,2059.0,2946.0,3044.0,2925.0,1846.0,255175444,177604235.0,77571209.0,29585430.0,33660495.0,31877801.0,40252247.0,42228262.0,50026750.0,27544459.0,11871636.0,6265062.0,95925654.0,35645517.0,63167818.0,39337971.0,132860850.0,77548453.0,885805.0,28647976.0,41804569.0,57457882.0,51026428.0,30586641.0,23.0,321848,152030,169818.0,45981.0,31790.0,56937.0,49820.0,47553.0,89766.0,101299.0,65648,30828,32260,46634.0,45180.0,45923.0,45462.0,45982.0,45929.0,45683.0,47304.0,45565.0,385.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5983,124842,59549,77107,107205,43696,418382,4,11170640
62,2110060,26454,18484.0,7970.0,3266.0,3466.0,3664.0,3887.0,4201.0,4617.0,3353.0,137.0,574.0,8930.0,4950.0,9618.0,2245.0,12068.0,12871.0,306.0,6073.0,5658.0,4272.0,4511.0,4118.0,580329158,404056616.0,176272542.0,70054072.0,83254172.0,65131339.0,89125556.0,96491477.0,110218849.0,66053693.0,1977414.0,7509376.0,187873139.0,78014832.0,258796706.0,46157691.0,250285795.0,245733754.0,3792379.0,83572163.0,89169599.0,96066209.0,109707506.0,113711693.0,30.0,448975,211039,237936.0,54761.0,59536.0,76293.0,76899.0,73646.0,107839.0,111413.0,86810,54842,59367,81544.0,55000.0,62943.0,62227.0,61519.0,62445.0,63134.0,68525.0,68179.0,291.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52962,1111326,519298,607957,1014233,350336,3656112,4,11170590
63,2110061,40074,30914.0,9160.0,6080.0,6339.0,6098.0,6001.0,6396.0,5418.0,3742.0,142.0,6737.0,12125.0,7878.0,10846.0,2346.0,17935.0,19185.0,236.0,7051.0,7007.0,7369.0,8942.0,6514.0,764008369,584420760.0,179587609.0,112270951.0,118866117.0,122982798.0,106213498.0,124087396.0,102703504.0,76884105.0,8105090.0,58685529.0,237601459.0,126891976.0,263800760.0,68923555.0,341641790.0,278774434.0,1669161.0,80569675.0,122391732.0,125999849.0,157863101.0,131922707.0,18.0,973055,439449,533605.0,142790.0,132561.0,175676.0,156659.0,140648.0,224722.0,265904.0,205790,105357,103659,157930.0,134416.0,139290.0,136877.0,137059.0,135906.0,136104.0,142615.0,145206.0,473.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44708,971319,442320,501677,835416,292256,3087696,4,11170580
64,2110062,152354,116027.0,36327.0,18984.0,24161.0,24599.0,24725.0,23558.0,20860.0,15467.0,1693.0,7265.0,69155.0,21715.0,38812.0,13714.0,57956.0,50432.0,477.0,28203.0,31763.0,20306.0,16902.0,10734.0,6136107999,4608172668.0,1527935331.0,748018926.0,927773309.0,945679242.0,1014839238.0,971861953.0,896601527.0,631333804.0,124602795.0,55933511.0,1994923851.0,509780018.0,2285055904.0,1165811920.0,2361291106.0,1623265116.0,13358714.0,934239528.0,1230173817.0,709024724.0,626867407.0,470892034.0,91.0,855877,421981,433896.0,106270.0,135720.0,178122.0,157651.0,119677.0,158437.0,161701.0,175792,131166,135573,163180.0,88467.0,122196.0,128749.0,126802.0,127084.0,126597.0,116488.0,107960.0,5667.0,26.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44300,582171,331939,409250,594361,215789,2177810,4,11170625
65,2110063,80288,56912.0,23376.0,9886.0,11488.0,11171.0,11279.0,13088.0,13642.0,9734.0,2089.0,10179.0,23313.0,8155.0,23545.0,12101.0,42812.0,26501.0,236.0,9458.0,13562.0,14624.0,15650.0,15784.0,2844289938,1987885497.0,856404441.0,337202058.0,383373207.0,397577949.0,393342619.0,476389664.0,510902985.0,345501456.0,101329818.0,151210598.0,503187047.0,192338591.0,1190223049.0,680058118.0,1394942748.0,801449531.0,5728336.0,278747726.0,468233686.0,515269374.0,516927760.0,411485399.0,62.0,707018,344999,362019.0,70291.0,104071.0,155799.0,122891.0,104231.0,149736.0,210522.0,145433,78074,77876,104033.0,91080.0,101347.0,103475.0,102031.0,103184.0,102781.0,98508.0,95690.0,530.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51636,1140398,541574,627231,1017612,337750,3716201,4,11170590
66,2110064,98652,72210.0,26437.0,13914.0,14805.0,14152.0,15014.0,14325.0,15221.0,11764.0,231.0,17210.0,38424.0,19246.0,21715.0,1826.0,40074.0,52376.0,639.0,21539.0,22287.0,16799.0,17365.0,13820.0,1715029160,1219409630.0,495574700.0,230348019.0,269881639.0,230235074.0,242939539.0,246005359.0,292131786.0,211503948.0,11279260.0,227889200.0,667554246.0,296691242.0,437586310.0,74028902.0,660148496.0,758861965.0,7636314.0,282053659.0,336450331.0,283967016.0,292301164.0,216601981.0,31.0,1187723,504648,683075.0,199799.0,211580.0,228364.0,178042.0,148553.0,221386.0,328507.0,257089,138503,130456,175528.0,157639.0,172582.0,172704.0,172405.0,171362.0,170010.0,163121.0,165540.0,925.0,16.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42337,1056575,511264,569881,897740,312208,3390005,4,11170580
67,2110065,858,774.0,84.0,127.0,191.0,189.0,154.0,113.0,42.0,42.0,0.0,195.0,415.0,191.0,15.0,0.0,281.0,375.0,9.0,104.0,290.0,91.0,122.0,41.0,4055352,3670208.0,385144.0,512923.0,935223.0,987332.0,608983.0,625747.0,192572.0,192572.0,0.0,588593.0,2422790.0,785697.0,65700.0,0.0,1411445.0,1531065.0,36249.0,422753.0,820586.0,631639.0,701871.0,329413.0,1.0,52252,30465,21787.0,5681.0,7192.0,11230.0,10588.0,8421.0,9137.0,7235.0,10596,9476,9503,10215.0,5225.0,7699.0,8188.0,8170.0,8299.0,8129.0,6132.0,5634.0,137.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50338,1130578,533860,617465,1010607,334845,3677693,4,11170560
68,2110066,96823,79651.0,17172.0,14650.0,15800.0,15532.0,16111.0,17558.0,10294.0,6878.0,3021.0,4517.0,48885.0,11147.0,23597.0,5656.0,50002.0,32709.0,391.0,12165.0,20696.0,19480.0,20190.0,9795.0,3225681780,2550591484.0,675090296.0,394791410.0,460365066.0,526939133.0,583643567.0,584852308.0,412327049.0,262763247.0,101015525.0,84973226.0,1082551454.0,251921431.0,1213063765.0,492156379.0,1410882299.0,811121984.0,7478911.0,240725478.0,489421382.0,552969913.0,628582424.0,302826176.0,54.0,1033121,524794,508327.0,85399.0,163186.0,225100.0,178491.0,177031.0,203915.0,239998.0,219286,136135,137000,172421.0,128283.0,146567.0,149114.0,148879.0,150030.0,151456.0,143230.0,143846.0,748.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155732,4811435,2673635,2919510,5013947,1533485,17107744,4,11170555
69,2110067,44213,33881.0,10332.0,6075.0,6688.0,7147.0,7038.0,6933.0,4106.0,6226.0,463.0,3862.0,18851.0,7205.0,10544.0,3288.0,20589.0,17791.0,492.0,7857.0,9006.0,9089.0,8268.0,3672.0,1109885003,890218501.0,219666502.0,158770829.0,172931402.0,188406695.0,189798621.0,180310954.0,127065873.0,92600629.0,13928743.0,41552843.0,347288092.0,120602449.0,390220741.0,196292135.0,504908207.0,303806395.0,5306691.0,136832537.0,191218935.0,191802090.0,165782402.0,117771950.0,43.0,2092575,950371,1142205.0,251549.0,380939.0,395606.0,309352.0,330924.0,424207.0,646216.0,456196,215913,205228,292062.0,276961.0,300759.0,298374.0,296245.0,294583.0,292621.0,295970.0,314025.0,1574.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25187,418817,249413,292024,413572,165926,1564939,4,11170555
70,2110068,142068,112454.0,29614.0,19490.0,22242.0,23361.0,23306.0,24055.0,17439.0,12175.0,498.0,12484.0,61582.0,17783.0,32388.0,17333.0,68112.0,63800.0,938.0,34418.0,41333.0,24228.0,22462.0,8542.0,3082441018,2386736960.0,695704058.0,367320521.0,475047944.0,494329970.0,507948532.0,542089993.0,437655492.0,258048566.0,18316383.0,118340162.0,1003493392.0,204089670.0,915970061.0,822231350.0,1348618669.0,1289498151.0,9359837.0,665448134.0,858222103.0,456919776.0,443662866.0,204504108.0,78.0,1444972,668619,776353.0,198092.0,285550.0,363059.0,233785.0,166952.0,197533.0,361038.0,311628,187446,183632,230772.0,170455.0,209103.0,209753.0,211104.0,209859.0,207578.0,196965.0,200612.0,1039.0,20.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,63018,1742594,781694,925257,1582077,539235,5633875,4,11170560
71,2110069,931508,725156.0,206352.0,132132.0,157557.0,159327.0,151522.0,124618.0,106779.0,99573.0,5169.0,80828.0,309456.0,201496.0,274214.0,60345.0,205844.0,695367.0,57799.0,482401.0,119463.0,100853.0,108498.0,32198.0,11849071533,8785760435.0,3063311098.0,1483089182.0,1812883927.0,1890454616.0,1830946382.0,1768386328.0,1679597893.0,1383713205.0,157649751.0,492422858.0,3361649931.0,2020838365.0,4304825672.0,1511684956.0,3260236986.0,7029202908.0,496807871.0,4849439772.0,1739030072.0,1388840969.0,1341482454.0,473838753.0,251.0,1964126,735426,1228700.0,272523.0,641148.0,315758.0,255485.0,192062.0,287150.0,421412.0,394026,285319,276876,353949.0,232546.0,280241.0,290157.0,292222.0,290025.0,279343.0,262653.0,269485.0,829.0,32.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,53947,739244,434165,464676,640714,276081,2608827,4,11170555
72,2110070,3679,3054.0,625.0,542.0,635.0,595.0,605.0,677.0,362.0,263.0,0.0,38.0,2028.0,310.0,1163.0,140.0,1357.0,691.0,0.0,219.0,310.0,347.0,467.0,704.0,235507600,205938025.0,29569575.0,23134832.0,51281179.0,38586363.0,49641967.0,43293684.0,17763918.0,11805657.0,0.0,1244453.0,96208746.0,17807065.0,100687486.0,19559850.0,64061285.0,23245678.0,0.0,4994273.0,12096705.0,12740593.0,19827206.0,37648186.0,4.0,47700,22871,24829.0,5674.0,7086.0,9905.0,8431.0,7578.0,9029.0,7187.0,10102,7712,7647,9677.0,5376.0,6519.0,7019.0,7170.0,6977.0,7020.0,6724.0,6273.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41834,521342,292410,340719,488989,168942,1854236,4,11170625
73,2110071,57325,40890.0,16435.0,6947.0,8834.0,8277.0,8358.0,8474.0,8456.0,7979.0,405.0,5506.0,23294.0,11223.0,14324.0,2573.0,22640.0,26052.0,370.0,4353.0,7473.0,12985.0,11974.0,11534.0,1735622896,1185107189.0,550515707.0,165617452.0,264940037.0,245770129.0,241022851.0,267756720.0,283505501.0,267010206.0,22946278.0,93549355.0,690748138.0,241074351.0,543532141.0,143772633.0,665262884.0,611899659.0,5186005.0,64294370.0,171387632.0,317184256.0,356156564.0,362953721.0,33.0,157647,70647,86998.0,23274.0,12298.0,20872.0,32596.0,28257.0,40350.0,34462.0,32167,20353,21953,29728.0,18984.0,21983.0,21581.0,21573.0,21712.0,22247.0,24803.0,23747.0,281.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6533,132598,82443,94309,119080,43291,478254,4,11170630
74,2110072,82735,65008.0,17550.0,11049.0,13116.0,13045.0,13118.0,14680.0,10596.0,6954.0,2282.0,432.0,24529.0,6175.0,30076.0,19241.0,35575.0,35116.0,351.0,19533.0,22246.0,14592.0,10976.0,2996.0,4508397962,3423890544.0,1078951144.0,562407625.0,766898290.0,644146892.0,642040504.0,808397233.0,653208821.0,425742323.0,203209698.0,30970967.0,588600391.0,239730077.0,2128020988.0,1317865841.0,1863987829.0,1554610961.0,9711178.0,974097125.0,1114246349.0,774199084.0,432776788.0,113568264.0,34.0,238734,107019,131715.0,29444.0,36073.0,60583.0,49612.0,31760.0,31263.0,49138.0,52833,33788,33351,42519.0,27104.0,33794.0,34867.0,34909.0,34662.0,34199.0,32478.0,33825.0,374.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35049,1038765,470398,566112,965406,337158,3412888,4,11170560
75,2110073,4461,3258.0,1203.0,592.0,522.0,707.0,662.0,775.0,746.0,457.0,0.0,10.0,1990.0,494.0,1703.0,264.0,2151.0,1471.0,2.0,769.0,1307.0,824.0,515.0,206.0,329716503,257062391.0,72654112.0,38721954.0,43078573.0,55741801.0,62754461.0,56765602.0,54552954.0,18101158.0,0.0,245774.0,67979105.0,15300802.0,200891260.0,45299562.0,141667147.0,70742069.0,75868.0,35184318.0,79411419.0,53270756.0,33825017.0,10641837.0,4.0,347777,186583,161192.0,26769.0,76216.0,89912.0,65914.0,46928.0,42038.0,74906.0,72051,53268,51661,59094.0,36796.0,49816.0,52089.0,52298.0,52278.0,50650.0,45770.0,44874.0,7916.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79600,1861692,955801,1164739,2162908,697380,6922120,4,11170625
76,2110074,229040,211510.0,17530.0,37904.0,44308.0,45133.0,44578.0,39587.0,11088.0,7333.0,905.0,25216.0,135271.0,17938.0,36652.0,13058.0,103671.0,61397.0,383.0,35198.0,53982.0,39552.0,25900.0,10053.0,7195338759,6499829000.0,695509759.0,1070223151.0,1386527120.0,1415004939.0,1375958537.0,1252115253.0,479148509.0,251803892.0,54611605.0,155656264.0,3146846938.0,429210515.0,2333616722.0,1075396715.0,2469313425.0,1253653849.0,7765474.0,603670863.0,1081465708.0,932239752.0,772249319.0,325576154.0,115.0,658616,345143,313474.0,52777.0,98443.0,128529.0,108917.0,110888.0,159063.0,176035.0,141514,83760,80678,97759.0,78870.0,94157.0,97131.0,97277.0,98134.0,95168.0,85361.0,91389.0,8149.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175631,4970310,2731316,2955732,5085116,1554724,17472829,4,11170530
77,2110075,67153,51433.0,15720.0,8148.0,10007.0,10253.0,11871.0,11154.0,8923.0,6797.0,44.0,3148.0,32231.0,13747.0,16581.0,1402.0,25618.0,35616.0,520.0,21137.0,18529.0,9773.0,8397.0,2879.0,1083986642,856110150.0,227876492.0,123477259.0,158943832.0,205447534.0,195345263.0,172896262.0,130433195.0,97443297.0,1502703.0,23292469.0,526352927.0,188689057.0,309215661.0,34933825.0,374198087.0,459459242.0,6377814.0,244758022.0,208559262.0,144523880.0,171951877.0,57486474.0,27.0,671548,339967,331581.0,75054.0,107301.0,112972.0,109647.0,105854.0,160721.0,162318.0,145940,87933,84976,110553.0,79830.0,96382.0,97424.0,97787.0,96725.0,96707.0,91537.0,94988.0,1630.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90098,1007719,531323,603344,874621,364315,3471420,4,11170530
78,2110076,36252,25718.0,10534.0,4010.0,5200.0,5446.0,5610.0,5452.0,5880.0,4654.0,11.0,2309.0,14601.0,7248.0,10146.0,1387.0,19613.0,11602.0,156.0,5789.0,8398.0,6408.0,5825.0,4639.0,997258908,683305472.0,313953436.0,90800844.0,141868494.0,140786255.0,154659012.0,155190867.0,177525746.0,136427690.0,976052.0,26239850.0,311099779.0,131712995.0,387420706.0,113103757.0,519274181.0,214690250.0,2011382.0,83537704.0,175263272.0,169528722.0,155572753.0,148050596.0,18.0,87878,47616,40263.0,7456.0,18537.0,21740.0,16262.0,12138.0,11745.0,22851.0,18725,11038,10501,13802.0,10960.0,11822.0,12266.0,12319.0,12367.0,12080.0,13120.0,13904.0,537.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74532,1006819,555448,669823,1154808,446189,3907619,4,11170625
79,2110077,28099,19549.0,8550.0,3893.0,2179.0,4334.0,4700.0,4443.0,4821.0,3729.0,0.0,1832.0,12134.0,4874.0,7651.0,1608.0,14022.0,10988.0,453.0,4695.0,6971.0,6071.0,4879.0,1940.0,602518125,432385690.0,170132435.0,76910491.0,69910134.0,82541018.0,107557041.0,95467006.0,95691412.0,74441023.0,0.0,13917503.0,253970877.0,85384370.0,198637559.0,50607816.0,281930375.0,184439582.0,8196520.0,58590193.0,107127704.0,124915605.0,110516983.0,57022952.0,14.0,344328,162827,181500.0,53340.0,45112.0,57095.0,55764.0,49674.0,83342.0,99581.0,74247,37712,35422,51260.0,46105.0,49974.0,49243.0,49600.0,49102.0,48981.0,47721.0,49706.0,385.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44864,587980,275913,324682,484242,186137,1903818,4,11170510
80,2110078,68697,46050.0,22581.0,9361.0,9161.0,8953.0,8793.0,9782.0,12166.0,10415.0,0.0,10267.0,20224.0,16619.0,18865.0,2722.0,26894.0,37001.0,929.0,4154.0,10194.0,14818.0,16401.0,17397.0,1155654484,760481500.0,392199189.0,142607391.0,141342317.0,145793845.0,161222219.0,169515728.0,211377393.0,180821796.0,0.0,155188532.0,333267183.0,217974981.0,374462850.0,74760938.0,446601290.0,502113243.0,8031993.0,49074611.0,179527955.0,226429635.0,233582754.0,252067591.0,14.0,214143,98356,115787.0,50205.0,15020.0,27453.0,38624.0,35749.0,47092.0,38092.0,42640,31157,33115,43927.0,25212.0,30011.0,30014.0,30415.0,30056.0,30475.0,31791.0,31381.0,69.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5334,96039,80039,99682,100979,33163,415236,4,11170630
81,2110079,186073,141617.0,44456.0,23843.0,29486.0,28084.0,30211.0,29993.0,25117.0,19520.0,3045.0,16638.0,78246.0,28590.0,47449.0,12105.0,85805.0,76718.0,884.0,36606.0,48988.0,34223.0,28524.0,13298.0,5023414061,3820728595.0,1202685466.0,555077594.0,790202196.0,796636703.0,861386502.0,817425600.0,717208502.0,495432401.0,96293330.0,133503092.0,1761494091.0,494553328.0,1908672695.0,628897525.0,2020226846.0,1535171861.0,9654394.0,671740872.0,1057026987.0,778852162.0,675793797.0,362330497.0,104.0,2051934,971403,1080531.0,281500.0,271648.0,393927.0,348904.0,305369.0,450587.0,649040.0,439787,213793,200358,280971.0,267986.0,293359.0,291875.0,290991.0,290663.0,288517.0,292777.0,303753.0,1084.0,25.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13680,310722,167622,204738,286512,104788,1088062,4,11170510
82,2110080,47827,26262.0,21565.0,5454.0,3631.0,5314.0,5187.0,6676.0,12138.0,9427.0,288.0,4445.0,13688.0,13551.0,12469.0,3386.0,19525.0,27318.0,441.0,18365.0,12938.0,6311.0,6071.0,2715.0,1236001849,717281217.0,518720632.0,144715576.0,149155284.0,122488779.0,108561978.0,192359600.0,297988781.0,220731851.0,20942898.0,100689032.0,370323447.0,269855441.0,366425080.0,107765951.0,441799435.0,617031648.0,7475321.0,423502626.0,310440586.0,134377990.0,122291221.0,60743339.0,48.0,644484,305944,338541.0,81333.0,94829.0,128090.0,104626.0,85208.0,150398.0,171633.0,134526,72357,72044,106398.0,87528.0,90023.0,90112.0,90519.0,90280.0,91023.0,95037.0,97490.0,277.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14642,323630,170919,223385,311220,120719,1164515,4,11170510
83,2110081,141385,74850.0,66535.0,11421.0,11997.0,14188.0,15951.0,21293.0,38891.0,27644.0,8622.0,8115.0,26230.0,23896.0,48591.0,25931.0,73096.0,64687.0,959.0,50706.0,51392.0,18524.0,11626.0,4570.0,4373455934,2277621622.0,2095834312.0,324779730.0,355471841.0,462852164.0,445847819.0,688670068.0,1219126508.0,876707804.0,284217424.0,112350346.0,553523755.0,504548832.0,1738366709.0,1180448868.0,2046488466.0,2034844839.0,27465367.0,1597029237.0,1556038833.0,479449872.0,301076673.0,120273324.0,134.0,1489180,694888,794292.0,158039.0,241716.0,320607.0,257974.0,167420.0,343423.0,448843.0,318638,158704,149256,217435.0,196306.0,206482.0,208084.0,209203.0,208273.0,210857.0,220716.0,225564.0,291.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18341,332811,194737,244675,355614,140471,1286649,4,11170520
84,2110082,157397,115554.0,41843.0,20692.0,21346.0,24026.0,23129.0,26361.0,25383.0,16460.0,1773.0,26050.0,54218.0,36748.0,29344.0,8675.0,61513.0,80788.0,1122.0,46670.0,44459.0,24544.0,18184.0,7321.0,3797310056,2494368728.0,1302941328.0,462026677.0,406008007.0,503141051.0,493497481.0,629695512.0,781250436.0,521690892.0,192837724.0,163098607.0,872889755.0,587379631.0,1208235063.0,758368987.0,1391402187.0,1541568343.0,19356104.0,1005708779.0,944401153.0,434060643.0,351644275.0,177799568.0,67.0,392430,198340,194091.0,20810.0,104829.0,96577.0,61511.0,48300.0,60406.0,85393.0,65857,50182,56319,80370.0,54311.0,51212.0,49661.0,50059.0,51369.0,57098.0,71407.0,61626.0,1571.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99147,833951,555341,750410,1298204,587692,4124745,4,11170650
85,2110083,1308,1081.0,227.0,115.0,269.0,194.0,288.0,215.0,185.0,42.0,4.0,159.0,712.0,261.0,129.0,43.0,752.0,373.0,5.0,150.0,217.0,203.0,227.0,324.0,49303835,44309114.0,4994721.0,1975912.0,26703040.0,4442636.0,6671832.0,4515694.0,4421614.0,573107.0,47815.0,2069453.0,18461608.0,18953461.0,8837916.0,933582.0,14331444.0,7348600.0,133686.0,2881743.0,4647850.0,3925357.0,5028467.0,5062942.0,5.0,64090,30445,33644.0,8326.0,7307.0,10309.0,12231.0,11815.0,14101.0,17657.0,14267,7438,7348,9127.0,8255.0,9020.0,9237.0,9228.0,9266.0,9250.0,9120.0,8970.0,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24751,358356,187242,244695,312342,107048,1234434,4,11170690
86,2110084,153651,94990.0,58661.0,16569.0,16767.0,18075.0,19228.0,24351.0,35097.0,23564.0,10204.0,11277.0,35233.0,26366.0,44311.0,26260.0,77315.0,66177.0,844.0,42078.0,51863.0,24091.0,15639.0,8984.0,5766461987,3383064315.0,2383397672.0,602042795.0,638268858.0,556478469.0,677571846.0,908702347.0,1433313528.0,950084144.0,524988165.0,134002823.0,769738686.0,683949700.0,1798607928.0,1855174685.0,2645266695.0,2091148898.0,20278899.0,1331715593.0,1773426774.0,840483925.0,476349598.0,294160804.0,146.0,872476,407233,465243.0,85603.0,134422.0,213485.0,173164.0,101162.0,164638.0,234421.0,182097,99534,100099,140713.0,115611.0,123193.0,120836.0,120889.0,120080.0,122004.0,132579.0,132893.0,315.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14968,260977,158267,182514,254797,101281,972804,4,11170660
87,2110085,124637,80327.0,44310.0,14713.0,14861.0,15475.0,16714.0,18659.0,26502.0,17808.0,4162.0,5792.0,35751.0,25995.0,39902.0,12948.0,59783.0,50998.0,797.0,30958.0,33997.0,20523.0,15049.0,9447.0,5511390862,3620644642.0,1890746220.0,629116257.0,726415167.0,753191889.0,817108613.0,713933694.0,1313870490.0,576875730.0,210302533.0,72386506.0,997946960.0,911949504.0,2337447060.0,978795041.0,2260140688.0,1682746798.0,18226263.0,912786143.0,1189979236.0,680322960.0,505216172.0,636356712.0,122.0,1331846,628122,703725.0,129663.0,222970.0,322768.0,262859.0,166207.0,227380.0,333552.0,276069,169578,167980,223876.0,160789.0,187177.0,185469.0,183843.0,185709.0,189186.0,201135.0,199328.0,532.0,26.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83950,667345,453505,607575,1044769,486772,3343916,4,11170660
88,2110086,1855,1152.0,700.0,224.0,178.0,232.0,245.0,273.0,448.0,252.0,0.0,7.0,340.0,347.0,832.0,329.0,813.0,494.0,13.0,288.0,438.0,235.0,164.0,166.0,582095915,389233626.0,192437383.0,86468902.0,55517847.0,79420749.0,76085564.0,91740564.0,130808200.0,61629183.0,0.0,463037.0,64547731.0,57907364.0,302617988.0,156559795.0,256285455.0,82159831.0,2108431.0,41245847.0,110966117.0,65289611.0,62193288.0,56641993.0,13.0,553776,269000,284776.0,43183.0,116624.0,132287.0,99324.0,67576.0,94784.0,127018.0,109262,71306,73319,99299.0,73573.0,76104.0,74618.0,75895.0,76759.0,80941.0,89153.0,80305.0,9251.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95556,687644,472130,632156,1081665,502781,3471932,4,11170650
89,2110087,120812,79583.0,41229.0,15520.0,15344.0,15803.0,15706.0,17210.0,23739.0,17490.0,1104.0,16556.0,41908.0,31923.0,26038.0,3033.0,50199.0,60379.0,637.0,28988.0,32427.0,19415.0,16842.0,12273.0,1801160839,1209384199.0,591776640.0,225149530.0,247392020.0,236706178.0,224399538.0,275736933.0,346116000.0,245660640.0,71722714.0,169665902.0,608709523.0,373267890.0,432826627.0,138040167.0,686492985.0,791903115.0,6552416.0,362818055.0,420028378.0,276772020.0,242749737.0,169475493.0,37.0,269926,143354,126572.0,18482.0,60021.0,63150.0,46228.0,36348.0,45698.0,64245.0,51821,35430,35667,47978.0,34784.0,36719.0,36332.0,36273.0,36777.0,38387.0,43424.0,42015.0,463.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99508,705011,480026,645589,1088224,502860,3521218,4,11170650
