,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,276375,187592,88783,31590,33483,39483,39353,43683,46958,41825,134.0,23773,75254,69617,94512,13085.0,98807,157562,5547.0,79900.0,82153.0,51324.0,26140.0,11310.0
1,관광특구,1001495,잠실 관광특구,66609,38483,28126,6374,7191,7301,8171,9446,13518,14608,,3870,17225,23145,21704,665.0,28237,34948,68.0,6918.0,16467.0,15363.0,10262.0,14108.0
2,관광특구,1001494,종로?청계 관광특구,60250,42600,17650,7571,8237,9220,8159,9413,10856,6794,,4967,11703,13437,22179,7964.0,24935,33708,735.0,18262.0,14988.0,9549.0,8959.0,6156.0
3,관광특구,1001493,동대문패션타운 관광특구,45036,27048,17988,4668,4910,5384,5410,6676,10858,7130,1.0,1091,11838,13607,14812,3687.0,17604,26078,823.0,13906.0,13439.0,8118.0,5189.0,2208.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,500423,397285,103138,73441,81633,82832,76504,82875,59446,43692,4.0,119665,148318,108514,110577,13345.0,179759,291322,6082.0,118983.0,141087.0,99674.0,68783.0,36471.0
5,관광특구,1001491,이태원 관광특구,95561,60404,35157,11317,11740,11939,11719,13689,19720,15437,3445.0,10736,20286,23525,28862,8707.0,37243,52639,954.0,32031.0,28458.0,13181.0,9682.0,5569.0
6,전통시장,2130326,고덕 골목형상점가,54558,38457,16101,7108,7861,8311,7619,7558,8312,7789,,9964,10522,12272,17742,4058.0,19933,34261,874.0,6346.0,14500.0,14381.0,9903.0,8189.0
7,전통시장,2130325,명일전통시장,3491,2366,1125,571,615,131,366,683,667,458,,288,918,1120,1125,40.0,1375,1717,7.0,104.0,276.0,596.0,1028.0,1081.0
8,전통시장,2130324,길동복조리시장,6470,4264,2206,859,1056,906,292,1151,953,1253,,505,1529,1742,2174,520.0,3107,3363,32.0,640.0,1105.0,1385.0,1779.0,1529.0
9,전통시장,2130323,둔촌역전통시장,17541,8691,8850,1753,1795,1468,1714,1961,4701,4149,,1366,4230,4429,6849,667.0,8595,8946,,1590.0,2083.0,3364.0,4934.0,5570.0
10,전통시장,2130322,고분다리전통시장,12315,8497,3818,1566,1623,1527,1543,2238,2091,1727,,2064,2460,2423,4034,1334.0,4825,7332,70.0,1534.0,2009.0,2475.0,3108.0,2960.0
11,전통시장,2130319,성내전통시장,7077,4158,2919,769,1020,695,794,880,1206,1713,,601,874,1254,3112,1236.0,4438,2461,63.0,1424.0,1153.0,1144.0,1661.0,1456.0
12,전통시장,2130318,로데오거리상점가,28431,20756,7675,3902,3951,4630,3711,4562,4337,3338,,4623,4841,6312,10649,2006.0,10368,17920,596.0,8063.0,6779.0,4519.0,4410.0,3921.0
13,전통시장,2130317,마천중앙시장,16611,9435,7176,1889,1274,2043,1757,2472,3615,3561,,286,2703,4405,6778,2439.0,7027,9298,498.0,2859.0,4039.0,4964.0,2696.0,1269.0
14,전통시장,2130316,마천시장,1691,1086,605,120,212,182,181,391,363,242,,90,393,272,936,,1027,634,,90.0,242.0,423.0,424.0,483.0
15,전통시장,2130314,풍납시장,21599,15760,5839,3114,3374,3035,2729,3508,3216,2623,6.0,4859,3465,3653,6908,2708.0,8651,12422,133.0,2941.0,4477.0,3979.0,4949.0,4591.0
16,전통시장,2130313,방이시장,46296,32597,13699,6759,6415,6305,6344,6774,7065,6634,171.0,7316,9303,9162,14425,5919.0,18789,25107,342.0,6548.0,10987.0,8584.0,9180.0,8256.0
17,전통시장,2130311,새마을시장,27474,19252,8222,3791,3711,3736,3700,4314,4255,3967,53.0,3134,7395,8771,6808,1313.0,12302,14111,117.0,1720.0,3316.0,5206.0,7603.0,8451.0
18,전통시장,2130310,강남개포시장,82103,55162,26941,10212,10609,11408,10908,12025,13726,13215,,12557,16862,18731,26437,7516.0,33037,45548,2613.0,9557.0,11605.0,20919.0,19440.0,14447.0
19,전통시장,2130301,양재시장,43936,35644,8292,6989,7451,7268,6989,6947,4048,4244,,11793,13223,6723,9649,2548.0,17731,16834,126.0,5897.0,9397.0,6835.0,5239.0,7073.0
20,전통시장,2130299,엔터식스 강남점,111874,75780,36094,13824,14059,14645,14081,19171,20176,15918,587.0,30762,22110,21198,29643,7574.0,36963,69089,1358.0,29313.0,27070.0,17290.0,18238.0,12781.0
21,전통시장,2130295,인헌시장(원당종합시장),22818,15463,7355,3113,3096,2941,2748,3565,3699,3656,24.0,2805,3819,5512,8232,2426.0,10429,12389,108.0,3143.0,5255.0,3967.0,5314.0,5031.0
22,전통시장,2130294,관악중부시장,23090,16569,6521,3386,3371,3135,3089,3588,3595,2926,20.0,3379,5155,5687,7019,1830.0,9093,13997,214.0,2837.0,4197.0,5232.0,5252.0,5358.0
23,전통시장,2130290,영림시장,8713,5399,3314,964,1072,1030,1008,1325,1710,1604,,64,929,1520,3949,2251.0,3994,4713,109.0,3290.0,2828.0,1345.0,735.0,400.0
24,전통시장,2130289,봉일시장,3092,2503,589,497,524,553,340,589,580,9,,258,616,929,1104,185.0,1413,1679,18.0,428.0,635.0,513.0,777.0,721.0
25,전통시장,2130279,관악신사시장,14120,10198,3922,2060,1622,1988,2101,2427,1905,2017,,973,3216,4528,5092,311.0,6350,7770,113.0,1154.0,2020.0,3389.0,3585.0,3859.0
26,전통시장,2130276,신림중앙시장(조원동 펭귄시장),1973,1423,550,393,275,299,236,220,275,275,,173,385,598,542,,919,612,,204.0,314.0,221.0,268.0,527.0
27,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),27860,20345,7515,3953,3914,4194,4042,4242,4073,3442,,4800,5519,5263,9020,3258.0,10999,15887,256.0,6925.0,6485.0,4170.0,4984.0,4066.0
28,전통시장,2130273,남성사계시장(남성시장),75939,48425,27514,9196,9294,9459,9235,11241,14395,13119,,1117,10829,18497,32502,12994.0,30767,44564,3432.0,18025.0,16604.0,17003.0,12191.0,8076.0
29,전통시장,2130271,남성역골목시장,143605,99034,44571,18238,20606,19995,17348,22847,22836,21735,,11682,22587,32533,56353,20450.0,58332,85062,2762.0,30283.0,37461.0,43081.0,18884.0,10921.0
30,전통시장,2130267,본동인정시장(기능상실),5691,3715,1976,682,767,738,683,845,988,988,,516,1593,1395,1199,,1564,3139,,679.0,1307.0,968.0,950.0,799.0
31,전통시장,2130262,상도도깨비 골목형상점가,730,518,212,103,115,143,37,120,81,131,,92,263,163,136,76.0,323,402,,133.0,196.0,167.0,150.0,78.0
32,전통시장,2130261,성대전통시장(성대시장),52955,37338,15617,7600,7314,7125,7601,7698,7876,7741,181.0,6133,9468,11570,19059,6544.0,22471,29521,511.0,7655.0,10806.0,9953.0,12346.0,10721.0
33,전통시장,2130260,신대방1동골목상권,25582,17762,7820,3058,3501,3571,3221,4411,4482,3338,,1214,4902,5836,10363,3267.0,11035,14035,143.0,6248.0,6512.0,6070.0,3880.0,2217.0
34,전통시장,2130244,대림중앙시장,2989,1781,1208,469,334,323,249,406,500,708,,468,802,928,781,10.0,1384,1605,10.0,117.0,654.0,739.0,962.0,507.0
35,전통시장,2130238,은행나무시장,36203,25876,10327,4966,5022,5050,5065,5773,5461,4866,,4724,7314,8319,11431,4415.0,13568,21731,268.0,4159.0,5178.0,8007.0,10158.0,7527.0
36,전통시장,2130236,비단길현대시장(현대시장),21534,14512,7022,3026,2815,2754,2848,3069,3647,3375,,3443,4327,4990,6861,1913.0,7753,13687,61.0,2393.0,4119.0,5562.0,5188.0,4117.0
37,전통시장,2130229,남구로시장,5466,3581,1885,809,711,662,712,687,857,1028,,417,1789,1739,1447,74.0,2658,2808,,99.0,471.0,899.0,1710.0,2287.0
