,기준분기코드, 상권구분코드명,상권코드,상권코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수
350,1,발달상권,2120229,방이동먹자골목,1422094,739418,682675,94440,345202,347500,247544,193758,193650,247925,269981,206713,221025,320428,156020,204468,202892,206281,208892,211029,202673,185859
351,1,발달상권,2120228,석촌역(석촌호수),1715045,783977,931068,221270,307949,376588,270781,228665,309792,369902,339708,229683,237434,325790,212526,242096,242735,245529,247759,249148,247540,240238
352,1,발달상권,2120227,잠실역,1419987,675994,743994,178494,195981,286175,284084,215947,259306,197156,296761,246970,259246,283037,136819,215166,213062,213903,221400,218784,177856,159815
353,1,발달상권,2120226,석촌고분역,804688,374677,430011,106799,125248,173950,132425,109401,156864,193975,161555,98806,100902,145154,104295,113211,113132,114442,114472,114386,117620,117425
354,1,발달상권,2120225,잠실새내역(신천),2333368,1146846,1186524,362367,419719,437848,434896,312984,365554,432587,436406,325395,356268,511807,270906,330580,330532,336620,337813,345492,342054,310278
355,1,발달상권,2120224,수서역,206519,104211,102308,21549,21981,32876,34648,30550,64915,35422,44748,34197,32695,37846,21612,31743,31338,31377,32294,32295,24865,22606
356,1,발달상권,2120223,휘문고교사거리,206155,116565,89591,31600,32046,48311,44858,26340,23001,20736,46623,43045,42972,37949,14832,33335,32496,32631,35152,33859,20685,17996
357,1,발달상권,2120222,삼성역,890770,480012,410758,82400,176106,240708,190791,109670,91097,75689,204287,190994,189225,172562,58013,146270,143399,143467,155943,149197,83404,69091
358,1,발달상권,2120221,봉은사역,350493,181132,169359,43370,54895,79038,74759,47278,51149,46969,77571,65953,66740,64211,29049,54766,54207,53753,57320,55648,39424,35373
359,1,발달상권,2120220,대치역,523668,250069,273600,210601,39840,39783,95665,64178,73603,51419,90092,88553,104861,134326,54418,73229,72337,71693,75666,77047,82022,71676
360,1,발달상권,2120219,은마아파트,1098958,559311,539647,492706,97331,86972,177171,128263,116515,166098,190066,161753,190527,266048,124466,147739,146622,149629,153362,155576,179577,166454
361,1,발달상권,2120218,코엑스,42425,21177,21248,2902,8946,11532,9556,5350,4139,2833,7854,9769,10354,9247,2368,6047,6118,6304,6842,6818,5499,4800
362,1,발달상권,2120217,대치사거리,1401808,744519,657289,444446,172815,200860,257650,174137,151902,271749,281402,210715,220054,273410,144479,203805,202984,204958,211126,210219,188777,179940
363,1,발달상권,2120216,경기고교사거리(경기고교앞사거리),192922,97388,95536,20667,27227,41760,38822,28787,35657,22847,42902,37112,37043,36615,16403,29142,29167,29305,30895,30615,24145,19654
364,1,발달상권,2120215,포스코사거리,2958213,1607973,1350240,322194,506015,766330,674764,384727,304183,453698,633000,549597,546692,519003,256222,471871,462415,465707,496911,480904,301905,278500
365,1,발달상권,2120214,영동대교남단교차로,252241,125242,126999,24980,36973,57451,52049,38110,42678,35936,53293,45336,45816,48242,23619,37922,37975,38077,40257,40060,31612,26340
366,1,발달상권,2120213,삼성중앙역,1659343,836952,822391,140896,289330,419636,370213,215873,223396,312389,348204,268175,264366,294025,172185,249849,246827,250811,262284,257967,200929,190678
367,1,발달상권,2120212,한티역,1042248,479219,563029,376270,98419,101458,216062,128986,121053,137681,179860,168536,194581,247022,114569,142415,144148,148215,149913,151250,160823,145485
368,1,발달상권,2120211,도성초등학교,1024497,460151,564346,316620,120004,128927,204685,127544,126717,151035,190772,166990,179559,229687,106455,144532,145031,148259,151256,151202,149328,134887
369,1,발달상권,2120210,선릉역,4654833,2356370,2298464,562008,814414,1097135,956422,636710,588144,701515,966930,838626,830703,891138,425921,722715,716615,721904,764703,748593,521154,459148
370,1,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",633714,286227,347488,107124,81416,110302,128227,91971,114672,108939,127171,105353,107177,120594,64482,93403,94351,95146,98377,97691,81785,72962
371,1,발달상권,2120208,청담사거리(청담동명품거리),1349245,610685,738560,124044,244408,313210,267456,185047,215078,235432,271146,228552,230182,251188,132743,188121,196522,199131,206892,210828,187526,160223
372,1,발달상권,2120207,선정릉역,1684683,840915,843767,205400,300937,397174,352419,205227,223523,344048,356353,256714,258943,290418,178205,252810,251705,254077,262478,258681,207999,196932
373,1,발달상권,2120206,개나리아파트,1111630,541254,570376,159227,174652,240316,246854,142447,148135,199548,243546,187184,184478,187863,109012,169304,168005,169222,175522,171509,133139,124932
374,1,발달상권,2120205,매봉역,562232,282363,279870,53598,90157,110501,108194,88293,111493,88156,116719,99144,98957,106274,52984,85915,85878,85591,90338,88659,65110,60739
375,1,발달상권,2120204,르네상스호텔사거리,1341911,706335,635576,95215,257277,359032,291163,175226,163998,220606,290119,240210,236039,229443,125494,213495,210386,210738,225460,219000,140298,122534
376,1,발달상권,2120203,강남구청역,1562580,781270,781311,158903,305565,380468,323565,197740,196339,247386,313642,268821,274095,303981,154657,239233,238934,241997,254633,249617,179767,158399
377,1,발달상권,2120202,압구정로데오역(압구정로데오),1952805,865474,1087332,170157,457755,465943,359481,236528,262941,194079,327983,381772,415964,465177,167832,272060,283490,286030,304904,314651,277950,213720
378,1,발달상권,2120201,도곡1동,970366,471728,498638,140465,154854,201844,191612,130689,150900,181707,206341,154888,155931,171586,99912,145465,144584,145350,149421,147691,121212,116641
379,1,발달상권,2120200,학동사거리,1171034,549024,622009,79891,277282,321572,229411,135096,127781,116734,208943,238622,246158,265879,94697,161997,173182,176241,187828,190235,160946,120605
380,1,발달상권,2120199,경복아파트교차로,553444,292758,260686,37255,114199,151984,112807,67737,69464,99230,117193,92115,91125,98134,55648,83623,83389,84061,87971,85734,66405,62261
381,1,발달상권,2120198,구역삼세무서,2094724,1108320,986405,145952,465505,579844,409907,241999,251519,484222,452607,303301,296676,329533,228385,317844,314823,316636,327474,318838,251179,247930
382,1,발달상권,2120197,역삼역,3369883,1870697,1499185,135778,772836,1012826,711849,395587,341009,429307,711242,661228,663451,632604,272052,552067,544849,543511,587693,558325,313929,269508
383,1,발달상권,2120196,서울세관,707571,366288,341282,56505,130331,181853,155354,88619,94910,121585,149306,122406,122047,125420,66807,109251,108322,109486,116250,113561,79722,70981
384,1,발달상권,2120195,성수대교남단,887365,396687,490677,90844,198016,204371,163294,105705,125135,99376,149971,167703,183729,208262,78322,124796,128716,129454,138141,142203,125074,98980
385,1,발달상권,2120194,언주역(차병원),1673923,851818,822105,75687,367472,490218,336326,194374,209847,282517,358335,287073,287131,299585,159281,255425,253937,256328,268860,264035,197173,178165
386,1,발달상권,2120193,도산공원교차로,621908,312007,309901,43132,123151,164645,135738,76463,78777,76266,124457,123180,124323,123739,49944,94656,95462,95698,102691,102633,71958,58812
387,1,발달상권,2120192,뱅뱅사거리,1645142,847126,798016,143174,320835,436676,340429,204732,199297,293158,355124,276192,271541,284501,164625,256443,253446,254753,268008,260523,181999,169971
388,1,발달상권,2120191,학동역,1728336,872584,855752,112225,374754,458209,347854,210005,225288,305150,369888,292077,291466,302469,167286,265082,261463,266220,280114,273510,200000,181946
389,1,발달상권,2120190,강남을지병원,1531754,761442,770311,122633,318579,402278,309863,180793,197609,248051,307977,270129,277472,286087,142039,230811,230429,232290,247124,247862,184020,159218
390,1,발달상권,2120189,강남역,5944182,2999179,2945003,606399,1641668,1481959,1053558,629715,530884,783904,1142784,1089478,1137209,1277695,513113,916245,904003,905934,960933,969642,723776,563650
391,1,발달상권,2120188,압구정역,1913075,847465,1065611,279352,325353,392056,367277,253977,295059,218192,354945,364952,391622,423190,160174,280167,281901,280727,300452,311074,253318,205433
392,1,발달상권,2120187,신논현역,2767171,1389395,1377776,222580,723910,715025,500847,295150,309659,450313,533206,442839,473376,584786,282651,401911,403361,405719,422683,432474,381002,320021
393,1,발달상권,2120186,가로수길,1977135,911097,1066039,212675,462621,456964,352892,224746,267239,274152,342832,341513,384316,455411,178912,284373,284850,288722,300683,308841,274353,235313
394,1,발달상권,2120185,논현역,2481951,1258391,1223560,146264,520120,630735,489265,332916,362653,442587,505278,398845,407019,471218,257005,374953,371870,374699,390267,391340,307013,271808
395,1,발달상권,2120184,포이사거리(삼호물산),1931524,1015246,916279,213213,286765,439222,377861,294338,320125,448214,412970,271573,267298,312887,218583,289970,286040,286959,296831,292241,241212,238271
396,1,발달상권,2120183,양재천카페거리,424036,217781,206255,41031,61307,94631,88237,62783,76045,69493,89640,71072,71792,77657,44385,64383,63691,63789,67291,67199,49472,48212
397,1,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",562547,294753,267793,61171,81560,128909,111408,85989,93510,102698,125126,89789,88563,98362,58008,86380,84812,85728,88967,87757,67190,61712
398,1,발달상권,2120181,교육개발원입구사거리,421286,220184,201103,39599,65332,97491,82065,60958,75843,65224,90017,71755,72879,77920,43493,65113,64035,64117,67439,66259,47129,47193
399,1,발달상권,2120180,양재화물트럭터미널앞,26029,14204,11824,3777,3085,4890,5884,4160,4233,4422,5860,4419,4459,4443,2427,3934,3873,3869,3993,4009,3389,2964
400,1,발달상권,2120179,양재역,2267172,1143770,1123401,247846,367575,517026,450397,312402,371924,407346,507308,372313,355890,403935,220379,347569,339868,342801,361920,357862,271185,245966
401,1,발달상권,2120178,신사역,2883635,1428971,1454664,280477,591156,648637,595905,379693,387769,451126,582012,493950,507947,568443,280156,435796,431726,431598,455438,460912,363980,304187
402,1,발달상권,2120177,신논현역 1번,1352030,663766,688264,164328,262271,312719,270740,157591,184383,412633,298786,150107,140531,185359,164615,193515,194382,195172,196813,196090,189748,186310
403,1,발달상권,2120176,논현역 4번,1389846,694727,695119,99469,292632,356527,263480,173358,204381,388747,295505,165437,162465,204369,173326,199397,198867,200243,203154,204317,194824,189042
404,1,발달상권,2120175,남부터미널역,1263896,628384,635513,146548,195576,270077,249013,174915,227767,256477,276510,197331,195546,211874,126160,191609,189381,189670,196868,195722,156781,143862
405,1,발달상권,2120174,논현역 5번,227146,119242,107903,19148,40550,54967,46072,31330,35078,45499,46588,34813,35775,39459,25012,34294,34024,34273,35666,35041,27819,26028
406,1,발달상권,2120173,교대역(법원.검찰청),3712454,1889034,1823421,414099,626359,748471,730323,558300,634900,533327,776539,644822,648482,755758,353527,570754,565817,569171,598080,593612,427029,387990
407,1,발달상권,2120172,교대입구교차로,1720436,911196,809240,160963,314734,403570,346180,249727,245262,310031,369160,285550,284257,302294,169145,263326,261058,262856,275521,270213,200912,186551
408,1,발달상권,2120171,서초3동사거리,1178987,597796,581192,167833,187441,233595,226738,169141,194240,195839,248751,197242,199157,220611,117389,172710,175045,176847,183683,182763,150256,137686
409,1,발달상권,2120170,삼호가든사거리,1131981,522545,609434,313221,100519,167542,234723,136990,178987,186573,205048,174471,198625,246010,121255,162530,164482,165866,169725,170679,158323,140375
410,1,발달상권,2120169,서초역,1204067,661399,542669,77632,210988,281409,250077,199717,184246,149168,249397,241950,235100,231779,96673,191607,188492,189750,203162,196876,118277,115903
411,1,발달상권,2120168,서울고교교차로,428205,210596,217610,73217,53242,73107,79161,64220,85258,95385,94731,63010,61167,67648,46265,63433,64734,64487,65397,64216,54515,51424
412,1,발달상권,2120167,고속터미널(고속터미널역),584403,265036,319366,106523,88301,92195,101356,88057,107969,34218,100069,115771,135932,152501,45911,80669,81529,84040,85765,90651,87007,74741
413,1,발달상권,2120166,방배역,812590,385012,427578,129853,126748,145621,133170,112965,164232,131646,161475,127418,131821,171137,89094,120705,120521,120882,124289,123766,104885,97543
414,1,발달상권,2120165,서래마을카페거리(서래마을),867089,387127,479962,215041,77734,103962,171616,123797,174939,211754,181255,115158,112797,143720,102405,124525,123721,124911,126683,126770,122436,118042
415,1,발달상권,2120164,내방역,1214934,556901,658032,196206,165057,211290,213104,172985,256292,234277,251312,180692,183002,232233,133420,178200,178076,179436,182107,182142,161701,153271
416,1,발달상권,2120163,사당역 11번(사당역먹자골목),1523199,650145,873054,282597,181585,233542,236002,195512,393961,462139,324182,163241,157186,221127,195323,214634,214856,215135,213861,214479,223182,227053
417,1,발달상권,2120162,방배동카페골목,639515,293160,346355,126210,72204,89580,132209,95455,123858,130561,128279,89476,93311,125118,72771,90132,90657,91875,91922,92381,92495,90052
418,1,발달상권,2120161,방배동가구거리(사당동가구거리),397835,187708,210128,75036,46456,51543,74903,61920,87978,112956,84469,46834,43696,60591,49289,56652,56757,56711,56952,57196,56409,57159
419,1,발달상권,2120160,사당역(사당),1918922,930201,988722,196004,387336,363950,283733,271594,416306,339388,356798,264114,284495,436493,237636,272916,273211,276855,280082,286359,275475,254021
420,1,발달상권,2120159,서울대입구역,2427408,1163412,1263996,199723,912460,496097,271128,228653,319345,504570,468296,318065,340136,495131,301207,342028,343756,349646,353027,357694,354183,327073
421,1,발달상권,2120158,녹두거리(대학동),730681,417770,312910,51280,231055,143172,100421,81574,123179,162631,140647,96412,100280,136773,93938,104882,104654,104824,105117,105586,104238,101382
422,1,발달상권,2120157,신림역(신림),3220459,1665530,1554928,179601,1145553,734151,411543,317008,432603,726828,623012,391720,421810,636307,420781,443718,444902,451162,449549,458761,493470,478897
423,1,발달상권,2120156,"총신대입구역(이수, 총신대)",2821293,1286787,1534506,390562,450356,474090,437763,428625,639897,487752,536918,411500,447657,611169,326299,403324,401836,405785,409062,416647,406107,378531
424,1,발달상권,2120155,총신대학교,221760,101732,120028,38952,30936,37694,34927,30401,48851,69947,48662,22051,21367,30304,29431,31197,31940,31656,31166,30688,32045,33070
425,1,발달상권,2120154,장승배기역,420296,192109,228186,59604,66721,70673,64345,61575,97379,81924,79521,57767,63581,85771,51731,60447,60184,59823,60943,61459,60768,56674
426,1,발달상권,2120153,노량진역(노량진),1362253,750697,611557,90435,556703,270031,146507,129230,169348,220811,290181,211041,218411,277650,144157,200909,201439,203927,207490,208188,181714,158586
427,1,발달상권,2120152,신대방삼거리역,808119,371081,437038,103777,153378,146386,126113,111134,167331,162315,159834,105129,113065,164828,102947,115156,113861,114669,115487,116609,118332,114004
428,1,발달상권,2120151,보라매공원,1135183,546066,589116,147309,177573,203957,197270,157936,251139,264218,233910,157218,156299,186250,137289,167048,168079,168292,169660,166159,148729,147217
429,1,발달상권,2120150,63빌딩,55615,28580,27033,6407,6839,11594,11395,8580,10799,8999,12348,10303,9449,9311,5204,8584,8597,8647,8973,8788,6298,5727
430,1,발달상권,2120149,여의도역(여의도),1488872,829810,659062,114186,261083,398322,339545,202379,173355,154415,330121,309241,311715,282983,100397,241939,239128,240042,258581,250833,137121,121227
431,1,발달상권,2120148,국회의사당역(국회의사당),415241,241570,173670,9075,72017,121266,101530,62397,48955,39647,99864,92899,89041,69451,24340,67824,66608,68134,73006,70052,31952,37665
432,1,발달상권,2120147,보라매역,603985,292122,311863,85437,102821,111342,100051,87122,117213,131225,121788,81060,80984,112471,76454,86583,85756,86246,87454,87782,85486,84679
433,1,발달상권,2120146,한강성심병원,424097,227723,196374,17316,105483,131044,67832,52807,49615,86858,98091,64340,62807,67310,44691,62342,62193,62627,64369,63436,54835,54295
434,1,발달상권,2120145,영등포역(영등포),2850301,1486396,1363905,153726,724093,625509,407670,422767,516537,482616,506913,451085,514276,603790,291622,379468,381208,391043,395093,420957,458973,423558
435,1,발달상권,2120144,영중로,1492508,692358,800150,213972,248031,351513,259751,177665,241578,343965,325816,201954,197533,250667,172572,214559,216145,217913,219709,219184,204815,200187
436,1,발달상권,2120143,당산역,967748,464766,502983,82732,209515,227250,144190,134013,170049,145336,191924,146224,154698,221162,108406,141812,140736,143120,147380,148900,130378,115424
437,1,발달상권,2120142,대림역,1382084,695961,686123,72809,171517,237210,247115,299487,353948,256650,262330,183662,195996,303071,180375,197554,194906,195522,196178,198831,198431,200661
438,1,발달상권,2120141,영등포청과시장교차로,341272,170752,170521,30358,52159,76001,58915,55499,68339,79177,74869,47634,46063,53920,39610,49421,48736,48919,49955,49820,47964,46457
439,1,발달상권,2120140,문래동주민센터,131401,65443,65957,10444,20598,28191,26631,21107,24429,21328,29711,23146,23672,22060,11485,20090,19798,19796,20756,20548,16008,14403
440,1,발달상권,2120139,대림3동사거리,891060,447763,443296,102863,104338,139324,147555,177589,219391,213966,180518,113955,114206,155074,113344,127021,126943,126695,126283,125993,128259,129867
441,1,발달상권,2120138,당산2동(영등포우체국),441211,207566,233645,73623,70746,91683,75004,54688,75468,94998,95042,63184,62377,75712,49900,65116,64079,64873,66728,65856,57855,56703
442,1,발달상권,2120137,문래역(문래로데오거리),68119,31343,36776,10127,7834,11951,13938,10025,14244,14097,14114,10029,10429,12134,7318,9819,9831,9940,10080,10050,9721,8677
443,1,발달상권,2120136,영등포구청역,1873538,919029,954508,144968,334226,417579,312641,300685,363439,347574,388306,289675,290838,359340,197806,272957,270879,272394,282994,283926,255541,234846
444,1,발달상권,2120135,양평역,127421,62844,64575,14690,22666,30391,26032,15637,18004,22012,28708,22691,21576,20501,11931,20009,19877,20066,20760,20341,13817,12550
445,1,발달상권,2120134,구로전화국,620454,313077,307377,49792,104143,124928,98619,106186,136786,126272,122871,86705,90397,118698,75511,89514,89296,89639,90171,89524,86739,85572
446,1,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),122616,59609,63009,15365,17926,21128,19483,21563,27152,19209,20431,17617,20543,29173,15644,17279,17579,17446,17653,17967,18649,16043
447,1,발달상권,2120132,독산동,1127377,610554,516822,76825,225347,263942,188125,180847,192290,247038,233349,159479,159880,195751,131881,164701,164611,164892,167494,167976,153436,144265
448,1,발달상권,2120131,가산디지털단지,1084018,636705,447313,45220,247441,286136,226816,162246,116158,133024,245413,217423,215778,189581,82799,179212,175035,174722,187460,180224,97781,89586
449,1,발달상권,2120130,구로디지털단지역,1232304,666191,566113,49525,304225,307486,226091,175754,169223,225791,245280,171761,180797,264378,144296,182495,181118,183438,190318,190845,160565,143523
450,1,발달상권,2120129,구로디지털단지,939782,516052,423730,51391,191761,247348,216610,129219,103454,81543,211808,207157,204954,171785,62537,160447,154855,154251,166777,159125,76627,67703
451,1,발달상권,2120128,신도림역,487267,226642,260624,71325,78550,106360,90425,63619,76989,88649,95374,72315,77601,102409,50917,68462,68705,69631,70594,72182,71646,66047
452,1,발달상권,2120127,구로구청,739103,364082,375022,77408,144851,165745,129451,109081,112567,194409,151153,88389,85682,119233,100237,106137,105432,106419,107405,106953,103132,103624
453,1,발달상권,2120126,디지털단지오거리,190128,113045,77082,4394,31399,39345,35877,43122,35989,40299,37599,26074,26943,36039,23176,27524,27086,27143,27733,27630,25777,27236
454,1,발달상권,2120125,구로역,534714,269254,265460,52863,78127,111684,102847,86331,102860,98547,114417,78791,82053,101413,59493,77913,77579,78481,79433,79643,72340,69321
455,1,발달상권,2120124,개봉동 현대아파트,841889,393956,447935,138451,94452,122840,132358,122606,231182,198578,164661,103198,107825,157078,110549,117844,117293,117698,117768,117588,125429,128268
456,1,발달상권,2120123,오류동역,442643,217349,225293,47288,82255,92023,64042,66599,90437,95385,81389,54891,60588,88218,62172,62648,62792,63266,63436,62943,64605,62954
457,1,발달상권,2120122,강서구청,1511398,728373,783025,160550,284382,305902,243207,205934,311424,396101,315586,176684,172231,251556,199240,211611,212548,213590,214564,215454,222174,221456
458,1,발달상권,2120121,까치산역,1928708,918346,1010361,224835,304090,379927,320553,269034,430270,402211,372348,243697,255609,385671,269170,273155,272167,273717,273989,276060,280799,278823
459,1,발달상권,2120120,화곡역,1102013,507040,594974,132932,187711,208308,175008,146546,251509,203642,214026,146151,155188,234700,148309,156179,156298,156905,156824,158060,162351,155397
460,1,발달상권,2120119,발산역(마곡),733297,342816,390482,111410,124229,141711,133915,95868,126162,144988,142569,111528,115953,141443,76816,105061,104631,106802,108230,108015,103562,96996
461,1,발달상권,2120118,마곡역(마곡),82771,41494,41278,12141,15781,19302,16344,9680,9522,16086,17122,12901,12867,14671,9123,12519,12339,12410,12895,12636,10317,9653
462,1,발달상권,2120117,강서농산물도매시장,7872,4298,3575,1838,883,1094,1521,1229,1307,1722,1790,1059,1084,1326,892,1105,1110,1108,1117,1122,1189,1120
463,1,발달상권,2120116,송정역,183856,92590,91266,24426,30096,33593,26135,26272,43336,32975,37373,27539,28011,37052,20907,25769,25666,26032,26029,26413,26999,26950
464,1,발달상권,2120115,김포공항역(김포공항),15206,7650,7557,1533,2637,2825,2239,2201,3772,3186,3074,2249,2265,2840,1592,2125,2147,2146,2098,2143,2274,2273
465,1,발달상권,2120114,목동신시가지,1581274,736006,845267,463217,159339,186630,315858,214248,241981,287943,309612,231135,247709,321018,183857,224115,224351,228143,230360,231609,227781,214914
466,1,발달상권,2120113,오목교역,1381311,635058,746253,366114,161802,162685,271565,200313,218833,382612,264604,173710,178345,232443,149597,194133,194623,198796,198490,199328,203238,192702
467,1,발달상권,2120112,등촌역,1197582,551859,645722,142956,211210,265322,189358,155814,232920,229705,222032,164876,178731,243255,158982,172086,169785,171318,174312,174201,172894,162987
468,1,발달상권,2120111,목동사거리,731027,345683,385344,110656,105313,118038,119305,111185,166528,154484,142562,93758,100796,142834,96594,103206,102814,102349,103021,104080,109073,106482
469,1,발달상권,2120110,목동역 8번출구,942495,448977,493520,183267,130587,133385,154095,142712,198448,173322,172484,131932,145616,198789,120353,134622,134696,135375,136783,137274,136794,126956
470,1,발달상권,2120109,서울남부지방법원,599727,283250,316477,151075,66854,73945,110336,90242,107276,120384,116348,86124,89324,115624,71922,85366,85294,86365,87493,87214,86121,81872
471,1,발달상권,2120108,신정네거리역,864153,416488,447666,142618,115319,124133,145237,138311,198535,186696,167183,111249,116416,168227,114383,121886,121959,122887,123260,123513,126553,124095
472,1,발달상권,2120107,공덕역(공덕오거리),1779108,830121,948985,223751,282828,384080,321641,272781,294025,278112,357462,294190,300820,363732,184793,266917,264327,266176,274066,274434,226065,207123
473,1,발달상권,2120106,마포역,1583121,768220,814901,196119,210964,339117,312646,237195,287081,335202,333982,226820,222683,278205,186228,236006,234494,235495,243753,242811,201814,188748
474,1,발달상권,2120105,상수역(홍대),671998,311988,360010,77070,232143,139438,90076,53220,80051,129944,122314,94583,102545,143278,79333,92972,94179,95598,98027,99241,98504,93478
475,1,발달상권,2120104,연남동(홍대),3961968,1786507,2175462,378361,1178705,881710,618671,398562,505960,828280,713685,536313,611673,822886,449131,545153,546713,555605,560491,575393,605862,572752
476,1,발달상권,2120103,홍대입구역(홍대),3184441,1496370,1688071,391856,1223801,683457,385209,238561,261558,424940,472674,478066,604589,871814,332358,424994,430945,440857,451439,477317,510235,448653
477,1,발달상권,2120102,서교동(홍대),2365973,1107218,1258755,204932,625385,534633,421785,270302,308937,413584,454589,368679,398207,477436,253479,341249,340869,344005,352806,355891,329739,301414
478,1,발달상권,2120101,합정역,1378358,620603,757755,99577,374686,345607,218573,161598,178316,191696,253057,228002,240255,317758,147591,197908,197512,200194,206810,209796,191671,174466
479,1,발달상권,2120100,망원역,600866,263710,337156,56966,130431,136707,99790,74502,102472,111619,112652,86867,94609,124082,71038,85737,85133,86719,88464,89500,85479,79835
480,1,발달상권,2120099,월드컵경기장역(월드컵경기장),5301,2596,2705,501,720,1076,1096,794,1114,185,1008,1040,1285,1385,398,706,727,722,912,756,788,691
481,1,발달상권,2120098,DMC(디지털미디어시티),318202,166599,151603,28268,68698,84321,72802,37946,26166,29352,68100,66954,69368,61400,23033,53772,52025,51969,56139,52455,27161,24683
482,1,발달상권,2120097,충정로역,330968,164963,166005,26177,50657,77075,67462,52170,57427,63890,71770,53131,54206,56486,31485,50340,49592,49547,51925,50853,39827,38885
483,1,발달상권,2120096,"이화여대(이대역, 이대)",1076503,388342,688161,93789,475370,188685,104592,102663,111403,266380,222594,137732,137451,179456,132891,153071,151805,153176,154700,157606,155738,150406
484,1,발달상권,2120095,홍제역,948386,414954,533432,130823,122706,129490,133383,158330,273654,166971,179680,134471,147054,202057,118155,136227,133457,133655,134513,138175,139175,133182
485,1,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",4663704,2152775,2510928,504700,2073704,769430,462542,385605,467722,809464,829712,690827,753131,1065480,515087,653649,649533,659515,670209,692033,699136,639631
486,1,발달상권,2120093,연희동,429297,202285,227013,37024,146253,84311,53409,45239,63063,88147,85091,60216,61270,83201,51374,59865,59912,60689,62262,63113,63322,60134
487,1,발달상권,2120092,불광역,696888,315174,381715,55270,109107,119064,100704,124700,188042,119254,138182,102017,111054,145637,80744,98136,97620,99535,98559,99500,103502,100037
488,1,발달상권,2120091,본서부병원,915565,405478,510087,139189,123074,146619,152279,135913,218490,228505,180462,112602,116113,160868,117016,130134,129639,129875,130240,130248,135128,130302
489,1,발달상권,2120090,연신내역,1873523,869400,1004124,193423,337175,297487,257882,284244,503312,411602,365408,235509,256726,362532,241747,265684,264556,266336,268083,270556,276494,261813
490,1,발달상권,2120089,구파발역,152768,69174,83595,44789,15341,17202,26838,20889,27707,40073,32379,17903,18295,25202,18917,21607,21273,21627,21207,21604,22764,22686
491,1,발달상권,2120088,구산역,369436,156940,212497,66648,51227,50337,59355,56134,85734,61456,67770,50652,58792,82818,47949,53415,53017,53162,54186,53987,53389,48278
492,1,발달상권,2120087,응암역,885287,396207,489080,121180,129570,148672,142679,123288,219896,159328,182242,123282,128200,182091,110143,122714,122700,123181,122296,123551,135409,135436
493,1,발달상권,2120086,태릉입구역,298496,144617,153880,31582,63779,45235,42135,46952,68812,53710,59622,42325,46031,61431,35377,41983,42282,42417,42924,43136,43736,42019
494,1,발달상권,2120085,은행사거리,561346,264188,297159,252524,49078,38752,97631,64855,58507,48318,83340,92372,118928,163309,55077,77934,78374,80512,82543,82273,87525,72184
495,1,발달상권,2120084,공릉역,850487,414324,436163,125057,190001,113667,117419,110386,193957,181001,160561,110009,118694,173960,106262,118270,117928,118651,118547,119453,129146,128490
496,1,발달상권,2120083,등나무근린공원,322775,146177,176598,73770,37462,38042,53875,52041,67585,69776,62325,44740,47542,60793,37600,44134,44527,44914,44334,44786,50125,49955
497,1,발달상권,2120082,상계백병원,229771,97382,132388,32919,32663,31558,34928,34753,62950,40845,46538,34341,37458,44746,25842,33464,32869,33061,33454,33304,32275,31344
498,1,발달상권,2120081,노원역,3759216,1676597,2082619,641719,668115,540560,548234,597592,762997,582582,679850,584100,655276,857555,399853,530117,528414,538359,535715,553151,559232,514227
499,1,발달상권,2120080,마들역,128396,55232,73164,24950,13333,20523,20043,18034,31513,15823,23864,20506,24207,31268,12728,18298,17817,18109,18179,18505,19700,17786
500,1,발달상권,2120079,창동역,338384,158271,180113,52045,47868,48116,54046,55118,81190,43930,64668,55063,61962,78065,34696,47579,47184,48103,48067,49562,50906,46983
501,1,발달상권,2120078,미아사거리역,742799,325040,417758,86744,123889,102053,114663,128313,187137,119113,136608,116449,129527,160857,80245,104290,103892,106599,106555,110857,110430,100176
502,1,발달상권,2120077,미아역,931978,427716,504262,97133,145597,122228,132179,163551,271290,220531,197430,119632,119123,160893,114368,133489,131935,132417,133952,134599,134428,131156
503,1,발달상권,2120076,수유역,2968387,1428385,1540002,266303,676928,452218,458302,456965,657668,522528,567953,416564,454837,645974,360532,424459,422263,425654,431059,442939,426086,395926
504,1,발달상권,2120075,월곡역,551104,248475,302628,71936,125125,81837,75421,87763,109022,127902,111946,72767,73289,98143,67056,78530,78799,79076,79550,79612,78912,76626
505,1,발달상권,2120074,안암역,360775,184708,176066,50439,164669,41037,31235,31665,41730,60907,63508,54027,56995,80545,44793,54033,53519,53956,55598,53255,46271,44144
506,1,발달상권,2120073,미아사거리,189010,81422,107589,32359,20788,28775,34151,29470,43467,35045,36787,28584,30254,37228,21111,25520,25565,25738,26138,26958,29595,29496
