,기준분기코드, 상권구분코드명,상권코드,상권코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수
251,4,전통시장,2130081,자양골목전통시장(자양골목시장),631037,281587,349451,61682,108376,116190,93602,101170,150016,175657,127299,69050,70996,103540,84496,90458,88079,87920,87758,87012,93181,96630
252,4,전통시장,2130080,자양종합시장(기능상실),50298,23251,27047,9737,6295,8868,8389,7063,9946,12266,9700,5911,6031,9591,6799,7124,6987,6950,6948,7002,7568,7720
253,4,전통시장,2130079,한아름시장,102783,47706,55077,8312,48745,17193,9793,8076,10663,27528,18580,10314,10908,19809,15644,14073,13999,14017,14272,14752,16271,15397
254,4,전통시장,2130078,화양제일골목시장,424923,200271,224652,36974,201761,70807,39337,33589,42455,110884,74852,41517,45296,86917,65458,58161,56911,56843,57476,60696,69610,65226
255,4,전통시장,2130077,조양시장,58927,25703,33226,4848,20053,10322,7284,7620,8800,12595,10768,7409,7990,12398,7768,8238,8197,8267,8284,8589,8860,8491
256,4,전통시장,2130076,능동로골목시장,235196,108130,127068,23908,37142,36149,37776,40067,60156,51816,45238,27960,31598,49184,29401,33380,33160,33171,33204,32705,35549,34030
257,4,전통시장,2130075,노룬산시장(노룬산골목시장),86099,40740,45359,6834,11676,11851,13567,17090,25080,18987,16347,10518,11706,17410,11130,12214,11809,11858,11837,11642,13323,13416
258,4,전통시장,2130074,영동교골목시장,271507,130983,140523,21643,54105,40313,35604,51879,67960,85097,54551,25200,25900,41699,39062,38271,37262,37387,37037,37246,41211,43091
259,4,전통시장,2130073,뚝도시장,196317,98071,98247,23488,27669,38316,29678,34563,42604,42951,37921,27353,29187,35360,23543,28394,29169,28905,29229,28735,26810,25076
260,4,전통시장,2130072,성동용답상가시장,983539,468776,514763,89729,197374,148839,146332,159183,242083,278281,203737,108014,106300,155720,131490,140827,139140,138486,137692,137549,141796,148049
261,4,전통시장,2130071,성수역 골목형상점가,45152,22711,22441,3003,11024,10343,8107,6089,6586,5196,9172,8408,8727,9531,4118,6566,7218,7213,7254,7199,5151,4551
262,4,전통시장,2130070,뚝섬역상점가,457825,225111,232714,53481,70890,99541,87326,69037,77549,93017,91262,69072,72849,83994,47630,67740,70725,70678,70266,68053,56330,54031
263,4,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",364824,174087,190737,51641,166359,44408,33373,28941,40103,81349,68342,45402,45830,70969,52933,50895,53547,53305,53633,56127,51360,45956
264,4,전통시장,2130068,마장축산물시장,648877,326196,322680,76849,82240,108075,117623,114215,149875,128021,151427,96615,94835,109981,67998,93163,97351,97796,97754,97270,86471,79073
265,4,전통시장,2130067,왕십리도선동상점가,1143806,530539,613267,108116,279359,211437,160071,173750,211072,290095,232946,140644,140285,195521,144312,163412,163120,163452,164342,167576,164286,157616
266,4,전통시장,2130066,행당시장상점가,673091,315072,358019,71105,161848,120693,98844,102163,118439,167331,129178,79540,82032,126249,88761,94303,94863,95013,94966,96454,100580,96914
267,4,전통시장,2130065,무학봉상점가,920852,408683,512168,114827,201723,154243,128261,140232,181567,276187,186476,93886,94230,144675,125398,129769,127404,128094,128594,129222,138873,138898
268,4,전통시장,2130064,금남시장,73470,32743,40727,12760,6998,11573,11744,11379,19015,17757,13813,8530,9257,14182,9931,10309,10082,10133,10168,10159,11255,11365
269,4,전통시장,2130063,신금호역 골목형상점가,139663,61883,77779,23285,12961,23694,26043,20345,33335,30808,27839,17407,19653,27154,16800,19647,19167,19289,19280,19487,21299,21495
270,4,전통시장,2130062,보광시장,21915,11057,10858,2013,3514,4064,3842,3762,4721,6450,4506,2213,2209,3382,3153,3144,3096,3050,3062,3040,3218,3305
271,4,전통시장,2130061,이태원시장,25671,12559,13111,1713,5430,6247,5057,3600,3621,4341,4560,4034,4336,5414,2986,3562,3546,3562,3676,3958,3926,3442
272,4,전통시장,2130060,신흥시장,85579,39098,46483,10387,13134,16901,13556,10406,21196,23394,17692,9569,9345,14128,11452,11787,11883,12037,11988,12204,12808,12875
273,4,전통시장,2130059,후암시장,61416,28932,32484,7719,7415,10817,10418,10052,14994,12965,11516,7883,8252,12529,8270,8427,8632,8771,8713,8827,8973,9071
274,4,전통시장,2130058,이촌종합시장,58840,25361,33477,13655,5413,8437,10935,7918,12484,10068,12836,9177,8710,11338,6711,8478,8755,8826,8711,9001,7696,7374
275,4,전통시장,2130057,만리시장,19305,9343,9961,2692,2557,3448,3248,3469,3891,4450,3895,2382,2429,3450,2700,2786,2862,2796,2798,2787,2632,2642
276,4,전통시장,2130056,용산용문시장,523354,258849,264506,51467,69792,102046,83866,84972,131210,106284,102737,73164,77188,102028,61952,74642,76135,75227,76208,76571,74704,69867
277,4,전통시장,2130055,"황학시장(서울중앙시장, 신중앙시장)",536016,255797,280219,47265,84202,100368,79413,94438,130329,112436,109093,73949,76534,98638,65367,78020,79275,78433,78790,78992,74012,68494
278,4,전통시장,2130054,황학동주방가구거리상점가,990696,472815,517881,92654,164290,231218,166666,133206,202661,258065,208986,125493,124609,154267,119276,140984,139225,139289,139863,138516,146463,146357
279,4,전통시장,2130053,백학시장,492012,234319,257693,45612,74452,76449,75601,95715,124185,95673,94747,68893,71804,100353,60543,69698,70223,71251,70691,71086,71397,67667
280,4,전통시장,2130052,서울중앙시장(신중앙시장),1498505,714810,783696,117821,230746,287206,230931,248050,383750,325815,309623,205541,207860,270079,179587,215293,217400,217793,217107,218520,212521,199870
281,4,전통시장,2130051,동화동 골목형상점가,874691,420753,453938,84684,129143,138282,137785,169649,215147,177217,170331,124084,130068,170438,102551,128368,126455,128100,127789,126433,120413,117134
282,4,전통시장,2130050,청평화시장,61452,29570,31880,2967,9148,15373,13169,9559,11238,13920,13197,9044,8084,9344,7862,9862,10105,10121,10098,8965,5834,6468
283,4,전통시장,2130049,신당 미래유산 먹거리 골목형상점가,170160,84203,85958,9539,33557,29652,28525,31305,37582,33469,33473,25328,25276,32420,20196,23799,24660,25383,25423,25182,24078,21637
284,4,전통시장,2130048,동평화시장,72087,34012,38075,2407,11037,18296,15547,11716,13084,17359,14609,10440,9293,10514,9872,11796,12273,12208,12192,10543,6071,7004
285,4,전통시장,2130047,테크노상가(엘리시움),72087,34012,38075,2407,11037,18296,15547,11716,13084,17359,14609,10440,9293,10514,9872,11796,12273,12208,12192,10543,6071,7004
286,4,전통시장,2130046,team204(팀204),72087,34012,38075,2407,11037,18296,15547,11716,13084,17359,14609,10440,9293,10514,9872,11796,12273,12208,12192,10543,6071,7004
287,4,전통시장,2130045,광희패션몰,72087,34012,38075,2407,11037,18296,15547,11716,13084,17359,14609,10440,9293,10514,9872,11796,12273,12208,12192,10543,6071,7004
288,4,전통시장,2130044,에리어식스(벨포스트),66067,31032,35035,2461,10393,16705,14131,10634,11742,15089,13226,9937,9095,10035,8686,10620,11077,11058,11065,9724,5932,6590
289,4,전통시장,2130042,약수시장,382650,180748,201903,45965,57016,68802,57204,56660,97002,69781,73964,53868,58662,79752,46623,53650,53568,54152,54446,55813,56192,54829
290,4,전통시장,2130041,신평화패션타운(청계6가 지하도상가),54279,25653,28624,2230,8411,13064,11309,9024,10241,12191,10784,8386,7837,8387,6694,8519,8896,8911,8914,8055,5324,5659
291,4,전통시장,2130039,청계6가 지하도상가,93114,42747,50367,5269,16613,23098,19095,14254,14784,15467,17489,16609,16907,16961,9681,13622,14401,14660,14824,14143,10963,10501
292,4,전통시장,2130038,"평화시장(통일상가, 동화상가)",77144,38349,38795,4018,12549,17529,15477,12851,14720,10627,15395,15346,15661,13745,6370,11271,12112,12267,12437,12223,9135,7700
293,4,전통시장,2130037,청계5가쇼핑센터(청계5가지하쇼핑센터),42082,24505,17577,1382,4916,7443,8228,8552,11559,4349,9317,9597,9481,6787,2552,6476,7125,7097,7147,6989,4358,2889
294,4,전통시장,2130036,중부시장(신중부시장),965216,566206,399010,48814,166288,180441,188465,175436,205773,131113,228621,189124,184394,156725,75239,147316,160236,160819,161475,157005,99845,78518
295,4,전통시장,2130035,방산종합시장(방산시장),588690,361194,227495,20067,64543,102200,117193,119242,165446,59683,134974,134143,132176,93792,33922,90954,100838,100611,100981,98403,58555,38347
296,4,전통시장,2130034,필동 골목형상점가,26509,13962,12546,1924,5929,4449,4726,4529,4953,3578,5208,5264,5165,5033,2262,3865,4384,4418,4445,4227,2783,2387
297,4,전통시장,2130033,대림상가(청계상가),33205,19687,13519,1240,4373,5810,7028,6990,7765,2545,7601,7246,7461,6163,2190,4986,5681,5740,5835,5744,3203,2017
298,4,전통시장,2130032,인현시장,82299,47726,34572,6053,12977,13903,16773,16481,16109,13250,17949,15303,15294,13509,6994,12277,13425,13689,13796,13333,8606,7172
299,4,전통시장,2130031,청계천공구상가,248000,140359,107640,7127,51549,59277,51230,39747,39069,13675,53066,51577,52033,56708,20937,36126,41765,42058,42517,42771,25157,17606
300,4,전통시장,2130030,을지로지하보도쇼핑센터(을지입구지하상가),53862,29300,24561,2413,10832,14936,12597,7449,5635,2958,12136,12325,12726,10697,3021,8039,9255,9317,9390,9075,4739,4046
301,4,전통시장,2130029,명동역지하도상가,42891,21017,21874,3883,9182,9164,8492,6083,6086,4082,8773,9078,9153,8748,3056,5935,6594,6760,6781,6775,5273,4774
302,4,전통시장,2130028,을지입구지하상가(을지로지하보도쇼핑센터),59404,30708,28695,2660,10908,15650,14346,9265,6575,2873,12869,14246,14167,12148,3099,8965,10209,10298,10403,9981,5492,4055
303,4,전통시장,2130027,명동지하쇼핑센터(소공동지하쇼핑센터),103683,53588,50094,6447,19451,26407,22048,15846,13481,6423,20701,24275,24497,22037,5750,14461,16349,16481,16861,16647,12686,10197
304,4,전통시장,2130026,소공지하도상가,106986,55680,51306,6462,19226,27682,22746,16724,14146,6326,21250,25350,25510,22806,5744,14908,16874,16948,17424,17168,13392,10272
305,4,전통시장,2130025,삼익패션타운(남대문시장),93827,40618,53209,3059,11975,20092,19740,16649,22310,6587,18403,24467,23937,15827,4607,13652,15148,15190,15367,15040,11585,7843
306,4,전통시장,2130024,남대문시장(자유상가),718733,317350,401383,24044,94204,157176,152747,126588,163974,48527,142611,186789,183295,122700,34812,104680,116525,116776,118267,115559,87442,59483
307,4,전통시장,2130023,남대문로 지하상가(남대문지하쇼핑센터),69253,33066,36187,3237,10698,16438,14665,11535,12681,4359,13651,17269,17166,13286,3522,9853,11049,11088,11312,11110,8621,6219
308,4,전통시장,2130022,숭례문수입상가(남대문시장),74764,34865,39900,2693,10502,17250,16314,12900,15105,4809,15376,19086,18817,13090,3587,10929,12265,12271,12460,12112,8688,6040
309,4,전통시장,2130021,신설종합시장,43934,23148,20786,2347,7925,7679,6930,7459,11594,8217,9127,7751,7843,6764,4232,5965,6087,6090,6137,6197,6684,6770
310,4,전통시장,2130020,동묘시장(동묘벼룩시장),230673,117042,113631,12582,44957,39047,35878,39780,58427,48566,47142,36855,37431,36348,24333,31736,32741,32695,32881,33126,33531,33964
311,4,전통시장,2130019,동대문상가D동,30759,15569,15190,1275,4092,5992,6794,6030,6573,8348,6857,4580,4060,3719,3195,4689,4901,4820,4812,4590,3409,3538
312,4,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),251213,126313,124901,12137,37097,40420,42864,48800,69894,45632,51880,42206,42341,44123,25033,36328,37577,37272,37425,37085,33470,32058
313,4,전통시장,2130017,동대문상가C동,35770,18220,17550,1125,3759,6249,6843,7581,10212,11029,7575,4714,3945,4214,4292,5666,5835,5777,5672,5283,3614,3921
314,4,전통시장,2130016,동대문상가B동,36139,18415,17724,1114,3735,6268,6847,7695,10480,11227,7628,4724,3937,4250,4373,5739,5904,5847,5736,5334,3630,3949
315,4,전통시장,2130015,창신골목시장,540539,259458,281081,33480,83883,64047,64444,120775,173909,113001,112859,72052,75145,101978,65502,76831,78079,77994,78707,78529,76842,73557
316,4,전통시장,2130014,동문시장,36139,18415,17724,1114,3735,6268,6847,7695,10480,11227,7628,4724,3937,4250,4373,5739,5904,5847,5736,5334,3630,3949
317,4,전통시장,2130013,동대문상가A동,36139,18415,17724,1114,3735,6268,6847,7695,10480,11227,7628,4724,3937,4250,4373,5739,5904,5847,5736,5334,3630,3949
318,4,전통시장,2130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",128032,66759,61274,4065,16670,20250,22928,27473,36647,9912,25251,30796,31042,22966,8067,19205,20893,20771,21049,20948,15262,9904
319,4,전통시장,2130011,충신시장,135566,71640,63927,8240,22878,19800,21099,27118,36432,21072,29962,23961,23317,24682,12571,19607,21119,21236,21227,21177,16953,14249
320,4,전통시장,2130010,종로신진시장,344609,179838,164772,10358,44033,54684,62124,74415,98997,25155,67299,84294,85130,61689,21045,51731,56317,55947,56742,56505,41139,26230
321,4,전통시장,2130009,마전교지하쇼핑센터(구 한일상가),69531,36288,33243,2074,8857,11040,12547,15028,19985,5063,13561,17033,17204,12435,4235,10440,11365,11289,11450,11402,8300,5285
322,4,전통시장,2130008,종오지하쇼핑센터,46671,25036,21635,1786,7159,8106,8577,9116,11927,4456,9671,10615,10515,8295,3118,6986,7687,7637,7681,7522,5318,3842
323,4,전통시장,2130007,광장시장(광장전통시장),284272,157000,127272,9833,34294,42048,51076,58596,88426,23147,54124,66532,68463,53731,18275,41861,45717,45494,46108,46272,35427,23393
324,4,전통시장,2130006,종로4가지하쇼핑센터,42019,23674,18345,1527,4797,5740,7424,8498,14032,3459,7626,9671,10132,8344,2787,6083,6637,6606,6704,6794,5519,3676
325,4,전통시장,2130005,세운상가가동,41664,23449,18217,1520,4797,5707,7384,8430,13826,3406,7569,9572,10040,8302,2774,6027,6581,6554,6654,6744,5465,3640
326,4,전통시장,2130004,낙원시장(낙원지하시장(대일상가)),135289,82893,52396,6735,27935,19817,19359,20201,41243,18843,19768,22062,25021,32931,16665,17406,18248,19119,19113,20978,22677,17748
327,4,전통시장,2130003,종각지하쇼핑센터,61544,34213,27330,2586,13476,13981,12312,9379,9810,5204,11589,13046,13005,13711,4989,8974,9957,10121,10137,10185,7108,5061
328,4,전통시장,2130002,세종마을음식문화거리(금천교시장),384956,181065,203890,46262,66726,71805,67330,61337,71498,37065,74781,75295,77001,85720,35096,51935,53413,58613,59326,60314,55235,46121
329,4,전통시장,2130001,통인시장,256031,104134,151897,41469,41338,41705,43592,36386,51543,38864,46084,44204,43338,54231,29310,35161,36723,37179,37853,38089,37155,33872
330,4,발달상권,2120249,고덕역,493783,241213,252570,144126,51580,50783,76654,69314,101326,65663,85285,79239,92032,121550,50016,70220,71669,72597,71896,73270,72994,61137
331,4,발달상권,2120248,명일역,1469156,648478,820678,290932,145625,201186,248996,216615,365803,357837,293608,184193,184513,264499,184508,208638,209186,210721,208633,211666,210468,209843
332,4,발달상권,2120247,굽은다리역,573581,258966,314615,76061,75094,86527,85665,90551,159683,117360,110571,74064,79748,116388,75449,81507,81282,81378,80547,82217,84854,81794
333,4,발달상권,2120246,길동역,2887282,1360358,1526925,260841,440133,522737,493222,465122,705229,682896,576006,375111,377061,505139,371070,408710,414772,415875,414156,419422,415112,399235
334,4,발달상권,2120245,둔촌역,1105121,559327,545795,187970,140040,152267,190046,178571,256226,198453,212557,163503,176557,230241,123811,155451,158065,158387,157193,159898,157064,159063
335,4,발달상권,2120244,암사역,729763,344336,385428,98593,94151,129676,121504,114967,170872,160088,142161,92679,98081,142811,93942,101767,102248,102569,102089,104303,110429,106359
336,4,발달상권,2120243,천호역,966782,448200,518581,67161,182249,194017,153131,155938,214288,178872,177436,141817,155742,199599,113316,131084,133051,134129,133683,142140,149704,142992
337,4,발달상권,2120242,강동구청역,1589292,731960,857332,245395,196452,266883,285824,250295,344442,342247,327473,223683,224372,284510,187008,230473,234780,232543,234551,234394,213483,209070
338,4,발달상권,2120241,거여역,649093,299783,349309,111697,71017,92821,107202,108500,157855,149170,131162,78965,82235,122540,85020,92677,91641,91578,90943,91342,95698,95213
339,4,발달상권,2120240,개롱역,1888610,845471,1043139,355079,208611,280024,292831,299481,452584,505130,374791,200448,212707,332115,263417,277332,274148,271098,265458,270677,270060,259837
340,4,발달상권,2120239,오금역,1313414,630638,682775,187145,181207,239142,203206,202305,300408,257280,289454,190729,189079,237595,149276,191504,194956,192427,194143,193661,175230,171492
341,4,발달상권,2120238,방이역,301680,138236,163441,69156,32488,40180,45001,46930,67926,63966,54063,34048,38783,65690,45130,41274,41854,41299,42043,42532,46849,45829
342,4,발달상권,2120237,경찰병원역,2257985,1106894,1151092,362804,297669,421614,413496,344713,417691,570588,478644,283274,284044,364352,277084,327822,328844,328652,326992,324382,309206,312088
343,4,발달상권,2120236,장지역(가든파이브),248895,119857,129038,29691,35590,58877,45967,34911,43859,39316,52620,38218,41013,50494,27232,35873,36441,36651,36453,36360,33899,33217
344,4,발달상권,2120235,문정역,467687,239899,227786,46030,81562,112990,89776,66961,70368,86068,97952,76021,77098,84412,46137,69289,71920,71479,71754,69761,57793,55689
345,4,발달상권,2120234,가락시장역,1613064,842873,770192,149233,216929,339763,313729,279748,313661,343745,322360,230104,227411,294705,194739,230479,238454,240896,241363,241321,219695,200856
346,4,발달상권,2120233,몽촌토성역,1077526,513608,563918,130069,223183,285670,163791,122170,152643,227491,219912,153949,155120,197361,123693,151084,155866,157795,155771,158637,155789,142586
347,4,발달상권,2120232,송파나루역,502018,240161,261856,70453,85984,107596,83022,65383,89578,110937,100967,66261,65612,95875,62366,69776,70438,71103,71297,71374,74485,73543
348,4,발달상권,2120231,가락시장,57836,29021,28815,7765,5311,10767,10606,9942,13445,14385,12441,7103,6994,9601,7314,8345,8376,8428,8387,8447,8190,7663
349,4,발달상권,2120230,송파사거리(송파역),564011,256723,307288,106135,79430,108655,87156,73426,109208,101656,113753,83897,85141,111580,67983,80233,83509,82553,83075,83897,77786,72958
350,4,발달상권,2120229,방이동먹자골목,1556534,813387,743148,95606,395355,384090,274011,205802,201672,279994,273526,215024,226191,348847,212953,214678,221499,224184,225802,231950,231222,207200
351,4,발달상권,2120228,석촌역(석촌호수),1652411,744906,907504,212289,290854,365209,262239,219294,302524,357124,328390,222463,226345,315319,202768,230913,234278,235116,235449,238820,243790,234042
352,4,발달상권,2120227,잠실역,1524616,719650,804967,209752,209617,309355,307707,221735,266450,195318,317673,275979,288516,304525,142605,221709,236637,236813,236603,231215,190744,170894
353,4,발달상권,2120226,석촌고분역,656895,306571,350325,83592,103427,145344,108672,90691,125169,162792,132100,79072,79724,116393,86814,93442,92565,93025,92744,93227,95978,95914
354,4,발달상권,2120225,잠실새내역(신천),2723676,1323986,1399690,419670,504559,521125,514626,356165,407531,565671,487282,347546,381397,577456,364325,377047,378917,381488,384245,403352,417114,381513
355,4,발달상권,2120224,수서역,194441,96550,97892,22578,20088,31352,33055,27591,59779,35894,42957,32243,30742,33075,19530,30019,30919,30725,30908,30068,22125,19678
356,4,발달상권,2120223,휘문고교사거리,231195,131965,99231,39439,35266,55022,49344,28403,23721,19539,53251,51201,50266,42062,14875,35236,39542,38727,39207,36801,21780,19900
357,4,발달상권,2120222,삼성역,1058020,571363,486658,123101,198995,285792,223984,124553,101597,82540,247751,238571,228673,196126,64359,160543,183430,182770,182018,169966,95100,84196
358,4,발달상권,2120221,봉은사역,373978,192494,181483,44948,57281,86119,80619,51991,53018,43373,84627,74609,73786,68228,29355,55513,60198,60778,61165,58001,41033,37289
359,4,발달상권,2120220,대치역,492362,230329,262032,187687,39990,38216,90955,61874,73639,61563,84188,74760,91909,125842,54099,68579,69419,66694,69560,70612,77582,69916
360,4,발달상권,2120219,은마아파트,1041012,527830,513183,435456,100983,85563,173987,128169,116854,161011,171522,140974,176110,269069,122326,138196,142300,138615,141597,144958,176268,159079
361,4,발달상권,2120218,코엑스,52142,25604,26536,3836,10757,14139,11775,6716,4917,3168,9438,12397,12865,11353,2922,6872,7652,8108,8420,8372,6795,5923
362,4,발달상권,2120217,대치사거리,1123061,600126,522934,325147,150982,163846,211000,147313,124773,192547,224779,171653,182553,234311,117217,160660,165680,167374,164894,163773,155821,144859
363,4,발달상권,2120216,경기고교사거리(경기고교앞사거리),196076,99554,96522,20758,26529,43713,40331,28949,35796,20532,45600,38709,38350,36768,16119,28434,30903,31171,30936,30429,24443,19760
364,4,발달상권,2120215,포스코사거리,3143968,1705971,1437997,317528,543184,839058,725471,407370,311357,463232,677676,603709,592660,542363,264329,477105,528033,529420,530418,497234,305266,276491
365,4,발달상권,2120214,영동대교남단교차로,257856,129520,128336,22871,35261,60136,53816,40037,45736,35457,56377,46540,47171,48547,23764,37201,40353,40556,40319,40088,32317,27025
366,4,발달상권,2120213,삼성중앙역,1700148,849637,850511,149852,290544,431303,381074,228258,219116,310544,349421,281519,277216,305558,175888,247083,264820,266795,268909,260049,202762,189731
367,4,발달상권,2120212,한티역,1040306,478033,562274,376860,99048,96706,209632,136879,121179,138363,180427,162635,192184,251394,115303,141421,146066,147419,147122,149958,161498,146822
368,4,발달상권,2120211,도성초등학교,1031405,448963,582442,346005,122238,127371,195934,126080,113776,149580,199827,173321,177733,226259,104683,146318,150024,150968,150765,152098,147832,133401
369,4,발달상권,2120210,선릉역,5003720,2495093,2508627,605577,886764,1206099,1019901,665053,620327,747660,1032558,903846,879172,958019,482466,737877,814711,816649,818883,786553,553938,475110
370,4,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",602837,276659,326179,108668,74852,106794,123042,85008,104473,96147,120958,102705,105221,117887,59918,88657,93488,93329,93326,91022,75907,67106
371,4,발달상권,2120208,청담사거리(청담동명품거리),1525722,692021,833701,154726,266020,347539,307708,210476,239252,280298,309190,249634,250183,276197,160220,205604,227886,230966,230907,234893,212323,183143
372,4,발달상권,2120207,선정릉역,1697174,847290,849884,195024,295403,418611,347352,211915,228870,334747,358095,268159,269176,291949,175049,252217,265975,266072,265084,256333,201266,190227
373,4,발달상권,2120206,개나리아파트,1130116,556564,573551,157320,182455,242780,245943,146473,155147,202998,247030,191271,189554,190270,108990,168799,176408,177170,175648,171189,132146,128754
374,4,발달상권,2120205,매봉역,575178,293366,281811,58578,88599,118819,110897,92630,105655,86696,117559,103286,102365,109684,55585,84555,92052,92194,92213,89557,65218,59388
375,4,발달상권,2120204,르네상스호텔사거리,1439261,747754,691508,94939,281454,394382,311252,187226,170007,225949,312968,266926,259611,245977,127831,217167,242247,240884,242349,228202,143485,124928
376,4,발달상권,2120203,강남구청역,1656554,830893,825660,157174,318240,412645,347875,217126,203493,254518,333024,290098,297454,322690,158768,245492,267608,268074,268050,258238,185281,163810
377,4,발달상권,2120202,압구정로데오역(압구정로데오),2211624,989293,1222331,187405,539894,542444,407156,252699,282025,264891,361366,407389,436778,505179,236020,289234,322576,328733,332862,353598,331540,253081
378,4,발달상권,2120201,도곡1동,967239,474191,493049,148297,152603,194530,194238,129406,148168,184365,206729,151273,154509,170119,100245,144475,147679,147910,146871,144200,119002,117103
379,4,발달상권,2120200,학동사거리,1260738,589914,670823,77841,294661,352869,253774,148817,132776,126566,219261,256727,258838,282165,117177,164690,192806,195843,197330,201482,176409,132179
380,4,발달상권,2120199,경복아파트교차로,528757,278388,250369,35216,102997,147742,112535,65959,64307,85757,112359,93078,91174,95904,50483,78229,83235,83463,83137,80404,61247,59040
381,4,발달상권,2120198,구역삼세무서,1933062,1024461,908601,105091,436178,542157,385315,230646,233678,415706,411116,294373,289588,314841,207439,287395,307553,305851,303590,289938,219934,218803
382,4,발달상권,2120197,역삼역,3703285,2040273,1663014,119916,878383,1133906,790610,422238,358232,463258,790973,738391,731799,679739,299125,570089,648535,642890,644546,590247,326496,280482
383,4,발달상권,2120196,서울세관,827990,426802,401189,64107,152821,217808,182566,104716,105973,143959,173802,142682,141981,144526,81041,122510,133852,133830,133973,129455,92404,81967
384,4,발달상권,2120195,성수대교남단,1125262,506214,619049,115881,258311,262516,208880,129662,150013,144315,191305,205770,217589,249984,116301,150707,165507,167681,170214,178867,162968,129320
385,4,발달상권,2120194,언주역(차병원),1738459,887104,851355,79810,373478,509054,359637,204959,211522,300514,374030,299759,295682,302931,165542,259701,277499,275610,277409,267408,199168,181661
386,4,발달상권,2120193,도산공원교차로,648504,325692,322812,43848,126409,174175,145971,82498,75603,81079,127368,128442,127909,127479,56229,92974,105314,106040,106161,103928,74568,59520
387,4,발달상권,2120192,뱅뱅사거리,1697408,878368,819040,129040,340870,454116,366245,211507,195631,284794,367449,294102,289459,296019,165586,258726,277945,276804,277621,264824,175931,165556
388,4,발달상권,2120191,학동역,1861861,930197,931665,117019,402881,493600,385409,224678,238275,322663,393044,319099,320853,329288,176913,275753,296012,296019,295882,286516,214625,197054
389,4,발달상권,2120190,강남을지병원,1497944,728961,768984,117286,294765,400653,321677,178922,184643,242377,295156,266521,272493,280559,140840,218121,239118,236340,239612,234626,177076,153051
390,4,발달상권,2120189,강남역,6559339,3337903,3221437,545543,1842931,1722456,1199423,678059,570927,873009,1236007,1171698,1204026,1408909,665690,941435,1038451,1038669,1045941,1062603,804533,627706
391,4,발달상권,2120188,압구정역,1934870,851304,1083565,283918,318826,398944,381202,258417,293564,209117,353246,375196,392241,438361,166706,272225,297457,292505,295484,305916,259018,212265
392,4,발달상권,2120187,신논현역,3146024,1580923,1565101,234119,847694,822851,572974,334990,333398,505415,598061,487422,520808,681071,353247,440628,470739,471830,474415,492274,434748,361390
393,4,발달상권,2120186,가로수길,2278365,1058319,1220046,232015,551031,549677,414588,249909,281144,318841,387787,390235,427383,522607,231512,314195,338030,340729,343466,355283,319185,267477
394,4,발달상권,2120185,논현역,2566547,1292225,1274323,147346,564376,654857,516650,326505,356814,445172,517604,404475,417509,504547,277242,376337,401058,401155,400148,401357,312942,273550
395,4,발달상권,2120184,포이사거리(삼호물산),1826777,953686,873091,187502,265031,417159,360024,291485,305576,416090,386288,262064,256888,295801,209648,271646,280658,279604,279436,272905,222130,220398
396,4,발달상권,2120183,양재천카페거리,447513,231944,215571,35354,68484,106805,92701,68134,76038,67968,95205,78334,78921,82743,44343,66496,71353,70570,71327,68954,50184,48630
397,4,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",603559,318687,284872,72075,90514,134834,119961,90178,95997,102674,136506,99885,97399,106665,60427,89083,95567,94406,95405,93238,71125,64735
398,4,발달상권,2120181,교육개발원입구사거리,408914,214220,194693,39844,64619,92558,80767,59257,71866,61213,87960,71366,71363,76567,40445,60546,65651,64617,65430,62399,45491,44779
399,4,발달상권,2120180,양재화물트럭터미널앞,28777,16213,12563,4611,3221,5369,6633,4511,4433,4589,6548,5001,5018,4958,2663,4213,4392,4383,4441,4436,3671,3239
400,4,발달상권,2120179,양재역,2244561,1127016,1117545,267293,352115,507800,443439,311495,362419,354273,491417,393887,373916,415668,215399,329491,361529,361034,363154,351806,253121,224426
401,4,발달상권,2120178,신사역,2981942,1476075,1505868,222689,669960,724499,604497,375630,384667,448649,584378,505688,528485,615294,299448,434084,465470,463054,463366,470062,379440,306467
402,4,발달상권,2120177,신논현역 1번,1306648,644715,661934,157085,239259,310614,263536,154148,182007,387367,273588,145435,142554,188932,168772,190156,191358,190101,190256,190428,180230,174120
403,4,발달상권,2120176,논현역 4번,1420964,708802,712162,105243,283795,364175,287927,179612,200210,393760,301863,166190,165641,214575,178934,203575,207931,208175,206856,207565,197307,189553
404,4,발달상권,2120175,남부터미널역,1135236,567160,568077,108109,177588,250129,229631,165415,204365,200706,245061,189221,190068,199771,110410,168599,177662,177603,176696,173984,137636,123058
