,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,137720,91492,46228,17798,17558,17916,19054,19166,24372,21856,,338.0,44557,31856,60007,962.0,50439,68572,796.0,31519.0,40232.0,23288.0,15096.0,8080.0
1,관광특구,1001495,잠실 관광특구,30578,20331,10247,3591,4150,4008,4211,4371,5384,4863,43.0,35.0,13406,7234,9263,597.0,16186,12420,431.0,7370.0,8912.0,5951.0,4095.0,1848.0
2,관광특구,1001494,종로?청계 관광특구,92952,77726,15226,15246,15255,15622,16057,15546,9547,5679,6.0,1251.0,48013,14707,25731,3244.0,56915,24704,386.0,12684.0,18853.0,17580.0,15883.0,16231.0
3,관광특구,1001493,동대문패션타운 관광특구,34190,27194,6996,5212,5123,5363,5928,5568,4245,2751,2555.0,2195.0,12993,6313,8343,1791.0,16337,15383,321.0,9018.0,9561.0,5621.0,4994.0,2210.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,130777,108790,21987,19525,20595,21105,24687,22878,13417,8570,518.0,360.0,77166,17261,32567,2905.0,65137,41653,472.0,21189.0,31221.0,25946.0,17509.0,10448.0
5,관광특구,1001491,이태원 관광특구,24197,16316,7881,1622,1905,4503,3615,4671,4987,2894,,6.0,9398,3308,10670,815.0,9957,12948,60.0,10053.0,7056.0,2772.0,2089.0,876.0
6,전통시장,2130321,장신구 특화거리 상점가,2089,1458,631,332,319,203,296,308,289,342,,,1166,278,627,18.0,1092,715,,162.0,395.0,713.0,372.0,163.0
7,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),2465,1789,676,303,345,424,368,349,338,338,,,1107,348,672,,1400,541,15.0,223.0,601.0,405.0,430.0,269.0
8,전통시장,2130314,풍납시장,963,573,390,95,133,147,7,191,191,199,,,492,199,243,29.0,725,224,,22.0,112.0,410.0,218.0,187.0
9,전통시장,2130313,방이시장,8071,6360,1711,1291,1246,1331,1277,1215,1111,600,,51.0,3836,1452,2616,116.0,4494,2306,123.0,1047.0,1415.0,1556.0,1628.0,1033.0
10,전통시장,2130312,석촌시장,13974,9173,4801,1804,1154,2059,1974,2182,2483,2318,442.0,1104.0,4961,2359,4638,470.0,7381,3917,37.0,760.0,1817.0,3237.0,3420.0,2028.0
11,전통시장,2130311,새마을시장,6281,4259,2022,848,760,816,963,872,1186,836,,34.0,2322,1184,2506,235.0,3809,2001,73.0,786.0,1220.0,1168.0,1517.0,1043.0
12,전통시장,2130310,강남개포시장,4390,3000,1390,91,567,723,891,728,637,753,,35.0,2186,789,1375,5.0,2827,1123,126.0,526.0,501.0,982.0,1067.0,748.0
