,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,157243,106438,50805,18699,20458,21988,22156,23137,26118,24687,,471.0,52937,34655,66378,2802.0,54620,80054,1456.0,33017.0,45293.0,27767.0,17579.0,9559.0
1,관광특구,1001495,잠실 관광특구,28128,19779,8349,3646,3763,3965,4191,4214,4474,3875,86.0,86.0,12764,5576,8660,956.0,15951,9691,207.0,5609.0,9725.0,5075.0,3518.0,1510.0
2,관광특구,1001494,종로?청계 관광특구,116664,96026,20638,17061,19100,19279,20006,20580,12928,7710,821.0,1426.0,56433,17088,31729,9167.0,66814,37455,1238.0,21421.0,24646.0,21469.0,17913.0,17584.0
3,관광특구,1001493,동대문패션타운 관광특구,36911,30194,6717,5348,5971,6107,6180,6588,4467,2250,3666.0,2149.0,13962,5909,8581,2644.0,17598,16758,618.0,9717.0,10030.0,6425.0,5233.0,2333.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,156813,131292,25521,23470,27317,26410,26580,27515,15101,10420,622.0,338.0,94714,18529,37153,5457.0,77868,49718,652.0,23689.0,39299.0,31085.0,19875.0,12981.0
5,관광특구,1001491,이태원 관광특구,40055,25849,14206,3292,4793,4790,6063,6911,9595,4611,837.0,,11973,3991,17106,6148.0,17900,19139,328.0,15440.0,11523.0,4367.0,3423.0,1958.0
6,전통시장,2130321,장신구 특화거리 상점가,2658,1757,901,435,377,173,354,418,424,477,,6.0,1328,510,790,24.0,1381,918,29.0,301.0,417.0,831.0,575.0,145.0
7,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),2668,2042,626,338,388,385,465,466,313,313,,,1240,398,712,5.0,1379,794,10.0,323.0,733.0,430.0,404.0,273.0
8,전통시장,2130314,풍납시장,1227,828,399,184,169,146,146,183,215,184,,,522,177,375,7.0,794,243,7.0,44.0,177.0,308.0,333.0,169.0
9,전통시장,2130313,방이시장,9977,7736,2241,1550,1550,1428,1421,1787,1479,762,,45.0,4993,1614,3042,283.0,5792,2836,123.0,1349.0,2131.0,1918.0,1847.0,1258.0
10,전통시장,2130312,석촌시장,15457,10400,5057,2016,1272,2403,2212,2497,2585,2472,849.0,1460.0,5091,2282,5030,745.0,8153,4414,163.0,1425.0,2290.0,3367.0,3493.0,1832.0
