,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
10,2130322,3844,2629,1215,480,622,493,433,601,507,708,36.0,16.0,796,1013,1665,318.0,1766,2032,150.0,759.0,1051.0,719.0,754.0,364.0,42893159,28117160,14775999,5204322,7126902,5744701,4249942,5791293,6913064,7862935,649562.0,238366.0,9276859,12345412,17160214,3222746.0,17110959,24331611,998678.0,8048400.0,11481325.0,8834885.0,8340021.0,3739261.0,17.0,267658,130283,137374.0,35434,34410.0,39751.0,36567.0,46689.0,74804.0,73696.0,54889.0,30569.0,30763.0,43998.0,33741.0,36920.0,37420.0,37324.0,37134.0,36840.0,40092.0,41927,8.0,9.0,,,,,,,,,,7644,122669,58956,68358,107563,46626,8
11,2130320,110557,75742,34815,18488,17531,11517,12789,15417,17675,17140,,3979.0,23384,28926,52225,2043.0,50917,59495,401.0,9354.0,21848.0,29249.0,31263.0,18298.0,1237566607,840106791,397459816,246332565,183030437,122640417,121409414,166693958,206916762,190543054,,50256589.0,268494019,319100160,571913958,27801881.0,582797141,651325589,3216353.0,87622277.0,213806425.0,355754953.0,361554881.0,212167843.0,19.0,124523,59395,65128.0,14553,16007.0,22023.0,19846.0,20910.0,31184.0,26676.0,22788.0,17049.0,18602.0,24806.0,14600.0,17814.0,17435.0,17526.0,17559.0,17888.0,18428.0,17871,173.0,12.0,,,,,,,,,,87839,1367555,506494,585313,1079228,368432,7
12,2130319,6531,4143,2388,592,850,1002,938,761,1278,1110,,194.0,606,517,3795,1419.0,4112,2419,,1182.0,1699.0,1478.0,1103.0,1069.0,141021103,97664082,43357021,7177536,33799547,24134180,18239697,14313122,28230204,15126817,,2055274.0,6436537,5024255,90904226,36600811.0,99693973,41327130,,29783362.0,24635383.0,34949114.0,23879146.0,27774098.0,4.0,805891,391136,414755.0,145551,85305.0,124918.0,122179.0,122580.0,205358.0,210337.0,161053.0,92755.0,96597.0,141481.0,103667.0,111738.0,110927.0,110780.0,110043.0,110339.0,124283.0,127785,34.0,5.0,,,,,,,,,,99051,1294136,582513,685280,1197957,420669,8
13,2130318,121574,79383,42191,15691,14081,16285,15910,17416,21414,20777,2021.0,7532.0,35386,26113,38151,12371.0,65610,52143,3224.0,26748.0,24954.0,23359.0,22991.0,16475.0,1483927293,963878129,520049164,185757676,174182654,196879335,189257057,217801407,278405760,241643404,14356508.0,86198577.0,430419279,317250007,489137677,146565245.0,802355448,615373811,32972776.0,301476652.0,309741617.0,291824182.0,284421291.0,197292741.0,23.0,364333,171251,193081.0,30916,75208.0,71427.0,54570.0,55926.0,76286.0,52301.0,61494.0,55245.0,65491.0,89790.0,40012.0,48296.0,48718.0,49565.0,49437.0,52672.0,58954.0,56690,266.0,37.0,1.0,1.0,,,,,,,,92359,562218,339507,414865,634830,276367,7
14,2130316,1036,776,260,129,65,130,322,130,130,130,,,130,324,452,,453,388,,,130.0,,130.0,581.0,18115330,14233474,3881856,1876231,905767,4334738,5628693,1488045,1940928,1940928,,,1488045,3623066,11063291,,11580872,4011251,,,1488045.0,,2523207.0,11580871.0,2.0,47207,22454,24753.0,6336,5200.0,6191.0,6639.0,8053.0,14788.0,12947.0,9494.0,5374.0,5291.0,7776.0,6324.0,6647.0,6699.0,6705.0,6583.0,6574.0,6968.0,7031,18.0,1.0,,,,,,,,,,59304,665209,285237,341299,544849,206053,8
15,2130315,8102,5701,2401,979,1057,1199,1202,1264,1109,1292,12.0,809.0,2882,2126,2118,155.0,4927,2926,169.0,1253.0,2580.0,1429.0,1627.0,793.0,101659567,71748881,29910686,12656918,16925074,15395466,11319130,15452293,16541497,13369189,221527.0,6996266.0,39817853,25871351,26301951,2450619.0,57532417,30212255,1309600.0,12788867.0,28949182.0,17574577.0,16207738.0,10914708.0,7.0,608991,294570,314419.0,82675,97895.0,117969.0,98827.0,92223.0,119402.0,134413.0,126075.0,85791.0,86224.0,107233.0,69254.0,89427.0,89230.0,89990.0,90938.0,89987.0,81086.0,78332,1372.0,15.0,2.0,,,,,,,,,67349,1625715,473504,591653,1463452,371709,8
16,2130314,21442,15283,6159,3158,2663,3262,3120,3080,3490,2669,,5096.0,6204,4097,5064,981.0,10060,10192,64.0,1675.0,4334.0,5472.0,5237.0,3471.0,221292129,150871504,70420625,27629600,28667001,33581581,32402303,28591019,43126249,27294376,,48198963.0,56686213,47644767,53812760,14949426.0,108529996,97495398,678639.0,11207785.0,40672787.0,65912109.0,52662300.0,34891771.0,8.0,1369696,628715,740982.0,183970,163121.0,214587.0,213415.0,225355.0,369249.0,339455.0,273036.0,163512.0,164548.0,245303.0,183842.0,192609.0,191762.0,192755.0,191058.0,192650.0,203886.0,204978,202.0,21.0,1.0,,,,,,,,,52695,355359,181642,217956,337793,152559,2
17,2130313,64181,42069,22112,8402,9895,8911,6262,8599,11292,10820,111.0,4121.0,17177,15813,24637,2322.0,30420,32426,841.0,7646.0,14963.0,13994.0,15755.0,9646.0,667721033,434902660,232818373,111186404,94455714,81933112,60114192,87213238,110127609,122690764,3082947.0,46869018.0,179829635,171762154,240590971,25586308.0,302117637,340802135,6167856.0,65926183.0,135115403.0,143996560.0,179039952.0,112673813.0,16.0,927061,427025,500035.0,127282,135680.0,190332.0,150133.0,129441.0,194194.0,272792.0,193979.0,100956.0,98846.0,140076.0,120413.0,131700.0,129745.0,131075.0,130987.0,131673.0,134653.0,137225,3469.0,33.0,,1.0,,,,,,,,41088,565975,297581,336592,610691,244528,6
18,2130312,53819,36617,17202,7118,7177,7320,7638,7364,8986,8216,2559.0,5328.0,14913,11523,16734,2762.0,28427,23123,308.0,4506.0,10423.0,13426.0,11919.0,10968.0,617673675,412276287,205397388,84305474,75385841,81308328,85365749,85910895,105831174,99566214,29051927.0,54927040.0,172589604,119127468,207721159,34256477.0,336495744,244855835,2587717.0,44896070.0,112924923.0,157786402.0,145170804.0,117985662.0,14.0,324372,153239,171134.0,50104,41469.0,66371.0,56904.0,46201.0,63323.0,67650.0,61378.0,43877.0,46110.0,64177.0,41183.0,46417.0,45387.0,46428.0,46219.0,47044.0,47036.0,45842,619.0,9.0,,,,,,,,,,78896,959771,472068,564626,911739,334133,8
19,2130311,89990,58609,31381,10695,11591,11994,11569,12760,16135,15246,291.0,2346.0,23996,22683,36129,4545.0,44343,44433,1134.0,14443.0,20429.0,22116.0,19901.0,10756.0,1109654022,760180572,349473450,195439497,131407355,133798010,142309579,157226131,187889104,161584346,7171764.0,40221577.0,264372322,277917194,444023822,75947343.0,549477336,481422379,10433850.0,185874307.0,222363306.0,242518146.0,234821173.0,134888933.0,29.0,834795,404469,430325.0,150739,119598.0,139267.0,148921.0,115389.0,160880.0,191799.0,158386.0,104793.0,114298.0,163794.0,101724.0,117396.0,117446.0,118678.0,119077.0,120621.0,124619.0,116958,377.0,17.0,,2.0,,,,,,,,88372,1397721,789487,936503,1572387,636273,6
20,2130310,225636,148540,77096,27632,27835,30917,29913,32243,38339,38757,,13309.0,62560,56166,82803,10798.0,106882,110733,6369.0,26593.0,33606.0,56746.0,61768.0,32531.0,2116783775,1386226114,730557661,260662197,266654128,281584253,269802850,307522686,364987190,365570471,,97889887.0,619353527,506442932,779746852,113350577.0,977862127,937746905,49620362.0,206387469.0,278932010.0,524486006.0,581928408.0,274254777.0,17.0,211820,98261,113560.0,46318,21102.0,23708.0,37019.0,34027.0,49645.0,24967.0,40548.0,37899.0,41800.0,47728.0,18879.0,29637.0,30054.0,30929.0,30781.0,31410.0,30451.0,28559,298.0,30.0,,3.0,,,,,,,,15951,392083,212683,266804,366210,148437,7
21,2130307,4023,2477,1546,578,421,504,504,470,755,791,,246.0,1079,993,1201,,1537,1781,35.0,197.0,283.0,1200.0,1125.0,480.0,34446368,21878278,12568090,4587409,3773943,5051793,5051793,3413340,6001833,6566257,,1753725.0,9793790,9034381,8812679,,12696784,13838102,182086.0,1182206.0,2199936.0,10175809.0,9123058.0,3671789.0,4.0,199674,91340,108334.0,67783,16203.0,17953.0,47195.0,26429.0,24112.0,36380.0,37914.0,25703.0,30105.0,41908.0,27665.0,27562.0,27862.0,28356.0,28305.0,28470.0,30040.0,29080,57.0,9.0,,,,,,,,,,45097,1308439,774899,879878,1413778,552599,8
22,2130306,23364,21452,1912,4513,4016,4104,4649,4170,1742,170,136.0,1522.0,14914,2250,4138,404.0,10434,8843,12.0,3462.0,7047.0,4972.0,2808.0,976.0,419373194,375479157,43894037,85686581,73356282,66945648,82874167,66616479,37090677,6803360,2345785.0,16077708.0,218676496,40352936,114140507,27779762.0,175266876,121750174,180134.0,48599215.0,94241532.0,90599226.0,45208592.0,18188350.0,9.0,142637,70948,71688.0,5119,31557.0,44303.0,29652.0,16630.0,15377.0,37362.0,32435.0,19664.0,18244.0,19529.0,15402.0,21205.0,21018.0,21184.0,21995.0,21536.0,18025.0,17674,235.0,4.0,,,,,,,,,,42097,258980,117091,129691,207898,86241,8
23,2130303,50337,38230,12107,6721,7737,7350,8386,8036,8452,3655,5039.0,2923.0,10878,6304,16092,9101.0,29326,16335,200.0,9341.0,15445.0,11956.0,6061.0,2661.0,948369878,723083216,225286662,125820262,157964058,143467766,140902717,154928413,175488810,49797852,62875520.0,40889433.0,138266719,88989618,408971875,208376713.0,556134378,247711004,1784191.0,164273801.0,299653203.0,197246023.0,101214619.0,39673546.0,16.0,362410,182511,179900.0,18755,80492.0,91098.0,70336.0,47483.0,54245.0,61872.0,68503.0,54141.0,56146.0,79811.0,41938.0,52818.0,53081.0,53408.0,56046.0,56738.0,48574.0,41745,242.0,5.0,,,,,,,,,,150896,1643570,646218,787087,1637416,610216,8
24,2130299,212040,144951,67089,28040,27094,27912,28715,33190,36919,30170,1415.0,36711.0,64324,40001,64400,5189.0,97487,106079,2107.0,51089.0,53631.0,38221.0,38150.0,20371.0,2657683851,1730382680,927301171,312335809,331373719,348230867,347178627,391263658,491909406,435391765,10598385.0,273868868.0,883976991,489583253,951146268,48510086.0,1144683475,1336260096,20113088.0,637367577.0,747555496.0,457268486.0,413646598.0,204992325.0,21.0,38888,16814,22075.0,6765,5807.0,6530.0,7511.0,5835.0,6440.0,4040.0,6534.0,7465.0,8357.0,9230.0,3262.0,5248.0,5337.0,5556.0,5581.0,5863.0,5892.0,5412,1850.0,11.0,,,,,,,,,,168718,3779303,3261333,3894803,5225860,1577062,7
25,2130298,3138,2146,992,290,396,468,467,525,532,460,,56.0,1332,1000,750,,1109,1956,181.0,320.0,363.0,1093.0,902.0,206.0,22621640,14703118,7918522,1615976,2723681,3156517,3490120,3716824,4328766,3589756,,415490.0,9827761,7031067,5347322,,8616873,13379515,1287042.0,2305471.0,2382377.0,8601718.0,6152845.0,1266934.0,9.0,56047,24288,31758.0,8488,9595.0,9593.0,9662.0,8584.0,10125.0,1630.0,8854.0,12109.0,14280.0,15460.0,3715.0,7545.0,7706.0,8054.0,8147.0,8685.0,8567.0,7340,2.0,2.0,,,,,,,,,,158762,3732027,3233882,3859808,5175879,1549710,5
26,2130296,4518,3766,752,809,729,680,764,784,455,297,,291.0,2370,770,1069,18.0,2376,2002,,624.0,1486.0,1184.0,817.0,266.0,43177580,34069757,9107823,7526333,6409860,6148803,6943508,7041253,4895851,4211972,,2584464.0,23880035,6934858,9657408,120815.0,21989631,18735227,,5568649.0,12395205.0,11812413.0,8294207.0,2654383.0,4.0,43270,20106,23164.0,8532,5065.0,5674.0,8536.0,6539.0,8923.0,15734.0,8825.0,4017.0,3810.0,5329.0,5554.0,6093.0,6120.0,6150.0,6154.0,6148.0,6294.0,6312,85.0,1.0,,,,,1.0,,,,,29706,557148,282343,343226,545164,213356,8
27,2130295,43592,28991,14601,5024,5977,4416,6766,6808,7543,7058,,2237.0,10854,9741,18049,2711.0,20252,23324,193.0,8416.0,13051.0,9512.0,8106.0,4298.0,297775823,190486652,107289171,30856984,38215163,32514699,43618791,45281015,57772575,49516596,,17593316.0,80100889,64040800,117331859,18708959.0,139396712,156809647,1119629.0,49036015.0,79642185.0,73202698.0,61216496.0,31989336.0,13.0,268951,123957,144994.0,26367,56352.0,52130.0,37810.0,36778.0,59514.0,54590.0,46045.0,31453.0,37292.0,59968.0,39602.0,37508.0,37163.0,37567.0,37367.0,37999.0,40749.0,40596,122.0,18.0,1.0,,,,1.0,,,,,29164,522655,249894,284186,483996,234887,8
28,2130294,5145,3854,1291,864,766,767,663,794,620,671,,27.0,2095,1176,1789,58.0,3090,1966,60.0,726.0,1373.0,1522.0,923.0,454.0,55407053,40248336,15158717,9530880,7669041,7977248,7131873,7939294,6922321,8236396,,187246.0,23205387,11873003,19201232,940185.0,31599430,22108478,565628.0,8593359.0,15334582.0,15175561.0,9352373.0,4686405.0,10.0,281669,131842,149827.0,41322,46973.0,45282.0,39459.0,36183.0,72450.0,56928.0,55650.0,39705.0,41436.0,54216.0,33734.0,40235.0,39805.0,39822.0,40167.0,40731.0,40775.0,40136,102.0,12.0,,2.0,,,,,,,,123414,946169,496976,588858,948852,421994,8
29,2130293,13451,10066,3385,2344,1666,2005,2085,1966,1854,1531,221.0,1854.0,3304,2155,4543,1374.0,7320,5855,126.0,2792.0,3482.0,2640.0,2422.0,1714.0,119618627,89392598,30226029,20602459,12079843,18935120,18972090,18803086,16609254,13616775,2266588.0,14809886.0,31676193,17608201,37972035,15285724.0,68242736,45925516,723819.0,21669933.0,28518769.0,24406139.0,21616210.0,17233383.0,4.0,60938,29152,31786.0,6010,14303.0,11334.0,8259.0,7962.0,13070.0,8304.0,11878.0,9972.0,10636.0,13861.0,6288.0,8606.0,8490.0,8621.0,8640.0,8907.0,9136.0,8537,154.0,2.0,,,,,,,,,,136880,1220458,677502,771023,1205181,575334,8
30,2130292,3552,2271,1281,574,469,334,438,456,650,631,,123.0,796,1077,1468,88.0,1768,1784,30.0,265.0,774.0,958.0,993.0,532.0,26262492,16477843,9784649,5512900,2912398,2145824,3077417,2829304,4589499,5195150,,1637895.0,6031947,7650531,10328860,613259.0,13167207,13095285,204922.0,1627213.0,5028005.0,7031362.0,7790150.0,4580840.0,2.0,82025,38344,43681.0,15339,10793.0,14335.0,13805.0,9674.0,18079.0,15694.0,15131.0,11390.0,13138.0,17706.0,8966.0,10836.0,10891.0,11070.0,10905.0,10984.0,13757.0,13583,,,,,,,,,,,,40098,445331,233376,290372,429216,177061,8
31,2130291,5037,3273,1764,708,644,618,574,729,833,931,,,973,1149,2906,9.0,2081,2956,63.0,1434.0,1631.0,913.0,783.0,213.0,47767096,31395048,16372048,6879998,6383050,5782942,5770546,6578512,7750304,8621744,,,9293531,10618086,27802651,52828.0,22336683,25430413,702820.0,12497209.0,16398229.0,8452983.0,7861615.0,1854240.0,2.0,21123,10052,11071.0,1759,5938.0,3900.0,2448.0,2467.0,4612.0,5077.0,4019.0,2484.0,2579.0,4024.0,2940.0,2947.0,2913.0,2945.0,2955.0,3018.0,3162.0,3183,,,,,,,,,,,,141802,1775762,790686,913662,1608468,643651,8
32,2130290,32113,24571,7542,4568,4727,5181,4924,5171,3592,3950,305.0,2840.0,7627,5674,12246,3421.0,15334,15951,275.0,9139.0,8722.0,4731.0,5479.0,2938.0,290216157,215856290,74359867,38720899,42389465,44701810,44937505,45106611,36875288,37484579,3515813.0,19368501.0,66204323,46675467,115351297,39100756.0,143218229,133088274,1995590.0,74001218.0,79763146.0,43458232.0,51404866.0,25683454.0,22.0,604702,284578,320124.0,53500,148859.0,108967.0,74698.0,77875.0,140802.0,137954.0,121031.0,72909.0,76035.0,115086.0,81685.0,86410.0,85643.0,86273.0,87456.0,88103.0,86351.0,84467,417.0,30.0,1.0,1.0,,,1.0,,,,,141802,1775762,790686,913662,1608468,643651,8
33,2130289,3974,2490,1484,577,428,611,465,409,781,703,,274.0,619,978,1907,196.0,2174,1575,56.0,451.0,619.0,1006.0,1357.0,260.0,23026254,14538157,8488097,3268764,2665939,3567714,2681414,2354326,4750858,3737239,,1273179.0,4152252,5950882,10656017,993924.0,11460723,9788005,439633.0,3022569.0,3813206.0,5642787.0,6189339.0,2141192.0,3.0,62462,30062,32400.0,6714,11862.0,10764.0,9495.0,9300.0,14326.0,13626.0,11594.0,7491.0,8115.0,12708.0,8927.0,8864.0,8687.0,8813.0,8753.0,8817.0,9246.0,9280,36.0,3.0,,,,,,,,,,144208,1747340,796322,937261,1622600,647199,8
34,2130285,88410,60880,27530,12252,12364,12524,11985,11755,14918,12612,376.0,2431.0,16162,19000,38016,12425.0,43548,44808,2492.0,28787.0,25571.0,13822.0,11655.0,6031.0,770163632,517458105,252705527,101991487,105868333,106751655,103739260,99107370,136491498,116214029,2965894.0,19148304.0,147691294,162498467,324840283,113019390.0,400368412,368148019,21148288.0,254745044.0,221989751.0,126512868.0,98943872.0,45176608.0,26.0,899125,463330,435794.0,66559,298291.0,188565.0,115078.0,98513.0,132119.0,99520.0,142587.0,126834.0,158388.0,253347.0,118450.0,121789.0,122066.0,127350.0,127019.0,133336.0,138778.0,128788,615.0,31.0,1.0,,,,,,,,,401845,4709573,2031314,2415308,4701689,2093665,5
35,2130284,5510,3489,2021,922,53,726,955,833,1063,958,194.0,726.0,1134,868,2003,585.0,2595,2880,19.0,1093.0,1380.0,1020.0,890.0,1073.0,47549226,28844558,18704668,7016244,194895,6004559,10063703,5565157,9881209,8823459,939043.0,9505592.0,8747271,7542462,17072861,3741997.0,23176105,23416360,183588.0,8575339.0,10117828.0,10515811.0,8411494.0,8788405.0,3.0,71158,36093,35063.0,4187,19622.0,15327.0,9568.0,8585.0,13868.0,18049.0,12694.0,7588.0,8516.0,13619.0,10691.0,9606.0,9514.0,9929.0,9788.0,9991.0,11150.0,11179,17.0,4.0,,,,,,,,,,386614,4673852,1996889,2368955,4620146,2054068,5
