,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,164910,120028,44882,20657,22171,24674,25980,26546,24047,20835,,25296.0,51558,34292,46832,6932.0,79538,73904,2354.0,45503.0,52707.0,29286.0,15156.0,8435.0
1,관광특구,1001495,잠실 관광특구,482893,310593,172300,57362,57750,62672,62947,69862,89355,82945,,33801.0,141455,118652,165409,23576.0,217987,260272,26102.0,135740.0,118723.0,115213.0,50586.0,31896.0
2,관광특구,1001494,종로?청계 관광특구,49432,37410,12022,7103,7960,7479,7175,7693,7465,4557,,3794.0,20206,9410,14057,1965.0,27869,20116,615.0,14405.0,12316.0,8629.0,6892.0,5128.0
3,관광특구,1001493,동대문패션타운 관광특구,213597,152731,60866,25839,29840,33606,31525,31921,32077,28789,20974.0,18005.0,54987,37330,58751,23550.0,109337,100813,4648.0,63902.0,59594.0,38417.0,27860.0,15731.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,167460,133003,34457,25493,27947,25984,26590,26989,18513,15944,,33615.0,61305,27249,41940,3351.0,77426,77508,1546.0,45725.0,53419.0,29357.0,15971.0,8919.0
5,관광특구,1001491,이태원 관광특구,291615,148756,142859,28362,26683,28423,28332,36956,71561,71298,68715.0,15976.0,39843,35852,79784,51445.0,191055,95653,3811.0,125518.0,98256.0,28707.0,20405.0,10008.0
6,전통시장,2130324,길동복조리시장,5617,3488,2129,586,586,732,668,916,925,1204,,28.0,787,951,2802,1049.0,3167,2444,74.0,1080.0,1055.0,1137.0,1493.0,771.0
7,전통시장,2130323,둔촌역전통시장,498,226,272,12,36,80,36,62,92,180,,,24,73,370,31.0,225,261,,69.0,63.0,125.0,137.0,93.0
8,전통시장,2130322,고분다리전통시장,290,204,86,60,39,20,27,58,40,46,,,39,27,151,73.0,204,86,7.0,14.0,7.0,111.0,72.0,79.0
9,전통시장,2130318,로데오거리상점가,6137,4144,1993,779,920,776,762,907,1078,915,41.0,,1723,1203,1870,1300.0,3941,2086,206.0,1945.0,1435.0,1245.0,840.0,355.0
10,전통시장,2130317,마천중앙시장,4229,2774,1455,569,480,561,571,593,820,635,,,423,740,2585,481.0,2413,1816,65.0,678.0,802.0,1162.0,949.0,573.0
11,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),39488,27877,11611,5314,5589,5407,5450,6117,6403,5208,869.0,2565.0,13266,7224,12685,2879.0,21900,15886,1107.0,8185.0,11204.0,8423.0,5726.0,3139.0
12,전통시장,2130314,풍납시장,9247,6373,2874,1491,1574,1415,962,931,1672,1202,,205.0,1164,2135,4231,1512.0,5248,3766,,1583.0,1339.0,2439.0,1841.0,1812.0
13,전통시장,2130313,방이시장,7719,5043,2676,969,1099,1066,779,1130,1196,1480,,30.0,932,1121,4021,1615.0,4419,3282,68.0,1010.0,2506.0,1691.0,1443.0,984.0
14,전통시장,2130310,강남개포시장,11683,8925,2758,2060,1923,1627,1676,1639,2007,751,,799.0,3824,2791,4244,25.0,5394,6060,395.0,2506.0,2472.0,2763.0,2297.0,1026.0
15,전통시장,2130307,도곡시장,8729,5586,3143,1068,996,996,1147,1379,1681,1462,,20.0,1259,1460,3715,1279.0,4138,3323,373.0,1158.0,614.0,2527.0,2255.0,533.0
16,전통시장,2130303,영동전통시장,224,119,105,27,33,16,28,15,62,43,37.0,,32,22,79,54.0,114,77,,10.0,27.0,21.0,88.0,43.0
17,전통시장,2130302,강남시장(강남구 강남시장),3332,2883,449,684,556,684,490,469,235,214,,,1068,299,1196,85.0,1025,1196,,726.0,939.0,448.0,63.0,42.0
18,전통시장,2130299,엔터식스 강남점,182652,121652,61000,22720,22268,22858,22949,30857,34127,26873,66.0,27290.0,50347,38644,51492,14813.0,82454,91830,2849.0,51825.0,45005.0,32392.0,27209.0,15003.0
19,전통시장,2130295,인헌시장(원당종합시장),10344,6928,3416,221,1771,1560,1592,1784,1310,2106,,555.0,2358,1729,5491,211.0,5444,4900,294.0,3744.0,2954.0,1619.0,1207.0,526.0
20,전통시장,2130294,관악중부시장,17435,11457,5978,2290,1958,2495,2236,2478,3002,2976,73.0,724.0,4721,4559,6250,1108.0,9243,8090,293.0,3444.0,3652.0,3740.0,3266.0,2936.0
21,전통시장,2130293,봉천중앙시장,12665,8073,4592,1738,1568,1557,1362,1848,2285,2307,,72.0,1714,1726,6236,2917.0,7393,5272,134.0,3585.0,2995.0,2083.0,2204.0,1664.0
22,전통시장,2130290,영림시장,5693,3861,1832,743,760,714,751,893,931,901,,,789,958,2997,949.0,3332,2334,28.0,2324.0,1449.0,762.0,743.0,359.0
23,전통시장,2130285,서원동상점가,36754,25018,11736,4798,4758,5121,4911,5430,6157,5579,3494.0,2987.0,5891,5968,11800,6614.0,19144,17610,1619.0,14769.0,9223.0,4906.0,4035.0,2202.0
24,전통시장,2130278,미성동 도깨비시장 골목형상점가,3990,2731,1259,619,631,280,624,577,608,651,,95.0,556,741,1556,1042.0,2385,1605,702.0,845.0,711.0,802.0,728.0,202.0
25,전통시장,2130273,남성사계시장(남성시장),9329,6298,3031,1231,1258,1259,1043,1507,1583,1448,,11.0,1292,2063,4699,1264.0,4840,4366,505.0,1846.0,1970.0,2314.0,1752.0,820.0
26,전통시장,2130271,남성역골목시장,27524,17973,9551,3414,3523,3894,3244,3898,4891,4660,,3355.0,6697,5212,10979,1281.0,12190,14569,557.0,6951.0,7542.0,6072.0,3954.0,1687.0
