상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
2130090,12903,8805,4098,2091,1928,1539,1645,1602,2699,1399,,603,4990,4398,2774,138,7904,4830,,478,1000,1721,2531,7004,284431606,183899225,100532381,42177126,43244701,29153083,32830270,36494045,61888280,38644101,,5733670,93940451,84693383,91778453,8285649,183338093,95232824,,14774324,30621241,45124599,56508831,131541921,12,183893,93873,90021,9095,16324,21274,24571,33522,79107,27966,39652,34384,34964,30541,16390,27270,26425,26189,27287,28311,26098,22314,19,9,,,,,,,,,,199651,1431298,1169410,1409863,1488638,459653
2130089,839,617,222,133,136,120,105,123,184,38,,152,291,300,96,,276,563,,9,40,128,222,440,22922049,17112872,5809177,3431303,3713765,3677731,3052154,3237919,5017084,792093,,3139404,7999557,9367134,2415954,,8143760,14778289,,135347,1032791,2723983,5986787,13043141,6,66891,32682,34209,3929,7005,7570,9693,11602,27093,13746,14921,10816,10580,10163,6666,9797,9503,9441,9791,9920,9620,8820,42,3,,,,,,,,,,126788,935535,790002,933606,826069,225097
2130088,7883,5479,2404,1136,1130,1003,1010,1200,1754,650,,303,4002,2486,1080,12,4565,3065,26,204,555,810,1511,4522,210068381,148200397,61867984,27288894,26971763,29731148,31902405,32306187,44486657,17381327,,11113775,93244053,65937949,39242476,530128,113827830,86344810,239510,6111434,11327320,26283857,44421139,111789378,12,51336,25791,25544,2568,5171,6185,6891,9153,21365,7476,10971,9697,9902,8695,4595,7585,7402,7361,7635,7884,7330,6140,126,15,,2,,,3,,,,,147438,1599827,1547394,1727435,1406080,349035
2130087,1343,932,411,205,157,173,179,218,247,164,,176,560,419,188,,701,601,,18,105,179,246,756,67324906,39166304,28158602,9811395,4469456,6404271,7310260,11170922,18351198,9807404,,10810985,23366086,23400815,9747020,,36019649,30571796,,614059,7161640,9966708,10510642,38338397,7,126754,64412,62342,6139,12321,15100,17047,22791,53356,19492,27160,23535,23846,21119,11602,18686,18238,18118,18754,19501,18203,15254,28,8,1,,,,,,,,,108476,788487,698202,829790,686977,171257
2130086,39525,31153,8372,6120,6318,5867,6600,6248,5802,2570,,661,19937,6985,11051,891,23798,11180,9,1716,3794,5179,8194,16090,1357154526,1024102131,333052395,171252875,213214114,188581694,222552942,228500506,229989992,103062403,,28500487,504177515,220910379,527829464,75736681,779934616,403000228,64339,64766578,146229240,188627360,315549685,467697641,37,1004638,497247,507392,92218,140775,128601,142436,161525,339083,189902,217159,165392,163300,165046,103841,146739,145683,144657,148217,149344,141979,128021,1184,134,1,1,,,,,,,,76927,511643,458865,534002,426026,117277
2130084,9406,6745,2661,1543,1570,1232,1131,1269,1417,1244,,159,2889,1400,4317,641,5845,2697,,167,582,1241,2855,3699,397713039,282095168,115617871,90535973,65460519,38390598,32515062,55193016,55859592,59758279,,3778242,83203710,69888764,209981161,30861162,244184663,105194688,,6090303,18740912,44627747,122454450,157465940,8,201878,93095,108783,23083,25622,27474,28118,39158,58425,53987,39325,22893,23585,34190,27898,28867,28776,28885,28690,28759,29146,28755,21,11,,1,,,,,,,,33525,318294,163067,187751,273276,99496
2130083,57204,38578,18626,8748,7083,7002,7720,8025,9718,8908,62,1627,14305,12253,26526,2431,32439,23139,89,4257,9806,12362,17059,12004,1282054563,838629545,443425018,189805890,152150375,168133991,150105011,178434278,239329798,204095220,2635021,34518187,237549917,235845020,659402572,112103846,748883755,471302967,2019830,104506382,196969385,278159427,392202499,246329197,34,263353,120286,143065,35698,34084,46348,41259,42655,63307,58983,50429,33200,35473,51739,33528,36844,36528,36515,36317,37176,39731,40242,111,18,,,,,1,,,,,67302,800871,340228,403521,702237,242061
2130082,9986,7947,2039,1729,1664,1280,1708,1566,1479,560,,44,4044,1413,3896,589,6493,2506,,773,1129,1722,3246,2131,208449381,164150554,44298827,31609591,41969672,28437453,32276232,29857606,29437333,14861494,,16146412,69432629,24303171,82556264,16010905,128239398,48803555,,12674368,37318979,32190981,52805734,42052891,7,49449,25197,24250,4908,5827,8156,7990,10232,12335,11163,6482,5735,6859,11137,8072,6959,6885,6976,6993,7177,7407,7054,20,3,,,,,1,,,,,42806,245080,113915,130735,210666,81918
2130081,47931,34812,13119,7231,6662,6863,6939,7117,8906,4213,45,2078,11989,11176,21095,1548,24548,22270,161,4043,7621,10087,13675,11230,900399373,628234579,272164794,121285047,123526183,126999436,124123404,132300509,171742170,100422624,821524,25836590,171756132,185604612,467893270,48487245,477701380,381984004,3433859,72857308,132921327,172051595,251987626,226433670,32,923553,422948,500604,108375,159875,165151,137503,145162,207486,254170,190141,104724,105306,148573,120639,129702,129167,129426,127616,128476,138266,140899,54,3,,,1,,,,,,,37109,409703,193418,220857,360487,143120
2130079,2543,1666,877,351,398,325,339,253,467,410,,4,777,549,1142,71,944,1459,28,1029,367,332,449,199,71245175,45207505,26037670,9470725,11249413,8362948,9568242,6556177,13434740,12602930,,62410,22081458,15848255,31119408,2133644,26728277,39215945,858138,26846271,9661857,9466826,12620484,6490646,2,72444,34018,38426,6331,31767,12971,7186,5925,8265,18496,13223,7611,8360,14733,10020,9995,9965,10119,10220,10207,11116,10822,40,2,,,,,,,,,,264838,2441340,1538608,1956576,3618966,1615326
2130078,18587,12458,6129,2385,2442,2389,2507,2735,3681,2448,62,57,1222,1708,12183,3355,10966,7057,208,8538,4960,1982,1875,456,741396631,487648581,253748050,90511879,89522016,90511267,102219739,114883680,153217512,100530538,1774319,851000,28409197,50344168,516949763,143068184,450544727,257413162,6173341,338583954,209190912,73210993,63754487,17044201,24,420014,200939,219075,43617,187569,71926,38464,33021,45417,97919,71786,43062,50688,98594,57965,57711,57723,58748,57381,59681,66015,62755,65,4,,,,,,,,,,249064,2355518,1483152,1890803,3508347,1563146
2130076,25687,17361,8326,3392,3244,3568,3425,3732,4575,3751,102,518,5288,3478,13880,2421,16658,7036,74,2727,3925,3434,7595,5935,1001324942,640388738,360936204,115011582,112320636,135706447,129156835,148193238,203586538,157349666,1999435,8101004,122907597,104597724,636894239,126824943,627728523,265862301,2044982,127132661,170817945,142888861,257479022,193227351,24,233073,106814,126260,26179,33529,35456,36878,42350,58681,50726,45204,28959,31986,47471,28726,33041,32801,32851,33270,33155,34501,33455,88,4,,,,,,,,,,40880,544811,285109,389961,612237,223767
2130075,3868,2225,1643,486,377,342,418,602,936,707,,26,649,895,2174,124,2448,1360,29,239,384,861,1151,1143,129135224,68006317,61128907,13749475,9813674,11730234,12915693,19797241,34086882,27042025,,669534,11434418,27396718,81350633,8283921,86952322,37807652,433461,6392478,17015525,26927873,38753611,35237028,9,80313,37556,42757,7125,9993,11333,12096,16401,23366,16688,15055,10374,11509,16640,10048,11271,11093,10966,11087,11163,12461,12272,23,6,,,,,1,,,,,63340,328914,156670,203161,321779,145603
2130074,3627,2920,707,634,300,698,769,519,342,365,,59,1877,378,1155,158,2998,529,,430,698,496,1172,730,67800379,52863003,14937376,11526448,6370678,13096154,12193503,9676220,6506649,8430727,,1418927,26855926,6167423,28298209,5059894,53492082,12136419,,4681236,12367268,9858267,24721735,13999997,5,273616,134525,139092,22417,49656,37489,35468,56307,72280,81421,55435,27350,27808,43026,38576,38437,38378,38105,37814,37642,40772,42466,21,1,,,,,,,,,,110108,367081,178348,234007,377422,180456
2130073,38264,29002,9262,5385,5373,6120,5885,6239,5666,3596,,593,10972,4433,18375,3891,24030,10307,20,4508,8043,6714,8599,6456,1491491824,1069536571,421955253,188750540,195671814,245870579,215047707,224195931,255819625,166135628,,9033797,216293756,144641573,903630170,217892528,926394804,381430794,1079351,173402317,313701235,265630668,309406026,244605999,45,210221,106093,104128,27784,28607,38995,32195,39732,42909,47066,41522,28500,30831,37540,24764,30473,30517,30783,31124,30860,29069,27395,45,9,,,,,2,,,,,15848,174329,86155,107174,169846,60716
2130072,92211,68877,23334,13693,12839,14106,13797,14442,12160,11174,246,1667,30233,12574,40737,6754,55636,29707,287,15489,14921,15481,23107,16056,2477822366,1771483672,706338694,334055291,334769138,359887679,346891946,395879618,382032738,324305956,7492876,45383906,584544866,271237971,1299739781,269422966,1453172318,745879986,4608632,385326806,374408188,415057871,622437818,397212991,60,1110578,530264,580313,114920,215335,161723,168198,179063,271339,303802,229358,125397,124475,180234,147313,156152,157428,156426,155376,155972,162288,166935,132,26,1,1,,,,,,,,102596,1459842,592983,683916,1232548,403513
2130071,4377,4186,191,825,791,777,991,802,124,67,,13,3200,232,829,103,2318,1234,18,1020,1074,654,575,210,93000000,85168914,7831086,14703318,16434336,17115564,20688330,16227366,5142243,2688843,,313368,49633026,5290332,32247813,5515461,44687538,20242664,394271,15531656,17716708,14514518,11206100,5566948,6,36704,19234,17470,2495,7910,8603,6606,5289,5801,4769,7686,6732,6940,7373,3204,5707,5632,5684,5996,5911,4050,3724,335,3,,1,,,,,,,,77678,2247638,866435,1135011,2446613,621689
2130070,95285,82622,12663,16131,16125,16551,17375,16440,7320,5343,40,742,63035,8709,19757,3002,47553,30629,208,16385,22376,14748,13130,11334,2446106083,2002533457,443572626,369336866,388259469,412134699,417600777,415201646,271436889,172135737,1533272,21703178,1122426791,210397394,821259931,268785517,1069603981,682385443,3943489,329638268,430212255,342858956,325682803,319653651,28,549700,268531,281169,69878,85368,114891,102179,79382,98001,111383,111298,83858,85969,99103,58090,81569,81280,82482,83447,82774,70380,67769,1016,16,1,2,,,,,,,,51891,1357531,569664,732812,1481262,391107
2130069,98929,74170,24759,14624,14567,15139,15257,14583,13084,11675,221,3199,25645,12261,47475,10128,63626,30912,3194,52251,17964,7271,10486,3370,2763338369,2060062512,703275857,397998167,418822532,405003770,411303136,426934907,403812143,299463714,10039637,40958296,451602097,216512637,1519206340,525019362,1664997236,797157552,73277541,1362082319,473252128,193087581,274560008,85895207,62,365121,172178,192943,45780,153634,49576,36558,33081,46492,74274,69385,47359,50222,79104,44778,52836,52239,53623,54772,55577,50474,45602,32,6,,,,,1,,,,,47356,484863,284276,350320,541648,222933
2130068,74648,49593,25055,9096,9867,9612,9980,11038,14914,10141,22,6955,19101,13393,31309,3868,39619,16799,26,7408,14501,9536,13952,10992,5464224972,3545511647,1918713325,606255252,685917923,712905185,748761498,791671789,1148593913,770119412,4430681,359964380,803549512,1024564584,2823300551,448415264,2930653703,1077144733,822542,475141679,1094021330,733486123,1024882947,679443822,54,660474,331445,329029,81276,85161,108144,115705,114550,155640,128302,150789,100084,98496,113395,69408,96272,96540,96927,99692,99378,90219,81447,975,16,2,1,,,,,,,,51409,361252,186166,222006,323470,114306
2130067,122186,93257,28929,18763,18184,18523,18854,18933,17151,11778,180,2786,43461,13009,52468,10282,73191,37666,480,17033,20632,20077,32326,20303,4084773254,3063822165,1020951089,661192375,588360470,582861272,580262281,651145767,633322135,387628954,8296403,56239488,910603375,331110204,2274667085,503856699,2450123047,1128716492,12006274,524421684,712774374,746153860,1029390029,554093321,89,1169287,559942,609347,126156,273866,214692,164069,174564,215940,303850,243787,144728,143510,191616,141797,166479,166160,168022,169280,171334,167319,160694,1670,35,,1,,,,,,,,118630,1512482,723720,855613,1486974,555693
2130066,104167,70591,33576,12640,13601,14150,14639,15561,17943,15633,197,1227,21028,14621,56466,10628,58252,39090,857,20909,21500,17862,23139,13067,4444409818,2926753031,1517656787,521582707,550481096,573244107,596711029,684734092,828546826,689109961,6071774,21443381,464611979,492960362,2865236515,594085807,2572100366,1481648089,26373085,1004114212,1052088606,703575280,855017434,412579835,71,622759,295549,327209,72044,134441,115049,92616,91963,116645,171079,118089,69903,72260,110113,81315,89353,87932,89543,89530,89274,90326,86802,397,27,1,1,,,1,,,,,123202,1441197,724440,868025,1470904,564244
2130065,19968,15510,4458,2923,3025,3375,3020,3167,2842,1616,409,725,8378,2406,6564,1486,12240,6031,134,2486,3128,3346,4475,4706,625822293,478065281,147757012,95990229,91364023,101094757,90316358,99299914,92106663,55650349,12587520,37522301,182192197,59171256,264299839,70049180,360018435,187205931,2326059,85435385,98135941,84167098,143570747,133589140,27,689081,311295,377785,98507,129464,105064,103353,105967,146728,184449,141651,78744,79209,114865,90162,98747,97458,98449,97683,97272,99751,99721,144,15,2,,,,,,,,,83266,1156424,519001,598653,1062313,378228
2130064,26454,19187,7267,3793,3170,3984,3939,4301,4744,2523,17,165,9569,5400,10305,998,13344,10955,17,1619,2888,4757,6855,8164,762002087,506164564,255837523,100052803,82333485,98749435,106754103,118274738,144298161,111539362,381725,2903245,186350409,133194383,396371439,42800886,407877864,268854720,364633,47521154,89341562,142468355,197004658,200032223,23,98386,44636,53750,17675,9619,15227,15102,15316,25448,19679,18556,12969,14270,20600,12312,13496,13643,13742,13627,13562,15204,15113,36,17,,,,,,,,,,19734,370177,213939,254169,348885,128325
2130063,20750,15623,5127,2784,3146,3077,3316,3300,2926,2201,210,406,6867,3677,8687,903,11180,7919,134,1638,3471,4045,6110,3705,575994813,399252644,176742169,68938019,80228755,78073929,81486531,90525410,97353139,79389030,8015415,7086866,146891792,84441569,293858068,35701103,310302247,201338570,2611889,34603352,99197495,105612129,160135606,109480342,16,165343,73923,91420,28081,16081,29445,28828,23717,39190,32135,32977,22800,25077,33360,18993,22688,22766,22842,22889,22937,25447,25773,30,13,,,,,,,,,,19670,555933,266883,325547,524267,180535
2130061,4631,4018,613,919,706,872,825,696,483,130,,18,2506,835,1272,,1940,1623,,631,789,761,806,575,99457070,88693820,10763250,21294533,17601626,19706955,16061367,14029339,8452863,2310387,,398983,60793804,14075733,24188550,,30934137,24681246,,9082884,12526197,10568398,12145770,11292134,2,15911,7578,8332,1350,3196,3531,3075,2273,2487,2865,2948,2332,2490,3342,1933,2341,2275,2278,2324,2452,2235,2005,32,2,,,,,,,,,,93116,918070,598394,773446,1278496,520268
2130060,3379,2164,1215,380,400,434,445,505,565,650,20,13,1084,598,1284,380,1654,1462,33,821,610,387,742,525,104423514,62912610,41510904,12505104,10379367,12078644,12321397,15628098,22300547,19210357,813553,282119,22248062,16517102,45545868,19016810,49951523,41468259,800431,22677801,18521461,12380445,21851126,15188517,7,85265,37785,47481,9493,13389,16586,13005,10484,22308,22960,17283,9596,9594,14305,11526,11834,11837,12015,11812,11975,12628,13164,4,,,,,,,,,,,13870,287549,164617,204324,293476,117071
2130059,16145,12957,3188,2663,2532,2520,2972,2270,1890,1298,4,196,6127,1603,7108,1107,8724,3814,50,1640,3828,2981,2845,1193,882987535,753095036,129892499,139294924,141641873,172009006,197427588,102721645,94039873,35852626,1066786,2594571,157286064,30066589,500706924,191266601,264911371,126307553,770683,43628663,138133633,100378434,81438147,26869366,19,75129,35985,39144,9668,9491,12709,12832,12152,18278,16813,14581,9153,9594,14702,10287,10588,10436,10596,10459,10543,11185,11321,64,11,,,,,,,,,,163017,4797947,2598195,2784402,4875023,1450508
2130058,33581,24893,8688,5528,4775,4824,4970,4796,5438,3250,,1342,10570,7158,13079,1432,14691,14313,85,2207,4385,6187,7616,8522,1357638158,961467085,396171073,187085575,174281122,189970133,210238644,199891611,236660015,159511058,,14302138,267629524,162517781,776181973,137006742,642726457,374357968,4723028,97014781,167303877,253260690,249061211,245720840,25,52853,22785,30067,11096,4425,8195,10342,7681,11114,10714,11309,7520,7237,9725,6348,7653,7845,7937,7998,7830,6771,6817,109,4,1,,,,,,,,,6246,129772,98453,122396,138355,46798
2130057,4585,3102,1483,433,686,683,599,701,803,680,8,11,1429,617,2131,389,2472,1795,37,269,587,646,1851,875,165788126,107991156,57796970,11472513,21108051,19765687,19501574,36143331,30358314,27438656,166225,134458,33722718,23403071,93552072,14809582,84528983,58286042,354245,8133598,13983996,30322483,66009987,24010718,10,19929,9551,10378,2811,2682,3606,3306,3508,4014,4720,3941,2444,2518,3544,2762,2913,2870,2875,2920,2930,2728,2691,12,2,,,,,1,,,,,18379,230851,122128,151170,233553,103758
2130056,59019,43897,15122,8964,8147,8462,9391,8933,7850,7272,109,3674,21107,8629,22394,3106,34581,16641,156,5495,8825,10948,13669,12131,1794265983,1302750747,491515236,245081399,247477542,258737895,280822991,270630920,255951549,235563687,4010991,62076544,413667638,213362137,931005049,170143624,976196162,490571789,3048686,139580289,261977150,328389065,402154210,331618554,41,612286,296177,316108,64061,85467,111109,96714,99655,155283,131335,123444,85117,87021,115007,70361,87455,87086,86835,88076,88416,89180,85238,65,20,,,,,1,,,,,48220,1044535,478881,556504,970704,320577
2130055,22304,15262,7042,2890,2254,2964,3889,3265,3495,3547,580,1404,7674,2808,7898,1940,12898,6499,118,3039,4571,3644,3978,4044,679485008,479139614,200345394,86779597,79960487,90012669,115698039,106688822,104856389,95489005,16666172,36473275,224813479,72562125,264302573,64667384,343501145,196555625,2115233,84266302,137184999,102960065,114738582,98791587,25,542606,255604,287002,52308,89937,103331,77894,90168,128970,114243,112839,76741,78542,98008,62234,79293,78394,79568,80424,80982,74656,69288,203,6,1,,,,,,,,,108381,1462196,816129,958505,1575511,619439
2130054,17899,13113,4786,2546,2560,2509,2945,2553,2512,2274,,1792,6976,2693,5592,846,9564,5624,28,1797,3458,2662,4102,3140,499805102,340497020,159308082,64919863,66637343,66945034,74446886,67547894,94193564,65114518,,40919788,134971850,64176297,220035993,39701174,267332856,149771837,222901,53331624,117078672,86566255,103010176,56895069,18,1072654,508109,564544,99476,176036,255743,175214,144886,221298,269668,224173,141546,140525,169926,126815,151153,151495,152317,152492,152342,156911,155944,374,7,,,,,,,,,,115702,1442771,821622,951430,1550477,617177
2130053,74787,53223,21564,10184,9907,10875,10703,11554,12200,9364,1607,1939,14198,11466,35967,9610,43412,28047,282,7803,11702,16332,21200,14142,2439564591,1674416139,765148452,299143277,318284875,330537095,331093555,395357337,430755287,334393165,49586659,51990260,330244903,307015186,1356800161,343927422,1502352072,792520876,6798143,287094456,372788450,464848566,680330942,483012390,48,484856,230459,254396,47658,72854,74348,77071,94782,118144,86937,94318,70489,74212,101150,57750,68600,69252,70086,70607,71485,69862,64963,160,23,1,,,,,,,,,128964,1566155,880910,1035981,1702220,679070
2130052,87483,62089,25394,10440,13013,12305,12849,13482,15137,10257,230,1595,24513,16509,36744,7892,52527,30947,69,10224,18537,15489,21241,17909,2430259554,1631287256,798972298,254989484,351477501,323776290,325109599,375934382,471918762,327053536,5210738,32100898,460273504,377088547,1237970339,317615528,1423153023,828504001,1007868,250644464,505451922,455062685,602867940,436622143,57,1549036,727067,821969,131084,237357,292553,230965,257005,400071,347341,328964,214911,214966,267870,174982,222477,222558,224370,225977,227176,219435,207043,479,15,,2,,,,,,,,130527,1449203,832087,964046,1561296,625938
2130051,29158,22762,6396,4307,4354,4935,4873,4293,3595,2801,24,317,14161,3028,10149,1479,14774,12094,475,5151,5732,4478,6666,4367,698896508,510862208,188034300,86558103,98483472,111127503,110718147,103974983,110359941,77674359,273538,4278764,256200001,50890581,313081637,74171987,366708247,274905981,8592720,120862294,131215094,105805883,168670424,106467814,25,586409,276191,310219,60864,85403,93941,96466,115441,134296,125397,115440,82270,85635,110024,67644,83681,84467,85842,86552,86116,81956,77794,391,16,,,,,,,,,,131593,1733475,905681,1062350,1807945,687731
2130049,1600,1400,200,272,240,256,304,328,152,48,136,8,952,176,240,88,912,392,,248,352,216,400,88,31171611,26131018,5040593,4820567,3896458,4864516,5916696,6632781,3344393,1696200,6044711,72008,13317567,2920344,5372576,3444405,16798777,7776058,,4960583,4668493,4332510,9317096,1296152,3,149703,74689,75014,9591,25639,25615,25630,28814,34412,27962,30030,23006,23675,29125,15905,21560,21825,22043,22481,22557,20568,18668,42,9,1,,,,,,,,,131566,1742731,890953,1035573,1764116,662588
2130048,14641,12683,1958,2555,2587,2321,2792,2428,661,1297,1231,3413,6106,1297,1773,821,6920,6238,7,1019,3056,2620,2805,3652,246795616,206330213,40465403,37584892,42767692,37266673,48735122,39975834,15646314,24819089,18666416,56528508,103970908,22758274,30359802,14511708,113093471,106107739,52926,14080359,48168150,47808849,47524502,61566423,9,69606,33605,36001,1773,11869,18295,15440,10859,11370,17480,14180,9598,8657,10059,9632,10716,11089,11019,11366,11393,7581,6442,18,2,,,,,,,,,,413783,3610550,2870257,3274620,3706483,1311584
2130047,17492,14144,3348,2351,3068,2948,2749,3028,1674,1674,,1155,9521,2471,2551,120,5060,8646,,717,2709,2152,3426,4702,940890269,765694517,175195752,115989691,168534073,173817196,144158388,163195169,87597876,87597876,,79438118,474795942,137672018,155529457,5856858,305600484,447208946,,43579803,141919236,143497001,184502975,239310415,3,69606,33605,36001,1773,11869,18295,15440,10859,11370,17480,14180,9598,8657,10059,9632,10716,11089,11019,11366,11393,7581,6442,160,5,,,,,,,,,,421871,3634379,2891370,3302638,3745595,1329428
2130042,31047,22720,8327,4455,4267,4293,4544,5161,4942,3385,36,535,9796,4451,13949,2280,16642,11700,86,3359,4948,5643,7002,7299,1145557483,818594268,326963215,150663455,152151329,155512364,170800764,189466356,206252796,120710419,926049,7909905,198950435,123605759,674913697,139251638,627268743,394727557,3776657,132326619,221171366,196475304,244827938,223418414,20,361046,172867,188180,46193,55247,59364,53050,54992,92201,79299,73751,47351,49689,67080,43877,51027,50329,50752,51386,51810,52919,52823,158,10,,1,,,,,,,,73330,1092878,573836,676142,1117315,408070
2130041,1872,1440,432,310,271,284,251,324,239,193,26,126,986,278,397,59,939,714,7,212,331,206,489,411,31160760,21018251,10142509,5577034,3288042,3903308,4002545,4247322,5716554,4425955,423410,2752685,16380591,3863615,6377609,1362850,12867614,12623426,105852,2441222,4022320,2844784,9222917,6853946,1,52933,25499,27435,1724,8816,12866,11187,8723,9619,12223,10506,7927,7545,8134,6600,8018,8220,8221,8446,8566,6170,5292,28,3,,1,,,,,,,,324436,2010781,1674081,1869662,1992260,697851
2130039,12077,10917,1160,2118,2004,2033,2498,2264,580,580,522,1161,5400,1656,2207,551,5459,5256,,1219,2962,1656,3687,1191,111826547,98122243,13704304,18509522,17217485,19264421,22414669,20716146,6852152,6852152,4935873,10626643,50636244,14865687,18277246,5632702,50650763,46252029,,9813676,28366749,13965615,32939691,11817060,2,78940,36864,42075,3807,15045,20232,16574,11725,11556,13591,14708,13844,14346,14153,8298,11660,11792,11947,12375,12624,9879,8664,36,1,,,,,,,,,,229472,1783870,1492780,1674815,1789404,576362
2130038,31078,21778,9300,3843,4198,4667,4792,4278,4941,4359,,458,13222,9276,8042,80,15705,14138,446,8498,10477,5376,3558,1487,341362493,230215009,111147484,40707472,44722285,49181257,50169317,45434678,60362887,50784597,,3278972,147065295,96932010,93354150,732066,169603450,151070615,4892263,85667565,103645174,61048855,45107421,20312787,20,64361,32590,31770,2919,11130,14767,12837,10741,11967,8764,12741,12835,13357,11446,5216,9798,9751,9836,10357,10514,7765,6340,930,17,,3,,,,,,,,269060,2862690,2539006,2851246,3106276,861238
2130036,31825,28249,3576,5686,5365,5194,6038,5966,2542,1034,4,1654,21179,3646,4942,400,21245,6058,7,886,3536,4678,9157,9035,1091454899,935309454,156145445,183578219,145627582,236827747,184148553,185127353,100912428,55233017,19413,103999984,561894096,135145835,255243882,35151689,589752594,169231952,255638,20189753,85278103,133386627,246308880,273565545,29,847910,509563,338346,32646,148936,155980,162585,160207,187557,116963,195736,164468,162099,142265,66377,136140,133517,133341,143298,140869,89810,70936,3089,18,,2,,,1,,,,,57268,1281400,687917,768190,1227668,271956
2130035,95302,76329,18973,12126,15932,15373,17064,15834,12457,6516,,1534,57986,13957,20672,1153,62040,19553,61,7116,13550,11228,22261,27381,3990062551,2978058225,1012004326,383222139,630684768,614391631,667531038,682228649,590064977,421939349,,41800787,1748278713,656329992,1445576652,98076407,2345135158,796889420,1849981,252924103,486174985,483070535,827642988,1090361986,44,515108,321942,193166,15493,61824,87008,98089,107223,145470,57977,114755,113945,113527,83551,31353,84086,83065,82697,89073,88110,52738,35339,1190,19,,3,,,1,,,,,94902,2433701,1833539,2031712,2617235,579231
2130033,3625,2628,997,276,553,470,665,664,416,581,,,1743,305,1521,56,1356,1964,28,996,1301,609,360,28,117321721,81705952,35615769,9312127,18790293,14500904,19136212,19966416,15607843,20007926,,,49314142,9602698,56578431,1826450,42575650,65074190,442776,33927687,42215895,21128703,8910861,1023919,6,28132,17635,10497,497,3290,4730,6389,6159,7067,2064,6465,6444,6630,5063,1466,4749,4607,4639,5042,4981,2527,1587,169,,,,,,,,,,,187939,5069994,3320855,3766005,5957093,1719790
2130032,59491,50985,8506,9197,9647,9824,11520,10797,5306,3200,,877,29428,4453,20652,4081,39746,13316,102,5592,7561,8683,17907,13217,2004078745,1660529078,343549667,286351169,313991991,313048675,378858453,368278790,231494926,112054741,,15683025,559432632,131168842,1044688568,253105678,1294506077,417304938,1894206,204728069,272569914,296169245,568819490,367630092,45,68634,39950,28684,4501,10451,11258,14526,13467,14430,11158,15222,12732,12570,11270,5683,10922,10462,10753,11406,11190,7421,6481,167,1,,,,,,,,,,140736,4539246,1981990,2296786,4556596,1269419
2130031,9199,7616,1583,1393,1574,1392,1652,1605,1119,464,,6,4960,609,2978,646,4912,2465,17,1331,1750,1163,1395,1721,436662625,369195996,67466629,79335161,78296162,58726482,76340284,76497907,47739880,19726749,,11295835,161183631,35925705,189006919,39250535,201972644,98684778,460581,65798123,79970136,42999246,39379913,72049425,12,179625,103610,76014,4655,37110,42831,37866,28997,28165,11425,40294,38795,39063,38929,11120,29815,28604,28884,31699,31493,16494,12635,921,3,,,,,,,,,,239004,4424104,2991167,3377827,5320341,1721043
2130024,111828,87856,23972,16633,17236,17119,18843,18025,17141,6831,,3584,63904,24001,19270,1069,57603,41734,139,7447,18333,20764,23048,29606,3044017322,2397926143,646091179,455070405,466698750,469601770,507778270,498776948,450443298,195647881,,77955101,1487479427,550736720,823059902,104786172,1456146598,929032581,2035949,167050870,449838163,545392550,559167697,661693950,77,570588,260514,310074,16614,77641,125613,118968,103374,128378,42689,116952,145440,143530,92638,29341,88214,88039,87380,94490,95501,68333,48631,732,41,,4,,,2,,,,,110787,882407,706832,814219,957744,287757
