,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
96,발달상권,2120224,수서역,81488,61391,20097,11350,12568,11859,12035,13579,11176,8921,,8572.0,27717,13698,28048,3453.0,48093,28830,1078.0,17010.0,22420.0,18373.0,10204.0,7840.0,734587873,539731604,194856269,97697631,101766062,123395169,101276053,115596689,114132223,80724046,,70517032.0,249982723,131672876,244665589,37749653.0,406684656,230876176,8719335.0,132416156.0,173221977.0,165094870.0,92267870.0,65840625.0,9.0,발달상권,194441,96550,97892.0,22578.0,20088.0,31352.0,33055.0,27591.0,59779.0,35894.0,42957,32243,30742,33075.0,19530.0,30019.0,30919.0,30725.0,30908.0,30068.0,22125.0,19678.0,12418.0,40.0,,3.0,,,,,,,,108441,2383551,1135882,1356495,2264806,746168
97,발달상권,2120222,삼성역,13574,9629,3945,1755,1739,1947,1986,2202,2277,1668,,104.0,5724,2270,4833,643.0,5745,5756,144.0,2864.0,4172.0,2265.0,1482.0,572.0,656253958,460369674,195884284,98663444,75477054,100756801,86672635,98799740,111301496,84582788,,913548.0,239944059,111381464,268033016,35981871.0,218879014,255154560,5132476.0,125971323.0,178080939.0,91188575.0,48770609.0,24889651.0,9.0,발달상권,1058020,571363,486658.0,123101.0,198995.0,285792.0,223984.0,124553.0,101597.0,82540.0,247751,238571,228673,196126.0,64359.0,160543.0,183430.0,182770.0,182018.0,169966.0,95100.0,84196.0,43324.0,88.0,3.0,15.0,,1.0,,,,,,76582,711568,316359,391042,622423,225951
98,발달상권,2120220,대치역,52178,35071,17107,6741,7004,7306,6542,7478,10117,6990,,2469.0,13979,12298,18345,5087.0,27019,24429,4053.0,7074.0,7021.0,16730.0,12387.0,4182.0,448518964,291994881,156524083,54902673,58900098,62015646,56152873,60023591,92766572,63757511,,20068973.0,134879373,100891667,155617028,37061923.0,240168001,197952503,29500604.0,57256339.0,59405519.0,148845356.0,106597484.0,36515202.0,7.0,발달상권,492362,230329,262032.0,187687.0,39990.0,38216.0,90955.0,61874.0,73639.0,61563.0,84188,74760,91909,125842.0,54099.0,68579.0,69419.0,66694.0,69560.0,70612.0,77582.0,69916.0,5578.0,72.0,1.0,8.0,,,,,,,,47437,872012,553290,753776,1060484,490700
99,발달상권,2120219,은마아파트,144672,91573,53099,16417,18516,18342,18834,19464,30047,23052,59.0,2405.0,36535,32694,56084,16895.0,72008,70475,15399.0,15045.0,13849.0,55684.0,37463.0,5043.0,1408590906,883048745,525542161,150216889,173517298,184509523,187916797,186888238,296807662,228734499,2936398.0,21026683.0,369059965,312074906,551904991,151587963.0,707398518,651346153,131866239.0,132898885.0,133416191.0,537440323.0,371922149.0,51200884.0,14.0,발달상권,1041012,527830,513183.0,435456.0,100983.0,85563.0,173987.0,128169.0,116854.0,161011.0,171522,140974,176110,269069.0,122326.0,138196.0,142300.0,138615.0,141597.0,144958.0,176268.0,159079.0,17161.0,57.0,,6.0,,,,,,,,23083,380569,285559,395231,552314,320086
100,발달상권,2120218,코엑스,141401,102263,39138,17457,19358,21332,21505,22611,21336,17802,,19445.0,44350,30841,40864,5901.0,67457,63748,2848.0,41270.0,43510.0,24662.0,12333.0,6582.0,1261007662,876746908,384260754,148935284,159829430,189352665,185849101,192780428,210884965,173375789,,113634722.0,424064342,265513023,406014030,51781545.0,597846805,511667395,22288846.0,345400548.0,372661302.0,216528914.0,101127269.0,51507322.0,10.0,발달상권,52142,25604,26536.0,3836.0,10757.0,14139.0,11775.0,6716.0,4917.0,3168.0,9438,12397,12865,11353.0,2922.0,6872.0,7652.0,8108.0,8420.0,8372.0,6795.0,5923.0,290.0,22.0,,6.0,,,,,,,,89090,1676848,823801,1005519,1686533,476087
101,발달상권,2120217,대치사거리,10781,6734,4047,587,1428,1630,1448,1641,2342,1705,,703.0,4092,1768,3899,319.0,5412,4379,735.0,1843.0,1161.0,3558.0,1992.0,501.0,199129502,109520453,89609049,14080167,19540340,26458974,23336014,26104958,48306747,41302302,,42412661.0,56831180,38707115,49563167,11615379.0,68609559,48849863,5794426.0,13362336.0,12320319.0,43371952.0,32022112.0,10588277.0,8.0,발달상권,1123061,600126,522934.0,325147.0,150982.0,163846.0,211000.0,147313.0,124773.0,192547.0,224779,171653,182553,234311.0,117217.0,160660.0,165680.0,167374.0,164894.0,163773.0,155821.0,144859.0,2779.0,11.0,,2.0,,,,,,,,41480,493490,182346,247511,395077,161128
102,발달상권,2120215,포스코사거리,67467,54829,12638,10110,10928,11570,11341,10880,7510,5128,2734.0,13979.0,24396,7667,12753,5938.0,34956,26102,989.0,18094.0,22752.0,11710.0,5498.0,2013.0,562098849,459929068,102169781,91711689,94784548,92086314,93416822,87929695,58636107,43533674,26209025.0,98193781.0,218602705,60374516,111436388,47282434.0,256415190,180047707,6788268.0,127372728.0,164024140.0,87209092.0,38542262.0,12526411.0,16.0,발달상권,3143968,1705971,1437997.0,317528.0,543184.0,839058.0,725471.0,407370.0,311357.0,463232.0,677676,603709,592660,542363.0,264329.0,477105.0,528033.0,529420.0,530418.0,497234.0,305266.0,276491.0,61656.0,92.0,,17.0,,,,,,,,41959,492927,163394,195089,383434,126201
103,발달상권,2120213,삼성중앙역,2288,1737,551,303,340,390,285,419,319,232,,109.0,906,412,725,136.0,967,980,17.0,356.0,311.0,508.0,609.0,149.0,67936065,45827876,22108189,5013718,11734879,8364747,6871912,13842620,15465224,6642965,,2402713.0,25348143,16571937,20006391,3606881.0,21044370,21201654,111145.0,4070159.0,5831659.0,10317550.0,16614206.0,5301304.0,10.0,발달상권,1700148,849637,850511.0,149852.0,290544.0,431303.0,381074.0,228258.0,219116.0,310544.0,349421,281519,277216,305558.0,175888.0,247083.0,264820.0,266795.0,268909.0,260049.0,202762.0,189731.0,8472.0,41.0,2.0,3.0,,,,,,,,15916,586577,227646,275599,564335,158977
104,발달상권,2120212,한티역,12955,9521,3434,1988,1891,1747,2030,1865,2304,1130,,1912.0,4212,2865,3935,31.0,4404,7830,621.0,1941.0,2206.0,4459.0,2516.0,493.0,136776422,98107322,38669100,18703283,18488494,21035164,19923462,19956919,27365000,11304100,,21329180.0,41850505,32721381,40577252,298104.0,45797695,75688798,5985063.0,15824671.0,22573186.0,43911761.0,26933676.0,6258135.0,13.0,발달상권,1040306,478033,562274.0,376860.0,99048.0,96706.0,209632.0,136879.0,121179.0,138363.0,180427,162635,192184,251394.0,115303.0,141421.0,146066.0,147419.0,147122.0,149958.0,161498.0,146822.0,713.0,58.0,1.0,6.0,,1.0,,,,,,38445,1166985,681619,816413,1276909,476015
105,발달상권,2120211,도성초등학교,12301,8589,3712,1380,1758,1881,1770,1800,2058,1654,,302.0,4798,2071,4884,246.0,4870,5527,368.0,1595.0,2018.0,3217.0,2483.0,716.0,305751383,218120833,87630550,26391424,34347244,55186820,49932104,52263241,49644871,37985679,,14237019.0,112118506,59374700,114236450,5784708.0,106470441,104737791,5715133.0,31684957.0,42269977.0,63882066.0,47619966.0,20036134.0,10.0,발달상권,1031405,448963,582442.0,346005.0,122238.0,127371.0,195934.0,126080.0,113776.0,149580.0,199827,173321,177733,226259.0,104683.0,146318.0,150024.0,150968.0,150765.0,152098.0,147832.0,133401.0,984.0,27.0,,1.0,1.0,,,,,,,63173,1355632,746995,896699,1356587,538919
106,발달상권,2120210,선릉역,40255,34129,6126,6385,7035,7032,7249,6428,3952,2174,10.0,4414.0,17479,5459,11178,1715.0,18573,17427,952.0,10213.0,11536.0,6871.0,4612.0,1819.0,451271705,389289457,61982248,76128935,79535140,75854876,81850590,75919916,42520203,19462045,106341.0,30183432.0,221562234,46715954,135950588,16753156.0,169681819,166338563,6282545.0,88877537.0,113043604.0,63607907.0,45448163.0,18760629.0,25.0,발달상권,5003720,2495093,2508627.0,605577.0,886764.0,1206099.0,1019901.0,665053.0,620327.0,747660.0,1032558,903846,879172,958019.0,482466.0,737877.0,814711.0,816649.0,818883.0,786553.0,553938.0,475110.0,48780.0,150.0,1.0,11.0,,,,,,,,162247,4424387,1690752,2011870,3895205,1114202
107,발달상권,2120208,청담사거리(청담동명품거리),1041,829,212,128,131,196,170,204,106,106,,32.0,521,121,182,79.0,253,551,6.0,284.0,253.0,140.0,37.0,81.0,47421982,37149466,10272516,3616271,5187788,7741363,7675054,12928990,5136258,5136258,,222956.0,13679982,5083571,12550067,10749148.0,16408552,18797820,85997.0,6114424.0,10212906.0,7005911.0,1816693.0,9970439.0,6.0,발달상권,1525722,692021,833701.0,154726.0,266020.0,347539.0,307708.0,210476.0,239252.0,280298.0,309190,249634,250183,276197.0,160220.0,205604.0,227886.0,230966.0,230907.0,234893.0,212323.0,183143.0,10577.0,93.0,5.0,7.0,1.0,,,,,,,40370,436199,194547,245621,434880,166672
108,발달상권,2120207,선정릉역,3231,2520,711,355,542,506,569,548,561,150,4.0,9.0,1083,450,1457,228.0,1203,1084,11.0,391.0,579.0,625.0,457.0,225.0,226868213,182360242,44507971,26379799,35765655,37848622,38853376,43512790,35782506,8725465,25678.0,116852.0,73712184,26643441,103563909,22806149.0,66051425,68382744,77767.0,21061783.0,38639102.0,38631427.0,24898521.0,11125567.0,17.0,발달상권,1697174,847290,849884.0,195024.0,295403.0,418611.0,347352.0,211915.0,228870.0,334747.0,358095,268159,269176,291949.0,175049.0,252217.0,265975.0,266072.0,265084.0,256333.0,201266.0,190227.0,12151.0,72.0,4.0,4.0,1.0,,,,,,,34016,1254128,462615,522957,1085496,279373
109,발달상권,2120206,개나리아파트,3353,2441,912,280,457,410,744,550,539,373,,,978,587,1593,195.0,1396,996,,260.0,615.0,522.0,727.0,270.0,161323347,135161123,26162224,18289042,18383766,30268941,42524069,25695305,15318285,10843939,,,51422000,41118187,63839754,4943406.0,50585491,29544574,,8409400.0,17239054.0,16552879.0,29653551.0,8275182.0,8.0,발달상권,1130116,556564,573551.0,157320.0,182455.0,242780.0,245943.0,146473.0,155147.0,202998.0,247030,191271,189554,190270.0,108990.0,168799.0,176408.0,177170.0,175648.0,171189.0,132146.0,128754.0,5280.0,45.0,2.0,4.0,,,,,,,,25003,482955,220033,271541,410672,147815
110,발달상권,2120205,매봉역,2487,1890,597,412,370,423,341,344,385,212,,216.0,932,460,830,49.0,1101,1035,48.0,636.0,481.0,412.0,455.0,103.0,50745826,37448300,13297526,8613782,5724603,6950865,8397569,7761481,8833420,4464106,,5478747.0,18713906,9348836,15361177,1843160.0,19780008,17433270,937884.0,9520554.0,8645861.0,7026667.0,8771299.0,2311011.0,7.0,발달상권,575178,293366,281811.0,58578.0,88599.0,118819.0,110897.0,92630.0,105655.0,86696.0,117559,103286,102365,109684.0,55585.0,84555.0,92052.0,92194.0,92213.0,89557.0,65218.0,59388.0,13950.0,23.0,1.0,1.0,,,,,,,,26136,994232,372140,460754,912451,249755
111,발달상권,2120204,르네상스호텔사거리,31967,26742,5225,4635,5586,5509,5727,5285,2911,2314,2232.0,3252.0,12557,4234,6787,2905.0,17805,11362,288.0,7805.0,9364.0,5306.0,4041.0,2364.0,308369555,254762144,53607411,42710128,53649807,52412679,55305229,50684301,28191713,25415698,25552169.0,29809644.0,110697286,38469026,74527748,29313682.0,161428885,94703304,2089184.0,64765784.0,85602985.0,50304346.0,33636726.0,19733165.0,8.0,발달상권,1439261,747754,691508.0,94939.0,281454.0,394382.0,311252.0,187226.0,170007.0,225949.0,312968,266926,259611,245977.0,127831.0,217167.0,242247.0,240884.0,242349.0,228202.0,143485.0,124928.0,41471.0,30.0,1.0,7.0,,,,,,,,76996,339866,160238,174713,294166,117847
112,발달상권,2120203,강남구청역,11910,9745,2165,1586,1902,2025,2097,2135,1347,818,21.0,349.0,5783,2009,3586,162.0,4695,5102,113.0,2591.0,2912.0,2101.0,1362.0,715.0,217355967,175769591,41586376,30535015,33802856,34195870,36365282,40870568,25345978,16240398,1062736.0,4720482.0,99560087,39043777,68072497,4896388.0,71501705,76734632,1616577.0,33242310.0,43652913.0,32373772.0,25331380.0,12019381.0,15.0,발달상권,1656554,830893,825660.0,157174.0,318240.0,412645.0,347875.0,217126.0,203493.0,254518.0,333024,290098,297454,322690.0,158768.0,245492.0,267608.0,268074.0,268050.0,258238.0,185281.0,163810.0,7726.0,88.0,2.0,5.0,,,,,,,,51556,1972658,743631,877932,1743529,495501
113,발달상권,2120201,도곡1동,3422,2299,1123,519,356,545,362,517,587,536,7.0,9.0,751,749,1584,322.0,1567,1234,,306.0,493.0,749.0,690.0,564.0,111744650,82135496,29609154,15223637,10399736,21129241,15122206,20260676,15692036,13917118,162455.0,352769.0,28034273,26460517,49059231,7675405.0,38720047,32852852,,6889980.0,15755871.0,17308834.0,17973769.0,13644445.0,6.0,발달상권,967239,474191,493049.0,148297.0,152603.0,194530.0,194238.0,129406.0,148168.0,184365.0,206729,151273,154509,170119.0,100245.0,144475.0,147679.0,147910.0,146871.0,144200.0,119002.0,117103.0,11559.0,36.0,,5.0,,,,,,,,21292,429441,179076,218115,378105,133651
114,발달상권,2120200,학동사거리,47275,32784,14491,5429,6628,6859,6544,7324,8276,6215,6071.0,5320.0,13287,6720,10047,5830.0,28139,16448,592.0,11607.0,12582.0,8461.0,7936.0,3410.0,418322190,277398082,140924108,45418283,57427708,57499288,54311606,62741197,81111820,59812288,54565488.0,41617011.0,120549985,60200835,89025407,52363464.0,237523736,137581935,5341298.0,97011863.0,108061120.0,72015341.0,64286114.0,28389935.0,12.0,발달상권,1260738,589914,670823.0,77841.0,294661.0,352869.0,253774.0,148817.0,132776.0,126566.0,219261,256727,258838,282165.0,117177.0,164690.0,192806.0,195843.0,197330.0,201482.0,176409.0,132179.0,9363.0,78.0,1.0,4.0,,,,,,,,51648,490580,281376,367392,667936,291681
115,발달상권,2120198,구역삼세무서,27514,18573,8941,2021,3766,3813,4674,4299,4007,4934,,16.0,5142,4435,15613,2308.0,13827,8501,333.0,5670.0,9384.0,2950.0,3093.0,899.0,788580246,615185764,173394482,71163530,96038649,116726832,152076641,179180112,84504574,88889908,,277789.0,219604002,134569258,371423334,62705863.0,260242834,194236807,6647941.0,79733191.0,193989096.0,83400611.0,66888139.0,23820662.0,17.0,발달상권,1933062,1024461,908601.0,105091.0,436178.0,542157.0,385315.0,230646.0,233678.0,415706.0,411116,294373,289588,314841.0,207439.0,287395.0,307553.0,305851.0,303590.0,289938.0,219934.0,218803.0,11531.0,33.0,2.0,3.0,,,,,,,,20543,415043,166676,202534,376674,131737
116,발달상권,2120197,역삼역,48749,43458,5291,7407,8957,9414,9369,8311,3069,2222,,1676.0,26866,5503,14200,504.0,22919,18226,369.0,14450.0,15310.0,5936.0,3248.0,1834.0,700556391,622538604,78017787,101973406,130285284,142688099,126535351,121056464,42802958,35214829,,25649466.0,382041614,72113941,207330683,13420687.0,293893602,202242919,3419073.0,162208690.0,186625650.0,74428256.0,45188900.0,24265946.0,29.0,발달상권,3703285,2040273,1663014.0,119916.0,878383.0,1133906.0,790610.0,422238.0,358232.0,463258.0,790973,738391,731799,679739.0,299125.0,570089.0,648535.0,642890.0,644546.0,590247.0,326496.0,280482.0,58694.0,172.0,2.0,25.0,,,,,,,,138301,3724599,1173909,1388225,3136683,804892
117,발달상권,2120196,서울세관,5241,5123,118,828,1161,1140,1030,964,59,59,,1910.0,2255,313,704,,2372,2066,7.0,1147.0,1356.0,730.0,372.0,827.0,74783089,74019187,763902,12245878,16117851,15815420,15015669,14824369,381951,381951,,10397394.0,14427427,3202583,46373734,,55114271,11025722,27375.0,5583907.0,7458462.0,4317147.0,2410003.0,46343100.0,4.0,발달상권,827990,426802,401189.0,64107.0,152821.0,217808.0,182566.0,104716.0,105973.0,143959.0,173802,142682,141981,144526.0,81041.0,122510.0,133852.0,133830.0,133973.0,129455.0,92404.0,81967.0,9687.0,36.0,4.0,5.0,,,,,,,,44724,1991122,561594,700569,1575474,366003
118,발달상권,2120194,언주역(차병원),45695,39715,5980,7214,8042,7544,8681,8234,3453,2527,137.0,1976.0,23099,5152,12752,2579.0,20993,15859,186.0,11309.0,13053.0,6551.0,4240.0,1515.0,548860417,488004534,60855883,90770270,89631605,86535932,113315987,107750740,36027652,24828231,2600349.0,24969862.0,287510293,48607266,153796922,31375725.0,208413700,149903623,1475728.0,104835414.0,124279234.0,71390037.0,42632259.0,13704650.0,14.0,발달상권,1738459,887104,851355.0,79810.0,373478.0,509054.0,359637.0,204959.0,211522.0,300514.0,374030,299759,295682,302931.0,165542.0,259701.0,277499.0,275610.0,277409.0,267408.0,199168.0,181661.0,12628.0,67.0,1.0,3.0,,,,11.0,,,,38283,1017089,376804,450020,854628,231597
119,발달상권,2120193,도산공원교차로,1547,1354,193,207,294,329,221,303,126,67,238.0,8.0,501,48,253,499.0,776,454,,171.0,575.0,222.0,122.0,133.0,51684129,44814713,6869416,6462620,8652784,9201325,7307366,13190618,4690605,2178811,8465706.0,2045553.0,15871657,896601,6968258,17436354.0,22820882,13789976,,4075129.0,15949126.0,6912282.0,4338148.0,5336174.0,4.0,발달상권,648504,325692,322812.0,43848.0,126409.0,174175.0,145971.0,82498.0,75603.0,81079.0,127368,128442,127909,127479.0,56229.0,92974.0,105314.0,106040.0,106161.0,103928.0,74568.0,59520.0,6384.0,19.0,,4.0,,,,,,,,32671,321420,171518,214057,350984,146412
120,발달상권,2120192,뱅뱅사거리,58953,47505,11448,8845,9803,9873,9793,9191,6421,5027,2758.0,10024.0,19752,7069,15084,4266.0,28038,24094,752.0,15682.0,17805.0,9049.0,5791.0,3054.0,561455501,456856199,104599302,83037764,91739955,99931144,97908673,84238663,63095463,41503839,21095955.0,81073790.0,213164968,72186598,143562748,30371442.0,228898031,202160900,5284519.0,124141717.0,145882005.0,81867313.0,48825848.0,25057530.0,16.0,발달상권,1697408,878368,819040.0,129040.0,340870.0,454116.0,366245.0,211507.0,195631.0,284794.0,367449,294102,289459,296019.0,165586.0,258726.0,277945.0,276804.0,277621.0,264824.0,175931.0,165556.0,27462.0,87.0,2.0,13.0,,,,,,,,75993,698267,324840,385344,624483,260482
121,발달상권,2120191,학동역,22464,19174,3290,3397,4065,4023,4039,3650,2045,1245,49.0,783.0,8894,3947,5864,2927.0,11211,8291,260.0,5790.0,7034.0,3624.0,1962.0,837.0,257902994,213828183,44074811,36040610,44311817,43830388,49855783,39789585,27545984,16528827,760259.0,8462568.0,102871555,38350260,77373696,30084656.0,112612269,82099937,2769694.0,52960963.0,71736906.0,36665861.0,21433006.0,9145772.0,14.0,발달상권,1861861,930197,931665.0,117019.0,402881.0,493600.0,385409.0,224678.0,238275.0,322663.0,393044,319099,320853,329288.0,176913.0,275753.0,296012.0,296019.0,295882.0,286516.0,214625.0,197054.0,13862.0,65.0,4.0,6.0,,,,,,,,41346,1932503,536676,667104,1534591,355333
122,발달상권,2120190,강남을지병원,9525,8312,1213,1374,1792,1881,1658,1607,1206,7,7.0,1334.0,5906,1205,1073,,5228,2817,51.0,1320.0,1387.0,1497.0,624.0,3165.0,464127344,411105316,53022028,53710732,91871819,128498234,68849450,68175081,50208753,2813275,5691975.0,115319663.0,249123361,50903953,43088392,,138621230,38616461,364895.0,13167829.0,28067769.0,25958779.0,11008472.0,98669947.0,5.0,발달상권,1497944,728961,768984.0,117286.0,294765.0,400653.0,321677.0,178922.0,184643.0,242377.0,295156,266521,272493,280559.0,140840.0,218121.0,239118.0,236340.0,239612.0,234626.0,177076.0,153051.0,11703.0,72.0,,3.0,,,,,,,,27478,336060,167176,208214,346879,120976
123,발달상권,2120189,강남역,358403,280397,78006,49962,56851,56396,58608,58580,47887,30119,4168.0,27480.0,133442,56953,108784,27576.0,181192,154403,8258.0,128853.0,97772.0,49443.0,37353.0,13910.0,3893126769,2955111072,938015697,500651824,583336839,591351684,631988658,647782067,578417115,359598582,46174359.0,198835165.0,1375638347,589113237,1274321317,409044344.0,1908768700,1512311159,70319668.0,1287175466.0,1025027712.0,538122659.0,369142242.0,131292107.0,47.0,발달상권,6559339,3337903,3221437.0,545543.0,1842931.0,1722456.0,1199423.0,678059.0,570927.0,873009.0,1236007,1171698,1204026,1408909.0,665690.0,941435.0,1038451.0,1038669.0,1045941.0,1062603.0,804533.0,627706.0,72613.0,380.0,7.0,24.0,,,,,,,,385436,4659181,2459805,3066174,5664491,2314129
124,발달상권,2120188,압구정역,23000,15943,7057,2966,3090,2975,3330,3582,3993,3064,,1699.0,8233,4653,7777,638.0,9537,11036,784.0,3945.0,4232.0,5039.0,3417.0,3153.0,484041908,330280930,153760978,57130834,73999863,63330339,61070527,74749367,92344846,61416132,,22548247.0,134078844,76542618,194187299,56684900.0,217569584,182925519,8165990.0,53618273.0,60545230.0,84779722.0,99296037.0,94089851.0,18.0,발달상권,1934870,851304,1083565.0,283918.0,318826.0,398944.0,381202.0,258417.0,293564.0,209117.0,353246,375196,392241,438361.0,166706.0,272225.0,297457.0,292505.0,295484.0,305916.0,259018.0,212265.0,8579.0,213.0,,14.0,,1.0,,,,,,85983,2248444,1231887,1468740,2377377,679961
125,발달상권,2120187,신논현역,54360,40491,13869,7298,8535,7997,8520,8141,7539,6330,1883.0,3063.0,18144,9449,17880,3941.0,29831,20546,503.0,15526.0,15621.0,9418.0,5895.0,3417.0,554509333,411033257,143476076,73448290,88234492,77304115,93374532,78671828,79642152,63833924,20652626.0,33430314.0,194776673,91601866,174359336,39688518.0,283713999,192580436,3878548.0,144054584.0,149606903.0,94820316.0,53131114.0,30802970.0,25.0,발달상권,3146024,1580923,1565101.0,234119.0,847694.0,822851.0,572974.0,334990.0,333398.0,505415.0,598061,487422,520808,681071.0,353247.0,440628.0,470739.0,471830.0,474415.0,492274.0,434748.0,361390.0,13076.0,154.0,3.0,7.0,,,,,,,,246256,2343455,1376263,1681147,2961017,1232514
126,발달상권,2120186,가로수길,26314,17142,9172,2970,3145,2976,3823,4228,5149,4023,,,11082,5207,10003,22.0,11010,11440,335.0,9103.0,7478.0,2880.0,1948.0,707.0,792234561,514418811,277815750,96909805,95906187,89211382,115070629,117320808,157746101,120069649,,,349976332,139144965,289118031,13995233.0,300395657,316433004,6558176.0,253212315.0,207089476.0,79879481.0,50498099.0,19591116.0,11.0,발달상권,2278365,1058319,1220046.0,232015.0,551031.0,549677.0,414588.0,249909.0,281144.0,318841.0,387787,390235,427383,522607.0,231512.0,314195.0,338030.0,340729.0,343466.0,355283.0,319185.0,267477.0,6518.0,42.0,2.0,4.0,,,,,,,,37509,412308,240680,316084,477511,191759
127,발달상권,2120185,논현역,37667,28464,9203,5518,5269,5701,5953,6023,4922,4281,1569.0,3377.0,10044,5379,12739,4559.0,15788,18602,684.0,10385.0,10475.0,5618.0,4406.0,2822.0,551681062,402146427,149534635,83972949,66646911,79698407,83695801,88132359,70974519,78560116,16813423.0,38510645.0,150001837,80788218,202760140,62806799.0,233000429,220194327,5855305.0,110535051.0,116797182.0,93294930.0,75461294.0,51250995.0,12.0,발달상권,2566547,1292225,1274323.0,147346.0,564376.0,654857.0,516650.0,326505.0,356814.0,445172.0,517604,404475,417509,504547.0,277242.0,376337.0,401058.0,401155.0,400148.0,401357.0,312942.0,273550.0,12764.0,105.0,1.0,7.0,,,1.0,,,,,159165,1653092,627021,774374,1595536,582890
128,발달상권,2120184,포이사거리(삼호물산),37472,29202,8270,4896,5280,6317,6607,6102,4286,3984,6.0,309.0,16571,5863,13522,1201.0,14289,13041,447.0,5405.0,6999.0,6325.0,4572.0,3582.0,1160846108,893681151,267164957,147436393,140981236,226384595,186799132,192079795,130066476,137098481,175944.0,8694814.0,581251492,166128704,367389340,37205814.0,355883779,349224566,6133105.0,118373569.0,156900718.0,143328267.0,124298664.0,156074015.0,13.0,발달상권,1826777,953686,873091.0,187502.0,265031.0,417159.0,360024.0,291485.0,305576.0,416090.0,386288,262064,256888,295801.0,209648.0,271646.0,280658.0,279604.0,279436.0,272905.0,222130.0,220398.0,10139.0,70.0,1.0,9.0,,,,,,,,13751,447997,187216,230725,407681,133155
129,발달상권,2120183,양재천카페거리,1370,1140,230,187,243,286,237,187,92,138,,282.0,473,212,367,36.0,686,467,,145.0,313.0,150.0,257.0,287.0,39627876,31271960,8355916,4157105,8342336,5736694,4385943,8649882,4018220,4337696,,3146999.0,13062440,11531282,10910894,976261.0,16634212,8022623,,1229025.0,2450452.0,3721978.0,9778942.0,7476438.0,5.0,발달상권,447513,231944,215571.0,35354.0,68484.0,106805.0,92701.0,68134.0,76038.0,67968.0,95205,78334,78921,82743.0,44343.0,66496.0,71353.0,70570.0,71327.0,68954.0,50184.0,48630.0,3558.0,5.0,,1.0,,,,,,,,19563,513736,210993,263082,473510,147749
130,발달상권,2120180,양재화물트럭터미널앞,2978,2764,214,516,553,627,537,531,107,107,,483.0,1510,697,181,,1691,319,5.0,181.0,398.0,590.0,320.0,516.0,38444081,36179713,2264368,7653005,7523779,8384590,6107622,6510717,1132184,1132184,,3225845.0,22931203,5749724,5405125,,11823843,2986911,55838.0,1198657.0,4115000.0,4576966.0,2368065.0,2496228.0,2.0,발달상권,28777,16213,12563.0,4611.0,3221.0,5369.0,6633.0,4511.0,4433.0,4589.0,6548,5001,5018,4958.0,2663.0,4213.0,4392.0,4383.0,4441.0,4436.0,3671.0,3239.0,2562.0,8.0,,2.0,,,,,,,,2073,83192,44922,58813,74773,16355
131,발달상권,2120179,양재역,67028,52104,14924,8996,10567,10537,10925,11079,8392,6532,20.0,12997.0,19986,10442,18617,4966.0,36011,26762,1258.0,16256.0,19631.0,12530.0,7662.0,5438.0,579161036,462725559,116435477,78127452,88164621,90744550,102181208,103507728,70601010,45834467,189833.0,74300960.0,193335635,83449707,190477573,37407328.0,273539338,198710752,8444200.0,117951653.0,147509545.0,97755687.0,59261374.0,41327633.0,24.0,발달상권,2244561,1127016,1117545.0,267293.0,352115.0,507800.0,443439.0,311495.0,362419.0,354273.0,491417,393887,373916,415668.0,215399.0,329491.0,361529.0,361034.0,363154.0,351806.0,253121.0,224426.0,21445.0,122.0,3.0,12.0,,,,,,,,92051,1395372,603168,740721,1206889,413511
