,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
132,발달상권,2120246,길동역,164450,113484,50966,19799,21702,24816,22085,25082,27512,23454,440.0,18561,30751,34300,59003,21395.0,63852,98851,1601.0,31668.0,40765.0,32935.0,31587.0,24148.0,1681104778,1151862396,529242382,190469768,214041212,262292030,231309059,253750327,288902738,240339644,5048085.0,197409267,313440041,354746698,594265752,216194935.0,669731770,969124585,11190779.0,284958687.0,399781390.0,366862211.0,329892771.0,246170517.0,17.0,발달상권,2813206,1323226,1489980.0,256700.0,434580.0,507946.0,474373.0,455184.0,684423.0,656928.0,558796,369856,371504,494327.0,361796.0,399912.0,408782.0,408743.0,407933.0,408506.0,396009.0,383321.0,3399.0,129.0,1.0,8.0,,,,,,,,70470,710279,388273,436899,673875,245902
133,발달상권,2120245,둔촌역,246258,170499,75759,32705,33821,35987,29484,38502,35662,40097,,28302,42127,54750,90258,30821.0,96569,144932,5117.0,44154.0,50721.0,59834.0,49283.0,32393.0,2509459290,1673902520,835556770,300115298,329899715,353958983,291249906,398678618,395524101,440032669,,236570985,437513777,547211960,962188911,325973657.0,1025962913,1384352345,46466705.0,396645006.0,482349545.0,626259737.0,536259157.0,322335109.0,14.0,발달상권,1041722,524673,517048.0,185817.0,134561.0,143976.0,174330.0,164401.0,238637.0,190715.0,198062,152674,165380,217428.0,117462.0,146521.0,149256.0,149924.0,148798.0,151184.0,145435.0,150607.0,1884.0,80.0,2.0,5.0,1.0,,,,,,,29044,593969,299937,347737,583334,185810
134,발달상권,2120244,암사역,94309,67440,26869,12565,12764,13491,13639,14981,13898,12971,88.0,14488,19276,20819,33658,5980.0,37216,57093,670.0,10900.0,21441.0,25122.0,18567.0,17609.0,816018545,573346716,242671829,104753889,103665564,112928053,119844049,132155161,129778800,112893029,364830.0,127954155,176261287,185040677,278812641,47584955.0,326103218,489915327,5186482.0,78608805.0,179906897.0,239415540.0,168994539.0,143906282.0,8.0,발달상권,762065,362756,399310.0,105132.0,98398.0,137055.0,124064.0,121146.0,176271.0,176655.0,148645,94290,98133,144467.0,99877.0,107459.0,108234.0,107465.0,108182.0,108957.0,111895.0,109873.0,916.0,58.0,1.0,4.0,,,,,,,,87295,1378252,507512,577969,1070796,354758
135,발달상권,2120243,천호역,67340,48153,19187,8618,8840,9741,9363,11591,11373,7814,103.0,9729,12924,14839,23586,6159.0,25090,41565,1482.0,14160.0,17176.0,12926.0,10847.0,10063.0,622255152,429620995,192634157,73368300,76625824,88535989,85266170,105824712,110126820,82507337,469076.0,69642254,118338073,159388466,219224896,55192387.0,219801780,370226150,15956393.0,126554568.0,149597340.0,121732322.0,98403317.0,77783990.0,11.0,발달상권,966459,448291,518169.0,68871.0,182011.0,191965.0,150996.0,156920.0,215697.0,175973.0,177336,141134,156203,202599.0,113215.0,132341.0,134499.0,136055.0,135784.0,141814.0,146114.0,139851.0,1353.0,128.0,2.0,5.0,,,,,,,,75491,420526,267019,322868,499352,219339
136,발달상권,2120242,강동구청역,11435,8620,2815,1530,1360,2316,1393,2021,1379,1436,,2552,2384,2727,3603,169.0,4446,6840,178.0,1920.0,3199.0,3536.0,1493.0,960.0,101866345,75816949,26049396,12567864,12450670,21366611,11076105,18355699,12801657,13247739,,22455774,21588121,25711889,30924708,1185853.0,40652255,59048464,1150267.0,14593532.0,26580933.0,34542450.0,13970662.0,8862874.0,7.0,발달상권,1564968,725860,839108.0,234499.0,195282.0,260791.0,280919.0,250357.0,343120.0,336859.0,321183,218544,220564,281247.0,186571.0,228880.0,232584.0,230870.0,232039.0,228356.0,206224.0,206017.0,4528.0,44.0,2.0,3.0,,,,,,,,52279,864777,345159,414181,737922,252633
137,발달상권,2120241,거여역,69836,44060,25776,7781,7853,9088,8513,10825,12709,13067,,2436,8186,15426,31136,12652.0,31573,37455,1839.0,13165.0,18044.0,18898.0,12056.0,5027.0,745535958,448187989,297347969,70417376,69088662,103306840,84773730,120601381,141239440,156108529,,20243693,79511404,163517592,345223719,137039550.0,354412547,376178205,19734221.0,135791010.0,173135637.0,197171740.0,146077962.0,58680180.0,6.0,발달상권,625750,290412,335338.0,103895.0,70317.0,88277.0,103644.0,105190.0,154426.0,141070.0,124689,77394,81003,118856.0,82738.0,89577.0,89334.0,88976.0,88176.0,88362.0,90892.0,90430.0,1197.0,49.0,,3.0,,,,,,,,61075,862837,344410,415999,717647,252480
138,발달상권,2120240,개롱역,54215,40420,13795,8278,8147,7978,7744,8273,6644,7151,,11161,12088,12235,15443,3288.0,19194,32893,520.0,5764.0,10375.0,13620.0,11348.0,10457.0,525474078,381356963,144117115,77566476,74898597,72526711,73623930,82741249,69327932,74789183,,106586615,125140989,115755731,146035912,31954831.0,179621135,307515838,3676597.0,45286864.0,92458336.0,133336319.0,113619304.0,98759555.0,2.0,발달상권,1901077,855563,1045514.0,351357.0,226110.0,279797.0,293412.0,301577.0,448823.0,509933.0,377950,206305,215468,328683.0,262740.0,274150.0,275489.0,274616.0,273495.0,273974.0,268788.0,260566.0,1609.0,35.0,,4.0,,,,,,,,49338,710996,336029,416592,655510,245218
139,발달상권,2120239,오금역,10758,8093,2665,1663,1609,1518,1511,1792,1443,1222,41.0,1849,2167,2091,3209,1401.0,4449,5816,69.0,1513.0,2120.0,2195.0,2080.0,2289.0,97651066,72085809,25565257,14341818,13222492,14161423,14331796,16028280,14269926,11295331,289188.0,15460333,20638185,20849224,27216844,13197292.0,40770582,48748312,570612.0,9972033.0,18588560.0,20552216.0,20168545.0,19666928.0,5.0,발달상권,1262548,602675,659873.0,180838.0,183554.0,215567.0,193004.0,198726.0,290859.0,241932.0,279811,184630,183253,230441.0,142482.0,185258.0,189890.0,188115.0,188037.0,184209.0,164468.0,162571.0,4700.0,24.0,2.0,2.0,,,,,,,,34562,664240,240399,288130,536030,180806
140,발달상권,2120238,방이역,35150,25867,9283,4977,5007,5545,4896,5442,5096,4187,,5018,6056,6723,12824,4529.0,12478,21754,1320.0,5098.0,6848.0,9823.0,6266.0,4877.0,351383131,261679474,89703657,52779399,43736600,61167780,43296413,60699282,48029152,41674505,,42026863,60593756,78850061,125915782,43996669.0,121317560,187352442,8643235.0,38572599.0,60787923.0,88746354.0,63961307.0,47958584.0,3.0,발달상권,291526,135150,156374.0,66331.0,32999.0,38710.0,42748.0,45030.0,65707.0,61667.0,53267,34029,38061,62634.0,41868.0,39858.0,40574.0,40366.0,41094.0,40880.0,44473.0,44281.0,412.0,46.0,1.0,3.0,,,,,,,,22214,487468,239916,287900,501845,185950
141,발달상권,2120237,경찰병원역,45121,32459,12662,6237,6455,6660,5323,7784,6539,6123,,9501,10207,9345,13079,2989.0,17109,25461,266.0,4916.0,9759.0,9608.0,9001.0,9019.0,514614000,361938374,152675626,65433762,71797087,76648729,52298419,95760377,81315671,71359955,,108372886,125202963,111152294,143577704,26308153.0,186482710,276328162,2088387.0,43506017.0,98403637.0,109700842.0,103059447.0,106052543.0,8.0,발달상권,2284331,1122018,1162313.0,364250.0,305419.0,423554.0,417182.0,350389.0,423537.0,568298.0,488089,289424,289882,369451.0,279189.0,332694.0,336062.0,334949.0,333705.0,328979.0,308109.0,309833.0,8608.0,57.0,2.0,3.0,,,,,,,,27062,559633,225872,245745,449710,140063
142,발달상권,2120236,장지역(가든파이브),39751,27837,11914,5648,4745,6274,5354,5816,6314,5600,,9359,8944,9569,10565,1314.0,15759,23491,317.0,6278.0,10888.0,12103.0,5950.0,3712.0,304731903,207687833,97044070,44030081,34661996,46774010,38255166,43966580,49545007,47499063,,65688838,68101201,75743023,83007673,12191168.0,121389770,171849455,1633689.0,41278492.0,80825481.0,96319193.0,44427582.0,28754788.0,8.0,발달상권,249087,120459,128628.0,30100.0,36405.0,57975.0,44980.0,34808.0,44818.0,40245.0,52127,37700,40636,50687.0,27691.0,36022.0,36622.0,37027.0,36655.0,36284.0,33365.0,33109.0,4622.0,39.0,2.0,2.0,,,,,,,,83335,1321126,543153,671689,1227924,368969
143,발달상권,2120235,문정역,57375,54062,3313,7579,11081,12336,11065,12001,2742,571,,16707,21945,8956,9265,502.0,23930,26787,68.0,15729.0,19547.0,8456.0,4047.0,2870.0,555000000,499711173,55288827,53930940,99840640,112820516,105302898,127816179,41728252,13560575,,92167811,245142699,107231323,104886469,5571698.0,182565496,271978576,545827.0,139431168.0,181120362.0,73548036.0,36005861.0,23892820.0,22.0,발달상권,455564,235207,220356.0,46226.0,81081.0,108828.0,88096.0,64015.0,67317.0,82235.0,94971,74777,75549,82514.0,45517.0,67524.0,70667.0,71134.0,70205.0,67630.0,55363.0,53041.0,907.0,55.0,,5.0,,,,,,,,59072,1503127,413496,519875,1351005,336013
144,발달상권,2120234,가락시장역,76720,62918,13802,11354,12052,12669,12657,14186,7719,6083,,21476,13888,13691,21158,6507.0,34004,40300,634.0,12859.0,17292.0,14557.0,14014.0,14942.0,537880823,422069754,115811069,81063843,74961261,81920345,84725805,99398500,64364470,51446599,,116050023,106771142,109963907,154236763,50858988.0,234502728,258703323,2134249.0,67978206.0,108179748.0,113427173.0,96478687.0,105007986.0,11.0,발달상권,1522873,793480,729392.0,147337.0,207065.0,319162.0,292177.0,266218.0,290914.0,331976.0,308285,215815,212875,272279.0,181644.0,218396.0,227252.0,229357.0,228882.0,226523.0,203553.0,188910.0,10268.0,62.0,1.0,6.0,,,,,,,,111633,1216595,576447,655591,1116721,381421
145,발달상권,2120233,몽촌토성역,5625,3639,1986,623,728,975,533,780,1049,937,,988,1404,1422,1794,17.0,2337,3288,91.0,1305.0,1383.0,1921.0,661.0,264.0,49779445,31292976,18486469,4971734,5774928,8362606,4863376,7320332,9892105,8594364,,9260290,12515152,12730657,15199663,73683.0,22036769,27742676,702255.0,8600082.0,11800130.0,20080979.0,6113213.0,2482786.0,3.0,발달상권,1020283,480396,539888.0,120756.0,217781.0,272514.0,153101.0,114181.0,141950.0,214395.0,209602,142976,143839,190245.0,119224.0,144859.0,148836.0,151898.0,149505.0,150133.0,144415.0,130638.0,10357.0,32.0,,2.0,,,,,,,,27626,261495,127224,149869,259921,112303
146,발달상권,2120232,송파나루역,19891,12563,7328,2410,2247,2552,2485,2869,3969,3359,11.0,294,2541,2911,7231,6903.0,9597,10032,275.0,5739.0,6659.0,3603.0,2229.0,1124.0,191869913,118390905,73479008,21717073,20390794,23803546,24791112,27688380,42748106,30730902,316248.0,2508173,24970611,28470275,67038455,68566151.0,96284421,90102407,1797021.0,49257130.0,59275065.0,38387413.0,23614465.0,14055733.0,3.0,발달상권,507824,241940,265884.0,74799.0,84704.0,108314.0,83015.0,65728.0,91265.0,112864.0,101946,67429,66433,95444.0,63706.0,72061.0,72352.0,72565.0,72772.0,72513.0,72861.0,72700.0,1269.0,22.0,,1.0,,,,,,,,47820,649047,351851,392678,676468,270549
147,발달상권,2120230,송파사거리(송파역),112535,73965,38570,13038,14124,14477,14409,17917,20251,18319,7.0,8764,18389,25586,45979,13810.0,45480,66105,4711.0,20395.0,28725.0,30117.0,19281.0,8353.0,939990730,596999956,342990774,109588240,107723646,117839269,112376131,149472670,180309410,162681364,13711.0,69138543,158182071,200496168,396982211,115178026.0,421090068,505502048,26528043.0,157653598.0,239168434.0,238899141.0,185085024.0,79257878.0,9.0,발달상권,588492,268041,320450.0,103107.0,86104.0,115548.0,91511.0,79391.0,112831.0,105265.0,120809,87513,89436,115759.0,69710.0,85905.0,86696.0,87869.0,87743.0,86343.0,79112.0,74824.0,876.0,59.0,,5.0,,,,,,,,83120,1015412,487100,587041,922024,338937
148,발달상권,2120228,석촌역(석촌호수),42085,31282,10803,6042,6188,6225,6389,6438,5633,5170,,9364,7738,6523,12974,5486.0,16220,23900,334.0,7336.0,13582.0,7689.0,5908.0,5270.0,399502734,291926259,107576475,58295655,58547152,55946376,57140295,61996781,54844555,52731920,,86733715,74890601,66152820,119218358,52507240.0,158244346,206822716,1802740.0,59669465.0,113354783.0,73965892.0,62885240.0,53388941.0,12.0,발달상권,1571858,715962,855895.0,201929.0,280771.0,343054.0,248119.0,211358.0,286628.0,337923.0,311717,210401,214214,300843.0,196759.0,221523.0,225781.0,226124.0,227799.0,227610.0,224485.0,218536.0,4494.0,81.0,,6.0,,,,,,,,101083,1245263,633798,708700,1240542,494055
149,발달상권,2120227,잠실역,173127,115042,58085,20471,21115,21353,20582,31521,33961,24124,,10866,47118,48010,59596,7537.0,71981,93794,2994.0,24480.0,44899.0,43690.0,25394.0,24316.0,3535830995,2280674491,1255156504,414879241,425014137,360503663,439410003,640867447,715202682,539953822,,235419042,1074198906,975298039,1173871838,77043170.0,1394433075,1757795075,26821106.0,484356930.0,914479107.0,772763523.0,459624675.0,494182811.0,36.0,발달상권,1475764,701042,774722.0,201308.0,207296.0,300164.0,298569.0,215352.0,253074.0,185570.0,307370,265600,278438,296337.0,142450.0,219245.0,228379.0,231663.0,230447.0,222228.0,180789.0,163013.0,45438.0,128.0,1.0,18.0,,,,,,,,94575,867973,521861,649535,1059497,436918
150,발달상권,2120226,석촌고분역,86002,63833,22169,12305,12914,13558,12028,13028,11361,10808,142.0,16812,15644,13773,27661,11970.0,34072,47754,456.0,15886.0,24108.0,18501.0,14565.0,8311.0,875149839,663242568,211907271,119025878,129076479,122213564,115565440,177361207,110419484,101487787,2050282.0,163910842,215557062,140494564,247763408,105373681.0,302726934,412744620,3334578.0,124182584.0,209897388.0,166385868.0,127625479.0,84045655.0,8.0,발달상권,669926,313169,356757.0,86187.0,106669.0,146321.0,109312.0,92631.0,128809.0,164252.0,133595,80829,82445,120557.0,88249.0,95416.0,94897.0,95177.0,95039.0,95049.0,96941.0,97409.0,2408.0,53.0,1.0,3.0,,,,,,,,37908,640065,270200,317668,564496,217592
151,발달상권,2120225,잠실새내역(신천),177385,132519,44866,25481,25145,27242,25268,29383,26252,18614,82.0,21759,36835,42863,59542,16304.0,66904,105826,2551.0,21808.0,32558.0,63839.0,32397.0,19580.0,1714626868,1259318129,455308739,234610864,229638156,254761444,238861030,301446635,269595125,185713614,1554872.0,212082731,371610011,422558089,558146244,148674921.0,649717303,989751239,16594935.0,193932537.0,313450781.0,618281013.0,310133485.0,187075792.0,27.0,발달상권,2553935,1260652,1293284.0,379891.0,496398.0,492361.0,471979.0,335871.0,377435.0,512586.0,459794,332095,368320,541164.0,339975.0,352914.0,362313.0,366331.0,365451.0,378643.0,380788.0,347494.0,5750.0,175.0,4.0,11.0,,,,,,,,110721,1477131,839336,1027347,1703380,712034
152,발달상권,2120224,수서역,44432,35500,8932,6648,6937,7191,6956,7768,5287,3645,,10952,10189,8018,11921,3352.0,18761,23078,182.0,5227.0,10988.0,8773.0,7868.0,8798.0,350592404,269935951,80656453,49428873,53761569,55565047,52362777,58817685,46650801,34005652,,76117039,79058695,70222526,98900994,26293150.0,141820196,175263517,1147041.0,32869390.0,77834709.0,69432012.0,64997788.0,70802776.0,15.0,발달상권,193657,96407,97250.0,22580.0,20698.0,31550.0,32640.0,27431.0,58758.0,34224.0,42858,32498,30823,33549.0,19704.0,29756.0,30681.0,31071.0,30548.0,29829.0,22012.0,19762.0,12418.0,40.0,,3.0,,,,,,,,101663,2207349,1047026,1222180,2109907,699091
153,발달상권,2120222,삼성역,272676,199882,72794,35862,37779,37964,41706,46571,37902,34892,180.0,38157,73010,66986,83486,10857.0,98470,156402,5740.0,82452.0,82689.0,49626.0,24810.0,9558.0,2490569784,1808922863,681646921,329997774,323983025,353506971,366632269,434802824,353363634,328283287,1060411.0,247740504,682399735,662595649,786033121,110740364.0,861679956,1325727300,44376909.0,666832848.0,686619233.0,463819594.0,233903102.0,91855568.0,14.0,발달상권,1036431,557020,479412.0,120917.0,202995.0,277520.0,218415.0,119888.0,96697.0,81383.0,243826,230380,223471,192548.0,64825.0,159992.0,176201.0,181777.0,179663.0,164781.0,92054.0,81962.0,43324.0,88.0,3.0,15.0,,1.0,,,,,,75568,746548,318356,391568,654954,248727
154,발달상권,2120221,봉은사역,36915,29361,7554,5951,6007,5643,5288,6472,3786,3768,,11555,7695,6175,9149,2341.0,14894,18943,421.0,5783.0,7816.0,8879.0,5474.0,5465.0,338042815,266999471,71043344,53254900,58683535,47822722,48621744,58616570,34638055,36405289,,98811875,74498158,61224795,82368350,21139637.0,125187270,152265529,2875996.0,33752947.0,59680378.0,80521094.0,49820326.0,50802058.0,2.0,발달상권,378972,195874,183097.0,45484.0,61028.0,86691.0,81040.0,51853.0,52875.0,47013.0,84382,73578,74214,69508.0,30275.0,56624.0,60168.0,61259.0,61687.0,58388.0,42423.0,38424.0,19513.0,33.0,2.0,6.0,,,,,,,,54694,1430010,691456,832159,1484966,400445
155,발달상권,2120220,대치역,94334,65525,28809,12367,12358,12661,13063,15076,15312,13497,,18799,22404,22051,25422,5658.0,36349,52569,3081.0,6738.0,11474.0,29543.0,24237.0,13844.0,1396987251,946128733,450858518,172097486,163810994,177959520,199606946,232653787,234137374,216721144,,308286999,353991041,322791177,347535959,64382075.0,531480229,712221370,17961160.0,69055837.0,163385563.0,432578278.0,346058008.0,214662749.0,9.0,발달상권,509565,240393,269172.0,211742.0,42254.0,37793.0,87945.0,60287.0,69545.0,51348.0,87583,83708,100889,132612.0,53426.0,71051.0,71447.0,69952.0,72098.0,72024.0,80443.0,72548.0,5578.0,72.0,1.0,8.0,,,,,,,,44125,912011,581245,726300,1080303,541993
156,발달상권,2120219,은마아파트,154574,100000,54574,19234,20010,20100,19955,20701,28671,25903,14.0,18766,32758,31647,53478,17911.0,60267,88697,12590.0,13452.0,15427.0,50819.0,43966.0,12709.0,1313128539,844037063,469091476,157848066,166311967,169119256,166101876,184655898,242430665,226660811,118608.0,155471493,285162333,290099411,439592337,142684357.0,512787468,709256710,71184889.0,96720210.0,126422936.0,436204195.0,370598970.0,120912979.0,12.0,발달상권,1150580,594557,556022.0,534670.0,116099.0,83072.0,174812.0,127392.0,114533.0,163334.0,200456,168542,200124,288678.0,129446.0,154450.0,153722.0,155071.0,159446.0,156699.0,191472.0,179718.0,17161.0,57.0,,6.0,,,,,,,,23504,426320,319813,393434,583621,361850
157,발달상권,2120218,코엑스,106499,75561,30938,13719,13865,14291,15535,18151,16237,14701,,18113,32993,22935,28627,3831.0,41290,54320,1949.0,21092.0,30742.0,23768.0,12541.0,5518.0,1848000000,1197945104,650054896,226942899,211599402,221152925,244951392,293298486,332905232,317149664,,132618450,654863711,400269399,603420620,56827820.0,726807560,855811542,35086736.0,357254784.0,458337227.0,404469817.0,229952037.0,97518501.0,9.0,발달상권,52084,25261,26823.0,4279.0,11037.0,13910.0,11572.0,6493.0,4793.0,3055.0,9316,12352,13044,11337.0,2979.0,7010.0,7437.0,7862.0,8328.0,8164.0,7024.0,6257.0,290.0,22.0,,6.0,,,,,,,,86656,1650043,787642,947529,1657950,473025
158,발달상권,2120215,포스코사거리,48758,44895,3863,7844,9541,9500,9130,8880,1878,1985,,13526,21738,6479,7015,,19392,21342,94.0,9252.0,15593.0,9712.0,4429.0,1653.0,570474263,503189563,67284700,85678375,97434273,107250258,106351161,106475496,32838400,34446300,,82460104,296173871,67705670,124134618,,170791261,229538318,782483.0,86532843.0,145747870.0,94631879.0,51170876.0,21463626.0,15.0,발달상권,3191283,1724492,1466792.0,353321.0,562240.0,833094.0,724489.0,405084.0,313055.0,477835.0,689620,608943,600114,545078.0,269695.0,490862.0,530876.0,540130.0,536293.0,497360.0,310413.0,285348.0,61656.0,92.0,,17.0,,,,,,,,42119,508532,170175,199847,402922,131667
159,발달상권,2120214,영동대교남단교차로,7512,6422,1090,1091,1512,1215,1215,1389,545,545,,322,4736,1735,174,,3025,3521,,843.0,3620.0,1116.0,670.0,298.0,46250946,40098600,6152346,6455575,9853571,7998993,7615680,8174781,3076173,3076173,,1921523,28853596,11481041,918613,,20877166,18355383,,4986044.0,19903265.0,7435675.0,5665396.0,1242172.0,5.0,발달상권,255772,129319,126453.0,24682.0,37114.0,58412.0,53097.0,39221.0,43246.0,34754.0,55543,46369,46609,48338.0,24160.0,37554.0,39862.0,40638.0,40654.0,39295.0,31449.0,26321.0,3990.0,11.0,,1.0,,,,,,,,65174,448018,181432,224063,449302,164054
160,발달상권,2120213,삼성중앙역,26874,22306,4568,4036,4463,4444,4696,4667,2597,1971,69.0,7254,6000,4526,6814,2211.0,8984,15242,110.0,5992.0,6864.0,4691.0,4046.0,2525.0,242653043,198531124,44121919,33338067,36227698,43354943,43338703,42271713,25867239,18254680,575396.0,53866022,57435217,46780091,65284048,18712269.0,78393417,126079421,835230.0,42994830.0,54117739.0,41337830.0,38225220.0,26961987.0,11.0,발달상권,1719424,856545,862879.0,157455.0,302345.0,430396.0,380750.0,226186.0,222291.0,311141.0,356922,285380,282117,306353.0,177510.0,253654.0,267229.0,270305.0,271270.0,259905.0,204134.0,192929.0,8472.0,41.0,2.0,3.0,,,,,,,,15668,574591,221189,263716,552238,155995
161,발달상권,2120212,한티역,70228,50507,19721,9379,9435,9647,10359,11687,11764,7957,16.0,8950,14903,16624,23215,6520.0,26075,41979,2018.0,6484.0,9535.0,28009.0,14551.0,7462.0,700006176,489075242,210930934,90412765,88885100,87609793,106882149,115285435,124479893,86451041,1522369.0,84719810,153654421,171192247,228792723,60124606.0,260037032,398249852,13458828.0,55564389.0,93675281.0,273390019.0,149297274.0,72901092.0,13.0,발달상권,1055902,486294,569607.0,401233.0,104163.0,95516.0,205190.0,130876.0,118924.0,133624.0,182371,170743,197768,255886.0,115509.0,145121.0,149055.0,150426.0,150807.0,150218.0,161043.0,149232.0,713.0,58.0,1.0,6.0,,1.0,,,,,,39017,1177825,693948,784487,1285966,516456
162,발달상권,2120211,도성초등학교,50555,33882,16673,5885,5507,6710,7039,8741,9194,7479,,841,7800,10209,20937,10768.0,20795,28356,3644.0,8769.0,8197.0,17391.0,8379.0,2772.0,540359743,369881485,170478258,59025711,67047766,69928726,74139167,99740115,96666350,73811908,,19984918,79997410,110479768,222543653,107353994.0,225696747,277573402,26124487.0,81026315.0,81487898.0,186674980.0,90924666.0,37031805.0,7.0,발달상권,1012571,447681,564891.0,339191.0,123100.0,123292.0,190586.0,121106.0,115297.0,145006.0,188792,168723,178411,225782.0,105859.0,143407.0,146540.0,148430.0,148948.0,147732.0,144996.0,132518.0,984.0,27.0,,1.0,1.0,,,,,,,63371,1377115,766754,869470,1373704,586174
163,발달상권,2120210,선릉역,413131,353975,59156,59961,73255,71447,72080,77232,34758,24398,,163337,103529,60851,72307,13107.0,143102,240872,3613.0,73630.0,99905.0,97763.0,65641.0,43420.0,3650865407,3112488957,538376450,531243294,660430960,622605737,618055649,680153317,325619342,212757108,,1200796144,947893428,611024490,760212419,130938926.0,1205631851,1926246974,21729292.0,553565841.0,799636487.0,788491318.0,561778766.0,406677126.0,15.0,발달상권,4970170,2485034,2485136.0,617478.0,900412.0,1174245.0,1012861.0,657782.0,607392.0,762203.0,1031910,887089,870240,943231.0,475499.0,737831.0,807828.0,816345.0,817858.0,773541.0,543217.0,473553.0,48780.0,150.0,1.0,11.0,,,,,,,,155902,4303417,1588936,1872894,3808236,1090228
164,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",42783,34047,8736,6396,6947,6714,6698,7292,4588,4148,,11069,13487,9173,8550,504.0,14378,25623,309.0,4074.0,9155.0,12985.0,7689.0,5787.0,545961957,435171058,110790899,77931433,91987340,88755874,78989673,97506738,62180742,48610157,,116738802,185119219,133275931,104500972,6327033.0,177329646,299996508,2124118.0,42902565.0,102215617.0,145573017.0,95873594.0,88637244.0,8.0,발달상권,608067,277642,330425.0,106052.0,77985.0,107763.0,122150.0,85531.0,108584.0,101455.0,122712,102206,103994,115937.0,61764.0,89015.0,94944.0,95295.0,95058.0,92214.0,74696.0,66845.0,8984.0,75.0,4.0,5.0,,,,,,,,41561,1676398,512624,623188,1276379,331087
165,발달상권,2120208,청담사거리(청담동명품거리),87716,69906,17810,11599,13490,15660,13710,15447,10482,7328,,22355,27037,16039,18023,4262.0,29278,46622,1115.0,13625.0,22572.0,16400.0,12754.0,9428.0,947848224,743244277,204603947,117711345,140778821,161561809,143629908,179562394,119361648,85242299,,240614689,281546490,178149659,199863938,47673448.0,312433630,438988149,5592588.0,118548685.0,217960510.0,163393686.0,139978723.0,105947584.0,16.0,발달상권,1548172,696656,851516.0,164716.0,275070.0,347502.0,307401.0,209492.0,243992.0,298379.0,318243,249897,249938,273296.0,158421.0,212915.0,234034.0,236533.0,236331.0,235090.0,209620.0,183652.0,10577.0,93.0,5.0,7.0,1.0,,,,,,,40180,429431,191482,232626,423893,168053
166,발달상권,2120207,선정릉역,11144,8352,2792,1180,1445,1830,1970,1927,1396,1396,,1305,2857,2693,2833,60.0,3078,5872,59.0,1592.0,2277.0,2244.0,1906.0,874.0,170448479,127387353,43061126,17640902,21816804,28568344,30717193,28644110,21530563,21530563,,23247247,46110845,41144704,37407524,1007596.0,44976519,86334072,411239.0,19356636.0,30546408.0,32514221.0,36893900.0,11588187.0,12.0,발달상권,1711206,860620,850585.0,199258.0,306033.0,418332.0,347007.0,210446.0,230132.0,341973.0,365353,266967,268416,292717.0,175779.0,254223.0,268251.0,270460.0,268350.0,256545.0,201360.0,192017.0,12151.0,72.0,4.0,4.0,1.0,,,,,,,32466,1247654,435764,485566,1066665,274611
167,발달상권,2120206,개나리아파트,27658,20777,6881,3613,4240,4480,4117,4327,3248,3633,92.0,8225,6397,5400,6122,1422.0,10457,15503,331.0,3777.0,5955.0,7454.0,5274.0,3172.0,281811918,208766159,73045759,34880827,40859983,44617323,40256896,48151130,36237063,36808696,797344.0,80787032,66943754,54699439,62994380,15589969.0,97945192,149974193,2146183.0,28533745.0,52065005.0,76319436.0,52366477.0,36488537.0,8.0,발달상권,1099149,537948,561201.0,156229.0,176449.0,229906.0,241807.0,143388.0,151372.0,192557.0,243419,187671,184942,184865.0,105694.0,165299.0,173077.0,174610.0,172098.0,165331.0,126610.0,122125.0,5280.0,45.0,2.0,4.0,,,,,,,,25455,490393,225520,273341,419330,150947
