,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
0,1001496,111768,80144,31624,13712,13970,16274,17917,18271,17174,14450,,251.0,47676.0,20283.0,41903.0,1655.0,38409,54115,1798.0,26358.0,31178.0,16625.0,10488.0,6079.0,4282966621,2969231144.0,1313735477.0,491659443.0,515256915.0,619563569.0,654188944.0,688562273.0,714256225.0,599479252.0,,5501886.0,1676316444.0,772409372.0,1709570926.0,119167993.0,1522779964.0,1699333222.0,45969012.0,847981540.0,1057712488.0,627441199.0,401397727.0,241611220.0,21.0,112658,55901,56757,8418,23312,31050,25243,14171,10465,6927,21425,26597,27297,24047,6364,15275,17149,17951,18478,18144,13757,11903,15904,34.0,1.0,8.0,,1.0,,,,,,97471,1876586,904782,1110564,1884407,540901
1,1001495,29189,18579,10598,3660,3259,3551,3606,4503,5559,5039,1469.0,12.0,6344.0,3253.0,12076.0,6035.0,13429,13338,236.0,11375.0,8194.0,2433.0,2802.0,1727.0,1895932166,1241882709.0,653606718.0,230377562.0,213032481.0,231029069.0,242728034.0,324715563.0,381799174.0,271807544.0,90807079.0,442739.0,275248135.0,182677890.0,828999092.0,517757231.0,882690450.0,709754688.0,8739462.0,585160497.0,473462741.0,178407095.0,206783453.0,139891889.0,46.0,3632727,1757144,1875581,420460,782581,868287,604063,446690,510646,609917,661280,560811,591956,790967,417796,498146,511833,518698,520540,535444,549320,498745,24375,149.0,3.0,13.0,,,,,,,,14849,231566,119472,146958,226226,79155
2,1001494,62817,53002,9815,7982,10457,11490,11508,11565,7384,2431,3261.0,101.0,25502.0,2562.0,17460.0,13931.0,28557,21453,293.0,14041.0,16895.0,9692.0,6237.0,2846.0,3847947123,3180405390.0,667541733.0,443127090.0,606958825.0,706911467.0,738342698.0,685065310.0,504607661.0,162934072.0,228374295.0,2879492.0,767080270.0,121265330.0,1443852712.0,1284495024.0,1687048057.0,898194947.0,7840997.0,664015351.0,828097107.0,536736134.0,363842417.0,184711004.0,41.0,3957665,2127522,1830142,153739,683891,754661,740487,714745,910141,454100,764869,816677,826502,772949,322568,584215,632025,633852,637559,635029,473775,361210,32935,243.0,5.0,18.0,,,6.0,,,,,188742,4473529,3784701,4247394,5453726,1487090
3,1001493,47758,34906,12852,6873,6415,7579,6925,7114,8764,4088,13.0,429.0,21260.0,11076.0,14755.0,225.0,19369,25753,785.0,14266.0,14173.0,7549.0,6177.0,2175.0,1061546264,760134970.0,301411294.0,145640521.0,139637668.0,158154517.0,151902859.0,164799405.0,235222300.0,66188994.0,1216335.0,5920258.0,420141569.0,230958548.0,382743288.0,20566266.0,474419452.0,493890387.0,11774935.0,285851382.0,290863705.0,169886457.0,158791220.0,51142142.0,11.0,3249964,1534697,1715268,159801,553169,792382,652721,508656,583237,713818,656245,486928,464319,527135,401520,503703,522616,525575,525777,483198,339784,349309,6054,149.0,3.0,12.0,,,3.0,17.0,,,,312860,2956891,2130916,2384259,3010817,1066861
4,1001492,200916,171190,29726,28796,35391,35212,35596,36195,16516,13210,12.0,7229.0,115959.0,21132.0,44936.0,11648.0,74478,92632,2786.0,46096.0,54146.0,36493.0,19428.0,8169.0,8643049948,7659304449.0,983745499.0,1292695996.0,1460935707.0,1640743143.0,1609574083.0,1655355520.0,588413735.0,395331764.0,1723511.0,25756564.0,3598568751.0,575116004.0,2682245503.0,1759639615.0,2907013762.0,2458913054.0,80044884.0,1325303818.0,1522622928.0,1200965927.0,796164818.0,440824435.0,80.0,4667755,2345370,2322385,228777,839000,1165914,1041428,724056,668582,282967,971749,1115202,1119293,925074,253470,679317,768449,774811,784367,764916,503227,392668,104830,426.0,14.0,57.0,1.0,1.0,2.0,,,,,259838,6251116,3028660,3707418,6838800,1808023
5,1001491,11964,7716,4243,1092,1167,1520,1753,2184,2773,1470,1036.0,5.0,3052.0,625.0,3992.0,3254.0,4786,5324,170.0,3749.0,3362.0,1294.0,1105.0,431.0,856189899,562280197.0,293497709.0,80094642.0,93791976.0,100943079.0,121218260.0,166232240.0,202850142.0,90647567.0,85548693.0,411993.0,114321097.0,26887929.0,295428159.0,333592028.0,335766158.0,325482034.0,5889994.0,208498218.0,237288249.0,101480785.0,67079138.0,41011808.0,23.0,1932414,970165,962249,125978,477674,475694,322464,237115,293490,386686,344206,267076,289866,391413,253167,254239,250796,255809,261940,286186,333111,290333,5839,63.0,5.0,6.0,,,3.0,,,,,97967,696565,473446,637331,1077806,498871
6,2130324,1554,919,629,45,167,206,174,327,404,225,6.0,6.0,91.0,206.0,937.0,302.0,944,508,6.0,19.0,187.0,347.0,624.0,276.0,63693885,36999878.0,26533389.0,931582.0,6713817.0,8018032.0,7876689.0,13459758.0,16395205.0,10138184.0,481853.0,481853.0,2248005.0,7908812.0,40263627.0,12149117.0,41085348.0,18143367.0,160618.0,854486.0,8442063.0,16415122.0,21432174.0,12084871.0,3.0,459772,208444,251329,72778,50427,65855,71189,70730,128794,131738,90775,51528,51448,73557,60725,66246,65632,64805,64810,64266,66298,67717,154,5.0,,,,,,,,,,45326,599357,325013,383230,559853,192553
7,2130318,29222,19628,9594,3405,3725,3671,4135,4692,5129,4465,1373.0,,9289.0,3850.0,10369.0,4341.0,15614,12164,282.0,9492.0,7667.0,4514.0,3937.0,1886.0,1091435368,690264519.0,401170849.0,106949878.0,119858230.0,130603395.0,147527327.0,185325689.0,225279636.0,175891213.0,96309522.0,,195216636.0,94495497.0,423101444.0,282312269.0,615918374.0,408050040.0,5604509.0,356691412.0,305344123.0,162997979.0,139265165.0,54065226.0,9.0,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37.0,1.0,1.0,,,,,,,,76070,450162,273222,335191,489368,211449
8,2130313,2959,2642,317,503,579,536,482,542,300,17,64.0,,1595.0,247.0,722.0,331.0,1475,1166,16.0,618.0,624.0,557.0,371.0,456.0,95565691,75712259.0,19853432.0,12356399.0,18345992.0,14187547.0,13139869.0,17682452.0,17598318.0,2255114.0,4663850.0,,36616689.0,6834820.0,27012769.0,20437563.0,41304329.0,28686598.0,413578.0,11618001.0,17880523.0,17067340.0,10539628.0,12471861.0,6.0,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33.0,,1.0,,,,,,,,42814,574960,307184,354183,625664,239566
9,2130310,3909,2821,1088,576,518,602,618,507,673,415,6.0,,1561.0,649.0,1485.0,208.0,1893,1544,144.0,579.0,544.0,735.0,867.0,570.0,138092962,104235485.0,33857477.0,19573152.0,19458078.0,19629203.0,25692074.0,19882978.0,26607288.0,7250189.0,176054.0,,35258532.0,21334860.0,63117107.0,18206409.0,63130315.0,36854402.0,1743218.0,14290131.0,19346429.0,23808096.0,23253549.0,17543291.0,4.0,211859,95107,116752,48064,22368,22914,36559,32639,49312,25412,42559,37800,41098,46461,18531,29824,30279,30862,30706,31362,30257,28566,298,30.0,,3.0,,,,,,,,17411,415944,203793,280706,363368,143706
10,2130306,7369,6955,414,979,1221,1620,1501,1634,396,18,12.0,,4372.0,297.0,1681.0,1007.0,2573,2998,88.0,1595.0,2148.0,1060.0,544.0,137.0,443713884,407996101.0,35717783.0,51283210.0,73942562.0,96211080.0,82038442.0,104520807.0,35104513.0,613270.0,128146.0,,129848659.0,20155629.0,152151350.0,141430100.0,153738254.0,98980171.0,1222614.0,49889093.0,96361976.0,66294135.0,32346973.0,6603633.0,12.0,149667,75406,74261,5544,31329,45931,32210,18529,16124,35176,32961,22792,21356,21770,15612,22305,23599,23415,23558,22104,17810,16877,235,4.0,,,,,,,,,,43256,274794,128597,142209,227917,91780
