,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
10,2130312,15457,10400,5057,2016,1272,2403,2212,2497,2585,2472,849.0,1460.0,5091,2282,5030,745.0,8153,4414,163.0,1425.0,2290.0,3367.0,3493.0,1832.0,377469289,234651454,142817835,45667505,23855727,55189895,49483454,60454873,73222459,69595376,24325563.0,30475567.0,115520232,51352446,138722587,17072894.0,191407488,105761027,1994625.0,24378995.0,54611804.0,84874016.0,85645677.0,45663398.0,3.0,327946,154588,173358,54324,40469,66223,58018,46285,62627,66788,62148,44785,46515,66007,41702,47323,46764,46595,46320,46855,47227,46862,619.0,9.0,,,,,,,,,,88812,1106620,525381,648744,1005232,389965
11,2130311,7461,5218,2243,1108,912,1025,1094,1079,1108,1135,21.0,23.0,2703,1279,2946,489.0,4439,2586,78.0,1121.0,1426.0,1364.0,1827.0,1210.0,176726535,125748142,50978393,27223798,19250013,25889400,27316865,26068066,31395461,19582932,1615143.0,189907.0,43968976,17595128,82836469,30520912.0,93159512,65718979,768005.0,31454665.0,42945316.0,31128631.0,28642508.0,23939369.0,5.0,837553,401481,436073,146388,125124,144480,147874,115496,158191,195851,152733,98986,109791,168759,111430,117275,117353,118593,117097,119719,128694,118821,377.0,17.0,,2.0,,,,,,,,100941,1504534,833482,1016695,1642163,701290
12,2130310,4800,3137,1663,46,830,718,779,764,717,946,,30.0,2303,783,1664,20.0,3283,1260,203.0,779.0,698.0,971.0,1063.0,829.0,71643107,45521314,26121793,384404,12027809,10716031,11162900,11230170,10695039,15426754,,308535.0,37384082,10955524,22696547,298419.0,46557942,17689680,2741410.0,8577780.0,10760794.0,15780810.0,16645214.0,9741616.0,2.0,209176,94266,114910,50557,20526,22009,35826,32467,47792,23792,41123,37885,40863,46809,18706,29521,30416,30581,30070,30707,29533,28348,298.0,30.0,,3.0,,,,,,,,14393,405469,202457,268708,347349,141397
13,2130306,5294,4760,534,781,1049,932,1061,937,267,267,,7.0,3761,346,821,92.0,3171,801,20.0,593.0,1081.0,1335.0,560.0,385.0,120087152,106262054,13825098,19630599,21151157,22072548,26289178,17118572,6912549,6912549,,55352.0,68130713,7427002,22990807,14570729.0,59990627,11627279,338627.0,9732270.0,16937863.0,23013613.0,12779835.0,8815699.0,3.0,146713,72759,73953,4657,32452,44263,31219,17995,16129,37237,33213,20962,19602,20307,15393,22021,22664,22461,22456,21772,17841,17500,235.0,4.0,,,,,,,,,,44448,266232,125084,136416,213121,89515
14,2130303,2865,2033,832,244,391,426,404,568,566,266,487.0,,87,38,1136,1117.0,1643,969,8.0,799.0,1152.0,387.0,191.0,74.0,199451467,145199462,54252005,15570575,26967586,31582820,29084229,41994252,35248118,19003887,34587850.0,,2814381,2059006,74969593,85020637.0,121001399,56733427,230377.0,49094385.0,81568026.0,27504712.0,13366648.0,5970677.0,4.0,414182,209919,204263,21126,96272,107509,79051,51766,58458,73337,76208,59556,61065,90067,53949,59645,63048,62096,62497,65174,55512,46209,242.0,5.0,,,,,,,,,,164044,1659663,652777,793291,1644781,635309
15,2130302,3851,3226,625,499,723,577,635,792,400,225,,,2522,733,596,,2503,517,20.0,352.0,625.0,1017.0,684.0,323.0,45143914,38120875,7023039,6788449,8327944,6617394,8054257,8332831,4110213,2912826,,,28448925,8235087,8459902,,25003385,5424894,122182.0,3680131.0,5859863.0,10830239.0,6143326.0,3792538.0,2.0,58104,28171,29934,4145,14743,14325,11003,7184,6706,7902,10583,10078,10578,12840,6124,8323,8826,8676,8634,9160,8184,6302,58.0,,,,,,,,,,,93280,1796156,963810,1156999,2085421,730281
16,2130299,50444,33439,17005,5574,6487,6933,6818,7627,8682,8323,,244.0,19544,8473,20467,1716.0,19975,25892,1043.0,11206.0,12263.0,8655.0,7881.0,4817.0,2025170086,1333838357,691331729,212248140,245149645,289440326,282664336,304335910,356712089,334619640,,3629300.0,654292465,340687270,812588696,213972355.0,735386754,908999609,15188664.0,324226406.0,531213462.0,324771606.0,266296371.0,182689853.0,8.0,41413,17327,24087,6565,6274,6923,8014,6417,7221,4074,6783,8061,8946,10112,3438,5478,5699,5775,5773,6177,6607,5904,1850.0,11.0,,,,,,,,,,192023,4061330,3403898,4139076,5635407,1843648
17,2130295,1837,1191,646,195,280,218,240,258,348,298,,103.0,842,377,515,,1168,527,6.0,166.0,309.0,246.0,481.0,486.0,47465813,33001757,14464056,5619512,8074471,7061587,5410640,6835547,8235096,6228960,,1731062.0,22867573,6978609,15888569,,25482763,11319139,120173.0,3851254.0,6226493.0,5376305.0,11862777.0,9364899.0,2.0,272033,124707,147325,27939,57454,52699,37776,36874,59290,58092,48013,31153,36147,58808,39819,38374,37683,37973,37761,38063,40896,41280,122.0,18.0,1.0,,,,1.0,,,,,32860,561925,280570,320797,512215,258180
18,2130290,7909,5786,2123,1131,1014,1090,1227,1324,1578,545,,77.0,3033,1503,2896,400.0,4524,2896,76.0,752.0,1165.0,2214.0,2007.0,1207.0,203444443,144314549,59129894,25907881,26431279,26038213,28290412,37646764,40410984,18718910,,1837756.0,64172517,35752117,83621702,18060351.0,105664088,71996600,1405039.0,18801660.0,24056333.0,50298664.0,54663766.0,28435226.0,8.0,590709,279731,310979,54316,144028,105584,72657,76662,137461,137333,120394,69909,71669,111022,80381,84791,85956,85173,84829,85027,83186,81748,417.0,30.0,1.0,1.0,,,1.0,,,,,155173,1854573,807698,938183,1634765,668812
19,2130285,23158,15141,8017,3214,3405,1194,3684,3644,4125,3892,538.0,15.0,6951,3969,9885,1800.0,12834,10228,1050.0,7047.0,5791.0,4287.0,3062.0,1827.0,379962190,235149902,144812288,50967927,52898017,18167086,54905111,58211761,79070215,65742073,22635768.0,250271.0,92225616,51495894,150886710,62467931.0,219505829,156070645,12772523.0,125523299.0,106843713.0,64061645.0,44041802.0,22333495.0,6.0,950734,494388,456347,75463,331698,198142,114708,98806,131917,110911,144776,127547,156313,257779,153408,125370,126549,132838,132159,140090,153031,140698,615.0,31.0,1.0,,,,,,,,,442032,4940404,2121788,2481671,4774204,2188414
20,2130279,37,24,13,4,3,8,6,3,8,5,,,2,6,22,7.0,14,23,,3.0,13.0,11.0,8.0,2.0,1000000,566083,433917,52548,101115,140127,125000,147293,302150,131767,,,25478,177946,591958,204618.0,436704,563296,,48169.0,394108.0,290605.0,226513.0,40605.0,1.0,402764,190991,211772,30069,95742,78486,54946,54610,88911,124972,84140,39452,39535,60934,53730,57365,54830,55739,56422,55044,59811,63553,120.0,14.0,1.0,1.0,,,,,,,,171449,2087393,811667,954795,1756790,789513
21,2130278,872,549,323,108,104,119,108,110,134,189,,38.0,322,171,233,,416,331,,91.0,139.0,184.0,200.0,134.0,16917171,9560759,7356412,1917171,1690370,2146813,1917171,1889234,3227910,4128502,,631898.0,5537829,3138023,5692250,,7631003,7018170,,1574442.0,2311130.0,3475423.0,4261829.0,3026348.0,1.0,326624,145856,180768,55788,43350,45382,53133,48808,80165,98094,66607,35414,36008,50113,40387,46306,44703,45301,45345,44991,49389,50592,75.0,12.0,,,,,,,,,,76387,599666,316496,397936,604537,248896
22,2130277,1750,973,777,275,171,185,211,131,289,488,,,658,395,684,13.0,881,816,,144.0,144.0,789.0,342.0,276.0,32381290,15901355,16479935,4366625,3222360,2591039,4392930,1328401,7865187,8614748,,,12849979,7654616,11758323,118372.0,14533366,16098643,,2393752.0,3906288.0,13454994.0,5195101.0,5681874.0,1.0,238959,115992,122968,22626,49573,44431,35444,34030,52857,68352,50588,26326,25049,37919,30726,34230,33336,33608,33269,33306,34812,36398,98.0,2.0,,,,,,,,,,118288,890060,388748,441837,728376,315858
23,2130274,5141,3969,1172,596,720,829,833,991,921,251,36.0,,940,262,2364,1539.0,3151,1387,23.0,1260.0,1731.0,489.0,598.0,438.0,398065696,296669533,101396163,53955316,55945913,54300598,60828137,71639569,72372739,29023424,2826550.0,,24782985,17310449,195312011,157833701.0,244101887,89556797,542229.0,77230999.0,136946851.0,43955474.0,38924240.0,36058890.0,6.0,505238,251969,253268,34376,123502,100461,69115,70870,106913,94599,97637,59081,62649,118155,73116,70050,73352,73003,72420,76971,75515,63927,389.0,16.0,,2.0,,,,,,,,288101,3716495,1940946,2271693,4363908,1910256
24,2130273,23330,16409,6921,3193,2987,3268,3167,3794,3413,3508,61.0,37.0,5397,4965,11000,1870.0,10011,12805,3650.0,5033.0,2758.0,5751.0,3945.0,1680.0,534941920,359777291,175164629,60397426,67287775,71110414,68170702,92810974,91860794,83303835,4646069.0,430428.0,63695485,56525976,316956232,92687730.0,293814050,213819842,35251230.0,117061698.0,130410353.0,114614976.0,77814365.0,32481270.0,9.0,647795,292462,355333,101004,88345,93687,91059,100263,173436,107691,124313,87604,99226,147567,81393,91278,92607,92527,91562,94562,95696,89562,141.0,39.0,,1.0,,,,,,,,130723,2394880,1328811,1620279,2632213,949911
25,2130272,1555,959,596,8,186,170,323,272,281,315,,,741,313,451,50.0,934,433,16.0,119.0,136.0,365.0,305.0,425.0,35466067,18412948,17053119,203975,3841520,2600675,6828895,4937883,9361580,7691539,,,15765531,4283464,8753905,6663167.0,22284215,9506061,339957.0,1568054.0,8116485.0,6939382.0,6310462.0,8515935.0,1.0,40936,18855,22082,4591,7477,7808,6421,5190,9450,8779,8331,5306,5840,7908,4774,5823,5703,5731,5721,5689,6082,6189,45.0,4.0,,,,,1.0,,,,,54480,978476,451145,492615,807438,309388
26,2130265,3096,2156,940,146,484,483,508,535,589,351,39.0,48.0,1050,454,1077,428.0,2184,912,17.0,985.0,829.0,327.0,615.0,323.0,90999076,62114087,28884989,8574451,12562959,12129319,11621481,17225877,20935340,7949649,3630777.0,558088.0,13921186,7114013,38904267,26870745.0,63985918,27013158,158799.0,31147452.0,31116881.0,11012195.0,12085332.0,5478417.0,4.0,82241,47356,34885,4877,39105,16967,7635,5756,7901,15550,15141,11967,12470,16938,10177,11819,11906,12194,12120,12188,11621,10393,115.0,3.0,,,,,,,,,,227106,2796237,1345261,1485786,2744156,1259356
27,2130261,13910,9482,4428,1789,1595,2055,1955,2088,2248,2180,5.0,28.0,4724,2958,5780,415.0,8563,5342,158.0,2212.0,2637.0,2881.0,3144.0,2872.0,194317879,126484712,67833167,24498989,20401912,27287977,25307275,28988559,32898066,34935101,405330.0,634223.0,63619318,34537353,85999286,9122369.0,117949843,75449288,2323629.0,31333944.0,39638989.0,41423909.0,40411574.0,38267086.0,2.0,355724,160320,195404,37875,61237,59547,51750,54714,90599,64804,60638,44602,52220,81040,52419,50676,50253,50181,50001,50294,52783,51535,211.0,30.0,1.0,2.0,,,1.0,,,,,110897,1477028,670446,781340,1326317,523287
28,2130257,6567,4867,1700,994,880,994,1002,997,918,782,,53.0,3401,1177,1852,84.0,4053,1784,23.0,1336.0,1648.0,1047.0,904.0,880.0,126778267,91336140,35442127,21387947,15421336,17964359,15174549,21387949,19071901,16370226,,964070.0,61753592,20731317,37803721,5525567.0,76062071,32546877,167004.0,21349993.0,30413018.0,21554952.0,15702131.0,19421851.0,2.0,203778,109860,93918,8408,65635,55168,25968,22760,25839,50594,42911,25382,25556,34534,24801,28010,27971,28043,27948,29532,31778,30496,158.0,2.0,,,,,,,,,,286448,3390486,2128603,2515742,4265288,1390480
29,2130255,7342,5114,2228,973,1062,1021,994,1064,1114,1114,,43.0,3007,1139,2039,,4469,1431,,574.0,947.0,1470.0,1337.0,1574.0,166853039,115260957,51592082,21376546,21932126,23973504,23915800,24062981,25796041,25796041,,1198481.0,64006915,24602378,51249224,,98393017,32658836,,9533331.0,26126167.0,34836454.0,28692907.0,31862994.0,2.0,411877,222566,189312,15345,98656,94290,58665,60322,84600,79487,81460,61781,64646,77856,46645,57927,58599,58483,59161,60438,61844,55423,45.0,9.0,,,,,,,,,,171971,1575163,1039283,1245375,1933401,665164
30,2130244,34079,20012,14067,4062,3734,4466,4202,3548,6036,8031,1299.0,5425.0,8357,7065,9944,1989.0,20216,13733,41.0,2585.0,7944.0,8266.0,9740.0,5375.0,1214775277,697342645,517432632,142454072,118550127,146871643,156931809,132534994,225395916,292036716,60544522.0,95308398.0,242565856,216395755,477055706,122905040.0,744099267,458255244,1934107.0,104580017.0,291909956.0,292914408.0,339717728.0,171298296.0,22.0,571503,293837,277667,30012,55782,93340,102770,137470,152133,188078,112288,55520,56259,88138,71221,80362,77597,77685,77375,78211,84860,95418,95.0,2.0,,,,,,,,,,54830,287830,185709,199717,278407,104964
31,2130242,39729,22774,16955,4479,4872,4888,4009,4526,7811,9144,441.0,799.0,11058,8988,13873,4570.0,21632,18082,73.0,4023.0,11116.0,8619.0,9950.0,5933.0,2006752452,990765568,1015986884,180297624,209259610,221580321,183883775,195744238,418278174,597708710,31336523.0,19428306.0,452925759,484051417,736982327,282028120.0,1130871108,873414665,3097146.0,175877327.0,508619746.0,478690544.0,511350642.0,326650369.0,15.0,388773,196361,192412,23444,35835,63345,69382,91641,105127,109127,73446,41848,44003,68832,51518,54417,52522,52535,52487,52606,58339,65867,68.0,3.0,,,,,,,,,,57962,289880,192024,207611,288415,106345
32,2130241,20947,17369,3578,3269,3433,3665,3378,3624,1868,1710,,48.0,11986,2475,5822,616.0,10690,6954,416.0,3790.0,4990.0,4260.0,2830.0,1355.0,596864539,473595083,123269456,95246180,97682004,92362737,91369326,96934836,62045564,61223892,,674856.0,264401463,54855771,228103865,48828584.0,261995612,159645491,4577924.0,66078548.0,128759284.0,100994027.0,80184761.0,41046553.0,12.0,319000,161663,157336,32739,57015,77233,59888,43629,48495,63276,67589,47866,45764,56735,37771,47497,48766,48217,47901,47932,39712,38977,500.0,14.0,2.0,1.0,,,,,,,,63281,970234,371848,443387,912965,302973
33,2130240,5543,5059,484,970,1148,978,971,992,242,242,,14.0,3925,813,539,10.0,3253,631,,279.0,1020.0,796.0,1074.0,714.0,94954910,86712522,8242388,15196592,18865366,19112390,16321926,17216248,4121194,4121194,,292770.0,70358573,9606057,9318320,1257996.0,43151093,12248306,,3846723.0,17188800.0,11472924.0,13357630.0,9533322.0,3.0,26668,13533,13135,2062,4210,5405,5179,4590,5223,3745,5706,4850,4874,4950,2543,4113,4204,4103,4108,4132,3160,2849,1183.0,4.0,,1.0,,,,,,,,141013,3301921,1253556,1452716,3033726,910620
34,2130236,5961,3591,2370,670,639,702,875,705,1177,1193,,642.0,1756,1010,2222,331.0,3326,2341,,354.0,1175.0,1394.0,1701.0,1041.0,203465056,115706728,87758328,18766326,17421688,22046400,25622480,31849834,41241424,46516904,,12205504.0,45619211,39910424,90750391,14979526.0,123382324,72315641,,9263141.0,43168166.0,42754593.0,64696701.0,35815362.0,13.0,489446,230779,258668,51038,66823,71171,73983,88210,138223,136437,94477,53215,53182,84105,68029,69072,68042,68041,67798,68688,73314,74490,139.0,29.0,,1.0,,,,,,,,102045,709554,403838,487199,749190,272942
35,2130235,1376,966,410,137,175,229,234,191,278,132,678.0,,16,21,257,404.0,1129,220,,55.0,230.0,312.0,569.0,182.0,30235915,20528537,9707378,2402276,4422371,4575243,5618048,3510599,5852817,3854561,18410166.0,,169251,218389,4302258,7135851.0,23831538,5661855,,1245890.0,4587830.0,8320881.0,10508020.0,4830774.0,4.0,164208,80420,83787,20221,25465,26010,26523,29704,36286,23742,27246,23663,27664,40228,21664,22785,23643,23489,23598,23944,25380,21370,298.0,36.0,1.0,3.0,,,,,,,,89849,742450,413896,504899,767103,284038
36,2130233,4067,2615,1452,573,368,536,636,502,791,661,,334.0,994,892,1839,8.0,2921,1146,,39.0,393.0,964.0,2143.0,528.0,107529019,74925509,32603510,15608689,12106322,16437967,17392325,13380206,16794735,15808775,,4754588.0,21625511,24018144,56624818,505958.0,88858561,18670458,,451199.0,10761788.0,16815289.0,67238216.0,12262527.0,8.0,315226,148689,166536,23358,42012,52497,49237,63251,84872,84393,61601,34315,34953,52932,47033,45386,44774,45933,45492,44869,43430,45343,76.0,2.0,,,,,,,,,,97347,694632,301770,350812,591710,218297
37,2130232,3930,2245,1685,500,130,370,575,670,746,939,658.0,,14,96,1424,1738.0,2510,1351,14.0,1130.0,1439.0,635.0,502.0,141.0,172662650,98989018,73673632,20001198,6265435,14565152,26230349,31926884,35017842,38655790,29068005.0,,369683,3711202,64625308,74888452.0,113454356,55351957,1007942.0,47104341.0,65730162.0,27711363.0,21305790.0,5946715.0,5.0,138980,69679,69301,8196,25232,28476,23025,25685,28365,26600,25868,19500,20522,28975,17514,19535,19403,19695,19573,19893,21155,19725,33.0,1.0,,,,,,,,,,110907,754064,417736,505098,863030,318634
38,2130231,2413,1688,725,329,107,407,487,358,338,387,,36.0,1347,343,687,,1539,466,64.0,236.0,430.0,601.0,472.0,201.0,51925394,32824753,19100641,6310801,1732517,7169899,10323511,7288025,8651846,10448795,,458186.0,29334662,7008819,15123727,,28092548,12013072,644325.0,5809658.0,10541864.0,8805767.0,9851006.0,4452998.0,3.0,145709,76801,68909,13727,24702,31592,23390,24717,27582,28562,30532,21100,21188,26465,17862,21671,21940,21711,21798,21565,18982,18044,611.0,4.0,,,,,,,,,,91697,673721,331235,401006,705142,252294
39,2130230,664,347,317,70,79,91,77,30,130,187,,,141,131,294,98.0,461,178,,11.0,148.0,145.0,124.0,211.0,30544641,14504067,16040574,1893478,1728916,5310359,2965314,2606000,7889745,8150829,,,5885768,5178778,16037915,3442180.0,20083207,9109367,,2489693.0,5668300.0,6499797.0,8073262.0,6461522.0,7.0,67245,39626,27620,991,10920,13597,12846,15713,13177,17734,12726,7620,7999,11913,9253,9705,9578,9472,9464,9490,9375,10161,,5.0,,,,,,,,,,145181,738912,395307,479071,772410,235895
40,2130229,3811,2393,1418,439,476,526,424,528,707,711,19.0,362.0,1038,827,1254,311.0,2136,1646,,240.0,852.0,957.0,1079.0,655.0,119129291,71600424,47528867,12198722,11092652,20006593,11553023,16749434,28295064,19233803,2026076.0,5639145.0,26775614,17076476,44669342,22942638.0,78458792,39701842,,6536540.0,25280427.0,24149882.0,39365776.0,22828010.0,12.0,677718,331036,346682,54410,61087,95502,110992,136931,218798,153228,126955,86953,93118,129040,88425,97918,96411,96208,95956,94770,95765,100692,249.0,29.0,3.0,,,,,,,,,165643,1583251,658604,764499,1314743,363457
