,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
10,전통시장,2130318,로데오거리상점가,6195,4169,2026,817,779,781,706,1086,1093,933,924.0,,16.0,296,2281,2678,4275,1823,10.0,1337.0,1410.0,1250.0,1177.0,913.0,254264262,169703067,84561195,33830383,32495579,32014280,27956144,43406681,48790793,35770402,38292148.0,,412802.0,10410845,89381109,115767358,174347871,75670192,349250.0,53819301.0,63792129.0,52236774.0,47083126.0,32737483.0,7.0,전통시장,384799,181045,203753.0,31220.0,85574.0,75364.0,57924.0,57752.0,76964.0,59499.0,62507,57358,65910,90546.0,48977.0,50582.0,51084.0,51661.0,51945.0,56315.0,62462.0,60750.0,266.0,37.0,1.0,1.0,,,,,,,,73690,433367,264019,311264,469826,202724
11,전통시장,2130317,마천중앙시장,2442,1592,850,286,327,239,247,493,420,430,,56.0,365.0,565,1336,120,1418,1024,16.0,129.0,274.0,701.0,750.0,572.0,31808147,19968284,11839863,3750417,3973135,3071921,3143509,6029302,6005439,5834424,,731789.0,5066840.0,7604238,16945679,1459601,17896646,13911501,256930.0,1476636.0,3318807.0,9125571.0,10040049.0,7590154.0,2.0,전통시장,447769,215692,232078.0,59757.0,44605.0,59827.0,60894.0,77844.0,144840.0,120008.0,87266,51094,52431,77785.0,59184.0,63322.0,62202.0,62054.0,61669.0,62856.0,66452.0,69214.0,107.0,9.0,,,,,,,,,,61179,675901,286010,341282,541253,200756
12,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),3266,2268,998,436,517,328,388,599,493,505,235.0,,84.0,164,1837,946,2023,1177,89.0,448.0,992.0,622.0,622.0,427.0,76246116,51921261,24324855,9764658,9728660,7688236,10130912,14608795,12279315,12045540,6980536.0,,1168431.0,4888147,41182523,22026479,46809710,25743721,1730000.0,9256239.0,21397129.0,14455276.0,14774787.0,10939998.0,5.0,전통시장,613069,295242,317827.0,87205.0,96597.0,119792.0,100007.0,89757.0,119712.0,137349.0,126797,85624,86314,106592.0,70393.0,91063.0,91953.0,92025.0,91605.0,90039.0,78894.0,77491.0,1372.0,15.0,2.0,,,,,,,,,68270,1606707,465411,580172,1425471,360978
13,전통시장,2130313,방이시장,12556,9246,3310,1436,1805,1828,1932,2245,2123,1187,1624.0,116.0,410.0,818,5726,3862,7700,4753,98.0,2249.0,3324.0,2756.0,2504.0,1523.0,239694269,170736732,68957537,26160769,34874019,33466533,35064741,41170670,38971469,29986068,53083097.0,5503545.0,4099506.0,8406546,88411842,80189733,156374478,79955334,2874129.0,41338625.0,54321822.0,53938448.0,54886519.0,28970270.0,5.0,전통시장,995031,453743,541288.0,137571.0,145880.0,203055.0,163238.0,137462.0,207825.0,300563.0,209545,106445,102750,147401.0,128329.0,142660.0,142495.0,141493.0,141830.0,138259.0,142228.0,146065.0,3469.0,33.0,,1.0,,,,,,,,40771,570561,298493,336215,602727,232218
14,전통시장,2130312,석촌시장,6094,3951,2143,805,794,703,576,1073,986,1157,1023.0,,,194,2290,2587,3420,2269,14.0,708.0,1260.0,1680.0,1495.0,533.0,238990010,159671225,79318785,35709944,30420295,28811165,25307669,39422152,37552337,41766448,45689871.0,,,5545057,82430200,105324882,140477322,81670190,594670.0,26788256.0,51994949.0,67464975.0,57358828.0,17945830.0,6.0,전통시장,311851,148875,162976.0,52245.0,37858.0,62389.0,55320.0,44134.0,59907.0,61831.0,58591,42987,45237,63426.0,39779.0,44681.0,44422.0,44971.0,44761.0,44667.0,44488.0,43864.0,619.0,9.0,,,,,,,,,,82080,981004,470945,567370,895563,330184
15,전통시장,2130311,새마을시장,38493,24173,14320,1605,5154,4468,5597,7349,7646,6674,270.0,419.0,4263.0,7973,21355,4213,21775,15875,217.0,5090.0,8993.0,7510.0,8768.0,7074.0,608705055,386608892,222096163,32400567,84466991,70192234,86309691,113239409,123966059,98130104,9447591.0,8007360.0,59465643.0,121516763,305987426,104280272,350845623,225177412,2189292.0,59015372.0,116371703.0,136811051.0,147036838.0,114598779.0,9.0,전통시장,842789,399472,443317.0,144467.0,128668.0,147168.0,145400.0,117548.0,159538.0,199097.0,156427,101088,110730,165038.0,110410.0,118049.0,119364.0,120137.0,119422.0,121086.0,126108.0,118624.0,377.0,17.0,,2.0,,,,,,,,93629,1382331,778156,949073,1554633,640413
16,전통시장,2130310,강남개포시장,13965,9037,4928,1223,1696,1736,1825,2557,2509,2419,200.0,16.0,1342.0,1885,7682,2840,8284,5120,528.0,1899.0,1901.0,3095.0,3892.0,2092.0,308912675,196436227,112476448,28549243,36282792,37328781,39219046,55056365,58744587,53731861,7384954.0,567934.0,20669709.0,30416861,163975965,85897252,182438959,101677079,7111581.0,38285640.0,44036121.0,69132241.0,82343437.0,43207016.0,5.0,전통시장,212630,96734,115898.0,49679.0,22873.0,21855.0,36572.0,32848.0,48804.0,23485.0,40565,38513,41860,48650.0,19558.0,29703.0,30462.0,31326.0,31038.0,31496.0,29890.0,28715.0,298.0,30.0,,3.0,,,,,,,,17564,405548,201058,266278,358025,142854
17,전통시장,2130303,영동전통시장,2832,2169,663,355,505,407,318,584,443,220,,,9.0,186,1902,735,1834,892,,323.0,768.0,711.0,620.0,304.0,37330204,28969977,8360227,4862586,7039378,5169491,3769862,8128660,5613347,2746880,,,632881.0,2308598,25440249,8948476,23762552,10961412,,3498934.0,10311200.0,9100256.0,7134550.0,4679021.0,3.0,전통시장,414561,209284,205277.0,23514.0,98349.0,104666.0,79710.0,50753.0,57570.0,72709.0,76770,60197,62002,89756.0,53125.0,59024.0,62913.0,64203.0,64888.0,64457.0,53710.0,45368.0,242.0,5.0,,,,,,,,,,126413,1572231,579758,704601,1502829,565506
18,전통시장,2130301,양재시장,611,479,132,66,113,85,121,94,66,66,,,,9,263,273,235,132,19.0,66.0,103.0,103.0,47.0,28.0,31155465,25950509,5204956,5238804,5981564,5309319,6226957,3193865,2602478,2602478,,,,421210,13357446,14774331,11619013,4391682,684467.0,2019553.0,4463138.0,5749334.0,2073145.0,1021059.0,2.0,전통시장,66548,33207,33343.0,7627.0,10297.0,15666.0,12490.0,8258.0,12212.0,10592.0,13697,11390,11286,12793.0,6791.0,10073.0,10684.0,10878.0,10741.0,10264.0,7248.0,6660.0,35.0,3.0,,,,,,,,,,55472,1190307,502711,601379,1050524,339460
19,전통시장,2130295,인헌시장(원당종합시장),13412,9475,3937,1539,1942,1800,2088,2106,1867,2070,21.0,,1601.0,2341,7354,2095,7771,5636,39.0,2671.0,3109.0,2209.0,2304.0,3074.0,140475109,97047690,43427419,15840559,20484718,17431223,19574410,23716780,21700978,21726441,487486.0,,16812367.0,27857678,75474996,19842582,81044541,59185750,343004.0,24322859.0,29547713.0,24781907.0,27448499.0,33786310.0,7.0,전통시장,272831,125971,146859.0,27727.0,57554.0,52575.0,38131.0,38432.0,58413.0,59232.0,49001,31822,35927,57598.0,39250.0,38441.0,38099.0,38015.0,38140.0,38209.0,40823.0,41103.0,122.0,18.0,1.0,,,,1.0,,,,,30278,510205,247678,286783,466468,230656
20,전통시장,2130294,관악중부시장,6414,4489,1925,414,861,1009,980,1225,1060,865,,293.0,1341.0,1403,3033,344,3111,3303,64.0,645.0,1008.0,1624.0,1721.0,1352.0,60045347,40496636,19548711,3488499,8219172,9347060,8641035,10800870,10176277,9372434,,3105548.0,12709208.0,11662746,28708481,3859364,30080187,29965160,383124.0,5336138.0,10238863.0,15855090.0,16411835.0,11820297.0,3.0,전통시장,282176,130326,151850.0,43363.0,50183.0,43018.0,39605.0,36531.0,69477.0,57969.0,57488,40074,41014,52526.0,33103.0,40280.0,40498.0,40740.0,40476.0,40386.0,40110.0,39685.0,102.0,12.0,,2.0,,,,,,,,128139,1015037,537643,629510,1000370,440647
21,전통시장,2130293,봉천중앙시장,6608,4623,1985,619,926,958,806,1314,1052,933,348.0,,25.0,501,3197,2537,4128,2420,17.0,1367.0,1706.0,1036.0,1402.0,1020.0,122341668,83735359,38606309,10526294,19004161,16722474,13800388,23682042,20759956,17846353,9695048.0,,262946.0,8749293,54064948,49569433,79691064,37722499,271427.0,17551322.0,26371158.0,17160916.0,32048638.0,24010103.0,2.0,전통시장,58341,27792,30548.0,5734.0,13758.0,10415.0,8266.0,7729.0,12439.0,8258.0,11738,9418,9901,13010.0,6018.0,8246.0,8254.0,8278.0,8289.0,8408.0,8650.0,8214.0,154.0,2.0,,,,,,,,,,143545,1317437,721859,819703,1269687,585413
22,전통시장,2130290,영림시장,7990,6006,1984,1134,1079,1088,1171,1534,1245,739,423.0,,12.0,403,4822,2330,4585,3368,34.0,2045.0,2242.0,1405.0,1252.0,975.0,208780466,153819761,54960705,27397585,28214386,29745581,30815961,37646248,34701766,20258939,14822877.0,,243150.0,6224343,116803018,70687078,126289633,79457537,445630.0,46933844.0,55016156.0,37599051.0,37145002.0,28607487.0,5.0,전통시장,555518,262026,293492.0,48577.0,137009.0,100823.0,67917.0,72207.0,128986.0,130132.0,112733,65968,67827,103826.0,75033.0,79617.0,80555.0,80634.0,80328.0,79710.0,78045.0,76630.0,417.0,30.0,1.0,1.0,,,1.0,,,,,145335,1824671,807423,918415,1610222,639573
23,전통시장,2130289,봉일시장,1537,1026,511,140,207,236,155,288,232,279,5.0,,,208,861,463,982,555,5.0,270.0,316.0,321.0,300.0,325.0,30182975,21174147,9008828,2874257,4213863,5044944,3767833,5273250,3934149,5074679,400672.0,,,3626210,16359529,9796564,19829828,10353147,112085.0,4454171.0,6866808.0,6458567.0,5559221.0,6732123.0,2.0,전통시장,61494,29119,32375.0,6669.0,11889.0,10588.0,8573.0,9284.0,14490.0,13732.0,11631,7312,7838,12240.0,8742.0,8818.0,8687.0,8542.0,8500.0,8660.0,9029.0,9255.0,36.0,3.0,,,,,,,,,,145555,1805772,814413,942526,1617918,642060
24,전통시장,2130285,서원동상점가,17457,10910,6547,2143,1585,2045,2080,3057,3735,2812,4027.0,,14.0,399,5758,7259,10299,7158,440.0,8674.0,4764.0,2003.0,1170.0,406.0,622157687,384991690,237165997,72953268,57786794,74786470,74993417,104471741,135572133,101593864,151164228.0,,404819.0,11405774,192070559,267112307,386616574,235541113,13769757.0,310805474.0,177958322.0,70177194.0,39989305.0,9457635.0,8.0,전통시장,910804,475621,435184.0,72375.0,317239.0,185091.0,112150.0,96822.0,127129.0,110846.0,139016,124545,150413,242624.0,143361.0,121197.0,121595.0,126039.0,127152.0,135066.0,144364.0,135391.0,615.0,31.0,1.0,,,,,,,,,366837,4714668,1993005,2327789,4491087,1971134
25,전통시장,2130284,관악종합시장(신원시장),794,538,256,131,39,108,141,119,149,107,,28.0,175.0,187,381,23,380,386,6.0,114.0,80.0,193.0,152.0,221.0,7885978,5609802,2276176,1452697,359635,960039,1670743,1166688,1302614,973562,,311494.0,1747269.0,2024149,3559533,243533,3531284,3352249,62299.0,1027365.0,654139.0,1922771.0,1291287.0,1925671.0,1.0,전통시장,73886,38421,35465.0,4388.0,22532.0,15388.0,9386.0,8819.0,13373.0,18781.0,12694,7743,8593,13911.0,12163.0,9895.0,9697.0,10057.0,10012.0,10284.0,11787.0,12155.0,17.0,4.0,,,,,,,,,,363795,4773636,2003309,2337429,4499444,1974165
26,전통시장,2130283,신원시장,2418,1586,832,158,303,468,340,317,363,469,,8.0,204.0,574,1624,8,1471,947,31.0,645.0,750.0,364.0,341.0,287.0,21622144,14088585,7533559,1499911,3060272,3759223,2708908,3060271,3660993,3872566,,45337.0,1964620.0,5262913,14258599,90675,13096450,8525694,289895.0,5534822.0,6203323.0,3593035.0,3324212.0,2676857.0,3.0,전통시장,988116,508353,479764.0,63837.0,302003.0,197663.0,124703.0,124310.0,175602.0,187091.0,165475,118319,136678,222717.0,157835.0,133061.0,130620.0,134826.0,134580.0,139666.0,157385.0,157978.0,25.0,5.0,,,,,,,,,,360739,4733177,1993925,2339918,4526172,1995832
27,전통시장,2130281,우림시장,10264,7550,2714,1307,1060,1332,1975,1876,1481,1233,1900.0,,,74,3873,4417,6783,3481,49.0,1084.0,1916.0,2421.0,3078.0,1716.0,340624923,240020227,100604696,39230279,37540171,42339095,64631269,56279413,51899933,48704763,72539008.0,,,1233657,128485334,138366924,228251175,112373748,2598879.0,37922134.0,63203563.0,85597550.0,95994068.0,55308729.0,2.0,전통시장,61091,29876,31214.0,9526.0,8506.0,8828.0,9406.0,8980.0,15845.0,17363.0,11852,6289,6293,10443.0,8851.0,8665.0,8561.0,8471.0,8446.0,8473.0,9052.0,9422.0,1.0,4.0,,,,,1.0,,,,,61121,417454,194536,214128,303542,122868
28,전통시장,2130279,관악신사시장,3593,2545,1048,446,565,571,411,552,551,497,,,167.0,764,2370,292,2008,1585,13.0,673.0,759.0,837.0,672.0,639.0,33859948,23814429,10045519,3989111,4968951,5470498,3968518,5417351,5219392,4826127,,,1461456.0,6865523,23028565,2504404,17817787,16042161,106288.0,5270148.0,6058023.0,8661758.0,7916487.0,5847244.0,2.0,전통시장,400902,191170,209731.0,27466.0,94511.0,78308.0,54043.0,54970.0,91604.0,121424.0,83264,40123,40506,61820.0,53764.0,56625.0,55371.0,55303.0,55710.0,55565.0,59700.0,62629.0,120.0,14.0,1.0,1.0,,,,,,,,165334,2031964,768024,899198,1729741,745588
29,전통시장,2130278,미성동 도깨비시장 골목형상점가,2583,2058,525,302,469,393,417,477,440,85,11.0,,155.0,357,1676,384,1333,1176,42.0,543.0,554.0,542.0,591.0,237.0,44207170,33813851,10393319,3803531,6117382,7611056,5788873,10493009,8125008,2268311,221556.0,,2522095.0,4686482,31717036,5060001,19927261,19669434,419101.0,6583925.0,6732751.0,11680578.0,10442431.0,3737908.0,4.0,전통시장,311743,138646,173099.0,53994.0,41052.0,41940.0,49706.0,46195.0,78857.0,92178.0,63268,34311,34829,48194.0,38965.0,44553.0,42990.0,42769.0,42817.0,43292.0,47052.0,48272.0,75.0,12.0,,,,,,,,,,73952,603295,329589,397620,609223,243405
30,전통시장,2130277,조원동 펭귄시장(신림중앙시장),1607,1178,429,137,292,214,222,313,205,224,68.0,,53.0,97,914,475,892,666,,243.0,330.0,381.0,383.0,219.0,41131084,29152448,11978636,2811522,8333480,4823014,5210329,7974103,5419048,6559588,2210322.0,,1038602.0,2463327,22013729,13405104,22519163,16757314,,4385745.0,7767137.0,11411422.0,10269351.0,5442822.0,8.0,전통시장,234618,114085,120531.0,21824.0,47887.0,43329.0,35375.0,33340.0,52862.0,66285.0,49448,26021,24944,37462.0,30457.0,33539.0,32991.0,32992.0,32914.0,32766.0,34328.0,35088.0,98.0,2.0,,,,,,,,,,110080,890935,388740,440011,737648,304734
31,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),1231,897,334,150,194,142,159,252,178,156,239.0,,,10,401,581,911,179,,195.0,239.0,163.0,363.0,127.0,54514612,39146248,15368364,6618269,7990377,6592533,6887137,11057932,7725375,7642989,10354345.0,,,361006,16417217,27382044,39730377,7514462,,8591724.0,10000244.0,7659223.0,16232014.0,4761631.0,4.0,전통시장,516602,258039,258561.0,37700.0,125860.0,103053.0,71794.0,70522.0,107671.0,95811.0,100087,61766,65290,120321.0,73329.0,71123.0,74376.0,75999.0,76679.0,78327.0,74739.0,65359.0,389.0,16.0,,2.0,,,,,,,,272505,3526734,1787137,2087442,4072161,1775038
32,전통시장,2130273,남성사계시장(남성시장),23063,14497,8566,2101,2685,2299,3118,4294,4905,3661,,1595.0,5257.0,6675,8861,675,8987,13945,,729.0,2090.0,3595.0,6574.0,9943.0,383073430,248946528,134126902,37464159,46158272,38633691,55520127,71170279,79498237,54628665,,30224193.0,79898985.0,100871546,144328269,27750437,151322942,226065802,,17536562.0,36968241.0,51924225.0,113678374.0,157281342.0,7.0,전통시장,618621,280682,337939.0,95402.0,88009.0,89894.0,88774.0,94471.0,162072.0,104942.0,118143,84097,93820,139419.0,78198.0,86653.0,88511.0,89250.0,89453.0,90730.0,89683.0,84341.0,141.0,39.0,,1.0,,,,,,,,116298,2322926,1302332,1545668,2576456,910321
33,전통시장,2130271,남성역골목시장,8934,6014,2920,1151,1173,874,1351,1465,1500,1420,492.0,27.0,455.0,809,4656,2495,5333,3519,74.0,1386.0,1636.0,2180.0,2171.0,1404.0,198930939,138418907,60512032,22815981,25942320,22059033,32120043,35481530,31536883,28975149,11577512.0,719969.0,10223681.0,13618671,94343656,68447450,122453373,71898426,1489549.0,26204096.0,31143231.0,47650288.0,54963151.0,32901485.0,5.0,전통시장,231226,104455,126772.0,25755.0,38964.0,39567.0,38781.0,31205.0,56952.0,53133.0,43782,25653,27216,45349.0,36093.0,31866.0,32522.0,32344.0,32211.0,31880.0,34762.0,35642.0,467.0,28.0,,1.0,,,,,,,,40171,902990,410410,457217,762811,285337
34,전통시장,2130269,강남시장(동작구 강남시장),741,691,50,90,100,152,181,168,25,25,,,,25,676,15,306,410,5.0,245.0,138.0,142.0,166.0,20.0,9495364,8531700,963664,1132682,1217949,1866783,2264862,2049424,481832,481832,,,,282540,8572063,158929,4190969,4822563,25227.0,2695082.0,1846151.0,2219571.0,1909834.0,317667.0,1.0,전통시장,40066,18895,21171.0,6128.0,9552.0,4615.0,5389.0,5410.0,8971.0,8716.0,7180,5194,5780,8146.0,5049.0,5523.0,5628.0,5687.0,5579.0,5579.0,6006.0,6065.0,,,,,,,,,,,,38718,572758,300536,362166,603471,270174
