,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
10,전통시장,2130317,마천중앙시장,4124,2537,1587,391,472,609,521,544,708,879,,,359,723,2490,552.0,2490,1634,32.0,747.0,788.0,1200.0,929.0,428.0,59229491,35021092,24208399,4843144,6669793,8467165,7329371,7711619,11011137,13197262,,,5233523,10047388,36890847,7057733.0,35969320,23260171,575640.0,10303256.0,10755878.0,18199955.0,13085572.0,6309190.0,2.0,전통시장,507036,241268,265767.0,68133,52511.0,66940.0,68868.0,85670.0,164912.0,133286.0,100741.0,59209.0,60574.0,87497.0,65729.0,70799.0,70871.0,70728.0,69770.0,69764.0,76114.0,78991,107.0,9.0,,,,,,,,,,59304,665209,285237,341299,544849,206053
11,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),35527,26135,9392,5075,4822,4843,5749,5646,5140,4252,444.0,2060.0,12156,6773,11735,2359.0,20423,13388,880.0,7689.0,10017.0,7176.0,5773.0,2272.0,540231189,374204501,166026688,67833140,69720371,68753336,72245378,95652276,86841471,79185217,4961750.0,16778909.0,173108099,116309551,198539531,30533349.0,297438311,183964031,9040217.0,96561121.0,130015079.0,113764296.0,94567349.0,37454282.0,6.0,전통시장,608991,294570,314419.0,82675,97895.0,117969.0,98827.0,92223.0,119402.0,134413.0,126075.0,85791.0,86224.0,107233.0,69254.0,89427.0,89230.0,89990.0,90938.0,89987.0,81086.0,78332,1372.0,15.0,2.0,,,,,,,,,67349,1625715,473504,591653,1463452,371709
12,전통시장,2130314,풍납시장,9315,5723,3592,1213,972,1279,852,1407,1809,1783,,335.0,968,1712,4711,1589.0,5400,3683,16.0,971.0,1755.0,2760.0,1803.0,1778.0,136374034,81634008,54740026,19090868,10978941,21632440,10674891,19256868,28364752,26375274,,2022923.0,14675696,28775814,68908576,21991025.0,74719443,52134063,80475.0,11345571.0,25700016.0,38312266.0,26434252.0,24980926.0,3.0,전통시장,1369696,628715,740982.0,183970,163121.0,214587.0,213415.0,225355.0,369249.0,339455.0,273036.0,163512.0,164548.0,245303.0,183842.0,192609.0,191762.0,192755.0,191058.0,192650.0,203886.0,204978,202.0,21.0,1.0,,,,,,,,,52695,355359,181642,217956,337793,152559
13,전통시장,2130313,방이시장,17703,12095,5608,2538,2274,2584,2349,2350,2817,2791,,196.0,4231,3274,7392,2610.0,9754,7374,300.0,3000.0,5022.0,4104.0,3081.0,1624.0,220814896,146978787,73836109,29845501,28038136,31375808,28156445,29562897,37587181,36248928,,2130898.0,52579144,41001829,92347694,32755331.0,117028874,87694076,3320596.0,33860396.0,59372571.0,48734326.0,39478476.0,19956584.0,5.0,전통시장,927061,427025,500035.0,127282,135680.0,190332.0,150133.0,129441.0,194194.0,272792.0,193979.0,100956.0,98846.0,140076.0,120413.0,131700.0,129745.0,131075.0,130987.0,131673.0,134653.0,137225,3469.0,33.0,,1.0,,,,,,,,41088,565975,297581,336592,610691,244528
14,전통시장,2130310,강남개포시장,10436,7993,2443,1708,1630,1617,1523,1515,1777,666,,722.0,4003,2408,3258,45.0,5103,5220,555.0,2058.0,2508.0,2095.0,2229.0,879.0,81753480,57805296,23948184,12437164,12105563,11552648,10771432,10938489,15529639,8418545,,6378698.0,31116801,17354458,26189453,714070.0,37882366,40343784,3533273.0,13492415.0,16878156.0,16949757.0,18391804.0,8980745.0,5.0,전통시장,211820,98261,113560.0,46318,21102.0,23708.0,37019.0,34027.0,49645.0,24967.0,40548.0,37899.0,41800.0,47728.0,18879.0,29637.0,30054.0,30929.0,30781.0,31410.0,30451.0,28559,298.0,30.0,,3.0,,,,,,,,15951,392083,212683,266804,366210,148437
15,전통시장,2130307,도곡시장,8194,5365,2829,1198,1137,1137,876,1017,1350,1479,,,1409,1308,3313,1027.0,4042,2863,484.0,956.0,614.0,2015.0,2273.0,563.0,112971699,74507938,38463761,15812790,15707055,15707055,13568634,13712404,18540209,19923552,,,18496917,18748616,47783700,12235411.0,55412306,38451370,5837666.0,11556179.0,9221720.0,27558762.0,31227150.0,8462199.0,2.0,전통시장,199674,91340,108334.0,67783,16203.0,17953.0,47195.0,26429.0,24112.0,36380.0,37914.0,25703.0,30105.0,41908.0,27665.0,27562.0,27862.0,28356.0,28305.0,28470.0,30040.0,29080,57.0,9.0,,,,,,,,,,45097,1308439,774899,879878,1413778,552599
16,전통시장,2130303,영동전통시장,454,289,165,32,43,49,94,71,60,105,43.0,,66,76,204,65.0,235,148,,33.0,65.0,115.0,98.0,71.0,15232452,11164746,4067706,778193,1679885,2214093,3843366,2649209,1385340,2682366,1613184.0,,1966332,1960204,8080423,1612309.0,8412175,3769277,,436209.0,1929999.0,4948441.0,2657962.0,2208840.0,2.0,전통시장,362410,182511,179900.0,18755,80492.0,91098.0,70336.0,47483.0,54245.0,61872.0,68503.0,54141.0,56146.0,79811.0,41938.0,52818.0,53081.0,53408.0,56046.0,56738.0,48574.0,41745,242.0,5.0,,,,,,,,,,150896,1643570,646218,787087,1637416,610216
17,전통시장,2130302,강남시장(강남구 강남시장),1922,1346,576,107,362,107,428,342,341,235,,,727,319,769,,705,833,,705.0,363.0,321.0,129.0,21.0,56017782,35389093,20628689,7444267,7444267,2436577,10201164,7862818,10908007,9720682,,,16453835,9086446,23033234,,19091146,19960285,,18503891.0,11215515.0,5686770.0,2784659.0,860596.0,2.0,전통시장,50731,24837,25893.0,3964,12033.0,12111.0,9911.0,6647.0,6065.0,7131.0,9873.0,9048.0,9386.0,10942.0,4353.0,7465.0,7465.0,7465.0,7918.0,8084.0,6821.0,5514,58.0,,,,,,,,,,,87316,1780137,965468,1183534,2120248,733567
18,전통시장,2130299,엔터식스 강남점,140037,96110,43927,18486,18305,19042,18349,21928,23624,20303,105.0,19388.0,40336,30893,41655,7660.0,65236,68768,1945.0,41106.0,33336.0,25062.0,21497.0,11056.0,1384898620,946849082,438049538,179422738,185471876,186978829,179253027,215722612,239975712,198073826,590319.0,150689415.0,451760806,296354131,426152908,59351041.0,597443614,684089858,14786581.0,372422959.0,330533285.0,247396618.0,205250578.0,111143450.0,10.0,전통시장,38888,16814,22075.0,6765,5807.0,6530.0,7511.0,5835.0,6440.0,4040.0,6534.0,7465.0,8357.0,9230.0,3262.0,5248.0,5337.0,5556.0,5581.0,5863.0,5892.0,5412,1850.0,11.0,,,,,,,,,,168718,3779303,3261333,3894803,5225860,1577062
19,전통시장,2130295,인헌시장(원당종합시장),9769,6490,3279,494,1636,1385,1445,1530,1331,1948,,335.0,2326,1594,5305,209.0,4872,4897,284.0,3408.0,2727.0,1558.0,1211.0,581.0,81172236,51248804,29923432,5341193,11961421,9283471,11595327,13067392,11790703,18132729,,1785273.0,16234124,12705116,47979230,2468493.0,39839214,41333022,1842848.0,21486072.0,22899295.0,15934882.0,12458265.0,6550874.0,2.0,전통시장,268951,123957,144994.0,26367,56352.0,52130.0,37810.0,36778.0,59514.0,54590.0,46045.0,31453.0,37292.0,59968.0,39602.0,37508.0,37163.0,37567.0,37367.0,37999.0,40749.0,40596,122.0,18.0,1.0,,,,1.0,,,,,29164,522655,249894,284186,483996,234887
20,전통시장,2130294,관악중부시장,15196,10018,5178,2134,1617,1957,2153,2157,2532,2646,88.0,468.0,4439,4107,5202,892.0,7823,7240,227.0,3074.0,3133.0,3505.0,2785.0,2340.0,175111671,111286486,63825185,23135932,15496100,22379061,23384541,26890852,33459201,30365984,2201696.0,5835818.0,48214383,41810000,64727899,12321875.0,97060226,73276992,1836683.0,28855276.0,30178273.0,48389118.0,33642938.0,27434932.0,3.0,전통시장,281669,131842,149827.0,41322,46973.0,45282.0,39459.0,36183.0,72450.0,56928.0,55650.0,39705.0,41436.0,54216.0,33734.0,40235.0,39805.0,39822.0,40167.0,40731.0,40775.0,40136,102.0,12.0,,2.0,,,,,,,,123414,946169,496976,588858,948852,421994
21,전통시장,2130293,봉천중앙시장,12787,8472,4315,1495,1641,1762,1629,1945,1970,2345,,60.0,1678,1981,6248,2820.0,7655,5132,134.0,3548.0,3095.0,2357.0,2176.0,1477.0,162492721,108155837,54336884,17735486,21199686,23935675,19655990,25629000,24496146,29840738,,1207000.0,21798932,25824575,79889307,33772907.0,96607190,65885531,1897534.0,43206514.0,37066959.0,32820647.0,31245960.0,16255107.0,2.0,전통시장,60938,29152,31786.0,6010,14303.0,11334.0,8259.0,7962.0,13070.0,8304.0,11878.0,9972.0,10636.0,13861.0,6288.0,8606.0,8490.0,8621.0,8640.0,8907.0,9136.0,8537,154.0,2.0,,,,,,,,,,136880,1220458,677502,771023,1205181,575334
22,전통시장,2130290,영림시장,6201,4189,2012,779,902,845,619,1044,1035,977,,,789,780,3382,1250.0,3760,2441,38.0,2262.0,1744.0,801.0,932.0,424.0,74396576,50506305,23890271,10200476,11134368,9770170,7520936,11880355,12111385,11778886,,,10349861,9477038,40381836,14187841.0,45722198,28674378,484099.0,26204939.0,21142245.0,10050250.0,11275046.0,5239997.0,7.0,전통시장,604702,284578,320124.0,53500,148859.0,108967.0,74698.0,77875.0,140802.0,137954.0,121031.0,72909.0,76035.0,115086.0,81685.0,86410.0,85643.0,86273.0,87456.0,88103.0,86351.0,84467,417.0,30.0,1.0,1.0,,,1.0,,,,,141802,1775762,790686,913662,1608468,643651
23,전통시장,2130285,서원동상점가,27134,18664,8470,3520,3594,3863,4047,3640,4421,4049,1153.0,1726.0,4893,5068,9694,4600.0,14475,12659,1042.0,10394.0,7005.0,3426.0,3463.0,1804.0,264436845,180140861,84295984,33505111,34838020,38459186,38294894,35043650,43791154,40504830,11448582.0,13536233.0,47644340,46670280,100399217,44738193.0,145667903,118768942,8335970.0,97912466.0,68910127.0,36586072.0,34654797.0,18037413.0,8.0,전통시장,899125,463330,435794.0,66559,298291.0,188565.0,115078.0,98513.0,132119.0,99520.0,142587.0,126834.0,158388.0,253347.0,118450.0,121789.0,122066.0,127350.0,127019.0,133336.0,138778.0,128788,615.0,31.0,1.0,,,,,,,,,401845,4709573,2031314,2415308,4701689,2093665
24,전통시장,2130278,미성동 도깨비시장 골목형상점가,3704,2592,1112,540,556,264,641,591,556,556,,58.0,609,821,1380,836.0,2343,1361,726.0,853.0,811.0,647.0,541.0,126.0,26812195,18513849,8298346,3927453,3955499,1708669,4653464,4268764,4123773,4174573,,543451.0,4351313,5908643,10114433,5894355.0,17277134,9535061,4588736.0,6152784.0,6249699.0,5125648.0,3907893.0,787435.0,2.0,전통시장,331778,149799,181979.0,55174,45136.0,46969.0,53800.0,48368.0,82331.0,96158.0,68025.0,37481.0,37921.0,51388.0,40803.0,46208.0,46011.0,46256.0,45405.0,45895.0,50390.0,51610,75.0,12.0,,,,,,,,,,71376,554619,302365,373125,589280,237240
25,전통시장,2130273,남성사계시장(남성시장),7800,5174,2626,1232,907,972,1053,1010,1405,1221,,5.0,1264,1804,3609,1118.0,3916,3884,355.0,1791.0,1808.0,1622.0,1678.0,546.0,83136273,55223587,27912686,12744404,10088239,10520399,10840737,11029808,14973810,12938876,,86432.0,13630872,16966068,39559402,12893499.0,44285681,38850592,3057160.0,19337112.0,17782069.0,16982802.0,19053110.0,6924020.0,3.0,전통시장,737604,336002,401602.0,121253,93405.0,108771.0,105703.0,115152.0,193321.0,117301.0,131911.0,104778.0,121279.0,170784.0,91549.0,103965.0,101941.0,102949.0,103528.0,106166.0,111142.0,107914,141.0,39.0,,1.0,,,,,,,,115180,2246824,1277112,1561184,2557574,903628
26,전통시장,2130271,남성역골목시장,20348,13407,6941,3036,2312,2623,2739,2697,3325,3616,,2265.0,5355,4198,7832,698.0,8824,11288,491.0,5347.0,6401.0,3880.0,3105.0,889.0,150800890,95618520,55182370,22509084,15771594,17872784,19584403,19880655,27393277,27789093,,14427986.0,38250664,30893246,59411763,7817231.0,69338066,79750814,2948752.0,35222066.0,43427354.0,32642359.0,27067904.0,7780445.0,4.0,전통시장,313895,144157,169738.0,36693,48980.0,53761.0,52825.0,41661.0,79974.0,62860.0,57732.0,37793.0,40796.0,66599.0,48116.0,44095.0,43950.0,44023.0,44264.0,44210.0,46934.0,46417,467.0,28.0,,1.0,,,,,,,,40251,884679,402823,446822,759225,281304
27,전통시장,2130269,강남시장(동작구 강남시장),2514,1617,897,302,296,311,335,373,421,476,,,330,492,1334,358.0,1519,995,87.0,743.0,500.0,369.0,602.0,213.0,33889479,21408353,12481126,3834544,4027711,3853312,4761109,4931677,5935499,6545627,,,4875777,7146202,18357705,3509795.0,20400742,13488737,1234959.0,9194304.0,5985817.0,5255129.0,9462598.0,2756672.0,2.0,전통시장,42863,19927,22935.0,6968,9017.0,5060.0,5937.0,5760.0,10119.0,11074.0,7818.0,5308.0,5770.0,7853.0,5040.0,5971.0,5892.0,5923.0,5879.0,5946.0,6574.0,6678,,,,,,,,,,,,36425,539780,295225,349724,588747,257287
28,전통시장,2130262,상도도깨비 골목형상점가,2151,1366,785,293,304,265,228,276,402,383,,,295,343,1064,449.0,1360,784,22.0,481.0,570.0,348.0,400.0,322.0,30224744,18823154,11401590,4007311,3968067,3833581,3090096,3924099,5975565,5426025,,,3860024,4896987,15056940,6410793.0,18220329,11776598,337535.0,6135794.0,7357983.0,5166051.0,6654962.0,4344603.0,2.0,전통시장,306099,142864,163234.0,33473,50499.0,56706.0,41191.0,46437.0,77795.0,76165.0,60299.0,35308.0,36092.0,55156.0,43081.0,42621.0,42758.0,43123.0,42774.0,42758.0,46142.0,45920,18.0,8.0,,,,,,,,,,70610,882510,438982,503693,816642,303477
29,전통시장,2130261,성대전통시장(성대시장),983,639,344,121,137,128,118,135,162,182,,,106,105,630,142.0,581,402,,92.0,218.0,269.0,260.0,144.0,15353494,10003900,5349594,1521081,2402765,2050682,2005646,2023726,2437282,2912312,,,1697945,1748241,9666613,2240695.0,8812095,6541399,,1461550.0,3018302.0,4453176.0,4159513.0,2260953.0,4.0,전통시장,355016,159366,195649.0,38763,58585.0,60439.0,50628.0,54824.0,91777.0,62441.0,59161.0,46141.0,54817.0,81788.0,50667.0,50924.0,50184.0,50020.0,50171.0,51198.0,52314.0,50203,211.0,30.0,1.0,2.0,,,1.0,,,,,101740,1404578,640416,752512,1300072,496922
30,전통시장,2130260,신대방1동골목상권,1059,639,420,83,111,123,133,189,213,207,,,184,173,658,44.0,603,456,6.0,130.0,141.0,264.0,293.0,225.0,17129913,10465276,6664637,1219304,1947430,2022696,1936280,3339566,3297195,3367442,,,3166733,2673884,10804808,484488.0,10136373,6993540,27555.0,1520637.0,2153557.0,4421589.0,5417880.0,3588695.0,2.0,전통시장,99460,46311,53149.0,11380,15005.0,17230.0,15606.0,17899.0,22341.0,25521.0,19719.0,12556.0,12669.0,17476.0,11520.0,13612.0,13743.0,13617.0,13613.0,13757.0,15413.0,15707,70.0,6.0,,,,,,,,,,139161,1780500,748296,867681,1547701,659857
31,전통시장,2130248,영등포역지하도상점가,272298,184670,87628,36801,36005,34765,38073,39026,46533,41095,2768.0,30026.0,62818,49968,93257,33461.0,153689,118609,4642.0,84474.0,77456.0,43320.0,40142.0,22264.0,2158411433,1461954119,696457314,290949722,291927144,277720961,295752229,305604063,357045499,339411815,25407262.0,201071376.0,493477849,394788704,763251246,280414996.0,1242131898,916279535,30537820.0,634988203.0,621222857.0,363295119.0,340187960.0,168179474.0,4.0,전통시장,26448,13300,13147.0,1716,5761.0,5439.0,4215.0,4163.0,5153.0,3564.0,5321.0,4375.0,4855.0,5781.0,2553.0,3730.0,3736.0,3791.0,3899.0,4034.0,3815.0,3444,12.0,11.0,1.0,,,,,,,,,226468,2654280,1839339,2264493,3638201,1133926
32,전통시장,2130235,대명여울빛거리시장(대명시장),6080,4402,1678,966,839,853,843,901,1113,565,,182.0,1437,1335,2568,558.0,2668,3372,91.0,1358.0,1433.0,1154.0,1426.0,577.0,66576832,46883797,19693035,9962499,9202971,9481980,8471343,9765004,12473410,7219625,,3114706.0,13155072,13760506,28630673,7915875.0,28943750,35125270,718798.0,13631794.0,14170613.0,13915157.0,15936319.0,5696339.0,3.0,전통시장,167566,81648,85919.0,21506,24436.0,26668.0,26658.0,30226.0,38073.0,23391.0,27887.0,24996.0,29835.0,40835.0,20621.0,23719.0,24363.0,24206.0,24549.0,24720.0,24879.0,21131,298.0,36.0,1.0,3.0,,,,,,,,81977,685280,396123,483708,746314,272418
33,전통시장,2130232,독산동 맛나는거리상점가(독산동 맛나는거리),469,292,177,42,48,80,54,68,91,86,,,42,79,196,152.0,244,225,,30.0,42.0,90.0,210.0,97.0,10252680,6449856,3802824,951468,893526,1710813,1201534,1692515,1966978,1835846,,,872180,1793151,3988848,3598501.0,5434347,4818333,,637362.0,841684.0,1988324.0,4934217.0,1851093.0,1.0,전통시장,134998,66810,68187.0,8382,23561.0,26701.0,22504.0,25044.0,28806.0,26451.0,25874.0,19159.0,20338.0,27379.0,15796.0,19102.0,18737.0,18801.0,18981.0,19341.0,20689.0,19347,33.0,1.0,,,,,,,,,,100092,714605,394182,484964,837358,300394
