,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
147,2120154,2081,1691,390,472,495,362,472,362,390,390,,,783.0,141.0,1044.0,113.0,876,1131,16.0,309.0,357.0,530.0,464.0,333.0,83549188,67219137.0,16330051.0,18714236.0,18714236.0,13635716.0,20600700.0,14268485.0,16330051.0,16330051.0,,,26676846.0,4926952.0,45942261.0,6003129.0,38820702.0,40158440.0,580558.0,9426878.0,12114934.0,20396293.0,22327523.0,14132956.0,2.0,386157,176674,209484,56214,61342,64065,59920,54702,89913,77554,74792,52027,56443,77599,47741,55217,55570,55936,56234,55643,55191,52368,479,52.0,3.0,2.0,,,1.0,,,,,102122,1236239,639535,713547,1088506,413611
148,2120153,21532,18316,3054,3574,3247,3733,3763,3999,2693,361,,572.0,11116.0,2598.0,6723.0,162.0,10957,9758,1097.0,7898.0,3833.0,1979.0,4895.0,1014.0,211702113,177483404.0,28208399.0,34089825.0,31028530.0,36595951.0,36528083.0,39241015.0,22454553.0,5753846.0,,3649183.0,111285065.0,24080691.0,60923018.0,6010310.0,102771993.0,84874663.0,8289307.0,70037851.0,36036817.0,18731097.0,44405708.0,10145876.0,82.0,1266874,693832,573043,98903,471521,249255,144657,130280,172259,221873,271257,188477,193741,250860,140667,183853,188392,190060,189684,189161,172076,153649,3699,73.0,2.0,6.0,,,,,,,,205052,2709098,1276489,1416105,2654237,1207029
149,2120152,9258,6191,3067,1243,1216,789,1317,1626,1591,1476,188.0,,1832.0,384.0,5065.0,1789.0,5789,3391,38.0,2745.0,2739.0,1283.0,1562.0,814.0,466477705,298036990.0,168440715.0,55205638.0,57875506.0,55043788.0,52586581.0,77325477.0,102343890.0,66096825.0,16814384.0,,32815876.0,7400901.0,229905803.0,179540741.0,321729691.0,136412868.0,557421.0,91025512.0,107370072.0,80169652.0,122686771.0,56333130.0,8.0,734165,336688,397478,95868,138877,132705,114621,102994,149101,152097,146087,94030,99759,148022,94170,104572,104365,104073,104812,104438,106924,104980,594,64.0,,2.0,,,,,,,,108070,1513454,691016,802385,1389523,527155
150,2120151,68661,50831,17830,9359,9668,10123,10138,11543,9010,8820,,57.0,28744.0,14598.0,21984.0,3278.0,36005,28216,1155.0,14764.0,18128.0,15444.0,9361.0,5370.0,3861781811,2441365700.0,1420416111.0,468967581.0,440765346.0,482906351.0,464555261.0,584171161.0,736294281.0,684121830.0,,797344.0,1219854686.0,819485645.0,1506325085.0,315319051.0,2045214368.0,1394143341.0,43592714.0,601980074.0,826881658.0,955075852.0,603977582.0,407849829.0,26.0,1273755,600147,673607,152858,210053,240647,224739,171399,274059,290755,267856,180457,177265,207422,150001,186554,192307,192334,191656,182148,164305,164451,2417,39.0,1.0,6.0,,,,,,,,57764,1058095,500774,575838,924731,268071
151,2120149,193573,175368,18205,30396,34809,37383,36006,36774,12039,6166,499.0,335.0,112858.0,11954.0,53627.0,14300.0,71323,59119,1378.0,35101.0,44863.0,25833.0,16130.0,7139.0,11411527675,10339821945.0,1071705730.0,1741632390.0,2024988520.0,2259169912.0,2219857057.0,2094174066.0,787392098.0,284313632.0,33457690.0,11140954.0,4595436692.0,395567149.0,4114900902.0,2261024288.0,3549255421.0,2314060953.0,29496213.0,1370609542.0,2068975402.0,1212962835.0,816854029.0,364418356.0,78.0,1665315,907610,757704,121383,302605,456004,385543,220391,179388,164816,366395,349344,350726,317950,116083,256654,284460,288063,285944,266102,150393,133698,69255,161.0,5.0,41.0,,,,,,,,175252,4427849,1493083,1930471,4459897,1043142
152,2120148,68525,62957,5568,10514,12630,12526,12851,14436,3314,2254,152.0,1879.0,40508.0,4393.0,16643.0,4950.0,25298,26848,172.0,12991.0,18543.0,10206.0,7563.0,2674.0,4812130557,4187446710.0,624683847.0,729213373.0,810904653.0,873020552.0,820746155.0,953561977.0,445364473.0,179319374.0,26918982.0,10828378.0,1838758207.0,211595468.0,1690777009.0,1033252513.0,1744294147.0,1043512465.0,4182376.0,526822089.0,938590261.0,643962080.0,429889351.0,244360453.0,33.0,472032,263564,208467,18589,85299,140012,111806,65516,50810,41259,115596,107672,101292,78242,27971,71553,79816,82818,80658,75036,36466,45685,31135,70.0,2.0,16.0,,,,,,,,90652,1840131,594594,704420,1554054,363841
153,2120147,10043,7969,2074,1544,1570,1806,1543,1506,1043,1031,,53.0,4449.0,1388.0,3582.0,571.0,6408,2966,64.0,1367.0,3290.0,2375.0,1566.0,715.0,174403859,135159635.0,39244224.0,27009698.0,25242988.0,28023450.0,27925138.0,26958361.0,22507404.0,16736820.0,,494301.0,65401159.0,18557319.0,61627061.0,28324019.0,106677226.0,46262222.0,862397.0,18816674.0,53274856.0,40093484.0,29339260.0,10552778.0,2.0,597648,288138,309510,91054,102645,108940,98040,85844,111128,133632,121694,79846,78053,108946,75477,85893,86468,86828,85918,85466,83727,83350,1981,50.0,3.0,1.0,,,,,,,,68249,1158566,516659,634983,1117214,399589
154,2120145,98512,62915,35597,12479,11160,11597,12292,15387,17983,17614,,17.0,31709.0,23573.0,40391.0,2822.0,45688,52543,2069.0,31995.0,31676.0,17598.0,10304.0,4593.0,2975193009,1785901776.0,1189291233.0,362276827.0,308000758.0,320789549.0,338392722.0,456441920.0,598267690.0,591023543.0,,299376.0,861676615.0,705344642.0,1287872246.0,120000130.0,1459127105.0,1495805545.0,42557081.0,896323128.0,954020499.0,585754789.0,330064218.0,146212936.0,29.0,3130187,1607552,1522635,175588,794162,683604,454522,436541,585769,541448,529256,481697,551826,667309,358650,412263,413992,423652,425973,458965,513927,481414,3856,200.0,4.0,11.0,1.0,,,30.0,,,,296380,3449727,2347791,2794278,4487172,1463067
155,2120144,2178,1763,415,320,326,364,353,400,161,254,,6.0,858.0,63.0,1123.0,128.0,1048,779,11.0,457.0,402.0,347.0,336.0,271.0,71324221,55312853.0,16011368.0,11097856.0,9118558.0,10640798.0,12800384.0,11655257.0,4905794.0,11105574.0,,143348.0,25991113.0,1939052.0,38509212.0,4741496.0,35762455.0,22212251.0,154374.0,11145271.0,12421615.0,12405075.0,13231529.0,8616841.0,4.0,1365853,629132,736721,213327,217808,310873,239956,162925,220964,317209,300748,185609,180702,227020,154564,198725,202849,202254,200421,197304,182272,182030,2015,21.0,,2.0,,,,,,,,37914,838817,395412,434834,779809,249500
156,2120143,9948,8935,1013,1427,1700,1962,1884,1962,971,42,14.0,,5466.0,699.0,3230.0,539.0,4433,3612,161.0,1701.0,2420.0,1505.0,1352.0,907.0,372531618,315511851.0,57019767.0,52351936.0,48462480.0,73551023.0,67868909.0,73277503.0,48484349.0,8535418.0,495228.0,,139270900.0,27893942.0,161641396.0,43230152.0,162710288.0,96433746.0,2467157.0,45487614.0,75229459.0,57797242.0,48424179.0,29738384.0,12.0,996521,479585,516935,90214,219824,230011,149895,132574,174005,148587,196224,146976,155583,229970,119183,142300,148629,150742,150766,150805,134276,119005,2723,83.0,1.0,2.0,,,,,,,,155305,2560255,1066219,1218293,2635064,1039387
