,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
10,2130306,8870,7996.0,864.0,1478.0,1528.0,1567.0,1589.0,1834.0,513.0,351.0,7.0,10.0,6084.0,540.0,1695.0,534.0,3380.0,3921.0,24.0,1864.0,3189.0,1606.0,454.0,170.0,381568293,322223308,56446810,55370650,55872965,61099947,63861739,86018007,32020310,24426500,5315251.0,2898175.0,183410000.0,23458022.0,110902102.0,55584743.0,143417679,140635353,619695.0,62290340.0,121700428.0,64437900.0,27464031.0,7540635.0,9,146713,72759,73953,4657,32452,44263,31219,17995,16129,37237,33213,20962,19602,20307,15393,22021,22664,22461,22456,21772,17841,17500,235.0,4.0,,,,,,,,,,44448,266232,125084,136416,213121,89515
11,2130303,6581,6057.0,524.0,1159.0,1294.0,1151.0,1166.0,1287.0,524.0,524.0,,15.0,4767.0,507.0,1271.0,21.0,3002.0,2608.0,20.0,1382.0,1789.0,1457.0,882.0,80.0,136632960,118265764,18367196,20204903,28684143,24178803,19856489,25341426,18367196,18367196,,124945.0,73602503.0,16537256.0,45477922.0,890334.0,53807930,49045745,163195.0,25061700.0,36634525.0,25901776.0,13388431.0,1704049.0,4,414182,209919,204263,21126,96272,107509,79051,51766,58458,73337,76208,59556,61065,90067,53949,59645,63048,62096,62497,65174,55512,46209,242.0,5.0,,,,,,,,,,164044,1659663,652777,793291,1644781,635309
12,2130302,1954,1222.0,732.0,194.0,194.0,274.0,228.0,332.0,425.0,307.0,151.0,,52.0,57.0,512.0,1182.0,975.0,809.0,38.0,690.0,544.0,270.0,175.0,67.0,86017005,53902943,32114062,9249100,6523657,12027519,9844137,16258530,19846258,12267804,8754812.0,,810254.0,1775653.0,19597458.0,55078828.0,45844392,31474089,981482.0,27184898.0,25369986.0,13860879.0,7347155.0,2574081.0,2,58104,28171,29934,4145,14743,14325,11003,7184,6706,7902,10583,10078,10578,12840,6124,8323,8826,8676,8634,9160,8184,6302,58.0,,,,,,,,,,,93280,1796156,963810,1156999,2085421,730281
13,2130299,40371,26125.0,14246.0,4722.0,4775.0,5210.0,5305.0,6113.0,7670.0,6576.0,,1307.0,14195.0,7579.0,15300.0,1990.0,15920.0,20880.0,324.0,9730.0,11967.0,6882.0,5071.0,2825.0,2586937053,1584486440,1002450613,285411693,276104697,316545685,331882500,374541865,528470903,473979710,,38979354.0,750406431.0,475408639.0,1025190695.0,296951934.0,1167952294,1093866313,11674849.0,639937092.0,781812351.0,391016224.0,278475717.0,158902376.0,14,41413,17327,24087,6565,6274,6923,8014,6417,7221,4074,6783,8061,8946,10112,3438,5478,5699,5775,5773,6177,6607,5904,1850.0,11.0,,,,,,,,,,192023,4061330,3403898,4139076,5635407,1843648
14,2130291,4653,2950.0,1703.0,174.0,695.0,650.0,618.0,813.0,884.0,819.0,,82.0,1549.0,471.0,2541.0,10.0,2200.0,2407.0,25.0,1335.0,1339.0,915.0,698.0,296.0,74192243,43930761,30261482,1650973,10424292,9280780,9622580,12952136,15878792,14382690,,889142.0,28552527.0,6505212.0,38073055.0,172307.0,35803139,36965146,403694.0,21656574.0,22279702.0,14361003.0,10152791.0,3914522.0,2,21346,10282,11064,1760,5777,4002,2488,2723,4597,5209,4111,2482,2534,3998,3013,2973,3015,3017,3004,3000,3130,3209,,,,,,,,,,,,155173,1854573,807698,938183,1634765,668812
15,2130290,27716,19387.0,8329.0,4127.0,4386.0,3907.0,4014.0,2953.0,4603.0,3726.0,,56.0,9986.0,6503.0,10853.0,318.0,16743.0,10316.0,468.0,8322.0,9064.0,4220.0,3316.0,1668.0,397018138,273988687,123029451,59213681,61202784,55342816,56507804,41721602,65708185,57321266,,638641.0,142277371.0,98554108.0,150196122.0,5351896.0,234298975,145810694,6245115.0,119503783.0,123461628.0,59066588.0,46830369.0,25002186.0,6,590709,279731,310979,54316,144028,105584,72657,76662,137461,137333,120394,69909,71669,111022,80381,84791,85956,85173,84829,85027,83186,81748,417.0,30.0,1.0,1.0,,,1.0,,,,,155173,1854573,807698,938183,1634765,668812
16,2130285,2656,1542.0,1114.0,395.0,166.0,334.0,261.0,386.0,590.0,524.0,99.0,9.0,476.0,480.0,1296.0,296.0,1240.0,1262.0,9.0,1050.0,642.0,375.0,364.0,60.0,237602573,169994195,67608378,19427394,55004593,45042851,23403659,27115698,44661191,22947187,38413251.0,124351.0,19103303.0,19427447.0,56918598.0,103615623.0,156757838,48602549,283371.0,56657943.0,43555637.0,84042633.0,18990215.0,1830589.0,6,950734,494388,456347,75463,331698,198142,114708,98806,131917,110911,144776,127547,156313,257779,153408,125370,126549,132838,132159,140090,153031,140698,615.0,31.0,1.0,,,,,,,,,442032,4940404,2121788,2481671,4774204,2188414
17,2130273,542,338.0,204.0,10.0,68.0,96.0,32.0,132.0,123.0,81.0,,,142.0,109.0,254.0,37.0,237.0,269.0,5.0,95.0,164.0,128.0,77.0,37.0,28066280,17023153,11043127,392446,4129791,4712086,1491022,6297808,6128899,4914228,,,6911971.0,6020088.0,13220704.0,1913517.0,12688487,12830989,144777.0,3917178.0,8686629.0,7297588.0,3901244.0,1572062.0,3,647795,292462,355333,101004,88345,93687,91059,100263,173436,107691,124313,87604,99226,147567,81393,91278,92607,92527,91562,94562,95696,89562,141.0,39.0,,1.0,,,,,,,,130723,2394880,1328811,1620279,2632213,949911
18,2130271,2247,1335.0,811.0,289.0,257.0,285.0,233.0,271.0,667.0,144.0,24.0,20.0,314.0,319.0,826.0,77.0,561.0,894.0,,133.0,306.0,382.0,429.0,204.0,32695131,16262888,11450169,3453292,3078342,3420434,2838686,3472134,9340603,2109566,2139523.0,116930.0,3973192.0,4102202.0,10180130.0,2842551.0,7007793,10987780,,1671052.0,3312517.0,5246827.0,5441658.0,2323519.0,2,294588,133478,161110,32775,48178,50700,49804,39834,73296,58870,55238,35227,37441,62740,45073,41287,41437,40895,39938,41055,44783,45194,467.0,28.0,,1.0,,,,,,,,44870,949723,432262,477316,788092,300838
19,2130270,4906,3380.0,1505.0,775.0,735.0,607.0,583.0,680.0,612.0,893.0,,143.0,1460.0,923.0,1456.0,10.0,2025.0,1814.0,21.0,440.0,649.0,818.0,1257.0,675.0,58028160,39927918,17944804,8901048,8469267,7162180,7128033,8267390,7454754,10490050,,1846047.0,18854208.0,10828467.0,15745388.0,108562.0,23194842,21666724,155438.0,4655406.0,6900634.0,9995628.0,15280291.0,8029606.0,2,105205,49001,56204,15682,18433,15070,15612,14965,25446,16893,20655,15701,16641,22629,12687,15195,15341,15403,15247,15646,14781,13593,4.0,,,,,,,,,,,38983,560105,348350,419902,587727,267084
20,2130266,11443,7528.0,3915.0,1061.0,1844.0,1528.0,1351.0,1744.0,1818.0,2097.0,,,3486.0,1679.0,3803.0,1414.0,6121.0,4122.0,104.0,2144.0,2644.0,2092.0,1940.0,1318.0,293759125,176565277,117193848,20637016,45137710,38567942,30300631,41921978,48987999,68205849,,,74835865.0,38770029.0,99405017.0,60111198.0,159003435,109559054,2184200.0,52871896.0,57397051.0,73949700.0,53717346.0,28442295.0,3,95728,55261,40467,5626,41354,20261,9434,7804,11249,21935,17426,12451,12770,18204,12940,13866,13916,14225,14165,14189,13279,12089,129.0,5.0,,,,,,,,,,228176,2853773,1373821,1518387,2793186,1282269
21,2130241,25393,24734.0,659.0,4954.0,6993.0,3824.0,4524.0,4439.0,369.0,290.0,,336.0,21467.0,1317.0,2198.0,75.0,12882.0,8559.0,121.0,7654.0,6925.0,3901.0,2266.0,577.0,380784225,369390727,11393498,74174285,99020372,58139855,67039676,71016539,4923053,6470445,,3582889.0,325577001.0,15059195.0,32518307.0,4046833.0,184240109,102178979,1223123.0,99277975.0,93342231.0,53467183.0,31357827.0,7750749.0,8,319000,161663,157336,32739,57015,77233,59888,43629,48495,63276,67589,47866,45764,56735,37771,47497,48766,48217,47901,47932,39712,38977,500.0,14.0,2.0,1.0,,,,,,,,63281,970234,371848,443387,912965,302973
22,2130213,517,373.0,144.0,81.0,85.0,64.0,53.0,90.0,69.0,75.0,,11.0,149.0,133.0,203.0,21.0,210.0,307.0,,32.0,70.0,38.0,172.0,205.0,5493624,3815978,1677646,908059,639103,463350,474001,1331465,945340,732306,,234338.0,1422004.0,1174352.0,2354030.0,308900.0,2683005,2810619,,289276.0,429495.0,441822.0,1459341.0,2873690.0,3,124834,59004,65832,18495,11729,20635,18710,19456,35809,23335,23499,17161,18668,27194,14977,16958,16672,16729,16643,16818,19875,21141,112.0,2.0,,,,,,,,,,50956,532078,243066,281994,434788,142771
23,2130210,2189,1590.0,599.0,251.0,324.0,316.0,286.0,413.0,348.0,251.0,16.0,,544.0,309.0,1069.0,251.0,1178.0,945.0,16.0,712.0,757.0,310.0,247.0,82.0,64934510,45172151,19762359,4463987,8404956,8704099,8304213,15294896,14692366,5069993,1725380.0,,8937238.0,4645403.0,31965466.0,17661023.0,32112265,29844325,167863.0,19637400.0,26227385.0,9026182.0,4841427.0,2056333.0,3,306884,140927,165957,34891,47704,68028,46779,41881,67602,83653,58749,32420,33807,54451,43803,43240,42849,42621,42507,42135,46371,47162,432.0,26.0,1.0,1.0,,,,,,,,113156,1488954,597152,689207,1416211,593810
24,2130194,554,349.0,205.0,69.0,47.0,81.0,58.0,94.0,104.0,101.0,38.0,,86.0,28.0,202.0,200.0,293.0,158.0,,100.0,117.0,140.0,65.0,28.0,128932555,91312436,37620119,9975951,19742591,19049995,20223341,22320558,14513347,23106772,15374678.0,,10506996.0,2931617.0,35160734.0,64958530.0,71591091,31223662,,11032705.0,34154957.0,40125863.0,15447226.0,2053999.0,2,595618,282738,312879,91111,61312,113905,127043,85868,116381,136873,120718,78113,77968,109300,72646,86971,87735,87378,87069,86816,80772,78879,875.0,7.0,,1.0,,,,,,,,39721,1084641,468439,504778,1018714,343521
25,2130192,753,280.0,473.0,10.0,20.0,50.0,70.0,130.0,292.0,181.0,25.0,,110.0,190.0,293.0,135.0,308.0,445.0,10.0,395.0,233.0,55.0,45.0,15.0,31086649,11430763,19655886,582843,793873,2190687,3200613,4662747,12199513,7456373,1763603.0,,4002023.0,7272979.0,10408275.0,7639769.0,12326768,18759881,257341.0,16546225.0,9130675.0,2588683.0,1995955.0,567770.0,4,48471,20930,27541,3573,17297,10926,6065,4855,5756,12497,8860,5421,6026,9313,6353,6331,6339,6479,6622,6855,8137,7708,10.0,1.0,,,,,,,,,,181500,1105600,718591,833837,1249891,584519
26,2130191,25435,15208.0,10156.0,2882.0,2440.0,3107.0,3118.0,3661.0,5591.0,4565.0,2519.0,71.0,4292.0,4800.0,8963.0,4790.0,10259.0,14845.0,1503.0,12655.0,5191.0,2773.0,2465.0,518.0,1005454552,589122675,415258285,111433082,89461107,123803562,119583039,144841885,231999340,183258945,124028295.0,1073592.0,143379537.0,171178149.0,338045901.0,227749078.0,435482095,554801923,50762931.0,518780672.0,208429715.0,106559776.0,87112930.0,18637997.0,14,493012,218469,274544,63905,200547,98706,56785,36885,36186,61112,65126,72523,94946,135344,63960,62861,64146,66049,68267,73514,86079,72095,367.0,4.0,,,,,,,,,,488083,3944977,3293704,4060639,6770176,3320097
27,2130190,47745,23248.0,24497.0,3432.0,3434.0,3901.0,4867.0,7614.0,14851.0,9646.0,6836.0,26.0,7124.0,8445.0,15087.0,10227.0,22176.0,25217.0,3042.0,24790.0,10666.0,4863.0,3366.0,664.0,1379038247,717930025,661108222,122380907,111526118,134597213,147282548,202143239,392326191,268782031,97983124.0,2800513.0,197775032.0,263873333.0,594627248.0,221978997.0,638377972,710300944,81500608.0,689886201.0,299649083.0,163506294.0,94724500.0,19412232.0,24,581033,265080,315953,84447,241484,102748,62968,43762,45623,97989,78257,79372,100332,149192,75889,72701,72717,74967,77057,85942,106911,90738,150.0,2.0,1.0,,,,,,,,,404462,3395592,2935165,3616855,6093491,3004036
28,2130186,2945,1865.0,996.0,387.0,379.0,324.0,376.0,399.0,528.0,468.0,,,1218.0,422.0,1221.0,61.0,1083.0,1778.0,23.0,861.0,914.0,619.0,363.0,104.0,93334530,56671744,33328256,11817891,11124816,10527542,11425960,11775535,18159342,15168914,,,38086435.0,14541320.0,37372245.0,2767609.0,35963601,54036399,566921.0,25847035.0,27990336.0,20888814.0,12022780.0,3251035.0,5,419857,179738,240118,35382,79328,93935,69927,50598,90686,107759,76734,49600,54443,78533,52787,56750,56117,57136,57767,58470,66760,66856,178.0,12.0,1.0,,,,,,,,,60580,1004142,673536,789560,1202510,446754
29,2130183,26862,21837.0,5025.0,4009.0,4247.0,4798.0,4626.0,4157.0,2603.0,2422.0,160.0,294.0,15730.0,3194.0,6920.0,564.0,14938.0,10275.0,268.0,4091.0,8159.0,7516.0,4088.0,1092.0,502392327,388528249,113864078,71652276,70445945,75540047,79399886,91490095,67651354,46212724,18041189.0,2343401.0,221847027.0,46563795.0,151589921.0,62006994.0,232923286,169485178,2918175.0,60683170.0,142097328.0,120809284.0,60800376.0,15100130.0,15,682026,342228,339797,56263,150719,170065,138929,79207,86843,122191,124984,107062,97675,145787,84327,102475,108578,105202,106299,103274,81762,74435,816.0,11.0,2.0,,,,,,,,,144430,3079221,947337,1097549,2626931,749822
30,2130179,45186,36547.0,8639.0,7378.0,7705.0,7632.0,6757.0,7075.0,4090.0,4549.0,,254.0,19679.0,8086.0,16938.0,229.0,7080.0,36183.0,2347.0,25421.0,5941.0,3739.0,4773.0,1045.0,733050173,582213096,150837077,113146277,123271933,121448129,109416468,114930289,87662800,63174277,,2479012.0,321041838.0,112274958.0,288576822.0,8677543.0,127389598,503925106,26858103.0,334361441.0,101651305.0,67979879.0,81927425.0,18536553.0,16,955454,302195,653260,96424,426509,153037,94104,84410,100967,217797,194643,133674,132933,167760,108648,138174,139456,141020,138228,138443,134340,125792,147.0,3.0,,,,,,,,,,164516,2933124,2016651,2241776,3453623,1507319
31,2130178,6317,6244.0,73.0,1213.0,1304.0,1378.0,1244.0,1105.0,73.0,73.0,,13.0,2754.0,1327.0,1944.0,279.0,457.0,5860.0,136.0,4935.0,511.0,163.0,476.0,96.0,64130170,60061464,4068706,11363073,11825031,12921990,12156555,11794815,4068706,4068706,,86957.0,19522660.0,10027417.0,19986576.0,14506560.0,6154289,57975881,1335224.0,48829821.0,6183345.0,1894351.0,4506987.0,1380442.0,4,41244,13039,28205,6377,17092,6020,4294,3818,3641,7493,8568,6966,7055,6978,4181,6311,6583,6426,6320,6058,4914,4632,32.0,1.0,1.0,,,,,,,,,182861,3219772,2210225,2484733,3726426,1609150
32,2130177,1494,1065.0,429.0,210.0,234.0,175.0,204.0,242.0,220.0,209.0,,10.0,622.0,255.0,562.0,45.0,861.0,618.0,36.0,205.0,265.0,374.0,353.0,247.0,12260121,8416728,3843393,1750165,1843275,1162628,1531084,2129576,1920950,1922443,,58256.0,4663954.0,2242104.0,5020959.0,274848.0,7006799,5026772,300443.0,1522491.0,1957542.0,3145440.0,3133760.0,1973895.0,1,123954,53349,70605,15277,15725,14710,17052,21282,39907,14884,23032,19569,21902,29931,14636,17819,17692,17588,17407,17887,18285,17278,44.0,15.0,,1.0,,,4.0,,,,,79075,1729400,887983,1022524,1531902,538588
33,2130170,83589,52590.0,30999.0,5430.0,10544.0,12500.0,11995.0,12121.0,15846.0,15153.0,,441.0,34220.0,18056.0,29799.0,1073.0,32764.0,50257.0,1208.0,15672.0,16505.0,18385.0,18736.0,12515.0,1513943879,943271168,570672711,75870621,202633116,234042006,210727455,219997970,313871096,256801615,,4684502.0,568579836.0,269150516.0,637077103.0,34451922.0,567916372,918564457,19339558.0,343981273.0,313019963.0,299349565.0,324261790.0,186528680.0,2,42388,18720,23668,3224,6439,6718,6111,7433,12463,4762,8052,6783,7633,10357,4800,5893,5917,6184,6026,6147,6300,5922,58.0,21.0,,1.0,,,,,,,,139032,1707454,975672,1151040,1657084,573117
34,2130167,39694,26120.0,13574.0,5692.0,3278.0,5721.0,5203.0,6226.0,7943.0,5631.0,407.0,373.0,10542.0,7121.0,18517.0,2734.0,18454.0,21201.0,2962.0,13248.0,8624.0,7375.0,5257.0,2187.0,983515719,631197276,352318443,136841108,84300577,130796930,121344259,157914402,235783190,116535253,23517329.0,4744104.0,196390983.0,142778006.0,479060554.0,137024743.0,407520516,572159656,53452685.0,392272859.0,232773725.0,152899437.0,106260217.0,42021250.0,15,1709724,789815,919910,184327,351036,272253,248904,251491,401716,313095,324968,220373,238884,373283,239122,241571,241707,243392,240840,248549,257701,235966,636.0,40.0,,1.0,,,,,,,,255903,2786758,1414315,1660752,2676664,1070424
35,2130152,1052,751.0,301.0,165.0,148.0,153.0,136.0,149.0,159.0,142.0,,,341.0,290.0,370.0,51.0,580.0,472.0,6.0,63.0,366.0,296.0,164.0,157.0,22344656,15561923,6782733,3497924,3479738,3384262,2290273,2909726,3543389,3239344,,,6059847.0,4904481.0,9416831.0,1963497.0,12734412,9610244,47301.0,1367405.0,6593378.0,6108023.0,3795791.0,4432758.0,1,136706,67007,69698,16823,16873,16745,20594,23590,42082,27283,26775,18940,18638,27665,17404,19808,19411,19361,19181,19133,19604,20208,61.0,8.0,,,,,,,,,,58588,379566,208423,243615,350681,131639
36,2130146,1516,1098.0,418.0,123.0,277.0,266.0,179.0,253.0,253.0,165.0,,5.0,556.0,262.0,556.0,14.0,648.0,727.0,157.0,411.0,159.0,307.0,266.0,74.0,24728467,17494415,7234052,3407752,4122780,3533615,2824043,3606225,4344292,2889760,,48255.0,7971658.0,3528559.0,9537864.0,234379.0,9523794,11433863,1968960.0,5650066.0,2733248.0,5436226.0,3900844.0,1268312.0,3,1764782,800837,963945,257727,279092,266701,244249,272934,444080,404483,392415,228288,214136,301089,224372,255469,259305,257489,255463,260237,241415,235402,263.0,37.0,,3.0,,,,,,,,235124,2635092,1095856,1235467,2206495,879239
