,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
935,2110612,12063,8148,3915,1125,1607,1603,1639,2174,2165,1750,266.0,31.0,2142,1854,6403,1367.0,7395,4150,44.0,839.0,1757.0,2009.0,4154.0,2740.0,421306602,281946994,139359608,41909534,53465369,50999196,51551206,84021689,79998901,59360707,8563673.0,424179.0,71679049,53174839,233912299,53552563.0,265199562,135552213,1018569.0,26005101.0,59538315.0,71257161.0,144197935.0,98734690.0,21.0,1816491,877239,939252,321645,263708,279602,275450,259415,416671,576118,370987,179837,178539,262783,248227,260491,261409,259840,258841,253505,256904,265500,644.0,13.0,1.0,,,,,,,,,111208,1277417,582871,678937,1156946,422154
936,2110611,6930,6072,858,1073,1141,1159,1275,1424,800,58,290.0,678.0,2676,411,1489,1386.0,3887,2452,,809.0,774.0,1616.0,1933.0,1209.0,298950135,270984859,27965276,38571732,47610004,43705362,38135372,102962389,26143613,1821663,12545600.0,14673772.0,74884992,48385340,74286080,74174351.0,145598119,93989512,,18215435.0,35473935.0,73277956.0,64062903.0,48557396.0,13.0,1391546,660384,731160,216853,197056,220983,225351,203890,327414,380896,279899,147876,152885,234071,195920,200938,199977,198498,197184,197589,197009,200350,316.0,5.0,1.0,,,,,,,,,33295,338872,119107,141802,242359,102862
937,2110610,2430,1998,432,349,397,302,423,527,346,86,,,1581,346,386,117.0,975,1315,,26.0,240.0,458.0,779.0,787.0,85981350,70398728,15582622,13154882,13865290,10948159,14544079,17886318,13299380,2283242,,,58486274,10788040,12675933,4031103.0,33812350,43871000,,925195.0,8928431.0,14892494.0,24905841.0,28031389.0,3.0,481530,228227,253303,91824,47649,64350,80811,68960,127935,151247,97663,46182,44988,70493,70957,69015,66417,65558,66071,66029,72264,76177,126.0,,,,,,,,,,,47290,725955,333011,382791,698641,242290
938,2110607,16243,12064,4179,2303,2299,2364,2256,2842,2314,1865,84.0,966.0,5447,3043,5468,1235.0,11606,3865,27.0,768.0,1963.0,2914.0,3413.0,6389.0,445257223,301080890,144176333,61073859,52928269,57474827,54620569,74983366,84490059,59686274,3632486.0,12355840.0,126323100,55850147,176826086,70269564.0,271547286,136068765,340792.0,26807817.0,64878837.0,94002803.0,102159842.0,119425959.0,7.0,283865,132010,151855,54859,28133,42856,49538,39654,68825,63870,52786,35965,38767,53846,38631,40529,39989,39905,40546,40381,41269,41246,53.0,4.0,,,,,,,,,,49850,456324,233069,267484,396544,148737
939,2110606,63476,42959,20517,8370,8088,7714,8660,10127,10120,10397,2828.0,1894.0,16035,8256,25977,8486.0,39239,22072,377.0,4738.0,9445.0,12596.0,16287.0,17867.0,2487887841,1557912816,929975025,314062921,280462514,260932966,304049156,398405259,453007736,476967289,55949401.0,42225314.0,478612436,322338822,1218358218,370403650.0,1474276752,883122878,9103529.0,155307868.0,352684242.0,545896479.0,640524136.0,653883373.0,46.0,1519029,688044,830985,334264,151061,203449,254205,218646,357406,508710,313929,137719,131020,209126,218526,218588,215339,214275,215471,215094,218676,221586,521.0,20.0,,1.0,,,,,,,,83470,673383,331642,377758,561855,212765
940,2110605,43339,29592,13747,5445,5774,5709,6036,6628,7234,6513,46.0,720.0,15064,7027,17535,2947.0,24244,16771,254.0,3517.0,6343.0,9603.0,11192.0,10102.0,1306915383,840743366,466172017,156226393,159518547,154902264,181939812,188156350,236358419,229813598,2400188.0,13072167.0,383756623,195908723,591054312,120723370.0,732086610,489042482,6135384.0,100113346.0,188521446.0,287552778.0,341823806.0,296982333.0,14.0,96042,46665,49376,14897,10039,16909,15874,16306,22016,28340,20694,9925,9497,14363,13223,13838,13647,13555,13675,13554,13747,14026,155.0,9.0,1.0,1.0,,,,,,,,37142,331951,188522,218631,333305,129718
941,2110604,22792,17535,5257,3236,3365,3551,3602,3781,3197,2060,1657.0,749.0,6992,2983,9015,1396.0,13927,8080,30.0,1509.0,3585.0,4588.0,6486.0,5806.0,795551858,575481364,220070494,112222782,84612621,150658251,117842431,110145279,124496888,95573606,58854256.0,55321951.0,231282984,77632463,306198887,66261317.0,443204005,214380515,772124.0,26856552.0,88707201.0,161067910.0,180361576.0,199819157.0,20.0,1536474,717681,818793,342813,144448,213609,254197,212359,369049,452712,313201,166271,168688,240692,194912,220384,217084,214808,215309,215743,222999,230147,637.0,12.0,2.0,,,,,,,,,41057,298114,133970,159381,258648,104035
942,2110603,10730,8883,1847,1676,1855,1898,1891,1563,1085,762,,977.0,6294,1140,2104,215.0,7196,2685,14.0,730.0,2214.0,2119.0,2252.0,2552.0,253622604,209339093,44283511,61860266,24910436,42804518,37247888,42515985,28598659,15684852,,40833807.0,68921144,22722089,109670796,11474768.0,109506849,48083058,460051.0,8826491.0,23188615.0,36653682.0,41155235.0,47305833.0,5.0,117130,55432,61698,32216,10941,15464,18469,17316,22724,27692,26022,15009,13024,18225,17160,17191,17223,17291,17139,16998,15023,16265,205.0,11.0,,,,,,,,,,33200,312450,146296,190561,259426,103404
943,2110602,6238,4083,2155,831,889,754,724,885,1161,994,345.0,545.0,920,1203,2375,850.0,3853,2385,30.0,614.0,1135.0,1764.0,1363.0,1332.0,126890870,79759638,47131232,14215753,20558693,15882803,11522088,17580301,24920196,22211036,8369835.0,11628678.0,17645038,24910321,45637996,18699002.0,74149025,52741845,256721.0,11792925.0,16944267.0,34384114.0,34562366.0,28950477.0,4.0,221861,104990,116872,39323,23131,34011,34415,35765,55216,45845,45327,29398,30269,44023,26999,31423,30859,31199,31317,31258,32357,33448,644.0,9.0,,1.0,,,,,,,,82482,637885,312104,354313,521369,195713
944,2110601,42592,31242,11350,5802,6360,6305,5879,6896,6162,5188,3317.0,6686.0,10534,4602,12074,5379.0,27653,10021,60.0,2320.0,6459.0,9627.0,11250.0,7956.0,1376166065,991964098,384201967,178706571,205016062,194961669,178789192,234490604,218527231,165674736,82459183.0,152942593.0,277179533,120784527,511594607,231205622.0,873747259,340009782,2026941.0,74788720.0,194092773.0,323573713.0,362407437.0,256867451.0,38.0,1241016,598893,642124,142884,149414,216628,223732,182497,325861,374956,254888,123732,122240,188492,176707,176628,173592,174868,173174,175000,182077,185676,1200.0,9.0,1.0,,,,,,,,,29896,211131,89358,100703,172210,71744
