기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,1,발달상권,2120160,사당역(사당),CS100006,패스트푸드점,67113198,48219120,18894078,8268068,9459619,9292038,10105700,11093695,9422512,9471566,804875,413413,19147871,11014615,33030010,2702414,36564077,27849609,1813638,26480779,18270379,6798156,8596088,2454646,13
2022,1,발달상권,2120159,서울대입구역,CS100006,패스트푸드점,662548066,499899833,162648233,91228708,102965221,95610679,104589124,105506101,95098704,67549529,3383317,29650277,153924754,102418182,265238326,107933210,355625726,287446734,15729248,241527584,187673900,89923356,77373424,30844949,19
2022,1,발달상권,2120158,녹두거리(대학동),CS100006,패스트푸드점,490320151,336351599,153968552,60668984,66495813,66185819,70574680,72426303,83497870,70470682,4975716,16763600,128608998,81258893,197381104,61331840,298711880,171280920,3175965,117100331,128892699,93791258,85285461,41747085,16
2022,1,발달상권,2120157,신림역(신림),CS100006,패스트푸드점,1305062721,908613011,396449710,177853465,178686877,178725997,175588495,197758177,204033404,192416306,53672228,100501153,248014339,208303129,456311045,238260827,814862472,490200249,23419321,472166279,413917778,201698107,139453715,54407521,15
2022,1,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100006,패스트푸드점,393486269,253437671,140048598,31008411,47260089,70457251,50065414,54646506,74527637,65520961,262684,22711473,143178139,70242205,151020807,6070961,171637163,189472699,6385820,123254287,100497424,56056035,53980485,20935812,17
2022,1,발달상권,2120154,장승배기역,CS100006,패스트푸드점,9574327,7331377,2242950,1353889,1119088,1583119,1968353,1306928,1121475,1121475,,,2848658,2076599,3527595,,2914722,5047037,101084,2603510,2302646,1271908,1372991,309620,*
2022,1,발달상권,2120153,노량진역(노량진),CS100006,패스트푸드점,1234913126,887176004,347737122,177376921,175577205,183983060,183897033,166341785,177027682,170709440,27715161,111487771,355894873,162586797,432628478,144600046,744771483,487833885,17445550,476026742,325625360,138461424,210761685,64284607,27
2022,1,발달상권,2120152,신대방삼거리역,CS100006,패스트푸드점,160923441,112519927,48403514,20619298,19230440,23839693,24286616,24543880,24467648,23935866,,,23276796,30180066,87892461,19574118,92043965,68879476,5849226,52356692,35070528,25852968,32680436,9113591,6
2022,1,발달상권,2120151,보라매공원,CS100006,패스트푸드점,507641291,377206170,130435121,67942189,76097458,73741185,83624975,75800363,67224718,63210403,827374,31271155,148452268,92412812,157966261,76711421,242107854,222062940,3347622,106088350,165711932,106588028,61001655,21433210,11
2022,1,발달상권,2120149,여의도역(여의도),CS100006,패스트푸드점,641084141,533259413,107824728,86393014,108144793,94738696,121113704,122869206,56897474,50927254,,35043793,297098795,76937262,216538550,15465741,247094723,161522346,2719599,103702311,140534348,82649554,52121954,26889306,27
2022,1,발달상권,2120148,국회의사당역(국회의사당),CS100006,패스트푸드점,1184302647,981080368,203222279,183793385,188147099,193586354,215046474,200507056,84296955,118925324,,79597493,574807250,144644018,342696519,42557367,552814202,355829312,3496372,214931022,328306600,205352941,114287353,42269225,21
2022,1,발달상권,2120147,보라매역,CS100006,패스트푸드점,112270140,75223363,37046777,13521330,10094878,15605422,19034826,16966907,21067540,15979237,,279052,36752025,18794305,47526599,8918159,53591632,33615851,606817,8318002,23321459,18282344,21390072,15288789,6
2022,1,발달상권,2120146,한강성심병원,CS100006,패스트푸드점,21010093,15948322,5061771,3739173,1503883,3056381,3529742,4119143,3133142,1928629,,,2616923,3750560,9896584,4746026,7280302,5165144,308964,969751,2299770,4264221,2864477,1738261,*
2022,1,발달상권,2120145,영등포역(영등포),CS100006,패스트푸드점,763641034,487099718,276541316,85360336,100825805,100148957,97418774,103345846,160570743,115970573,16541130,41945453,153008265,119897342,307287578,124961266,438604774,302287384,9359593,253951191,264078289,117292823,67902721,28307542,19
2022,1,발달상권,2120144,영중로,CS100006,패스트푸드점,15312033,12420722,2891311,2908113,1549513,2912049,1288939,3762108,1210732,1680579,,,6243698,2599735,4869173,1599427,6703853,6053073,,872193,2622417,3515043,4161094,1586180,4
2022,1,발달상권,2120143,당산역,CS100006,패스트푸드점,90095228,69534769,20560459,14988654,12431005,13396326,14136105,14582679,14284963,6275496,,21578107,23939988,15984652,28431894,160587,37405781,40162813,598139,21846051,25720873,12882089,11249161,5272283,6
2022,1,발달상권,2120142,대림역,CS100006,패스트푸드점,157076191,108918173,48158018,22231113,19348571,24735589,22697612,19905288,26914981,21243037,,7779512,50898463,33791248,56871300,7735668,77269253,76817491,3579092,35824974,36798425,30104487,27627884,20151884,3
2022,1,발달상권,2120141,영등포청과시장교차로,CS100006,패스트푸드점,88733118,65512606,23220512,8507813,16963062,20056361,8427686,11557684,7858446,15362066,2929944,497173,19245918,10585632,48548104,6926347,45329589,24429575,,3540438,9307255,10336387,28224936,18350148,3
2022,1,발달상권,2120140,문래동주민센터,CS100006,패스트푸드점,211513751,174280289,37233462,33235532,31791269,36376417,27272121,45604950,19441262,17792200,,,149958813,8486018,53068920,,51862455,119041091,673601,36397769,39311532,44283953,39097999,11138689,*
2022,1,발달상권,2120139,대림3동사거리,CS100006,패스트푸드점,40625205,25567259,15057946,5076077,4396965,5516856,4886494,5690867,6868988,8188958,,,4446730,8373462,23099299,4705714,25912232,14712973,559946,7039612,7432319,10547232,10708714,4337382,*
2022,1,발달상권,2120138,당산2동(영등포우체국),CS100006,패스트푸드점,126681461,102703671,23977790,15510321,19767037,22396063,22031628,22998622,10487948,13489842,116658,14307642,35067474,22803431,47067760,7318496,42192364,49179850,400579,16656891,18075388,19708386,20746012,15784961,4
2022,1,발달상권,2120136,영등포구청역,CS100006,패스트푸드점,239542392,176294988,63247404,28151675,32632376,43322185,28694630,43494122,41180978,22066426,,25545618,79007622,36485081,84438842,14065229,102984606,108590583,766896,48885627,71162347,41448230,32757666,16554424,12
2022,1,발달상권,2120134,구로전화국,CS100006,패스트푸드점,133032379,85129768,47902611,11152506,13731779,18641186,16872659,24731638,23944463,23958148,,,20274242,22758952,71032246,18966939,80095149,49233218,613550,26081528,32274650,28110637,30277046,11970955,4
2022,1,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),CS100006,패스트푸드점,90285035,68468464,21816571,9695820,16857322,15785217,14262728,11867377,12492443,9324128,,3216313,36323746,17931101,30081432,2732443,38896016,35314707,3960257,16526370,15664110,19339179,13066168,5654639,*
2022,1,발달상권,2120132,독산동,CS100006,패스트푸드점,175372211,127541538,47830673,23591936,26298543,15900494,31157146,30593419,25271442,22559231,149995,698522,46089960,27474213,75657539,25301982,87890878,67102223,1074103,37741675,45115465,30541154,29485285,11035418,12
2022,1,발달상권,2120131,가산디지털단지,CS100006,패스트푸드점,1796708595,1473261742,323446853,261094204,277740513,283330002,328728223,322368800,177442515,146004338,,115861884,800466684,253369181,562056778,64954068,801627539,706951763,7038991,458988115,553234662,291759486,150988232,46569812,32
2022,1,발달상권,2120130,구로디지털단지역,CS100006,패스트푸드점,536935324,376989283,159946041,70433899,72655726,70734622,81943034,81222002,84823615,75122426,32411797,35184122,100726240,83266782,183322202,102024181,302152365,215709313,6763587,166263907,159789458,81438035,66253785,37352906,7
2022,1,발달상권,2120129,구로디지털단지,CS100006,패스트푸드점,1695305777,1441908329,253397448,241614008,226114887,256360106,448755644,269063684,137095885,116301563,19523414,279742811,690821914,194235058,408970429,102012151,962723280,469631512,5556807,366700257,453906449,259645898,249443049,97102332,15
2022,1,발달상권,2120128,신도림역,CS100006,패스트푸드점,338748152,222361086,116387066,40571157,42942154,46076106,44857786,47913883,58809505,57577561,,30042445,102282079,77183172,111158212,18082244,188977270,143576650,2675927,71602977,116118278,81076962,40975708,20104069,18
2022,1,발달상권,2120127,구로구청,CS100006,패스트푸드점,47789944,28663863,19126081,4844700,4406283,6258750,6151853,7002277,12175069,6951012,,204489,9352287,7451972,23179218,7601978,22157713,20711964,195185,2724526,8182495,7726153,15223229,8818090,*
2022,1,발달상권,2120125,구로역,CS100006,패스트푸드점,81531667,78730721,2800946,17107501,12260174,13134262,17672519,18556265,1400473,1400473,,12350721,36953167,15263947,15563359,,36217918,13489210,,8081694,7642236,12434026,15994366,5554807,7
2022,1,발달상권,2120124,개봉동 현대아파트,CS100006,패스트푸드점,7783701,5218810,2564891,2063901,926922,1127085,609802,491100,1578036,986855,,,801238,1083445,4163876,1735142,2708538,4941915,,382290,455983,1720395,3766672,1325112,3
2022,1,발달상권,2120123,오류동역,CS100006,패스트푸드점,151540966,85890204,65650762,18804981,11752307,14831181,14387886,26113849,34500173,31150589,,,33679444,34658780,61730191,21472551,82841823,60963109,656744,12259056,25481527,31647708,40676302,33083597,4
2022,1,발달상권,2120122,강서구청,CS100006,패스트푸드점,320002862,187639316,132363546,31968041,40664510,39364737,36757040,38884988,63896786,68466760,,1506815,71079831,69449582,148898812,29067822,165989794,116692649,2077586,36726379,62087301,67440357,75979749,38371069,7
2022,1,발달상권,2120121,까치산역,CS100006,패스트푸드점,129259295,76109763,53149532,16908960,8195688,17419386,13184058,20401671,25198749,27950783,,,26517719,31428432,56134653,15178491,65583797,63675498,787431,18061290,33694391,23347134,35371425,17997624,9
2022,1,발달상권,2120120,화곡역,CS100006,패스트푸드점,173047603,125846056,47201547,28340888,20960865,22435253,28624403,25484647,25663756,21537791,,16103616,54670570,31344773,62110498,8818146,67682314,92338747,2181428,50874233,53914337,23303723,22043599,7703739,11
2022,1,발달상권,2120119,발산역(마곡),CS100006,패스트푸드점,87220221,66497738,20722483,6872764,12755542,15251807,9029381,22588244,9398259,11324224,,,28054884,9111021,42995790,7058526,38344160,18574775,368391,6292789,18219746,12684551,14121019,5232438,23
2022,1,발달상권,2120116,송정역,CS100006,패스트푸드점,300544443,206450591,94093852,40968985,42689486,38869498,41882362,42040260,51831519,42262333,3841678,20088295,77203645,57358455,96336840,45715530,182481110,117543682,6183182,63106734,91669901,60888047,44652292,33524636,6
2022,1,발달상권,2120114,목동신시가지,CS100006,패스트푸드점,998496837,680048000,318448837,126919882,128432995,139488591,141587859,143618673,166338555,152110282,33792,139677194,319347411,187992216,262495435,88950789,498670101,404021373,29056413,136540445,169250711,314430001,194545942,58867967,27
2022,1,발달상권,2120113,오목교역,CS100006,패스트푸드점,198875914,130596751,68279163,19625799,23988962,28337249,31307623,27337118,39002396,29276767,,8768437,60843428,40521062,76312578,12430409,88720738,97439937,6105534,35423083,31590752,55887066,39360182,17794058,7
2022,1,발달상권,2120112,등촌역,CS100006,패스트푸드점,194189672,132056223,62133449,20884115,24872945,30479676,28390509,27428978,31226083,30907366,,3435633,61154182,42853174,82066753,4679930,92630826,99062923,3723300,37680439,50462285,44467697,41327423,14032604,9
2022,1,발달상권,2120111,목동사거리,CS100006,패스트푸드점,275331933,189167116,86164817,34511804,38736713,39203176,35600176,41115247,42936966,43227851,94746,2650602,56901218,53422272,108763012,53500083,156965873,116332020,2547195,60115118,72973476,64092587,53851072,19718446,9
2022,1,발달상권,2120110,목동역 8번출구,CS100006,패스트푸드점,449761065,320088812,129672253,59843688,63862345,70752149,62878933,62751697,64755568,64916685,,20370378,128577717,85208782,176719358,38884830,238078993,209968431,13467623,99081362,95830557,130400609,84404888,24862384,10
2022,1,발달상권,2120109,서울남부지방법원,CS100006,패스트푸드점,107034988,75445451,31589537,13669634,11814230,13211723,16180119,20569745,20238654,11350883,134150,9263327,24500477,18273064,47824706,7039264,50672680,44929735,2455595,6986565,15257160,28639126,32313354,9950617,10
2022,1,발달상권,2120108,신정네거리역,CS100006,패스트푸드점,1035413394,701136464,334276930,126969143,136664893,148877050,140021791,148603587,169039631,165237299,29426411,44689040,241779396,179330846,357884487,182303214,626390571,407201769,10831552,200198326,236015530,284232696,219328687,82985550,12
2022,1,발달상권,2120107,공덕역(공덕오거리),CS100006,패스트푸드점,72394252,64198313,8195939,15525262,12200018,9003961,12237420,15231652,6331024,1864915,,10017558,27719386,19697834,14695203,264271,25110101,22752412,229235,8578378,13228622,12380153,8422103,5024020,6
2022,1,발달상권,2120105,상수역(홍대),CS100006,패스트푸드점,48744579,29274072,19470507,2271659,5418061,7558505,6069280,7956567,10584039,8886468,,,17736276,9893862,20882076,232365,25137033,22160869,625684,18805614,14720231,7276498,3328537,2541337,10
2022,1,발달상권,2120104,연남동(홍대),CS100006,패스트푸드점,326920053,223182978,103737075,47597897,43146214,44191557,41625190,46622120,59465458,44271617,875525,10622038,86143494,55011724,141069396,33197876,148529143,153772393,3950229,126644156,87407999,36263927,36096799,11938424,33
