기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110314,종암경찰서,CS100005,제과점,288318412,189568051,98750361,38518589,33618850,35682303,34366821,47381488,54269147,44481214,,46278541,68097618,67263348,92573568,14105337,109527913,146475921,1679911,15899686,62669475,87403025,61921718,26430017,3
2022,4,골목상권,2110313,안암역 3번,CS100005,제과점,65092138,42721637,22370501,6195635,6991556,8633837,8409779,12490830,14016643,8353858,,257876,5606961,12616651,26553948,20056702,30745424,29433280,2075287,27241429,13746393,7391499,8378039,1346056,*
2022,4,골목상권,2110312,안암역 2번,CS100005,제과점,86264410,65692564,20571846,13314418,11956655,13312680,12228876,14879935,10285923,10285923,,19101189,36070640,16368964,4437694,,24128754,51849733,1666814,27543619,13194344,12994571,16296107,4283032,*
2022,4,골목상권,2110308,길음역 8번,CS100005,제과점,272407183,187806559,84600624,35218638,33527745,35842895,37608821,45608460,46979157,37621467,1211509,45694849,48797672,59002597,85568126,32132430,108767444,132804731,2936532,17731517,34793049,88859630,65423660,31827790,4
2022,4,골목상권,2110307,길음역 7번,CS100005,제과점,132729875,90866515,41863360,17097967,18080139,16610791,18816106,20261512,25291628,16571732,,19632610,25134654,27742940,47221860,12997811,55929572,73364773,1940078,10790256,23417859,41374704,29968464,21802985,3
2022,4,골목상권,2110304,보문역 4번,CS100005,제과점,516279,423880,92399,75074,64679,75074,63525,145528,80849,11550,,17325,150148,105104,168628,,46199,395006,11550,389230,40425,,,,4
2022,4,골목상권,2110302,보문역 8번,CS100005,제과점,199809541,125237855,74571686,24885015,21088884,30518225,21176443,27569288,45646717,28924969,3674760,14265324,36592659,39844873,73450822,31981103,90222132,102055923,2583118,47310038,42640498,41892592,39811349,18040460,4
2022,4,골목상권,2110291,한성대입구역 3번,CS100005,제과점,6195100,3942348,2252752,852049,782377,811234,759647,737041,1126376,1126376,,454876,1347456,1553246,1713146,,2576387,2492337,55149,658028,593274,1360656,1545333,856284,4
2022,4,골목상권,2110283,성북초등학교앞,CS100005,제과점,71410836,45626844,25783992,8567499,9077042,8567499,7930513,11484291,12377263,13406729,,11811838,17096565,21735250,11405661,794023,17092368,41115818,123245,3218278,8021511,12196813,19044848,15603492,*
2022,4,골목상권,2110282,국민대학교앞,CS100005,제과점,171340419,118743566,52596853,23721780,24125171,20580365,25379827,24936423,27138114,25458739,,40587129,31538652,31273482,50289643,17651513,75842932,77026293,3268160,25456606,27644993,30732276,40449415,25317775,*
2022,4,골목상권,2110278,망우본동주민센터,CS100005,제과점,316464148,202294311,114169837,38898888,44250156,41472476,35403148,42269643,57724898,56444939,,53948659,59561493,76119547,106672710,20161739,134576860,166597280,364421,27228272,62029527,78499084,69055794,63997039,6
2022,4,골목상권,2110277,러스크서울병원,CS100005,제과점,64321062,36260485,28060577,8205640,5902302,9966692,4248609,7937242,15324878,12735699,1679924,6647959,14109771,12325539,19417328,10140541,31488203,31124876,402635,7424372,8333601,11788607,18613209,16050656,*
2022,4,골목상권,2110274,서일대학교,CS100005,제과점,513041275,351960071,161081204,64670339,70295488,69574639,70812671,76606934,92628346,68452858,,77232816,110044776,91699022,178492826,55571835,212191778,250117658,2258436,44268218,100688597,110730842,124964546,79398799,6
2022,4,골목상권,2110273,장스여성병원,CS100005,제과점,54508305,37815716,16692589,4807043,10881878,5955980,9653705,6517110,8597211,8095378,,6754820,14315481,19446075,13991929,,26298372,22597314,594277,1887710,5966792,11896817,12417711,16132377,*
2022,4,골목상권,2110272,신내1동주민센터,CS100005,제과점,87359981,51670414,35689567,10203466,11713699,9608424,9776149,10368676,20841880,14847687,245030,15112311,15411792,16473215,28254441,11863192,34915001,45309005,955368,6430463,14024980,22943030,22891797,12978366,8
2022,4,골목상권,2110267,망우역 2번,CS100005,제과점,9337809,7902673,1435136,1940052,2188436,1468890,1000753,1304542,1372516,62620,,217424,1777798,1994059,3974150,1374378,5103943,4233866,45303,1281350,1542310,2529050,2322449,1617347,*
2022,4,골목상권,2110260,면목역 3번,CS100005,제과점,13516901,8212814,5304087,1892294,1700233,1265649,1562751,1791887,2661570,2642517,,218322,1820207,4379824,5797885,1300663,5360422,8156479,607832,4505879,3696910,1896221,2009597,800462,*
2022,4,골목상권,2110256,면목2동체육관,CS100005,제과점,202525391,134279598,68245793,21070882,40042874,21098408,21190562,30876872,37618454,30627339,16753422,27541986,41939505,31055496,55413689,29821293,83658200,89377712,962228,22416086,36188277,37183417,47518992,28766913,4
2022,4,골목상권,2110253,중곡초등학교,CS100005,제과점,330603537,203960859,126642678,38514226,37344179,43059887,35508974,49533593,73804802,52837876,,47292318,48677774,80300182,122267997,32065266,132965779,183562317,1944442,54043209,82836778,77019173,59909841,40774654,*
2022,4,골목상권,2110249,중화역 1번,CS100005,제과점,261211611,148633414,112578197,34980025,24964483,24730115,30158188,33800603,68051927,44526270,,9790939,33348165,50577673,122883173,44611661,111338242,149873369,6877938,56592499,66515860,64293992,39865356,27065966,6
2022,4,골목상권,2110248,먹골파출소,CS100005,제과점,19041020,12743641,6297379,1798733,2790093,3007973,2126765,3020077,3414686,2882693,,193673,2831248,4255345,7821942,3938812,10474025,8113075,110175,2284550,3958327,3628616,4099361,4506071,*
2022,4,골목상권,2110247,먹골역 1번,CS100005,제과점,467399919,305682867,161717052,60691352,66540914,56733050,47079737,74637814,95272492,66444560,10424965,59518199,73809195,93101435,158921491,71624634,205774439,243406539,3517004,56320340,90534430,111182332,115725766,71901107,4
2022,4,골목상권,2110244,중화역 4번,CS100005,제과점,121492010,81452044,40039966,18115194,18308823,17229152,10705852,17093023,22468668,17571298,,8933463,25043934,30902643,44780380,11831590,48159137,73332873,2126919,25413600,29088609,25756276,22743732,16362874,5
2022,4,골목상권,2110243,중랑노인종합복지관,CS100005,제과점,328114217,244363117,83751100,40579013,39736141,46925209,33139805,83982949,43340565,40410535,425704,44081037,64113039,99069398,95291058,25133981,119416428,112506091,2234938,27107677,59032374,65184255,52672616,25690660,6
2022,4,골목상권,2110241,먹골역 5번,CS100005,제과점,9809149,6839622,2969527,1456749,1380176,1085464,1664056,1253177,1479160,1490367,18676,1120576,1495969,1798898,3630666,1744364,4754171,4840201,32627,1235040,2253329,1925001,2334161,1814214,*
2022,4,골목상권,2110240,태릉시장 특화거리,CS100005,제과점,22246231,17041490,5204741,4252416,5180874,3213181,2669082,1725937,3248067,1956674,,4580466,5967949,6360875,5336941,,8629075,12189891,,589389,3791554,4643506,6013239,5781278,*
2022,4,골목상권,2110234,중랑역 4번,CS100005,제과점,247421231,159474103,87947128,31834970,27224671,34245944,24468474,41700044,50275941,37671187,866096,24782355,39259275,54663176,91507105,36343224,101088536,134731014,2924020,38510865,59100519,52995414,51829827,30458905,*
