기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,골목상권,2110199,홍릉시장,CS100001,한식음식점,14104,9446,4658,1774,1740,2055,1903,1974,2494,2164,1615,1355,3305,1768,4427,1634,9066,4329,21,1472,2293,3070,2973,3564,17
2022,4,골목상권,2110198,동대문중앙새마을금고본점,CS100001,한식음식점,147,111,36,17,34,8,34,18,18,18,,,76,18,17,18,111,18,,17,,85,9,18,3
2022,4,골목상권,2110197,세종대왕기념관교차로,CS100001,한식음식점,3660,3175,485,391,668,529,811,776,409,76,,76,2130,333,1070,51,1989,989,13,132,460,674,1051,648,7
2022,4,골목상권,2110196,홍릉근린공원,CS100001,한식음식점,5921,3981,1940,744,779,627,875,956,1044,896,94,64,2250,1036,2283,194,3691,1622,,250,590,650,1439,2385,7
2022,4,골목상권,2110195,동대문구청,CS100001,한식음식점,52089,40946,11143,7328,8305,8078,8344,8891,7161,3982,10,2199,25594,6283,14754,3249,31333,15655,68,4922,7612,7796,11831,14750,32
2022,4,골목상권,2110194,홍파초등학교,CS100001,한식음식점,2602,1627,975,411,330,287,267,332,510,465,,,500,321,1369,412,2047,474,,72,322,89,276,1763,7
2022,4,골목상권,2110193,고려대역 4번,CS100001,한식음식점,11327,8599,2728,1924,1630,1642,1771,1632,1419,1309,797,144,4453,1169,3229,1535,7572,2636,69,1950,2347,1541,2559,1735,9
2022,4,골목상권,2110192,동의보감타워,CS100001,한식음식점,25915,19311,6604,3724,3754,3847,4035,3951,3655,2949,37,633,11182,3270,8658,2135,15782,8223,,2643,4073,4013,6008,7271,17
2022,4,골목상권,2110191,고려대역 6번,CS100001,한식음식점,103931,86465,17466,17115,20201,18504,17159,13486,11288,6178,594,6517,45129,11847,36027,3817,60237,42584,4177,37130,13148,11089,22443,14831,27
2022,4,골목상권,2110190,고대앞사거리,CS100001,한식음식점,33331,25475,7856,5013,5612,4518,5062,5270,5781,2075,847,538,10685,4588,11866,4807,20138,12447,424,9722,5467,6395,8147,2430,18
