기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,3,골목상권,2110690,오류2동버들시장,CS100008,분식전문점,26995,20810,6185,3536,3452,4408,4693,4721,3677,2508,127,2913,8244,4459,9560,1692,15611,10984,355,3774,5687,8037,5409,3333,14
2022,3,골목상권,2110689,오류동역 3번,CS100008,분식전문점,2361,1782,579,274,563,305,289,351,274,305,,60,1022,319,899,61,1641,598,,202,478,230,555,773,*
2022,3,골목상권,2110688,오류지구대,CS100008,분식전문점,224,167,57,30,35,13,30,59,53,4,,,39,62,93,,65,116,9,100,21,26,21,4,*
2022,3,골목상권,2110686,수궁동주민센터,CS100008,분식전문점,30415,25688,4727,4294,4601,5419,4847,6527,4721,6,,2810,10285,5516,11734,70,14448,14920,584,3162,6545,7880,7378,3818,5
2022,3,골목상권,2110684,서울공연예술고등학교,CS100008,분식전문점,2510,2042,468,452,420,307,419,444,234,234,,72,549,403,1050,202,944,1130,112,242,541,516,508,152,*
2022,3,골목상권,2110681,온수역 1번,CS100008,분식전문점,6106,5346,760,879,1076,1033,1269,1089,482,278,,1083,699,897,2616,811,2287,3819,86,2077,1475,986,825,657,*
2022,3,골목상권,2110676,등촌역 7번,CS100008,분식전문점,1017,757,260,136,79,204,202,136,113,147,11,,226,102,509,169,317,418,34,102,136,317,148,,*
2022,3,골목상권,2110675,화곡4동주민센터,CS100008,분식전문점,4742,3606,1136,593,691,722,812,788,728,408,73,302,1546,698,1502,621,2108,2267,141,710,1053,1161,1001,307,13
2022,3,골목상권,2110674,강서구청가양동별관,CS100008,분식전문점,5924,4818,1106,888,922,989,959,1060,704,402,17,1545,2212,758,1321,71,3541,2028,72,637,1220,1404,1143,1093,*
2022,3,골목상권,2110671,등촌1동주민센터,CS100008,분식전문점,20748,17973,2775,3270,3452,3473,3888,3890,2566,209,,762,10489,2979,6518,,10152,8955,324,4155,5890,4574,2550,1612,15
2022,3,골목상권,2110668,화곡2동주민센터,CS100008,분식전문점,17395,11766,5629,2106,2048,2639,2253,2720,2723,2906,1018,461,2835,3317,6659,3105,8449,8749,144,3050,4230,5613,2358,1802,12
2022,3,골목상권,2110667,가양역 10번,CS100008,분식전문점,55851,36528,19323,7045,6224,7346,7066,8847,10787,8536,743,5409,12449,10204,18993,8053,26683,29168,1607,12732,15905,13268,8324,4015,10
2022,3,골목상권,2110666,KC대학교,CS100008,분식전문점,979,803,176,136,120,153,193,201,88,88,,72,362,176,281,,397,487,24,106,137,186,210,219,*
2022,3,골목상권,2110665,곰달래도서관,CS100008,분식전문점,3790,2620,1170,596,397,458,593,576,694,476,208,23,410,352,1838,959,2194,1551,,413,751,1327,913,342,4
2022,3,골목상권,2110664,강서구청옆,CS100008,분식전문점,4643,3821,822,803,749,841,767,661,411,411,,161,1910,303,1822,36,2679,1125,,108,1982,1179,196,339,4
2022,3,골목상권,2110662,까치산역 1번,CS100008,분식전문점,811,495,316,120,104,87,120,64,158,158,,,286,96,271,,517,136,,56,56,88,413,40,3
2022,3,골목상권,2110660,등촌3동주민센터,CS100008,분식전문점,23272,18750,4522,3423,3847,3547,3974,3959,3128,1394,7,2394,9589,4372,6829,81,11461,10604,407,1563,4033,7389,5494,3176,14
2022,3,골목상권,2110659,화곡역 4번,CS100008,분식전문점,14034,11173,2861,2032,2530,2168,2124,2319,1617,1244,144,1422,4304,2599,4897,668,6478,7302,229,1399,3781,4305,2645,1422,17
2022,3,골목상권,2110658,화곡초등학교,CS100008,분식전문점,9453,6463,2990,1367,123,1604,1556,1813,1585,1405,,122,3180,1851,3132,1168,5143,4186,,859,2270,2623,1544,2033,*
2022,3,골목상권,2110657,양천향교역 5번,CS100008,분식전문점,15593,13931,1662,2473,3100,2836,2838,2684,1136,526,133,2713,7549,2401,2530,267,9958,5223,211,2926,4844,2960,3077,1162,7
2022,3,골목상권,2110656,까치산역 3번,CS100008,분식전문점,28208,22265,5943,4049,4403,4414,4291,5108,4653,1290,1134,347,3925,3794,11834,7174,17431,10777,45,7559,11217,5486,2995,906,15
2022,3,골목상권,2110654,까치산역 4번,CS100008,분식전문점,5278,3589,1689,758,618,660,869,684,823,866,162,536,1171,733,1912,764,2292,2825,65,1372,1664,1150,660,204,16
2022,3,골목상권,2110651,화원중학교,CS100008,분식전문점,1886,1264,622,150,324,282,236,272,333,289,,144,351,329,936,126,896,990,,209,486,463,364,364,7
2022,3,골목상권,2110649,우장산역 1번,CS100008,분식전문점,3948,3211,737,461,615,691,707,737,702,35,5,604,1441,614,1254,30,2171,1735,108,379,696,1238,655,829,4
2022,3,골목상권,2110648,양천향교역 7번,CS100008,분식전문점,32740,26031,6709,4835,4968,5204,5350,5674,3490,3219,27,2068,11911,5018,11825,1891,16398,14675,391,7835,11095,6038,3754,1957,26
2022,3,골목상권,2110647,화곡역 5번,CS100008,분식전문점,5107,4282,825,1191,988,853,690,560,583,242,205,597,2774,520,988,23,2739,2032,37,479,966,2239,705,348,13
2022,3,골목상권,2110646,푸른들청소년도서관,CS100008,분식전문점,20614,15460,5154,2471,2911,3337,3385,3356,2543,2611,75,2907,7184,3592,6329,527,10120,9767,495,4031,4415,4441,4620,1885,13
2022,3,골목상권,2110645,우장산역 4번,CS100008,분식전문점,16415,14698,1717,2817,2827,3181,3072,2801,1376,341,16,1664,5225,3847,5616,47,8040,8241,1414,1602,1689,5970,3451,2153,15
2022,3,골목상권,2110643,강서구다솔마을,CS100008,분식전문점,4449,3972,477,785,813,739,926,709,373,104,433,493,2223,240,739,321,2657,672,,194,717,1157,671,589,7
2022,3,골목상권,2110641,공항고등학교,CS100008,분식전문점,27543,20343,7200,3935,3442,3994,4143,4829,3730,3470,2608,6344,6576,2905,6232,2878,18355,7534,527,2290,6320,7240,5175,4341,3
2022,3,골목상권,2110640,방화역 1번,CS100008,분식전문점,63883,44850,19033,9267,7832,7068,9863,10820,9870,9163,29,10606,19806,10444,22417,581,33472,27683,639,6060,13143,17122,14341,9848,4
2022,3,골목상권,2110638,신방화역 2번,CS100008,분식전문점,42647,30716,11931,6234,5959,5999,5985,6539,6592,5339,92,8818,11964,7234,12950,1589,21950,20354,579,3462,7883,9788,13663,6932,19
2022,3,골목상권,2110636,방화역 2번,CS100008,분식전문점,509,449,60,106,82,84,73,104,56,4,,5,181,107,216,,215,260,,104,139,109,89,35,*
2022,3,골목상권,2110635,공항시장역 3번,CS100008,분식전문점,3682,2726,956,569,500,567,520,570,478,478,,67,1666,627,844,,1941,969,,358,819,684,689,360,3
2022,3,골목상권,2110634,송정역 3번,CS100008,분식전문점,22385,18856,3529,3594,3189,3614,4056,4403,2883,646,,2264,8450,3423,7765,483,11251,10537,184,4655,6305,4012,4132,2499,10
2022,3,골목상권,2110633,개화산역 1번,CS100008,분식전문점,2633,1900,733,391,318,292,380,519,541,192,,,848,470,1228,87,1175,1369,24,299,654,876,538,155,4
2022,3,골목상권,2110631,방화초등학교,CS100008,분식전문점,220,141,79,22,22,22,43,32,32,47,12,,67,6,36,99,149,46,,19,53,79,36,6,*
2022,3,골목상권,2110630,공항시장역 1번,CS100008,분식전문점,20053,13666,6387,2772,2412,2831,2839,2812,2981,3406,286,2945,7052,4025,5665,80,13230,6823,218,3725,5103,3813,3802,3392,8
2022,3,골목상권,2110627,신정롯데캐슬아파트,CS100008,분식전문점,17066,13443,3623,2393,2595,3043,2790,2622,2222,1401,,2113,6421,3051,5391,90,8311,7834,436,2320,2131,5203,4480,1573,8
2022,3,골목상권,2110625,신정2동주민센터,CS100008,분식전문점,28902,21894,7008,3930,4538,3524,4820,5082,4137,2871,903,1931,8180,6010,8841,3037,15678,13031,2150,3217,3703,10141,6810,2690,13
