기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,3,골목상권,2110578,대흥역 2번,CS100007,치킨전문점,167806620,117662278,50144342,24399659,19931128,22351537,21559660,29420294,30386983,19757359,29768955,,471109,3966923,56264400,77335233,100329335,47608425,1187417,21060717,32370122,45911438,33396679,14011385,5
2022,3,골목상권,2110576,대흥역 3번,CS100007,치킨전문점,120624456,92201137,28423319,17704934,14549813,15550668,16015505,28380217,15786659,12636660,,2154535,13063714,14072597,64379739,26953871,57609710,53570481,4258795,13025223,22851833,25911614,19773281,25359444,3
2022,3,골목상권,2110572,서강대역 1번,CS100007,치킨전문점,86108584,64043410,22065174,9408723,11055018,12951595,11300380,19327694,12916622,9148552,4449003,,,2173629,44256070,35229882,47505571,35420296,1571397,20652044,17795816,18256590,18561850,6088170,*
2022,3,골목상권,2110571,신수동주민센터,CS100007,치킨전문점,11842390,8788471,3053919,1936765,1228059,1601346,1928650,2093651,2339806,714113,,,,795263,4138615,6908512,9498455,2024748,118654,394562,789530,1777007,7745159,698292,5
2022,3,골목상권,2110569,홍대땡땡거리,CS100007,치킨전문점,14062532,9255631,4806901,1908033,2390062,1476214,1245242,2236080,3260391,1546510,1894643,,810077,1459477,5208593,4689742,6494900,7072213,538800,4707887,3092162,1600503,3297578,330183,4
2022,3,골목상권,2110568,광흥창역 1번,CS100007,치킨전문점,24426098,19310582,5115516,3267005,5071537,3088995,3673636,4209409,3340304,1775212,4439776,,,324606,8246046,11415670,14377050,7653594,38394,815997,3589012,7887470,5612693,4087077,*
2022,3,골목상권,2110567,광흥창역 6번,CS100007,치킨전문점,11412489,8458561,2953928,1444785,1231350,1914340,2039118,1828968,1591233,1362695,725677,,341494,499108,5666183,4180027,6325576,4449894,,1509152,1842028,2801344,2993874,1629072,*
2022,3,골목상권,2110564,홍대입구역 3번,CS100007,치킨전문점,118077953,90309506,27768447,12750855,16543283,16986558,18034360,25994450,18260773,9507674,12558675,,648349,2202407,47503225,55165297,60149227,41091834,,21459799,30713862,25892987,18277148,4897264,4
2022,3,골목상권,2110558,경성고등학교,CS100007,치킨전문점,22462087,14630980,7831107,2962445,2987445,1212477,4968659,2499954,4868661,2962446,1212478,,1149979,937482,13418504,5743644,8587343,9281080,37499,3993677,3437436,2831197,5924890,1643720,*
2022,3,골목상권,2110557,홍대부속여중고앞,CS100007,치킨전문점,15747737,10075078,5672659,2274312,3307311,1078384,1052417,2362654,3388269,2284390,,,1569049,1374940,7741412,5062336,6869093,8242397,837896,3187087,2321713,4731712,3537026,496057,*
