기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,골목상권,2111076,둔촌2동주민센터,CS100009,호프-간이주점,1648,1137,511,207,271,261,137,261,292,219,197,,14,76,557,804,1137,294,,79,163,233,550,408,7
2022,4,골목상권,2111075,굽은다리역 2번,CS100009,호프-간이주점,590,447,143,92,81,136,93,45,124,19,37,,,4,117,432,324,258,,59,97,153,157,117,4
2022,4,골목상권,2111074,명일역 1번,CS100009,호프-간이주점,4208,2601,1607,538,552,387,453,671,887,720,1088,,,35,920,2165,2695,1362,26,957,1122,1007,689,255,4
2022,4,골목상권,2111073,둔촌동역 1번(한산중학교),CS100009,호프-간이주점,1660,1228,432,209,214,295,283,227,270,162,202,,6,31,631,790,1143,393,,46,267,375,521,328,8
2022,4,골목상권,2111072,굽은다리역 1번(십자성마을),CS100009,호프-간이주점,1790,1618,172,369,373,291,256,329,131,41,,113,800,62,640,175,1109,333,,195,72,535,407,234,3
2022,4,골목상권,2111068,강동성심병원,CS100009,호프-간이주점,4810,3028,1782,534,599,648,590,657,1058,724,2411,162,,,399,1838,3225,1433,10,1558,1513,1063,368,147,*
2022,4,골목상권,2111067,강동구립성내도서관,CS100009,호프-간이주점,4584,3739,845,958,586,723,721,751,748,97,264,,1057,343,1292,1628,2688,1708,,239,560,979,1378,1240,13
2022,4,골목상권,2111066,암사동성당(효정하나플러스아파트),CS100009,호프-간이주점,2633,1768,865,183,543,426,223,393,460,405,165,17,443,589,936,483,2357,276,,55,266,129,713,1470,6
2022,4,골목상권,2111064,둔촌동역 4번,CS100009,호프-간이주점,2474,1670,804,267,330,267,298,508,423,381,774,,,10,599,1091,1714,657,32,499,781,498,426,135,*
2022,4,골목상권,2111063,강동구립 천호도서관,CS100009,호프-간이주점,3941,2309,1632,416,460,406,403,624,1056,576,320,40,280,222,1885,1194,2991,768,28,498,719,459,1171,885,7
2022,4,골목상권,2111062,둔촌동역 3번(성내3동주민센터),CS100009,호프-간이주점,1274,815,459,157,99,117,197,245,283,176,88,,40,59,529,558,587,549,10,411,343,137,167,69,5
2022,4,골목상권,2111061,암사역 1번,CS100009,호프-간이주점,6763,4565,2198,786,973,829,959,1018,1216,982,903,22,33,438,2714,2653,4967,1723,29,679,1123,1118,1665,2075,14
2022,4,골목상권,2111060,암사역 2번(서울강동초등학교),CS100009,호프-간이주점,13947,9697,4250,1861,1824,1875,1986,2151,2880,1370,3327,,,134,3738,6748,10024,3742,90,2435,3013,2568,3960,1697,20
2022,4,골목상권,2111059,강동역 4번(강풀만화거리),CS100009,호프-간이주점,16553,10963,5590,2153,2268,1694,2175,2673,3485,2105,1575,,795,341,6892,6950,11198,4958,131,2666,4810,3668,2310,2574,27
2022,4,골목상권,2111057,천호공원(해공체육문화센터),CS100009,호프-간이주점,2891,1940,951,565,331,428,290,326,678,273,174,294,574,259,947,643,2409,410,,,73,867,487,1392,10
2022,4,골목상권,2111056,천호태영아파트,CS100009,호프-간이주점,1754,1054,700,163,198,178,213,302,413,287,496,27,,15,502,714,1174,565,3,615,551,348,122,101,3
2022,4,골목상권,2111052,암사역 3번(천호동자전거거리),CS100009,호프-간이주점,2888,2147,741,470,429,308,390,550,508,233,76,,26,138,1373,1275,2179,560,,150,368,852,822,546,6
2022,4,골목상권,2111051,천호역 6번,CS100009,호프-간이주점,9921,6920,3001,1138,1353,1063,1491,1875,2053,948,2527,,38,38,2332,4986,5966,3862,21,3282,2767,1718,1336,704,8
2022,4,골목상권,2111049,천호지구대(천호동자전거거리),CS100009,호프-간이주점,6534,4489,2045,734,726,1032,951,1046,1232,813,827,,,185,2731,2791,3870,2605,39,1354,2313,1218,990,561,7
2022,4,골목상권,2111048,천호역 1번(천호문구완구거리),CS100009,호프-간이주점,4330,2567,1763,443,399,465,545,715,1099,664,608,,323,310,1516,1573,2525,1437,5,350,770,872,1014,949,3
2022,4,골목상권,2111047,마천1치안센터,CS100009,호프-간이주점,333,208,125,10,41,10,83,64,94,31,51,,,31,62,189,282,51,,,10,,166,157,5
2022,4,골목상권,2111046,마천역(마천초등학교),CS100009,호프-간이주점,5728,3783,1945,817,857,592,782,735,1255,690,1428,,182,136,1820,2162,3914,1727,47,877,1259,1064,1500,892,24
2022,4,골목상권,2111044,남천초등학교,CS100009,호프-간이주점,3924,2788,1136,648,523,387,581,649,771,365,208,,334,159,1912,1311,2449,1308,24,265,609,1037,1236,586,10
2022,4,골목상권,2111042,거여역 1번(거여공원),CS100009,호프-간이주점,2319,1374,945,316,275,192,224,367,611,334,429,,36,91,732,1031,1600,650,,332,383,525,703,306,6
2022,4,골목상권,2111040,거여초등학교,CS100009,호프-간이주점,815,477,338,72,85,102,105,113,211,127,52,,5,38,390,330,592,198,,103,137,226,196,127,3
2022,4,골목상권,2111039,벌말어린이공원,CS100009,호프-간이주점,3343,2988,355,452,635,637,629,635,310,45,15,8,2187,327,527,279,1692,569,,155,108,661,777,560,8
2022,4,골목상권,2111038,보인중학교,CS100009,호프-간이주점,3375,2311,1064,375,539,376,560,461,532,532,244,,,55,1460,1616,1859,1281,34,240,386,621,1275,585,*
2022,4,골목상권,2111035,오금공원(오주중학교),CS100009,호프-간이주점,1541,970,571,208,153,142,241,226,280,291,323,,,49,411,758,1114,378,10,195,323,316,404,245,4
2022,4,골목상권,2111034,오동나무공원(송파레미니스1단지),CS100009,호프-간이주점,1358,892,466,157,185,122,214,214,252,214,279,,,50,458,571,1090,210,,130,223,296,476,174,*
2022,4,골목상권,2111032,방이역 1번,CS100009,호프-간이주점,1598,1193,405,155,266,260,288,224,288,117,367,,37,16,240,938,974,378,21,373,331,197,245,187,4
2022,4,골목상권,2111031,장지동주민센터(한림연예예술고교),CS100009,호프-간이주점,1611,1072,539,128,266,267,174,237,385,154,340,4,79,14,277,897,1001,497,,248,406,368,295,181,4
2022,4,골목상권,2111030,방이역 2번,CS100009,호프-간이주점,2160,1597,563,240,271,321,402,363,322,241,90,,,70,1126,874,1215,743,,160,302,341,653,503,*
2022,4,골목상권,2111028,문현중학교(장지역 1번),CS100009,호프-간이주점,2235,1722,513,308,340,296,403,375,324,189,335,15,466,60,544,815,1643,443,5,232,415,413,629,389,4
2022,4,골목상권,2111027,문정초등학교,CS100009,호프-간이주점,461,337,124,48,50,69,73,97,104,20,129,,,,43,289,266,127,11,113,88,57,50,78,4
2022,4,골목상권,2111026,문정역 2번,CS100009,호프-간이주점,206,126,80,54,27,18,9,18,27,53,9,,,,107,90,188,9,,,9,9,36,143,*
2022,4,골목상권,2111025,경찰병원역 3번,CS100009,호프-간이주점,281,239,42,56,49,14,35,85,28,14,14,,,,56,211,175,56,,7,70,21,63,70,*
2022,4,골목상권,2111021,방이역 4번,CS100009,호프-간이주점,15682,11055,4627,1767,2273,1976,2445,2594,3140,1487,4015,12,756,268,3042,7589,7765,5622,291,2879,2942,3310,2681,1284,19
2022,4,골목상권,2111020,방이동고분군(방산고등학교),CS100009,호프-간이주점,1239,804,435,159,158,104,191,192,287,148,337,,,,225,677,660,496,9,216,401,369,73,84,*
2022,4,골목상권,2111019,한성백제역 3번,CS100009,호프-간이주점,5154,3721,1433,758,708,777,567,911,1031,402,1479,415,,,1306,1954,2342,1936,30,423,1184,960,1108,575,10
2022,4,골목상권,2111015,석촌역 3번,CS100009,호프-간이주점,5649,3733,1916,289,743,830,885,986,1012,904,565,,,73,2047,2964,3011,2310,,1127,1847,670,1070,605,7
2022,4,골목상권,2111014,송파나루역 2번,CS100009,호프-간이주점,6476,4123,2353,559,806,875,683,1200,1695,658,1047,,620,84,1316,3409,3903,2407,21,2108,2472,840,451,420,6
2022,4,골목상권,2111013,송파나루역 1번(송리단길),CS100009,호프-간이주점,18907,11497,7410,1651,2005,2410,2446,2985,4543,2867,2906,,1229,68,4760,9944,9498,8810,183,7766,5538,2592,1532,696,16
2022,4,골목상권,2111012,석촌역 6번,CS100009,호프-간이주점,805,528,277,111,56,110,126,125,166,111,250,,,,237,318,705,100,,29,183,127,214,252,8
2022,4,골목상권,2111010,석촌역 7번,CS100009,호프-간이주점,8971,6179,2792,1073,1215,1245,1317,1329,1652,1140,3717,22,,,1039,4193,5878,2786,44,2246,3016,1471,1130,761,8
2022,4,골목상권,2111009,송파책박물관,CS100009,호프-간이주점,631,383,248,67,77,48,86,105,124,124,134,,,,115,382,564,67,,10,10,67,105,439,*
2022,4,골목상권,2111007,석촌고분역 4번,CS100009,호프-간이주점,471,354,117,58,47,93,60,96,35,82,12,,,,223,236,388,83,,59,95,141,70,106,3
2022,4,골목상권,2111006,석촌고분역 1번,CS100009,호프-간이주점,5084,3764,1320,826,596,808,622,912,914,406,1189,6,,26,1419,2444,3092,1718,,667,1166,1186,569,1219,7
2022,4,골목상권,2111005,삼전역 3번,CS100009,호프-간이주점,4571,3234,1337,508,724,719,620,663,779,558,1189,,,21,1051,2310,2742,1720,19,1063,1673,951,571,184,10
2022,4,골목상권,2111004,삼전역 1번,CS100009,호프-간이주점,10324,6909,3415,946,1377,1375,1421,1790,1926,1489,2719,6,586,399,2714,3900,6164,3440,48,2070,2707,2098,1960,721,12
2022,4,골목상권,2111003,삼전역 4번,CS100009,호프-간이주점,2084,1839,245,364,360,403,358,354,143,102,139,,917,17,347,664,1395,667,6,528,429,463,293,343,3
2022,4,골목상권,2110999,윗방죽마을공원,CS100009,호프-간이주점,3318,2258,1060,401,383,483,549,442,592,468,1070,,,16,636,1596,2015,1159,59,785,1085,757,345,145,*
2022,4,골목상권,2110997,대청초등학교,CS100009,호프-간이주점,29412,20111,9301,3371,3762,3811,4257,4910,5739,3562,7988,53,1349,237,7862,11923,17963,10773,406,8342,8286,5276,4718,1707,26
2022,4,골목상권,2110995,봉은사역 4번,CS100009,호프-간이주점,3581,2651,930,348,634,497,561,611,465,465,,,11,53,1289,1763,1205,814,,254,623,528,443,169,*
2022,4,골목상권,2110994,개포고등학교,CS100009,호프-간이주점,208,163,45,26,35,22,40,40,9,36,13,,,,58,137,163,28,,4,8,46,76,55,*
2022,4,골목상권,2110989,대치동아우편취급국,CS100009,호프-간이주점,1520,1177,343,240,277,183,200,277,192,151,573,,,,136,811,803,645,8,369,677,161,209,24,*
2022,4,골목상권,2110987,영동대교남단,CS100009,호프-간이주점,604,399,205,77,42,93,78,109,169,36,181,,,,88,335,264,187,,57,186,139,42,26,*
2022,4,골목상권,2110981,국악고교사거리,CS100009,호프-간이주점,2583,2049,534,357,301,508,389,494,426,108,720,,,,453,1410,1563,676,,278,472,713,693,84,*
2022,4,골목상권,2110971,선정릉역 4번,CS100009,호프-간이주점,1771,1315,456,242,150,211,311,401,298,158,334,,,,94,1343,1155,287,,551,510,189,192,,3
2022,4,골목상권,2110967,역삼역 8번,CS100009,호프-간이주점,1373,1045,328,98,221,254,270,202,164,164,544,137,,,71,457,626,335,,181,434,236,71,38,*
2022,4,골목상권,2110965,언주역 6번,CS100009,호프-간이주점,654,453,201,75,114,51,125,88,138,63,251,25,,,38,340,384,257,,232,203,179,,27,*
2022,4,골목상권,2110957,언북중학교,CS100009,호프-간이주점,545,418,127,25,79,98,106,110,123,4,34,,,,131,380,152,314,,175,217,41,20,12,*
2022,4,골목상권,2110955,논현초등학교,CS100009,호프-간이주점,2034,1454,580,108,284,257,411,394,391,189,656,30,,,497,851,1005,730,11,490,737,331,133,33,5
2022,4,골목상권,2110942,염곡동 구룡사(포이동성당),CS100009,호프-간이주점,831,651,180,200,145,72,117,117,144,36,36,,,9,416,370,480,189,9,81,171,144,162,99,*
2022,4,골목상권,2110939,양재역 8번(양재동우체국),CS100009,호프-간이주점,23370,19793,3577,2727,4059,4195,4262,4550,2425,1152,2615,,6654,110,4323,9668,11642,7678,84,6305,6532,3743,1711,944,11
2022,4,골목상권,2110934,우면주공아파트,CS100009,호프-간이주점,1873,1750,123,313,362,469,328,278,54,69,161,,1018,,127,567,977,602,,69,303,562,513,132,3
2022,4,골목상권,2110925,서초중학교,CS100009,호프-간이주점,977,771,206,140,155,116,155,205,99,107,181,,,,296,500,681,180,,57,229,164,361,49,*
2022,4,골목상권,2110924,반포4동주민센터(몽마르뜨공원),CS100009,호프-간이주점,156,128,28,31,23,27,14,33,14,14,,,,10,77,55,64,37,,14,19,37,28,5,*
2022,4,골목상권,2110921,서울프랑스학교,CS100009,호프-간이주점,3636,2274,1362,434,390,379,444,627,777,585,347,,,54,1266,1969,1959,779,11,412,800,670,552,292,*
2022,4,골목상권,2110902,사당역 4번,CS100009,호프-간이주점,5267,3547,1720,330,531,740,859,1087,933,787,825,11,,238,2001,2192,3430,1632,,681,1325,1289,960,810,7
2022,4,골목상권,2110901,인헌고등학교(인헌중학교),CS100009,호프-간이주점,1538,933,605,181,220,194,200,138,359,246,542,,,17,238,741,1139,360,,267,637,146,254,195,3
2022,4,골목상권,2110897,서울대입구역 8번,CS100009,호프-간이주점,3616,2228,1388,227,459,474,409,659,871,517,1258,,,,456,1902,2048,1534,21,2053,1123,112,241,31,*
2022,4,골목상권,2110895,샤로수길,CS100009,호프-간이주점,13322,9079,4243,1272,1908,1866,1671,2362,2860,1383,2862,9,155,247,3427,6622,8433,4263,143,4835,3212,1775,1726,997,21
2022,4,골목상권,2110892,관악구 중앙길,CS100009,호프-간이주점,28704,19323,9381,3444,3843,3519,3637,4880,5842,3539,5998,11,79,782,7469,14365,18574,9679,199,8891,6916,4337,4913,2996,20
2022,4,골목상권,2110888,청룡동주민센터,CS100009,호프-간이주점,2169,1495,674,250,250,199,422,374,374,300,623,,,,573,973,1371,649,25,399,449,450,498,200,*
2022,4,골목상권,2110885,영락고등학교,CS100009,호프-간이주점,8096,5443,2653,1130,611,1057,1153,1492,1484,1169,1461,112,826,340,3015,2342,5990,2106,16,1782,1991,1242,2189,876,8
2022,4,골목상권,2110884,봉천역 4번(봉천110안전센터),CS100009,호프-간이주점,6789,4490,2299,831,750,860,1004,1045,1507,792,1859,,51,223,2132,2524,4888,1745,23,1270,1360,1153,1317,1511,12
2022,4,골목상권,2110883,은천초등학교(은천교앞),CS100009,호프-간이주점,3132,2007,1125,460,400,372,306,469,701,424,750,,108,177,934,1163,2243,822,,353,510,584,1026,591,5
2022,4,골목상권,2110882,신성초등학교,CS100009,호프-간이주점,2114,1570,544,323,466,119,246,416,193,351,281,,,7,683,1143,1339,470,,134,225,387,591,472,4
2022,4,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100009,호프-간이주점,9890,6271,3619,1448,1002,1192,1204,1425,2220,1399,3618,26,,10,1969,4267,6990,2875,35,3728,2903,1502,1412,285,14
2022,4,골목상권,2110879,신림현대아파트,CS100009,호프-간이주점,572,304,268,15,83,72,43,91,150,118,13,,,39,236,284,419,137,,14,40,105,182,215,4
2022,4,골목상권,2110877,신림역 8번,CS100009,호프-간이주점,2974,2143,831,321,334,526,505,457,482,349,716,,116,248,726,1168,2159,720,,776,644,389,587,484,11
2022,4,골목상권,2110875,보라매동주민센터(당곡고등학교),CS100009,호프-간이주점,1136,829,307,335,57,159,148,130,199,108,396,,,25,293,422,927,209,51,25,127,132,513,288,3
2022,4,골목상권,2110873,당곡중학교,CS100009,호프-간이주점,5720,3820,1900,641,735,649,879,916,1130,770,1530,,36,141,1557,2456,3568,1793,15,1639,1473,880,908,449,9
2022,4,골목상권,2110872,신림초등학교,CS100009,호프-간이주점,1060,736,324,115,115,171,170,165,209,115,439,,,5,153,463,730,330,5,196,256,313,241,49,3
2022,4,골목상권,2110871,신원동주민센터,CS100009,호프-간이주점,646,455,191,111,59,90,82,113,82,109,82,,,15,185,364,451,182,9,56,89,93,196,190,*
2022,4,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100009,호프-간이주점,47046,29444,17602,5135,5356,5789,5712,7452,10859,6743,14178,,,147,10888,21833,29950,17035,124,17695,15962,6855,4412,1938,27
2022,4,골목상권,2110868,남부초등학교,CS100009,호프-간이주점,4132,3002,1130,578,581,485,502,856,763,367,392,,,75,1841,1824,2966,1166,11,717,501,521,1658,724,8
2022,4,골목상권,2110867,국제신학대학원대학교(남서울중학교),CS100009,호프-간이주점,3773,2674,1099,457,547,566,481,623,709,390,593,,,83,1420,1677,2358,1368,14,817,689,732,918,557,5
2022,4,골목상권,2110865,남강고등학교(남강중학교),CS100009,호프-간이주점,9383,6183,3200,1206,1132,1112,1129,1604,1756,1444,2442,,,53,2758,4130,5906,3460,220,2191,2215,2004,1748,987,9
2022,4,골목상권,2110864,신림우방아파트,CS100009,호프-간이주점,1362,1002,360,125,197,154,227,299,192,168,,,21,30,728,583,946,356,,176,270,322,395,137,*
2022,4,골목상권,2110863,난우초등학교,CS100009,호프-간이주점,3450,2372,1078,465,337,530,553,487,539,539,1091,10,,90,860,1399,2317,1105,40,545,700,1010,792,336,7
2022,4,골목상권,2110861,관악구신사동주민센터,CS100009,호프-간이주점,11476,7318,4158,1252,1323,1416,1613,1714,2370,1788,3464,,303,146,2647,4916,7930,3418,43,3475,3002,1672,2273,883,19
2022,4,골목상권,2110858,신대방역 1번,CS100009,호프-간이주점,1035,849,186,184,276,171,129,89,75,111,30,,179,323,191,312,1020,15,,,,301,269,465,5
2022,4,골목상권,2110857,미성동주민센터,CS100009,호프-간이주점,260,187,73,31,52,30,43,31,37,36,12,,,31,150,67,183,77,,6,,6,75,173,3
2022,4,골목상권,2110856,미성초등학교,CS100009,호프-간이주점,798,549,249,110,119,82,132,106,125,124,137,,,15,180,466,467,331,,171,245,218,112,52,*
2022,4,골목상권,2110855,신대방역 2번,CS100009,호프-간이주점,2987,2129,858,325,532,446,384,442,579,279,651,,154,153,708,1321,2223,697,24,370,564,720,835,410,16
2022,4,골목상권,2110854,조원동주민센터,CS100009,호프-간이주점,3573,2371,1202,504,439,373,438,617,666,536,1119,,,,1040,1414,2281,1292,,760,993,595,794,431,*
2022,4,골목상권,2110852,이수역 9번,CS100009,호프-간이주점,3464,2473,991,361,462,494,458,698,636,355,402,17,160,108,1210,1567,1648,1617,19,1091,931,577,467,182,4
2022,4,골목상권,2110850,사당역 10번,CS100009,호프-간이주점,19893,12710,7183,2167,2035,2357,2566,3585,4225,2958,3808,17,166,808,5409,9685,12647,6397,44,5851,5958,2678,2620,1891,18
2022,4,골목상권,2110848,양지어린이공원,CS100009,호프-간이주점,4675,2847,1828,609,555,465,555,663,752,1076,2025,,,72,734,1844,3080,1163,18,1218,1344,770,645,251,4
2022,4,골목상권,2110846,남성역 1번,CS100009,호프-간이주점,1877,1231,646,156,267,274,227,307,391,255,394,,,10,542,931,1298,579,,393,481,279,658,66,3
2022,4,골목상권,2110844,흑석2치안센터,CS100009,호프-간이주점,215,129,86,22,22,20,22,43,43,43,,,,11,74,87,151,11,,,11,21,97,32,*
2022,4,골목상권,2110842,흑리단길,CS100009,호프-간이주점,2403,1591,812,213,340,306,273,459,692,120,306,,,,533,1564,1125,1039,27,1105,612,240,140,41,6
2022,4,골목상권,2110840,중앙대학교,CS100009,호프-간이주점,6583,4573,2010,754,954,1061,820,984,1261,749,1984,8,,8,1069,3514,4263,1950,197,3009,1095,623,949,340,19
2022,4,골목상권,2110839,숭실대입구역 4번,CS100009,호프-간이주점,11669,10278,1391,1461,2297,2606,2175,1739,1054,337,2009,,2657,148,2507,4348,6660,4888,822,6527,761,1097,1837,504,12
2022,4,골목상권,2110837,숭실대입구역 1번,CS100009,호프-간이주점,3614,2484,1130,377,389,534,473,711,793,337,745,,,25,993,1851,1986,1589,73,1414,677,599,589,222,5
2022,4,골목상권,2110836,상도역 5번,CS100009,호프-간이주점,1759,1402,357,224,258,307,278,335,285,72,418,,,5,417,919,1166,562,14,538,238,437,396,106,6
2022,4,골목상권,2110835,상도역 1번,CS100009,호프-간이주점,3284,2078,1206,321,382,482,367,526,603,603,,,,62,1808,811,1508,1036,8,735,803,550,349,100,*
2022,4,골목상권,2110834,동작구자원봉사센터,CS100009,호프-간이주점,1902,1292,610,349,215,237,208,283,274,336,51,,7,66,914,864,1152,624,82,430,728,194,164,178,*
2022,4,골목상권,2110832,노량진초등학교,CS100009,호프-간이주점,992,716,276,128,121,157,119,191,193,83,320,,,,83,589,952,21,,47,150,669,103,1,4
2022,4,골목상권,2110831,상도4동주민센터,CS100009,호프-간이주점,471,231,240,19,57,19,13,123,149,91,110,,,,129,232,354,117,,85,98,164,91,33,*
2022,4,골목상권,2110828,노량진역 6번,CS100009,호프-간이주점,6902,5974,928,943,1302,1119,1191,1419,678,250,545,,3141,60,1054,2102,4344,2110,8,2772,1900,797,716,261,6
2022,4,골목상권,2110827,NH농협은행 상도동지점,CS100009,호프-간이주점,2604,1714,890,322,316,389,358,329,467,423,524,,79,225,721,1055,2074,530,,286,575,611,547,585,4
2022,4,골목상권,2110826,장승배기역 4번,CS100009,호프-간이주점,89,63,26,10,18,10,9,16,13,13,29,,,,18,42,58,31,,21,23,6,24,15,*
2022,4,골목상권,2110825,신대방삼거리역 1번,CS100009,호프-간이주점,1461,914,547,167,178,151,178,240,359,188,251,,,,235,975,947,514,15,466,498,239,180,63,3
2022,4,골목상권,2110824,대방역 3번,CS100009,호프-간이주점,1181,918,263,206,201,173,137,201,131,132,,,704,178,224,75,660,389,17,121,241,247,247,178,*
2022,4,골목상권,2110823,신대방삼거리역 3번,CS100009,호프-간이주점,1915,1359,556,292,238,261,230,338,319,237,252,,,107,712,844,1318,551,,296,281,350,559,383,*
2022,4,골목상권,2110821,보라매역 2번,CS100009,호프-간이주점,5156,3877,1279,527,753,734,847,1016,790,489,471,,,57,1750,2878,3012,1582,,753,1054,959,1487,339,*
2022,4,골목상권,2110820,성남고등학교,CS100009,호프-간이주점,3593,2503,1090,545,373,458,530,597,618,472,120,,,172,2231,1070,1844,1567,20,374,814,1224,737,243,3
2022,4,골목상권,2110819,신대방역 4번,CS100009,호프-간이주점,2815,1889,926,429,318,396,320,426,602,324,693,,13,62,759,1288,1989,783,22,641,863,584,468,193,11
2022,4,골목상권,2110817,대방역 4번,CS100009,호프-간이주점,2384,1554,830,252,279,362,242,419,457,373,931,,,,298,1155,1636,748,9,871,708,521,257,18,3
2022,4,골목상권,2110816,대방역 6번,CS100009,호프-간이주점,3426,2946,480,312,551,622,790,671,384,96,384,,,72,1222,1748,2372,719,24,360,576,648,935,551,*
2022,4,골목상권,2110815,공군호텔,CS100009,호프-간이주점,27674,20047,7627,2760,3625,4129,3679,5854,4329,3298,5109,,461,60,5760,16284,17036,10039,406,7433,6827,5262,5944,1201,5
2022,4,골목상권,2110813,보라매역 6번,CS100009,호프-간이주점,2608,1864,744,258,325,337,517,427,482,262,411,,579,80,558,980,1723,827,8,568,659,505,300,509,6
2022,4,골목상권,2110812,신길6동주민센터,CS100009,호프-간이주점,1260,987,273,162,98,174,358,195,229,44,336,,,,293,631,977,218,,56,207,406,427,99,*
2022,4,골목상권,2110810,영신초등학교,CS100009,호프-간이주점,457,317,140,42,53,47,48,127,128,12,78,,6,12,147,214,356,77,,18,77,53,192,94,9
2022,4,골목상권,2110809,장훈고등학교,CS100009,호프-간이주점,1310,870,440,117,180,133,193,247,321,119,235,,,,267,808,832,420,,151,283,428,310,79,7
2022,4,골목상권,2110807,신길역 3번,CS100009,호프-간이주점,856,602,254,74,110,126,145,147,153,101,178,,,,206,472,490,343,,211,325,180,72,43,*
2022,4,골목상권,2110804,신풍역 1번,CS100009,호프-간이주점,3752,2829,923,186,582,706,611,744,642,281,484,11,,,1414,1843,2224,809,,494,496,1174,567,304,3
2022,4,골목상권,2110803,신길2동우편취급국,CS100009,호프-간이주점,1149,631,518,86,144,201,86,114,259,259,86,,58,115,574,316,890,230,,,374,172,258,315,3
2022,4,골목상권,2110802,신길동홍어거리,CS100009,호프-간이주점,2058,1538,520,201,321,308,321,387,320,200,107,,173,240,883,655,1203,668,,120,200,415,561,574,6
2022,4,골목상권,2110792,영등포역 2번,CS100009,호프-간이주점,3352,2270,1082,480,297,540,444,509,471,611,955,,50,241,809,1297,2335,818,41,599,812,642,566,493,10
2022,4,골목상권,2110791,신풍역 3번,CS100009,호프-간이주점,2369,1518,851,226,216,198,407,471,571,280,705,,,,705,959,1686,593,18,574,483,384,547,274,*
2022,4,골목상권,2110790,대림1동주민센터,CS100009,호프-간이주점,3624,2510,1114,454,510,436,468,642,609,505,702,,162,132,1028,1600,2645,916,17,1038,867,667,571,402,6
2022,4,골목상권,2110787,신길3동주민센터,CS100009,호프-간이주점,1171,842,329,87,249,179,170,157,197,132,78,,185,67,332,509,729,377,,92,123,263,427,201,5
2022,4,골목상권,2110785,영등포푸르지오아파트,CS100009,호프-간이주점,154,105,49,20,10,28,28,19,30,19,29,,,9,10,78,76,50,,10,57,19,30,10,*
2022,4,골목상권,2110784,신대림초등학교,CS100009,호프-간이주점,514,326,188,50,99,40,68,69,109,79,108,,,30,109,267,504,10,,,10,10,335,159,3
2022,4,골목상권,2110783,영등포시장역 1번,CS100009,호프-간이주점,3797,3112,685,416,610,689,778,619,621,64,710,,,37,988,2062,2062,1503,47,1078,1409,543,379,111,3
2022,4,골목상권,2110781,대림한신아파트,CS100009,호프-간이주점,1082,745,337,187,195,142,117,104,251,86,142,,18,51,486,385,562,493,,13,39,468,431,105,7
2022,4,골목상권,2110780,신길대성유니드아파트,CS100009,호프-간이주점,475,304,171,61,48,48,74,73,86,85,37,,,61,169,208,243,232,,,12,24,48,391,*
2022,4,골목상권,2110778,구로디지털단지역 4번,CS100009,호프-간이주점,2764,1545,1219,295,257,303,192,498,642,577,174,,50,294,1241,1005,2411,353,,,163,684,1442,475,16
2022,4,골목상권,2110776,도신초등학교,CS100009,호프-간이주점,553,387,166,80,93,71,68,75,118,48,142,,,8,263,140,411,134,,82,75,24,109,255,7
2022,4,골목상권,2110775,대동초등학교,CS100009,호프-간이주점,2076,921,1155,173,101,93,386,168,727,428,15,,84,381,1061,535,2037,39,,,10,509,1180,377,5
2022,4,골목상권,2110771,대림역 11번,CS100009,호프-간이주점,452,305,147,27,53,79,66,80,94,53,,,26,106,146,174,398,54,,,,53,252,147,*
2022,4,골목상권,2110769,대림차이나타운(대림역 12번),CS100009,호프-간이주점,790,444,346,63,78,77,70,156,177,169,141,,7,63,303,276,463,320,,155,304,240,46,38,*
2022,4,골목상권,2110768,도림2동유수지내체육시설,CS100009,호프-간이주점,4442,3416,1026,427,666,752,620,951,716,310,819,,,,1156,2467,2815,1378,,892,1319,729,686,566,4
2022,4,골목상권,2110766,대림역 5번,CS100009,호프-간이주점,2154,1298,856,331,202,201,318,246,463,393,99,,242,443,807,563,1939,198,,,156,217,1158,607,11
2022,4,골목상권,2110762,선유도역 1번,CS100009,호프-간이주점,1719,1245,474,106,228,194,263,454,280,194,544,,,,141,1034,1206,407,,462,444,299,408,,6
2022,4,골목상권,2110759,문래예술촌(문래창작촌),CS100009,호프-간이주점,29697,18059,11638,3434,3213,3702,3247,4463,6711,4927,913,33,4679,5215,10345,8512,14438,14806,112,11399,9081,3502,2769,2379,21
2022,4,골목상권,2110758,문래소공원,CS100009,호프-간이주점,3975,2902,1073,453,585,541,577,746,552,521,18,,678,677,1988,614,1646,1907,37,186,1236,1205,565,323,*
2022,4,골목상권,2110757,양평역 2번,CS100009,호프-간이주점,2922,2504,418,511,373,507,597,516,285,133,218,,,17,1107,1580,1601,842,,220,832,465,640,283,10
