기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110804,신풍역 1번,CS100001,한식음식점,1480269309,1035878938,444390371,139646613,177713109,214535356,206077356,297906504,262005275,182385096,5903044,11976299,298340474,141948001,757607579,264493912,812469773,515846314,5528496,155566961,292072791,317449511,335302135,222396193,13
2022,4,골목상권,2110803,신길2동우편취급국,CS100001,한식음식점,1688231743,1028535347,659696396,176701984,169524993,195884364,268905441,217518565,325715292,333981104,,2679365,461433293,239546309,836500811,148071965,842475099,534135574,,58532533,174951764,317505629,405058025,420562722,13
2022,4,골목상권,2110802,신길동홍어거리,CS100001,한식음식점,115151196,72649391,42501805,5474430,18446066,13853660,17493479,17381756,28589344,13912461,,4715890,9590543,17334715,55591043,27919005,71255793,26537167,,4880533,13012797,18340223,32999465,28559943,7
2022,4,골목상권,2110801,신풍역 6번(신길6동공영주차장),CS100001,한식음식점,42993716,30126454,12867262,90742,8348295,6106958,9128679,6451780,7694949,5172313,,,5235832,3012645,26052124,8693115,31753669,11240047,,875719,4155247,3502199,22885707,11574844,*
2022,4,골목상권,2110800,영등포동성당,CS100001,한식음식점,99251373,92290888,6960485,11169576,13991286,20671232,27474181,18984613,4806309,2154176,,1369943,49285720,5328802,34994024,8272884,48356255,30034851,,4599282,16180251,25860908,18069585,13681080,6
2022,4,골목상권,2110799,영등포본동주민센터,CS100001,한식음식점,109969914,80560983,29408931,7950065,8983803,11116204,5710528,46800383,18620495,10788436,,339901,40086606,2390105,43200286,23953016,63294740,18475617,,3419451,20005983,11160861,25093060,22091002,5
2022,4,골목상권,2110798,신풍역 2번,CS100001,한식음식점,366547436,224427096,142120340,32424963,37844443,49869711,48309453,55978526,74843958,67276382,,,20179108,29056418,238737407,78574503,239264847,89094792,,24374197,48734608,81422437,87749606,86078792,5
2022,4,골목상권,2110796,한림대학교한강성심병원,CS100001,한식음식점,353495790,294133821,59361969,49105666,60886873,69833152,58522324,55785806,42740618,16621351,,591362,119749570,16684551,160575256,55895051,184369701,95196737,,23979528,80296205,73517655,60833605,40939444,4
2022,4,골목상권,2110795,도림초등학교,CS100001,한식음식점,20518386,18360538,2157848,3558745,2333633,5895964,2208071,4364125,1135426,1022422,2416143,,5445740,1504933,6557847,4593723,11291479,3252018,,1117489,5216143,695965,6717489,796413,*
2022,4,골목상권,2110794,영동초등학교,CS100001,한식음식점,719030658,556587399,162443259,103456671,125199788,100820420,108306980,118803540,101171520,61271739,5400713,7077194,209955220,42954615,346710060,106932856,390881938,190994531,1228217,114713657,152431666,104400975,118343848,90758101,5
2022,4,골목상권,2110793,대림썬프라자,CS100001,한식음식점,84581923,55065876,29516047,9676513,12315836,10798437,13192394,9082696,17151982,12364065,1044154,225470,38259935,11274093,30621091,3157180,36618949,27997441,138658,4956116,8018646,13303924,22421586,15777461,6
2022,4,골목상권,2110792,영등포역 2번,CS100001,한식음식점,1074146604,765149170,308997434,137532268,136835258,144499892,170047984,176233768,205262148,103735286,8349113,7367865,164892263,82640401,573664259,237232703,630469182,365546703,3350740,163826417,253856336,219377120,240763582,114841683,35
2022,4,골목상권,2110791,신풍역 3번,CS100001,한식음식점,405734695,289667341,116067354,51915061,49944128,66593041,62613218,58601893,63491101,52576253,3010551,316645,87890317,43125606,216242112,55149464,206846202,97098079,,10960975,48014389,79266897,87363656,78338366,4
2022,4,골목상권,2110790,대림1동주민센터,CS100001,한식음식점,481656656,334848063,146808593,58214886,81590406,53163318,61735372,80144081,71617297,75191296,33954690,42493558,105985481,51623642,187830965,59768320,304276663,136695488,2418790,37323505,71151522,82957822,140491756,106628760,14
2022,4,골목상권,2110789,대림성모병원,CS100001,한식음식점,1490861746,1055825966,435035780,252086991,271469545,167483409,192015212,172770809,203561214,231474566,1771859,280100772,453746896,218425188,372926416,163890615,920644012,414079968,5984053,142638315,216087661,242980820,357529466,369503662,27
2022,4,골목상권,2110788,영등포시장역 3번,CS100001,한식음식점,329641123,251192518,78448605,50440022,49293328,47413940,40539336,63505892,66000760,12447845,,3058908,117280303,62161803,125083160,22056949,207595553,84444366,766896,52806266,81102151,71455692,43048098,42860819,4
2022,4,골목상권,2110787,신길3동주민센터,CS100001,한식음식점,828837360,522098947,306738413,106179264,94607627,108971733,97543409,114796914,147603532,159134881,3195609,14799183,307173400,99583795,347301303,56784070,447838782,278657332,83364,76231147,106744953,160973171,197358458,185153080,21
2022,4,골목상권,2110786,당산역 8번,CS100001,한식음식점,431030892,356562843,74468049,60640493,66339682,80811961,57485694,91285013,66451676,8016373,,2142946,98223474,20120446,233444751,77099275,260649850,91652971,669666,47317350,110004682,50281102,80448643,63581380,4
2022,4,골목상권,2110785,영등포푸르지오아파트,CS100001,한식음식점,705753419,458012812,247740607,68683121,86448842,100504796,87108815,115267238,127453939,120286668,13683046,11101789,176174432,109578335,320686640,74529177,451560299,181183247,1508934,57869620,114137571,152391371,194026826,112809222,21
2022,4,골목상권,2110784,신대림초등학교,CS100001,한식음식점,7799900,5998094,1801806,1171632,546943,1825586,595419,1858514,607309,1194497,299996,,1252118,867063,4143239,1237484,2331373,3847816,,1119498,1577724,760966,2149363,571639,3
2022,4,골목상권,2110783,영등포시장역 1번,CS100001,한식음식점,893104468,675420180,217684288,93964935,129241509,143186312,147531995,161495429,160315221,57369067,40031285,4063356,214795798,72507397,340794482,220912150,519449145,240230795,1070561,141446353,207350487,141707955,139057311,129047268,20
2022,4,골목상권,2110782,영등포시장역 4번,CS100001,한식음식점,433497292,336578953,96918339,63817382,59818100,72008861,68655933,72278677,55190330,41728009,794234,2444092,152474334,30855795,184861602,62067235,254073103,104657893,,37002470,64225681,53799386,95038980,108664472,6
2022,4,골목상권,2110781,대림한신아파트,CS100001,한식음식점,91614172,65319327,26294845,10113128,17604009,11767674,14788155,11046361,11258149,15036696,1591341,312268,34511774,6495158,35551270,13152361,52984578,30760460,,7248585,8547537,14580414,26472927,26895575,7
2022,4,골목상권,2110780,신길대성유니드아파트,CS100001,한식음식점,17121498,11842063,5279435,1307638,2016450,3385192,3385192,1747591,1319858,3959577,,134430,5682726,2321974,4619503,977673,9468558,3974446,,2617841,1758708,4742377,2986840,1337238,3
2022,4,골목상권,2110779,대림갑을명가아파트,CS100001,한식음식점,67434007,44093840,23340167,6965865,9918338,8894430,6439518,11875689,12895483,10444684,,,9794975,6307931,42432560,8898541,50673574,13425536,,3848747,2917332,9541669,28356439,19434922,*
2022,4,골목상권,2110778,구로디지털단지역 4번,CS100001,한식음식점,1263917901,748513288,515404613,138346849,122030611,144798528,157563550,185773750,178117869,337286744,17844683,29353620,256188842,161485947,581258412,217786397,691475642,498695063,529961,73674398,283761636,295773126,297330645,239100939,39
2022,4,골목상권,2110777,구로세무서,CS100001,한식음식점,111503380,109392939,2110441,16768805,27712060,22357675,26278163,16276236,1891174,219267,,7249501,71780862,21038945,9837297,1596775,65485130,17548194,,2628010,5602956,15670674,31598783,27532902,7
2022,4,골목상권,2110776,도신초등학교,CS100001,한식음식점,133805839,114850459,18955380,19988241,23114864,34114848,18661383,18971123,16410531,2544849,,844081,95954839,7668507,28232902,1105510,46542219,45374515,,16811662,5438057,4371776,26976042,38319192,10
2022,4,골목상권,2110775,대동초등학교,CS100001,한식음식점,21824616,15761137,6063479,1787803,7313883,2234298,2553538,1871615,3418929,2644550,,280401,2943455,1421489,15067314,2111957,13437380,8106836,242129,70100,1699317,4634520,10969379,3928770,6
2022,4,골목상권,2110774,당산반도유보라팰리스아파트,CS100001,한식음식점,389990582,325552277,64438305,53517126,67285810,58415373,77032848,69301120,51999085,12439220,,1379695,108570413,31059141,187455898,61525435,193153004,91421487,367904,54684950,91828573,64792529,44006491,28894045,7
2022,4,골목상권,2110770,영등포구청역 6번,CS100001,한식음식점,712475844,582508541,129967303,102281843,117994964,116574813,115381727,130275194,80317423,49649880,22514261,8011527,313370059,32313199,195484853,140781945,377291725,218603225,777684,74132312,130508384,121982655,134942744,133551172,22
2022,4,골목상권,2110768,도림2동유수지내체육시설,CS100001,한식음식점,374072170,232745529,141326641,40461121,41870170,45621326,55113212,49679700,75867105,65459536,126306,2986226,69225037,40846882,193305961,67581758,212995406,112951146,1437006,37692813,79473036,65162996,55720811,86459892,6
2022,4,골목상권,2110767,도림동주민센터,CS100001,한식음식점,96498210,60805008,35693202,9507319,11903646,10269465,17001151,12123427,17830642,17862560,,,22680027,15271244,52499405,6047534,53927970,35384805,,3598035,14636721,19847675,16547415,34682929,3
2022,4,골목상권,2110766,대림역 5번,CS100001,한식음식점,261500890,166997972,94502918,27933473,39939929,36929816,33523386,28671368,40893118,53609800,9431658,4066913,68358240,40946953,109372321,29324805,172169909,58843656,,10152501,37873441,49135357,85819393,48032877,11
2022,4,골목상권,2110765,문래동사거리,CS100001,한식음식점,521484683,459771923,61712760,111869622,87577493,77850494,78285971,104188343,30856380,30856380,,21260847,264345128,51895934,126601134,26525260,270782800,51966918,,5146319,37611615,84312110,135544357,60135318,9
2022,4,골목상권,2110764,문래역 3번,CS100001,한식음식점,175177096,138415566,36761530,20519180,32816271,33037322,31283341,20759452,18380765,18380765,,29000762,83129111,6511355,38155103,,81086803,15617642,,10307644,18808447,6391220,27078590,34118543,*
2022,4,골목상권,2110763,영등포구청역 2번,CS100001,한식음식점,1577058471,1332389288,244669183,265815532,269731911,265413723,269241363,262186759,161753138,82916045,9194167,52414527,799621290,104613557,478809210,132405720,704888730,495215295,1073109,143227790,318311789,285785888,237495923,214209528,24
2022,4,골목상권,2110762,선유도역 1번,CS100001,한식음식점,2071301138,1682724955,388576183,269235256,356423705,331966753,361281541,363817700,260502877,128073306,62780526,94891602,857117472,154519922,686922022,215069594,997197354,518957878,2934508,202237196,374133627,338954659,336778909,261116334,46
2022,4,골목상권,2110761,문래동남성맨션,CS100001,한식음식점,50566012,45160564,5405448,8269778,11301287,3822821,8459247,13307431,5327431,78017,,1671788,29033382,4168325,10677153,5015364,45233928,3236776,,111453,1323347,13838025,11144999,22052882,*
