기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,2,발달상권,2120172,교대입구교차로,CS100002,중식음식점,6494,5410,1084,999,1151,1134,964,1162,598,486,,24,4209,740,1430,91,3126,1325,12,611,1113,1205,895,614,7
2022,2,발달상권,2120171,서초3동사거리,CS100002,중식음식점,45400,37497,7903,6767,7689,8132,7504,7405,4351,3552,135,1175,26631,5061,11167,1231,24586,14266,697,6128,9405,9635,7565,5424,19
2022,2,발달상권,2120169,서초역,CS100002,중식음식점,20823,18751,2072,3278,4039,3647,3688,4099,750,1322,,80,14062,1734,4543,404,8205,6057,382,3046,3722,3437,2531,1144,11
2022,2,발달상권,2120168,서울고교교차로,CS100002,중식음식점,16955,13155,3800,2532,2736,2837,2702,2348,1908,1892,,102,9558,2803,4458,34,10521,4711,1216,1588,3378,3344,3952,1756,*
2022,2,발달상권,2120167,고속터미널(고속터미널역),CS100002,중식음식점,18210,11628,6582,2037,2297,2330,2467,2497,3537,3045,,5,5646,4508,7525,526,6628,9676,86,4076,5468,2744,2406,1526,6
2022,2,발달상권,2120166,방배역,CS100002,중식음식점,21281,17878,3403,3265,3945,3270,3440,3958,1915,1488,63,43,11233,3177,5500,1265,12187,6681,631,3686,4242,4549,3996,1762,11
2022,2,발달상권,2120165,서래마을카페거리(서래마을),CS100002,중식음식점,5568,4014,1554,681,848,790,850,845,747,807,,,2128,372,2398,670,2757,1604,26,537,1251,1138,857,554,7
2022,2,발달상권,2120164,내방역,CS100002,중식음식점,17855,14626,3229,2915,3022,2923,2876,2890,1426,1803,,71,11127,2235,4198,224,9403,5039,81,1924,3311,3497,3146,2485,8
2022,2,발달상권,2120162,방배동카페골목,CS100002,중식음식점,6076,4359,1717,917,728,947,892,875,894,823,,36,3578,780,1633,49,3036,1732,6,391,570,1065,1474,1263,4
2022,2,발달상권,2120160,사당역(사당),CS100002,중식음식점,39462,29279,10183,5376,5857,5859,5912,6275,5396,4787,250,116,16828,5145,13732,3391,23134,12473,266,8384,9460,7661,5725,4109,14
