기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,3,발달상권,2120249,고덕역,CS100006,패스트푸드점,54740,39533,15207,7536,7644,8256,7877,8220,8472,6735,,3829,16639,11783,21215,1274,24103,29573,3059,9367,10686,16746,10328,3485,16
2022,3,발달상권,2120248,명일역,CS100006,패스트푸드점,115394,82575,32819,15764,15626,16413,16357,18415,16983,15836,12,5516,32230,23156,40841,13639,60063,55331,2407,21516,28381,33515,20386,9189,17
2022,3,발달상권,2120246,길동역,CS100006,패스트푸드점,191005,134506,56499,25806,25044,26355,27316,29985,29677,26822,24130,19844,45726,28027,45879,27399,123650,67355,2263,42770,55988,42393,27358,20233,12
2022,3,발달상권,2120245,둔촌역,CS100006,패스트푸드점,157728,106171,51557,20377,20678,20279,20242,24595,25617,25940,8817,26474,37234,24184,39189,21830,98542,58054,2629,31608,48471,39903,23147,10839,10
2022,3,발달상권,2120244,암사역,CS100006,패스트푸드점,14444,10321,4123,2059,1977,1981,2061,2243,1775,2348,15,199,3132,2656,6837,1605,7575,6799,426,3150,3662,2924,2758,1453,7
2022,3,발달상권,2120243,천호역,CS100006,패스트푸드점,74583,53208,21375,10419,10703,9844,10492,11750,11501,9874,8,3924,19475,14926,27331,8919,43919,30517,920,20097,22557,16163,9370,5329,11
2022,3,발달상권,2120242,강동구청역,CS100006,패스트푸드점,15341,11011,4330,1991,2098,2155,2114,2653,2065,2265,,531,4999,3615,5184,1012,8409,6724,423,3300,4366,3372,2404,1268,6
2022,3,발달상권,2120241,거여역,CS100006,패스트푸드점,45049,33459,11590,6573,6493,5809,6409,8175,6459,5131,,1924,12927,9925,16689,3584,24075,20051,942,8474,10675,12001,8317,3719,3
2022,3,발달상권,2120240,개롱역,CS100006,패스트푸드점,11093,8342,2751,1664,1540,1500,1719,1919,1360,1391,,19,3537,2634,4570,333,6314,4455,593,1909,2688,2724,1954,904,4
2022,3,발달상권,2120238,방이역,CS100006,패스트푸드점,9837,6939,2898,1304,1432,1423,1376,1404,1555,1343,,183,2520,1732,4955,447,5382,4441,705,2364,1606,2637,1841,669,8
2022,3,발달상권,2120237,경찰병원역,CS100006,패스트푸드점,5048,2986,2062,408,645,568,635,730,1016,1046,,15,997,962,2459,615,2788,1897,66,666,1098,772,1223,859,10
2022,3,발달상권,2120236,장지역(가든파이브),CS100006,패스트푸드점,32568,23245,9323,4492,4364,4360,4389,5640,5027,4296,,254,13084,8737,10437,56,17383,13132,172,4801,10346,8574,4275,2349,3
2022,3,발달상권,2120235,문정역,CS100006,패스트푸드점,10001,9308,693,1492,1878,2039,1999,1900,483,210,,515,5934,1107,2340,105,3928,3730,8,1882,2813,1470,973,515,27
2022,3,발달상권,2120233,몽촌토성역,CS100006,패스트푸드점,22644,15622,7022,3069,3083,3058,2920,3492,3699,3323,,1354,6995,4038,7686,2571,13409,9235,459,6029,7056,4948,2772,1380,5
2022,3,발달상권,2120230,송파사거리(송파역),CS100006,패스트푸드점,24987,17501,7486,3530,3362,3727,3418,3464,3801,3685,,5467,5474,4437,7688,1921,12151,11740,1030,4865,6380,6086,4114,1421,9
2022,3,발달상권,2120229,방이동먹자골목,CS100006,패스트푸드점,25047,17938,7109,3478,3384,3633,3556,3887,3863,3246,,946,8419,4713,8200,2769,15393,8681,425,6746,7705,4713,3117,1367,7
2022,3,발달상권,2120228,석촌역(석촌호수),CS100006,패스트푸드점,39642,28215,11427,5233,5378,5685,5602,6317,6195,5232,1762,2233,10266,6207,14897,4277,22921,16046,772,9617,12462,7736,5882,2499,19
2022,3,발달상권,2120227,잠실역,CS100006,패스트푸드점,568045,388222,179823,78463,71129,75981,73041,89608,91851,87972,11,51942,161404,140255,187767,26666,256750,304690,29834,141798,137596,149947,61881,40387,33
2022,3,발달상권,2120226,석촌고분역,CS100006,패스트푸드점,1759,1122,637,210,211,106,342,253,295,342,,5,321,331,1007,95,954,674,5,179,379,353,458,253,7
2022,3,발달상권,2120225,잠실새내역(신천),CS100006,패스트푸드점,158502,113914,44588,20583,21806,22364,22856,26305,24804,19784,10765,21137,39999,29909,40390,16302,80077,75066,4801,36783,37851,40804,23046,11858,22
2022,3,발달상권,2120224,수서역,CS100006,패스트푸드점,88769,67758,21011,12731,12290,13517,13484,15736,10707,10304,,9138,30540,15982,29057,4052,52551,30539,1056,16350,23884,21426,11093,9278,9
2022,3,발달상권,2120222,삼성역,CS100006,패스트푸드점,15472,11375,4097,2118,2205,2173,2364,2515,2100,1997,,99,6844,2379,5316,834,6611,6562,170,3668,4416,2602,1725,594,9
2022,3,발달상권,2120220,대치역,CS100006,패스트푸드점,58348,40251,18097,7475,7368,7788,8344,9276,9684,8413,,2638,17497,12392,21059,4762,29381,28181,5834,7838,6871,18130,14414,4475,7
2022,3,발달상권,2120219,은마아파트,CS100006,패스트푸드점,171557,104074,67483,17839,20096,21377,21792,22970,35347,32136,15,2454,48631,34718,66634,19105,83977,86443,21465,17459,12858,64097,48524,6019,15
2022,3,발달상권,2120218,코엑스,CS100006,패스트푸드점,168756,122037,46719,21608,22092,23658,25563,29116,23905,22814,,27675,51991,36475,46404,6211,81499,77322,3213,48681,51662,31486,15681,8101,10
2022,3,발달상권,2120217,대치사거리,CS100006,패스트푸드점,14084,9877,4207,1684,1737,2014,2173,2269,2535,1672,,885,5262,2685,4911,341,6776,6456,1556,2131,1374,4325,3378,468,8
2022,3,발달상권,2120215,포스코사거리,CS100006,패스트푸드점,72119,58664,13455,10579,11597,11923,12130,12435,7700,5755,3538,14501,25882,8399,13213,6586,37602,28211,1005,18738,25708,12487,5699,2175,17
2022,3,발달상권,2120213,삼성중앙역,CS100006,패스트푸드점,2071,1609,462,347,293,310,244,415,229,233,,107,950,253,617,144,905,875,19,344,318,469,462,168,8
2022,3,발달상권,2120212,한티역,CS100006,패스트푸드점,20114,14866,5248,2554,2974,3208,3139,2991,3208,2040,,2188,6389,3826,7435,276,7217,11781,1174,3380,3220,6549,3760,915,13
2022,3,발달상권,2120211,도성초등학교,CS100006,패스트푸드점,20335,16414,3921,2953,3792,3288,3223,3158,1945,1976,,1318,9460,2746,6538,273,6968,9671,580,3166,4446,4162,3057,1230,10
2022,3,발달상권,2120210,선릉역,CS100006,패스트푸드점,39796,33605,6191,5801,6824,6805,7097,7078,3915,2276,12,4860,16309,5384,11523,1708,18407,17013,1080,10404,11859,6210,3775,2090,25
2022,3,발달상권,2120208,청담사거리(청담동명품거리),CS100006,패스트푸드점,1329,1077,252,246,173,235,205,218,126,126,,44,613,164,245,137,367,731,6,342,397,195,98,61,6
2022,3,발달상권,2120207,선정릉역,CS100006,패스트푸드점,3497,2828,669,436,501,563,703,625,471,198,,16,1139,452,1645,245,1235,1159,19,491,689,538,425,234,18
2022,3,발달상권,2120206,개나리아파트,CS100006,패스트푸드점,3139,2235,904,317,409,457,717,335,401,503,,9,847,643,1389,251,1379,922,9,326,671,513,437,344,8
2022,3,발달상권,2120205,매봉역,CS100006,패스트푸드점,2828,2206,622,391,444,490,456,425,384,238,,235,1168,406,965,54,1181,1273,66,676,548,492,420,253,7
2022,3,발달상권,2120204,르네상스호텔사거리,CS100006,패스트푸드점,36175,30284,5891,5226,6093,6471,6096,6398,3159,2732,2307,4008,14470,4907,7242,3241,20349,12513,451,7676,10709,5770,5089,3165,8
2022,3,발달상권,2120203,강남구청역,CS100006,패스트푸드점,13952,11590,2362,1941,2236,2550,2369,2494,1292,1070,21,414,6790,2457,4078,192,5679,6214,144,2812,3437,2841,1769,889,15
2022,3,발달상권,2120201,도곡1동,CS100006,패스트푸드점,3224,2294,930,403,374,394,478,645,403,527,,,686,574,1694,270,1496,1193,9,298,454,635,755,540,6
2022,3,발달상권,2120200,학동사거리,CS100006,패스트푸드점,49592,35090,14502,5767,6880,6525,7107,8811,8281,6221,5531,5367,14795,7601,10330,5968,29642,16726,638,11469,13488,8898,7513,4361,13
2022,3,발달상권,2120198,구역삼세무서,CS100006,패스트푸드점,30530,21738,8792,2239,4747,5087,4685,4980,4129,4663,,30,5510,4435,16891,3664,16000,9930,556,7857,8315,4164,3776,1259,14
2022,3,발달상권,2120197,역삼역,CS100006,패스트푸드점,62443,55092,7351,9331,11225,11506,12005,11025,4114,3237,,2639,31980,6900,18486,2438,29771,23737,346,17083,20085,8642,4820,2526,27
2022,3,발달상권,2120196,서울세관,CS100006,패스트푸드점,4862,4628,234,789,1076,996,952,815,117,117,,1871,1837,326,711,,2125,1871,7,1062,1088,640,293,906,5
2022,3,발달상권,2120194,언주역(차병원),CS100006,패스트푸드점,44342,38391,5951,6431,8224,7815,7604,8317,3401,2550,206,2125,21381,5485,12728,2417,20903,15884,209,11054,12966,6478,4028,2054,14
2022,3,발달상권,2120193,도산공원교차로,CS100006,패스트푸드점,1630,1434,196,225,292,349,277,291,154,42,314,,546,52,333,385,832,585,8,334,501,237,166,170,4
2022,3,발달상권,2120192,뱅뱅사거리,CS100006,패스트푸드점,66009,53745,12264,10000,10879,10967,10949,10950,6699,5565,2902,11270,22908,7563,16993,4373,30600,27648,1091,16942,20105,9612,7219,3279,16
2022,3,발달상권,2120191,학동역,CS100006,패스트푸드점,24941,20688,4253,3125,4137,4633,4267,4526,2351,1902,194,898,9745,3690,6576,3838,12930,9409,246,6495,7807,4018,2427,1349,13
2022,3,발달상권,2120190,강남을지병원,CS100006,패스트푸드점,10663,8875,1788,1515,1842,1734,1756,2028,894,894,26,572,6278,1595,1298,,5395,3386,174,1546,1577,998,861,3624,5
2022,3,발달상권,2120189,강남역,CS100006,패스트푸드점,397831,314726,83105,54875,60860,64336,65642,69013,48425,34680,4748,31553,149943,64032,118924,28631,200023,173465,10105,144296,104230,52698,46695,15457,48
2022,3,발달상권,2120188,압구정역,CS100006,패스트푸드점,36458,28591,7867,4749,5475,5657,5873,6837,4045,3822,,2948,14703,7021,11165,621,12467,21119,1372,8529,7771,6387,5520,4005,19
2022,3,발달상권,2120187,신논현역,CS100006,패스트푸드점,51983,39870,12113,6353,8283,8111,8367,8756,6396,5717,156,2178,19068,9471,18280,2830,27566,20480,548,14112,15802,8399,5591,3593,23
2022,3,발달상권,2120186,가로수길,CS100006,패스트푸드점,33577,23109,10468,3397,4819,4222,4478,6193,5383,5085,,,13845,6631,12787,314,15068,14407,422,13024,8436,3897,2672,1024,10
2022,3,발달상권,2120185,논현역,CS100006,패스트푸드점,43277,33832,9445,6190,7259,6135,6758,7490,5045,4400,1997,4218,12690,6102,13859,4411,18175,21588,1165,12811,12020,6365,4868,2534,14
2022,3,발달상권,2120184,포이사거리(삼호물산),CS100006,패스트푸드점,39845,31283,8562,3214,6144,7265,6245,8415,4142,4420,11,431,19372,4918,14363,750,14522,11975,271,5387,6397,5731,5117,3593,13
2022,3,발달상권,2120183,양재천카페거리,CS100006,패스트푸드점,2979,2748,231,460,581,729,599,379,64,167,,871,1014,487,525,82,1818,844,,372,538,510,768,473,4
2022,3,발달상권,2120180,양재화물트럭터미널앞,CS100006,패스트푸드점,3595,3377,218,591,743,776,672,595,213,5,,771,1813,809,202,,2154,510,,159,532,750,542,680,*
2022,3,발달상권,2120179,양재역,CS100006,패스트푸드점,70153,55544,14609,9742,10815,11165,11417,12405,8078,6531,25,13932,21479,10611,19151,4955,37522,28569,867,17021,20280,13383,8404,6135,24
2022,3,발달상권,2120178,신사역,CS100006,패스트푸드점,35498,28871,6627,5674,5859,5817,5806,5715,3903,2724,,3187,12405,6820,11969,1117,12140,19239,1141,12597,8569,4331,3809,932,8
2022,3,발달상권,2120176,논현역 4번,CS100006,패스트푸드점,1820,1172,648,212,224,234,212,290,223,425,,,313,257,950,300,1005,614,33,146,246,603,469,122,*
2022,3,발달상권,2120175,남부터미널역,CS100006,패스트푸드점,78976,57926,21050,10325,10681,10821,11687,14412,10878,10172,182,4599,23075,14785,26785,9550,43756,32291,2557,21082,20009,14519,11327,6556,12
2022,3,발달상권,2120173,교대역(법원.검찰청),CS100006,패스트푸드점,94527,74522,20005,12969,15405,14684,15418,16046,10430,9575,,13197,33820,13734,26693,7083,44596,36166,1809,19797,23495,16133,12470,7058,28
2022,3,발달상권,2120172,교대입구교차로,CS100006,패스트푸드점,20600,18209,2391,3305,4003,3624,3540,3737,1694,697,,4709,9434,2656,3676,125,8515,8155,361,5329,3166,3805,2860,1153,11
2022,3,발달상권,2120171,서초3동사거리,CS100006,패스트푸드점,2004,1021,983,20,186,270,280,265,477,506,,,497,354,1108,45,790,1085,25,639,722,216,202,73,*
2022,3,발달상권,2120170,삼호가든사거리,CS100006,패스트푸드점,2066,1507,559,232,205,349,193,528,308,251,,7,521,361,1105,72,1028,980,7,81,332,744,556,290,5
2022,3,발달상권,2120169,서초역,CS100006,패스트푸드점,18112,13237,4875,2116,2788,2801,2541,2991,1756,3119,,2800,8259,2564,4489,,7379,8158,393,3259,4686,3468,2749,981,5
2022,3,발달상권,2120167,고속터미널(고속터미널역),CS100006,패스트푸드점,74940,53295,21645,10427,8461,10452,9916,14039,11243,10402,,9457,21734,19195,24477,77,38425,34780,1096,21639,17803,13229,12497,6941,9
2022,3,발달상권,2120166,방배역,CS100006,패스트푸드점,95358,74271,21087,12974,14569,15353,15673,15702,12950,8137,3838,15179,27595,15681,25180,7885,45778,45623,3768,22679,22943,20311,14847,6854,18
2022,3,발달상권,2120165,서래마을카페거리(서래마을),CS100006,패스트푸드점,3845,2704,1141,453,437,469,516,829,532,609,,,1891,657,1297,,1641,1547,,594,844,829,547,375,4
2022,3,발달상권,2120164,내방역,CS100006,패스트푸드점,6513,5287,1226,1039,1035,946,1033,1234,669,557,,304,2959,1129,1919,202,2373,3401,,1062,1278,1039,1156,1238,6
2022,3,발달상권,2120162,방배동카페골목,CS100006,패스트푸드점,27368,20292,7076,3781,3986,4085,3947,4493,3698,3378,,1490,10172,5062,9220,1424,15158,10891,436,3852,5459,8826,4610,2865,5
2022,3,발달상권,2120160,사당역(사당),CS100006,패스트푸드점,5597,4374,1223,779,924,911,913,847,605,618,6,20,1366,1110,2788,307,3026,2469,226,2480,1400,525,607,260,13
2022,3,발달상권,2120159,서울대입구역,CS100006,패스트푸드점,64367,49103,15264,8858,10284,9482,9803,10676,7843,7421,433,2236,13309,9922,25966,12501,36267,26393,2141,24859,18052,7837,6804,2965,20
2022,3,발달상권,2120158,녹두거리(대학동),CS100006,패스트푸드점,59744,42069,17675,7530,8354,8275,8426,9484,8874,8801,687,2693,13723,9921,23436,9284,39009,20372,852,17278,17120,10179,9232,4725,15
2022,3,발달상권,2120157,신림역(신림),CS100006,패스트푸드점,192626,134830,57796,26261,25828,26063,26989,29689,28485,29311,13483,19822,35937,29073,61257,33054,117592,75034,3943,72593,61594,27326,19307,7863,15
2022,3,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100006,패스트푸드점,29887,21034,8853,2948,4129,4967,4442,4548,5553,3300,5,2538,9914,5500,11668,262,12423,16662,519,9359,7998,4996,4180,2036,19
2022,3,발달상권,2120154,장승배기역,CS100006,패스트푸드점,2046,1662,384,365,319,278,349,351,192,192,,,533,509,812,,799,1055,32,685,630,201,209,97,*
2022,3,발달상권,2120153,노량진역(노량진),CS100006,패스트푸드점,216807,156428,60379,29807,29420,31095,31442,34664,32473,27906,9471,25659,59825,28313,65717,27822,125334,91309,4060,90079,54676,22634,33898,11294,28
2022,3,발달상권,2120152,신대방삼거리역,CS100006,패스트푸드점,10947,7708,3239,1499,1300,1400,1542,1967,1641,1598,,,1442,1626,6196,1683,6497,4450,326,3611,2815,1564,2062,569,8
2022,3,발달상권,2120151,보라매공원,CS100006,패스트푸드점,56336,43072,13264,8121,8494,8325,8909,9223,6637,6627,28,4290,18426,7901,16127,9564,29048,25876,355,15636,19287,10444,6002,3197,11
2022,3,발달상권,2120149,여의도역(여의도),CS100006,패스트푸드점,50145,42169,7976,7331,8394,8598,8945,8901,4359,3617,,2658,22038,6718,16891,1840,22779,18391,570,10775,13807,8438,5068,2510,25
2022,3,발달상권,2120148,국회의사당역(국회의사당),CS100006,패스트푸드점,121312,101505,19807,18039,19886,19755,20731,23094,9161,10646,524,11563,56275,14427,33541,4982,62761,44870,669,29642,38423,22032,12993,3877,20
2022,3,발달상권,2120147,보라매역,CS100006,패스트푸드점,3511,2731,780,570,543,419,438,761,437,343,,20,1018,551,1712,210,1875,1323,29,467,694,790,741,476,6
2022,3,발달상권,2120146,한강성심병원,CS100006,패스트푸드점,652,435,217,58,83,89,89,116,109,108,,,77,102,370,103,353,237,26,166,109,83,173,31,*
2022,3,발달상권,2120145,영등포역(영등포),CS100006,패스트푸드점,112703,75126,37577,14207,13535,14620,15000,17764,19906,17671,2748,8503,27643,21342,36586,15881,58776,51273,1921,37012,35598,19067,11451,4998,21
2022,3,발달상권,2120144,영중로,CS100006,패스트푸드점,1416,895,521,93,129,237,207,229,314,207,71,7,251,179,651,257,708,537,,165,308,343,308,121,4
2022,3,발달상권,2120143,당산역,CS100006,패스트푸드점,17186,13052,4134,2308,2697,2950,2518,2579,2455,1679,,3960,4656,2914,5629,27,7244,9094,189,4764,5729,2247,2372,1038,6
2022,3,발달상권,2120142,대림역,CS100006,패스트푸드점,18442,13637,4805,2643,2595,2506,2777,3116,2472,2333,,743,5415,4545,6757,982,8636,9753,479,4071,4532,4169,3155,1982,*
2022,3,발달상권,2120141,영등포청과시장교차로,CS100006,패스트푸드점,2505,1687,818,307,231,379,264,506,407,411,45,,487,507,1195,271,1324,984,,219,429,357,608,695,4
2022,3,발달상권,2120140,문래동주민센터,CS100006,패스트푸드점,9881,7862,2019,1203,1515,1262,1631,2251,1145,874,,19,6969,796,2097,,2776,6037,38,1824,3338,1941,1301,369,*
2022,3,발달상권,2120139,대림3동사거리,CS100006,패스트푸드점,2220,1455,765,285,291,271,291,317,338,427,,,304,379,1246,291,1316,904,35,407,495,543,550,190,*
2022,3,발달상권,2120138,당산2동(영등포우체국),CS100006,패스트푸드점,6982,6210,772,931,1363,1262,1293,1361,335,437,5,1826,1930,884,2081,256,1851,4229,15,1725,1571,1166,1045,559,4
2022,3,발달상권,2120136,영등포구청역,CS100006,패스트푸드점,14413,10407,4006,1780,2137,2182,2175,2133,1983,2023,6,2914,3853,2243,4720,677,7062,6716,86,3640,4474,2464,2197,921,12
2022,3,발달상권,2120134,구로전화국,CS100006,패스트푸드점,8016,5150,2866,678,1151,988,838,1495,1332,1534,,,1019,1062,4676,1259,4710,3289,37,1989,2240,1356,1557,820,4
2022,3,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),CS100006,패스트푸드점,5290,4028,1262,558,736,1038,825,871,659,603,,139,1534,1195,2294,128,2389,2668,335,1010,1177,1222,932,380,*
2022,3,발달상권,2120132,독산동,CS100006,패스트푸드점,12436,9012,3424,1701,1771,1232,2071,2237,1824,1600,6,50,3570,1788,5513,1509,6355,5341,125,3364,3836,1866,1830,677,12
2022,3,발달상권,2120131,가산디지털단지,CS100006,패스트푸드점,228998,184959,44039,32019,36760,37697,37650,40833,23017,21022,9,26677,94540,35887,66041,5844,115148,98793,1176,65436,78894,39359,21872,7205,36
2022,3,발달상권,2120130,구로디지털단지역,CS100006,패스트푸드점,98238,67006,31232,11421,13033,13101,13913,15538,16438,14794,12861,7402,15818,13748,30389,18020,55547,42439,1425,33577,28201,11708,12648,10424,7
2022,3,발달상권,2120129,구로디지털단지,CS100006,패스트푸드점,142011,120118,21893,20719,24230,23759,24649,26761,11602,10291,3872,24282,55108,14856,32734,11159,74051,59348,835,44721,52136,22135,10511,3063,17
2022,3,발달상권,2120128,신도림역,CS100006,패스트푸드점,46832,33712,13120,6668,6106,6935,6440,7563,6905,6215,,4446,14933,10348,15687,1418,27300,19532,382,10530,16130,9415,5680,4695,18
2022,3,발달상권,2120127,구로구청,CS100006,패스트푸드점,1699,1168,531,200,228,227,199,314,198,333,,,369,285,789,256,793,831,9,190,220,401,553,249,3
2022,3,발달상권,2120124,개봉동 현대아파트,CS100006,패스트푸드점,3515,2388,1127,445,294,622,497,530,558,569,34,42,597,612,1864,366,1782,1733,52,518,784,1024,799,338,4
2022,3,발달상권,2120123,오류동역,CS100006,패스트푸드점,4651,3145,1506,511,672,618,538,806,780,726,,,753,645,2823,430,2669,1766,,461,765,1061,1602,547,4
2022,3,발달상권,2120122,강서구청,CS100006,패스트푸드점,15747,10635,5112,1897,2048,1917,2026,2747,2362,2750,,164,3453,3016,7947,1167,8898,6131,103,3114,3989,3366,3140,1320,7
2022,3,발달상권,2120121,까치산역,CS100006,패스트푸드점,4903,3140,1763,751,497,549,554,789,889,874,,,724,1190,2421,568,2243,2558,25,876,1212,947,1123,619,9
2022,3,발달상권,2120120,화곡역,CS100006,패스트푸드점,16406,12492,3914,2400,2450,2717,2253,2672,2015,1899,,1647,4601,2385,6697,1076,6145,10261,313,6531,5128,2087,1762,585,12
2022,3,발달상권,2120119,발산역(마곡),CS100006,패스트푸드점,1699,1240,459,210,140,154,230,506,174,285,,,389,209,933,168,932,452,14,264,396,244,340,126,22
2022,3,발달상권,2120116,송정역,CS100006,패스트푸드점,35358,25688,9670,4686,5258,5016,5149,5579,4934,4736,673,2943,8161,6307,11934,5340,21884,13384,675,8523,10722,6704,4744,3901,6
2022,3,발달상권,2120114,목동신시가지,CS100006,패스트푸드점,134026,92701,41325,17159,17432,18283,18804,21023,21029,20296,40,24162,33227,24553,34353,17691,69662,61976,6720,18581,26692,44695,26339,8606,27
2022,3,발달상권,2120113,오목교역,CS100006,패스트푸드점,19756,14218,5538,2208,2740,2763,3095,3412,2905,2633,,1122,6194,4407,7128,905,8949,10393,943,4604,3595,5325,3727,1148,7
2022,3,발달상권,2120112,등촌역,CS100006,패스트푸드점,23464,16658,6806,2735,3478,3318,3284,3843,3597,3209,,583,6968,5593,9780,540,10725,12491,544,4972,7228,5157,3934,1380,9
2022,3,발달상권,2120111,목동사거리,CS100006,패스트푸드점,26124,18345,7779,3083,3647,3711,3589,4315,3994,3785,,309,5347,4558,9722,6188,14968,11044,575,6126,6449,6135,4865,1860,9
2022,3,발달상권,2120110,목동역 8번출구,CS100006,패스트푸드점,52634,38301,14333,7135,7365,7366,8141,8294,7596,6737,,3535,14191,9042,20922,4944,26490,25992,2636,11173,11116,14176,9979,3402,10
2022,3,발달상권,2120109,서울남부지방법원,CS100006,패스트푸드점,8340,6280,2060,1334,1059,1085,1267,1535,1661,399,32,1190,2246,1036,3571,265,4248,3905,298,1022,1694,2375,2201,562,11
2022,3,발달상권,2120108,신정네거리역,CS100006,패스트푸드점,108961,76523,32438,14660,14125,14970,15206,17562,16968,15470,5594,6903,22376,17074,34970,22044,64631,44142,2252,24517,26611,27998,19456,7937,12
2022,3,발달상권,2120107,공덕역(공덕오거리),CS100006,패스트푸드점,6199,5214,985,842,1058,1022,1227,1065,555,430,,617,2894,1127,1561,,2456,2908,70,939,1449,1323,822,753,6
2022,3,발달상권,2120105,상수역(홍대),CS100006,패스트푸드점,1528,1055,473,158,199,181,211,306,248,225,,,409,302,759,58,619,851,54,798,368,99,119,31,9
2022,3,발달상권,2120104,연남동(홍대),CS100006,패스트푸드점,33893,24495,9398,4625,4682,4720,4929,5539,5213,4185,320,2055,8188,5095,13386,4849,13759,17415,772,13074,9451,3849,3150,874,29
2022,3,발달상권,2120103,홍대입구역(홍대),CS100006,패스트푸드점,102972,73040,29932,13164,14424,14276,14928,16248,15717,14215,5547,4956,27380,19043,34852,11194,47423,53448,5956,51454,18483,11600,10889,2488,40
2022,3,발달상권,2120102,서교동(홍대),CS100006,패스트푸드점,1880,1394,486,311,215,207,315,346,292,194,,127,424,742,463,124,693,930,7,376,311,307,468,157,7
2022,3,발달상권,2120101,합정역,CS100006,패스트푸드점,25869,15532,10337,1828,2665,3344,3399,4296,5555,4782,24,20,5568,4854,12157,3246,10477,14544,497,10475,8194,2942,2232,679,13
2022,3,발달상권,2120100,망원역,CS100006,패스트푸드점,82186,58044,24142,11192,11471,11342,11157,12882,12547,11595,7765,12500,17938,11295,20111,12577,41005,38973,993,25367,25558,13715,10122,4223,6
2022,3,발달상권,2120099,월드컵경기장역(월드컵경기장),CS100006,패스트푸드점,24471,15295,9176,2988,2926,3937,2439,3005,4384,4792,,1067,6071,5796,11090,447,12557,10934,588,4589,6424,6784,3404,1701,6
2022,3,발달상권,2120098,DMC(디지털미디어시티),CS100006,패스트푸드점,150450,114177,36273,18779,23153,23149,25541,23555,20961,15312,9011,19565,49676,19730,36341,16127,75678,62907,3257,45330,44656,27407,13453,4485,15
2022,3,발달상권,2120097,충정로역,CS100006,패스트푸드점,10720,10107,613,1968,2153,2141,1976,1869,607,6,,838,5046,1280,3550,6,3597,5667,123,3462,3043,1031,1380,224,4
2022,3,발달상권,2120096,"이화여대(이대역, 이대)",CS100006,패스트푸드점,16190,12241,3949,2135,2464,2521,2338,2783,1917,2032,,277,4266,3136,7639,872,5525,10121,509,7578,3048,1981,1923,607,12
2022,3,발달상권,2120095,홍제역,CS100006,패스트푸드점,76388,55186,21202,10616,10562,10932,11006,12070,11068,10134,5209,11840,16003,12253,19922,11161,40178,35871,3249,19574,21155,14460,11734,5879,14
2022,3,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100006,패스트푸드점,139235,102674,36561,18627,19519,20272,20757,23499,19372,17189,2308,8616,38208,24609,47067,18427,73046,65053,4204,59856,29860,17403,19625,7152,46
2022,3,발달상권,2120093,연희동,CS100006,패스트푸드점,45970,33279,12691,5435,6727,6873,6910,7334,6167,6524,,2726,12222,8623,18177,4222,24145,19927,682,16663,9836,6973,6553,3364,9
2022,3,발달상권,2120092,불광역,CS100006,패스트푸드점,508,328,180,57,56,81,72,62,82,98,,,35,71,309,93,285,217,,40,56,130,203,74,*
2022,3,발달상권,2120091,본서부병원,CS100006,패스트푸드점,19213,13859,5354,2239,2744,2815,2797,3264,2761,2593,,949,5998,4340,6591,1335,9293,9920,943,4160,3844,5011,3429,1826,6
2022,3,발달상권,2120090,연신내역,CS100006,패스트푸드점,11865,8608,3257,1583,1633,1847,1750,1795,1729,1528,,314,2939,2733,5399,480,5165,6408,717,4060,2715,1860,1790,432,6
2022,3,발달상권,2120089,구파발역,CS100006,패스트푸드점,22243,16029,6214,2925,3390,3398,3073,3243,3413,2801,,2492,5905,5069,8042,735,10223,12020,1690,4695,4703,5878,4196,1081,3
2022,3,발달상권,2120088,구산역,CS100006,패스트푸드점,46388,31958,14430,5855,6087,6429,6104,7483,7502,6928,5166,6599,9149,6678,10703,8093,24749,21639,2284,11350,10077,11171,7625,3881,7
2022,3,발달상권,2120087,응암역,CS100006,패스트푸드점,28551,20640,7911,3576,4115,4139,4498,4312,3986,3925,26,1078,6343,5493,13590,2021,14185,14342,637,8052,7606,5577,4889,1766,6
2022,3,발달상권,2120086,태릉입구역,CS100006,패스트푸드점,3240,2398,842,466,486,455,502,489,421,421,,463,912,667,1198,,1276,1941,26,1155,918,562,403,154,5
2022,3,발달상권,2120085,은행사거리,CS100006,패스트푸드점,61824,42286,19538,7753,7371,8589,8465,10108,10531,9007,573,2321,14382,11909,23144,9495,29041,32079,6715,6764,6307,23216,15494,2623,14
2022,3,발달상권,2120084,공릉역,CS100006,패스트푸드점,3366,2264,1102,497,417,385,353,612,591,511,,,633,549,1846,338,1857,1387,27,644,670,765,855,285,6
