기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,전통시장,2130271,남성역골목시장,CS100005,제과점,112775,72645,40130,14010,14147,14927,14148,15413,22954,17176,,8436,18420,27222,44380,14317,46649,65986,2225,23509,29136,29778,18965,9022,5
2022,4,전통시장,2130268,상도전통시장,CS100005,제과점,37506,25540,11966,4839,4954,6195,4299,5253,6851,5115,22,5311,7908,9001,11367,3897,15235,21995,359,5477,7599,9873,8136,5787,4
2022,4,전통시장,2130261,성대전통시장(성대시장),CS100005,제과점,47963,33737,14226,6844,7212,6451,6403,6827,7723,6503,109,4660,8524,11636,16494,6540,20844,26391,462,7739,10493,8950,10537,9053,5
2022,4,전통시장,2130260,신대방1동골목상권,CS100005,제과점,19630,12652,6978,2545,2288,2568,2357,2894,4550,2428,,1354,4248,3898,7585,2545,8289,11060,165,4741,5154,4549,3088,1653,5
2022,4,전통시장,2130244,대림중앙시장,CS100005,제과점,3894,2166,1728,469,427,417,354,499,811,917,,542,1354,1321,677,,1778,2116,10,189,790,927,1189,789,*
2022,4,전통시장,2130238,은행나무시장,CS100005,제과점,27630,18915,8715,3508,3904,3595,3650,4258,5263,3452,,3324,5787,6649,9295,2575,10119,17326,229,2672,3836,6480,8310,5919,*
2022,4,전통시장,2130236,비단길현대시장(현대시장),CS100005,제과점,18822,12508,6314,2449,2568,2474,2517,2500,3593,2721,,3146,3809,4506,5992,1369,7198,11497,121,2085,3606,5365,4300,3218,3
2022,4,전통시장,2130229,남구로시장,CS100005,제과점,4705,2918,1787,613,465,491,736,613,1051,736,,417,1348,1592,1225,123,2130,2428,25,149,248,845,1340,1952,*
2022,4,전통시장,2130227,고척골목시장상점가(그라운드 고척),CS100005,제과점,14349,9900,4449,1880,2013,1868,2013,2126,2396,2053,46,2541,2600,3129,4436,1597,5722,7848,92,1083,3083,3103,3591,2620,*
2022,4,전통시장,2130225,개봉중앙시장,CS100005,제과점,27117,18186,8931,3715,3604,3392,3508,3967,5397,3534,66,3627,4758,5785,9129,3752,11428,15689,221,3197,5924,6824,6773,4178,5
2022,4,전통시장,2130223,고척근린시장,CS100005,제과점,20345,14140,6205,3023,2520,2890,2723,2984,3700,2505,,2483,4232,5936,6426,1268,7971,11507,721,1557,3078,4923,5129,4071,3
2022,4,전통시장,2130222,오류시장,CS100005,제과점,96598,66620,29978,12486,13359,12765,13381,14629,17807,12171,,11436,16621,21779,35149,11613,39506,55090,1234,15804,23119,19264,18833,16340,6
2022,4,전통시장,2130221,"남부골목시장(남부화곡시장, 남부시장)",CS100005,제과점,5079,3396,1683,934,714,513,659,576,878,805,,394,1153,1373,1958,201,2497,2436,18,267,965,1193,1268,1222,*
2022,4,전통시장,2130219,까치산시장,CS100005,제과점,100600,76899,23701,15115,15087,16267,15093,15337,12265,11436,218,13354,11988,16730,38626,19684,41170,59430,902,22543,24426,17224,19430,16075,4
2022,4,전통시장,2130217,화곡본동시장,CS100005,제과점,63316,44798,18518,8607,9526,9313,8271,9081,10542,7976,,10853,9791,13558,21722,7392,26720,35963,487,11050,15851,16102,10162,9033,*
2022,4,전통시장,2130216,화곡중앙시장,CS100005,제과점,15665,10620,5045,2079,1941,1750,2154,2696,3546,1499,14,1041,2269,3108,6577,2656,6842,8751,48,1881,4106,4411,2564,2583,*
2022,4,전통시장,2130214,송화벽화시장(송화골목시장),CS100005,제과점,73112,47035,26077,7456,9691,9650,9374,10864,14652,11425,,9169,14019,16987,25291,7646,29901,41284,1789,9238,12835,19061,15970,12292,4
2022,4,전통시장,2130210,목2동시장,CS100005,제과점,7114,5412,1702,1220,1149,1045,987,1011,851,851,27,419,1005,1370,2483,959,3323,2929,18,869,1563,1145,1646,1011,4
2022,4,전통시장,2130209,목사랑시장(목4동시장),CS100005,제과점,19037,11667,7370,1907,2097,1673,2633,3357,4485,2885,,1297,4384,6856,6115,385,8949,10059,206,801,2557,5018,5999,4427,*
2022,4,전통시장,2130208,목동깨비시장(목3동시장),CS100005,제과점,7784,5358,2426,1089,1147,922,976,1224,1239,1187,7,652,1574,2108,2591,852,3767,3798,14,577,1269,1724,1949,2032,3
2022,4,전통시장,2130207,신정1동 골목시장(신정제일시장),CS100005,제과점,4821,3350,1471,680,671,757,604,638,910,561,,485,928,1292,1775,341,2193,2552,26,456,863,891,1371,1140,*
2022,4,전통시장,2130206,신정3동 골목시장,CS100005,제과점,47219,33701,13518,7314,6755,6777,6241,6614,7523,5995,58,6754,8095,9577,17066,5669,19329,27505,271,5478,7423,12289,11614,9760,*
2022,4,전통시장,2130204,경창시장,CS100005,제과점,10096,8308,1788,1763,1686,1373,1648,1838,1598,190,,1691,2695,2940,2656,114,3737,6327,5,487,1842,3989,2554,1188,*
2022,4,전통시장,2130202,신영시장,CS100005,제과점,1801,1204,597,253,318,252,114,267,394,203,,76,609,786,330,,672,901,,50,140,342,419,621,3
2022,4,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",CS100005,제과점,5521,4111,1410,902,999,10,1080,1120,1321,89,,734,1060,1328,1972,427,2447,2676,,684,1021,1140,892,1388,*
2022,4,전통시장,2130198,아현시장,CS100005,제과점,5947,4053,1894,715,863,782,802,891,947,947,,496,2659,1262,583,,1595,3313,,854,1060,1517,1029,448,*
2022,4,전통시장,2130195,도화동 상점가,CS100005,제과점,50563,36890,13673,6839,7746,7706,7117,7482,7798,5875,,7485,11215,9371,16312,6180,20321,27355,396,7872,12623,11027,8685,7072,8
2022,4,전통시장,2130192,동진시장,CS100005,제과점,5481,3236,2245,681,676,681,522,676,1111,1134,,143,1273,1352,1179,177,1029,3079,40,1594,1000,621,623,230,3
2022,4,전통시장,2130191,홍대 걷고싶은 거리,CS100005,제과점,13386,7249,6137,1393,1131,1358,1423,1944,3520,2617,,157,2587,4912,5489,241,3911,9428,1091,6914,2367,1695,1102,170,4
2022,4,전통시장,2130185,망원월드컵시장,CS100005,제과점,23740,16325,7415,3169,3072,3314,3088,3682,4343,3072,,4423,5066,6080,7769,402,9449,13777,112,3701,4316,6721,4678,3697,3
2022,4,전통시장,2130184,마포농수산물시장,CS100005,제과점,12930,8164,4766,1384,1629,1607,1607,1937,2352,2414,,3183,3841,3619,2107,180,6434,6102,,312,1426,2978,3294,4525,*
2022,4,전통시장,2130183,상암동상점가,CS100005,제과점,11173,8151,3022,1390,1621,1670,1706,1764,1511,1511,,1118,3383,2660,2322,179,2884,6035,57,1866,2898,2043,1407,646,6
2022,4,전통시장,2130182,영천시장,CS100005,제과점,23000,15534,7466,3028,2803,3270,3204,3229,4905,2561,17,3037,4079,5840,7816,2211,9085,11988,351,2653,4072,5389,5006,3604,6
2022,4,전통시장,2130180,포방터시장,CS100005,제과점,17959,11770,6189,2524,2339,2063,2505,2339,3408,2781,,2929,3960,3776,5727,1567,7542,10215,75,1886,3349,4548,4922,2976,*
2022,4,전통시장,2130179,"이화여대 3,5,7길 상점가",CS100005,제과점,41368,35502,5866,6759,7055,7602,8206,5880,3352,2514,5,1869,9088,11449,14256,4701,4636,36577,5142,25323,3433,3151,3415,750,5
2022,4,전통시장,2130174,연희사러가,CS100005,제과점,20783,12679,8104,2430,2520,2029,2598,3102,4744,3360,,646,3787,4680,8774,2896,8388,11853,246,4265,4485,4937,3878,2430,*
2022,4,전통시장,2130171,불광먹자골목 골목형상점가,CS100005,제과점,15458,10533,4925,1917,2180,2052,2044,2340,3044,1881,9,1458,2178,3627,5531,2655,7935,7460,182,3334,2877,3144,2751,3105,4
2022,4,전통시장,2130170,제일시장,CS100005,제과점,398518,261302,137216,37987,54084,51804,56982,60445,75292,61924,,50993,87252,95731,138398,26144,148592,247352,2746,77624,76434,75416,93954,69769,6
2022,4,전통시장,2130169,대조시장,CS100005,제과점,9818,6996,2822,1367,1435,1413,1458,1323,1971,851,,762,2354,2466,3631,605,3990,5493,22,604,1390,1435,3228,2801,4
2022,4,전통시장,2130168,연서시장,CS100005,제과점,1655,1104,551,127,209,119,269,380,327,224,,112,425,575,476,67,790,828,14,60,151,195,542,655,5
2022,4,전통시장,2130167,연신내상점가(연빛거리),CS100005,제과점,37148,22654,14494,2851,4437,4572,4512,6282,8764,5730,57,1735,5107,8034,15112,7103,14068,23035,1788,11242,7890,7742,6091,2351,9
2022,4,전통시장,2130163,응암오거리상점가,CS100005,제과점,61451,37360,24091,7485,7579,6949,7013,8334,13367,10724,93,7893,10284,11982,21230,9969,26877,34574,670,8084,13135,15017,14958,9587,4
2022,4,전통시장,2130159,공릉동 도깨비시장,CS100005,제과점,19648,13398,6250,2562,2484,2761,2443,3148,3867,2383,,1901,4458,6146,6625,518,7893,10986,164,2419,3004,3921,4537,4836,11
2022,4,전통시장,2130153,창동역상점가,CS100005,제과점,9100,5609,3491,1169,866,1004,962,1608,2048,1443,,110,756,1443,4426,2365,4097,5003,348,2286,2244,2091,1560,571,*
2022,4,전통시장,2130150,창동골목시장,CS100005,제과점,2406,1639,767,482,323,272,255,307,265,502,,265,502,560,815,264,1186,1178,,282,222,409,547,904,*
2022,4,전통시장,2130148,방학동도깨비시장,CS100005,제과점,9741,6413,3328,1373,1338,1200,1177,1325,1771,1557,96,1119,2360,2839,2837,490,4686,4703,389,484,875,1900,2635,3111,4
2022,4,전통시장,2130147,쌍문역동측상점가,CS100005,제과점,137728,89990,47738,18244,15588,19670,15289,21199,28670,19068,,9125,23517,30310,55804,18972,53043,84239,4308,31141,31931,34731,20770,14404,7
2022,4,전통시장,2130146,쌍문시장(쌍문역골목시장),CS100005,제과점,73944,53541,20403,10549,10952,10446,10279,11315,12884,7519,,9565,13482,17731,27361,5805,25710,48234,918,11800,14237,16455,16978,13556,5
2022,4,전통시장,2130143,방천골목시장,CS100005,제과점,9390,6392,2998,1203,1071,1288,1429,1401,1673,1325,273,1025,1307,1833,3222,1730,4465,4925,134,1396,1740,2056,2696,1368,*
2022,4,전통시장,2130142,강북북부시장,CS100005,제과점,915,633,282,161,101,100,118,153,130,152,,30,226,433,226,,431,484,13,154,87,238,251,172,*
2022,4,전통시장,2130140,숭인시장,CS100005,제과점,5936,3760,2176,699,849,746,802,664,1088,1088,,746,1594,1100,1386,22,1255,3593,68,1382,1648,1129,484,137,*
2022,4,전통시장,2130139,강북종합전통시장(강북종합골목시장),CS100005,제과점,27840,20464,7376,3858,3692,4961,3905,4048,4463,2913,2542,2983,4839,6158,8302,3016,12643,14129,257,4307,5510,5158,6308,5232,4
