,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001495,잠실 관광특구,3499119178,2209476470,1289642708,369049646,449680388,445676906,427621436,517448094,783239429,506403279,32918012.0,17663916.0,44078215.0,49495712.0,1714119553,1640843770,1947309832,1400624867,118692938.0,1619584422.0,924664404.0,322631703.0,263690665.0,98670559.0,52.0
1,관광특구,1001494,종로?청계 관광특구,3060503723,2253129965,807373758,414025535,408902834,423298924,471463885,535438787,585588967,221784791,1784745.0,3460185.0,39823683.0,68516861.0,1565971204,1380947045,1833527742,839498774,14549055.0,958533388.0,788954179.0,385377407.0,320227813.0,205384667.0,83.0
2,관광특구,1001493,동대문패션타운 관광특구,753341245,592281973,161059272,116943209,116413596,121063732,116036358,121825078,84204326,76854946,16613938.0,30053246.0,216252784.0,48652188.0,249932546,191836543,426391429,248282354,2144181.0,178130184.0,207762199.0,128368788.0,104067235.0,54201197.0,22.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,3335288079,2974625380,360662699,554589686,628675659,562402319,631521589,597436127,249192136,111470563,9946922.0,5308343.0,518361664.0,98746446.0,1363016909,1339907795,1576367636,779361260,13381863.0,443438958.0,642453794.0,621327789.0,419769576.0,215356914.0,63.0
4,관광특구,1001491,이태원 관광특구,2197209423,987935557,1209273866,133114322,212622397,180914550,151018872,310265416,835435574,373838292,39014247.0,5093371.0,20095539.0,41487638.0,1163078431,928440197,1327160315,796986023,29762388.0,1081331812.0,746269174.0,121946259.0,110474786.0,34361918.0,71.0
5,전통시장,2130326,고덕 골목형상점가,26857068,17005089,9851979,4144121,1670752,4501749,2637167,4051300,5566446,4285533,,,,507777.0,14490772,11858519,16352078,9047177,,6666628.0,6955462.0,4100441.0,3909342.0,3767383.0,2.0
6,전통시장,2130323,둔촌역전통시장,40691895,31557918,9133977,9471019,2398659,3637544,12107131,3943565,7595196,1538781,,,691712.0,6174495.0,26146833,7678855,29078182,6345472,123248.0,449065.0,3095915.0,3033989.0,11943578.0,16777859.0,4.0
7,전통시장,2130322,고분다리전통시장,51103291,31924367,19178924,8416517,6984953,6611970,4971843,4939084,10799248,8379676,1408318.0,,350457.0,2530175.0,30398264,16416077,34739048,15864516,,6768529.0,8053369.0,6617621.0,19760340.0,9403707.0,6.0
8,전통시장,2130320,암사종합시장,9960337,7019571,2940766,2303020,707578,681789,2089779,1237405,1292593,1648173,116827.0,674492.0,872460.0,920683.0,5372458,2003417,5462843,3866800,33286.0,303956.0,1727447.0,5206823.0,1594422.0,463709.0,1.0
9,전통시장,2130319,성내전통시장,21233893,12745116,8488777,5442534,2751124,4144671,196380,210407,2791403,5697374,,280543.0,2552941.0,5456561.0,11342950,1600898,14150182,6326245,,280543.0,1514932.0,2987782.0,9668861.0,6024308.0,1.0
