,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,84760,59204.0,25556.0,10992.0,10369.0,11895.0,12218.0,13730.0,13392.0,12164.0,,3446.0,32482.0,17451.0,29109.0,2272.0,28750.0,44155.0,990.0,19011.0,26010.0,16386.0,7549.0,2956.0
1,관광특구,1001495,잠실 관광특구,83941,46773.0,37168.0,7395.0,8184.0,8997.0,9028.0,13169.0,19878.0,17290.0,1697.0,1285.0,23157.0,19890.0,30308.0,7604.0,34715.0,44061.0,1081.0,19521.0,23459.0,17355.0,9617.0,7743.0
2,관광특구,1001494,종로?청계 관광특구,71704,58091.0,13613.0,9497.0,10584.0,11556.0,12497.0,13957.0,8563.0,5050.0,419.0,662.0,38364.0,9712.0,17463.0,5084.0,31874.0,32757.0,513.0,17337.0,19383.0,14313.0,9008.0,4081.0
3,관광특구,1001493,동대문패션타운 관광특구,57156,32416.0,24740.0,6370.0,5397.0,6074.0,6506.0,8069.0,12424.0,12316.0,38.0,696.0,15554.0,14576.0,22893.0,3399.0,31325.0,23282.0,453.0,17890.0,18665.0,9271.0,5944.0,2387.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,85272,65321.0,19951.0,11084.0,12351.0,13158.0,13684.0,15044.0,10945.0,9006.0,153.0,679.0,40389.0,11748.0,27303.0,5000.0,30839.0,36559.0,357.0,15939.0,22053.0,15122.0,9084.0,4836.0
5,관광특구,1001491,이태원 관광특구,550050,270812.0,279238.0,43605.0,34933.0,42609.0,50594.0,99071.0,158638.0,120600.0,94435.0,9991.0,53520.0,66517.0,179733.0,145854.0,280413.0,252896.0,6814.0,248756.0,175490.0,51856.0,36391.0,13999.0
6,전통시장,2130318,로데오거리상점가,87761,53383.0,34343.0,10182.0,9127.0,9351.0,10467.0,14256.0,17360.0,16983.0,4969.0,35.0,16513.0,15694.0,35696.0,14854.0,38715.0,48110.0,3285.0,37206.0,19030.0,13519.0,10131.0,3654.0
7,전통시장,2130312,석촌시장,589,398.0,170.0,128.0,76.0,85.0,8.0,101.0,129.0,41.0,110.0,8.0,42.0,24.0,187.0,197.0,344.0,198.0,21.0,87.0,163.0,111.0,94.0,86.0
8,전통시장,2130311,새마을시장,943,681.0,262.0,151.0,143.0,150.0,108.0,129.0,108.0,154.0,,33.0,171.0,187.0,548.0,4.0,469.0,474.0,4.0,96.0,289.0,296.0,161.0,97.0
9,전통시장,2130310,강남개포시장,3557,3165.0,392.0,535.0,685.0,520.0,745.0,680.0,392.0,392.0,,,1214.0,672.0,1671.0,,1747.0,1810.0,277.0,967.0,461.0,828.0,869.0,155.0
10,전통시장,2130306,강남언주로,6718,5849.0,869.0,1185.0,1252.0,1059.0,1172.0,1181.0,557.0,312.0,27.0,,4557.0,395.0,1353.0,386.0,2344.0,2807.0,37.0,1339.0,2159.0,1143.0,331.0,143.0
11,전통시장,2130303,영동전통시장,7615,6972.0,643.0,1236.0,1467.0,1343.0,1375.0,1551.0,643.0,643.0,,15.0,5171.0,541.0,1856.0,32.0,3149.0,3374.0,28.0,1863.0,2237.0,1491.0,791.0,113.0
12,전통시장,2130299,엔터식스 강남점,40740,26330.0,14410.0,4933.0,4811.0,5013.0,5126.0,6447.0,7497.0,6913.0,,1154.0,13732.0,8409.0,15563.0,1882.0,16325.0,21198.0,305.0,9798.0,11836.0,6954.0,5638.0,2992.0
13,전통시장,2130291,봉천제일종합시장,3717,2453.0,1264.0,261.0,546.0,430.0,548.0,668.0,660.0,604.0,,15.0,1314.0,363.0,1754.0,10.0,1492.0,1923.0,10.0,1019.0,828.0,602.0,607.0,349.0
14,전통시장,2130290,영림시장,26385,18021.0,8364.0,3857.0,3399.0,3920.0,4162.0,2683.0,4579.0,3785.0,,37.0,9103.0,5384.0,11655.0,206.0,16557.0,9828.0,430.0,8455.0,8411.0,4276.0,3358.0,1455.0
15,전통시장,2130285,서원동상점가,2278,1345.0,933.0,315.0,118.0,276.0,270.0,366.0,448.0,485.0,168.0,19.0,476.0,494.0,930.0,191.0,1091.0,1016.0,32.0,666.0,562.0,266.0,512.0,69.0
16,전통시장,2130273,남성사계시장(남성시장),634,351.0,283.0,32.0,45.0,104.0,60.0,110.0,155.0,128.0,,,110.0,146.0,359.0,19.0,278.0,337.0,23.0,244.0,98.0,84.0,130.0,37.0
17,전통시장,2130270,흑석시장,4421,3069.0,1352.0,478.0,612.0,721.0,681.0,577.0,597.0,755.0,,133.0,1441.0,839.0,1248.0,5.0,1629.0,1933.0,10.0,324.0,522.0,887.0,1132.0,688.0
18,전통시장,2130266,만양로상점가,10029,5987.0,4016.0,164.0,1225.0,1465.0,1327.0,1806.0,1806.0,2210.0,,26.0,3461.0,1352.0,3889.0,1301.0,5478.0,4234.0,166.0,1982.0,2506.0,1931.0,1907.0,1220.0
19,전통시장,2130241,선유도역 골목형상점가,21687,21092.0,493.0,3445.0,4133.0,4821.0,4929.0,3764.0,271.0,222.0,,102.0,19876.0,556.0,847.0,35.0,10438.0,7632.0,93.0,6694.0,6071.0,4010.0,905.0,299.0
20,전통시장,2130213,방신전통시장,346,267.0,79.0,76.0,37.0,32.0,21.0,101.0,58.0,21.0,,16.0,80.0,132.0,97.0,21.0,215.0,115.0,,12.0,5.0,22.0,59.0,232.0
21,전통시장,2130210,목2동시장,2099,1444.0,655.0,224.0,247.0,255.0,278.0,440.0,366.0,289.0,20.0,,568.0,274.0,983.0,254.0,1138.0,926.0,16.0,639.0,835.0,278.0,264.0,31.0
22,전통시장,2130194,용강동 상점가,435,298.0,137.0,27.0,92.0,41.0,33.0,105.0,80.0,57.0,42.0,,72.0,43.0,173.0,105.0,302.0,67.0,,57.0,149.0,52.0,77.0,18.0
23,전통시장,2130192,동진시장,448,206.0,237.0,40.0,10.0,25.0,65.0,66.0,96.0,141.0,35.0,,40.0,25.0,162.0,181.0,224.0,208.0,10.0,214.0,178.0,10.0,20.0,5.0
24,전통시장,2130191,홍대 걷고싶은 거리,25057,15287.0,9758.0,3156.0,2535.0,2895.0,2842.0,3859.0,5318.0,4440.0,3146.0,12.0,4427.0,4658.0,8623.0,4191.0,9787.0,14517.0,2106.0,11939.0,4440.0,2828.0,2537.0,457.0
25,전통시장,2130190,홍대소상공인상점가,48388,23359.0,25029.0,3792.0,3536.0,3554.0,4284.0,8193.0,14043.0,10986.0,8490.0,43.0,7270.0,8504.0,15639.0,8442.0,23004.0,24939.0,3900.0,22999.0,10602.0,6042.0,3660.0,738.0
26,전통시장,2130186,망원시장,2913,1890.0,1023.0,445.0,421.0,340.0,316.0,368.0,522.0,501.0,,,1312.0,473.0,1124.0,4.0,1157.0,1700.0,13.0,795.0,867.0,644.0,377.0,161.0
27,전통시장,2130183,상암동상점가,20556,16590.0,3966.0,2699.0,3082.0,3397.0,3381.0,4031.0,2003.0,1963.0,194.0,294.0,12045.0,2601.0,4944.0,478.0,11222.0,7994.0,71.0,3382.0,7117.0,4527.0,3322.0,797.0
28,전통시장,2130179,"이화여대 3,5,7길 상점가",37305,31494.0,5811.0,5652.0,6331.0,6508.0,7174.0,5829.0,2495.0,3316.0,,450.0,16958.0,6814.0,12913.0,170.0,5972.0,30059.0,2524.0,21984.0,4468.0,2809.0,3694.0,551.0
29,전통시장,2130178,이대 앞 스타트업 상점가,5474,5413.0,61.0,964.0,1144.0,1101.0,1213.0,991.0,61.0,61.0,,22.0,2299.0,1279.0,1574.0,300.0,348.0,5113.0,162.0,4399.0,357.0,119.0,388.0,35.0
30,전통시장,2130177,인왕시장(홍제골목형상점가),1145,795.0,305.0,197.0,134.0,125.0,174.0,165.0,150.0,155.0,,35.0,444.0,185.0,471.0,10.0,599.0,486.0,15.0,160.0,216.0,237.0,242.0,217.0
31,전통시장,2130170,제일시장,80559,48549.0,32010.0,4103.0,9028.0,13006.0,10038.0,12374.0,15153.0,16857.0,,379.0,32578.0,18372.0,28220.0,1010.0,32377.0,47361.0,1804.0,12487.0,16853.0,18210.0,18407.0,11977.0
32,전통시장,2130167,연신내상점가(연빛거리),41518,27976.0,13542.0,5569.0,3777.0,5910.0,5508.0,7212.0,7879.0,5663.0,1768.0,164.0,11280.0,5916.0,17841.0,4549.0,18427.0,22807.0,2439.0,15332.0,8540.0,7200.0,5608.0,2114.0
33,전통시장,2130152,오!도봉거리 상점가,858,636.0,222.0,148.0,96.0,119.0,119.0,154.0,97.0,125.0,,,221.0,183.0,369.0,85.0,489.0,369.0,,75.0,274.0,263.0,141.0,105.0
34,전통시장,2130146,쌍문시장(쌍문역골목시장),1494,1089.0,400.0,124.0,321.0,226.0,239.0,179.0,184.0,216.0,,5.0,574.0,280.0,501.0,10.0,645.0,720.0,172.0,432.0,180.0,292.0,206.0,83.0
35,전통시장,2130140,숭인시장,2132,1599.0,533.0,254.0,255.0,178.0,328.0,584.0,457.0,76.0,50.0,,,101.0,863.0,1118.0,1311.0,795.0,,438.0,589.0,720.0,309.0,51.0
36,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",1373,975.0,398.0,155.0,174.0,204.0,249.0,193.0,161.0,237.0,,117.0,373.0,430.0,453.0,,604.0,769.0,,57.0,107.0,277.0,449.0,483.0
37,전통시장,2130118,정릉골 골목형상점가,1642,1064.0,578.0,168.0,37.0,224.0,299.0,336.0,307.0,271.0,9.0,,504.0,233.0,878.0,18.0,513.0,1026.0,74.0,485.0,318.0,290.0,308.0,66.0
38,전통시장,2130113,신아타운,2847,1977.0,870.0,555.0,411.0,330.0,246.0,435.0,447.0,423.0,71.0,259.0,517.0,506.0,812.0,682.0,997.0,1850.0,677.0,415.0,238.0,759.0,734.0,24.0
39,전통시장,2130110,면목골목시장(면목시장),3018,2520.0,498.0,472.0,636.0,480.0,466.0,466.0,263.0,235.0,,62.0,1407.0,447.0,1088.0,14.0,1333.0,1643.0,77.0,732.0,804.0,641.0,586.0,135.0
40,전통시장,2130106,중랑동부시장,1625,1088.0,537.0,152.0,277.0,198.0,204.0,257.0,370.0,167.0,139.0,,337.0,239.0,503.0,407.0,745.0,866.0,38.0,490.0,547.0,286.0,140.0,109.0
41,전통시장,2130100,답십리시장,2080,1430.0,650.0,270.0,405.0,363.0,270.0,392.0,308.0,342.0,,,622.0,432.0,1020.0,6.0,1076.0,943.0,12.0,397.0,560.0,388.0,385.0,277.0
42,전통시장,2130098,회기시장,3870,2940.0,930.0,336.0,826.0,649.0,648.0,481.0,272.0,658.0,,10.0,2009.0,282.0,1549.0,20.0,1590.0,2092.0,30.0,1799.0,816.0,439.0,512.0,83.0
43,전통시장,2130079,한아름시장,2922,1834.0,1088.0,342.0,303.0,376.0,360.0,453.0,542.0,546.0,,,645.0,611.0,1465.0,201.0,1244.0,1623.0,241.0,1502.0,435.0,335.0,318.0,35.0
44,전통시장,2130078,화양제일골목시장,1149,666.0,483.0,117.0,63.0,131.0,111.0,244.0,302.0,181.0,21.0,,44.0,56.0,588.0,440.0,779.0,370.0,41.0,752.0,228.0,72.0,51.0,5.0
45,전통시장,2130070,뚝섬역상점가,6289,6046.0,243.0,1111.0,1316.0,1110.0,1268.0,1241.0,243.0,243.0,,9.0,4534.0,317.0,1429.0,,2697.0,2417.0,19.0,1363.0,1549.0,1269.0,663.0,251.0
46,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",4513,3647.0,302.0,671.0,743.0,721.0,894.0,618.0,273.0,29.0,,39.0,1450.0,797.0,1663.0,564.0,2760.0,1189.0,73.0,3067.0,310.0,64.0,416.0,19.0
47,전통시장,2130067,왕십리도선동상점가,537,366.0,171.0,48.0,41.0,42.0,105.0,130.0,135.0,36.0,100.0,,,,60.0,377.0,340.0,179.0,,226.0,155.0,95.0,37.0,6.0
48,전통시장,2130066,행당시장상점가,384,243.0,105.0,52.0,30.0,24.0,34.0,103.0,58.0,47.0,11.0,,10.0,21.0,128.0,157.0,170.0,105.0,5.0,52.0,117.0,47.0,47.0,12.0
49,전통시장,2130061,이태원시장,8987,4111.0,4876.0,666.0,597.0,573.0,805.0,1470.0,2561.0,2315.0,207.0,15.0,1268.0,1589.0,4729.0,1179.0,5207.0,3410.0,118.0,4008.0,2601.0,1076.0,652.0,163.0
50,전통시장,2130058,이촌종합시장,13684,9603.0,4081.0,1801.0,2021.0,1718.0,1755.0,2308.0,2182.0,1899.0,303.0,,5008.0,1937.0,5372.0,1064.0,4786.0,7895.0,228.0,3191.0,3587.0,2690.0,2174.0,813.0
51,전통시장,2130038,"평화시장(통일상가, 동화상가)",9356,4861.0,4495.0,981.0,867.0,856.0,867.0,1290.0,2355.0,2140.0,,,2470.0,2688.0,3825.0,373.0,3943.0,4745.0,40.0,1424.0,3137.0,2563.0,1115.0,408.0
52,전통시장,2130024,남대문시장(자유상가),2014,1321.0,670.0,209.0,232.0,208.0,302.0,370.0,439.0,231.0,,,602.0,533.0,856.0,23.0,1254.0,668.0,24.0,592.0,712.0,237.0,188.0,167.0
53,전통시장,2130015,창신골목시장,1289,668.0,621.0,171.0,89.0,94.0,139.0,175.0,242.0,379.0,84.0,12.0,338.0,269.0,388.0,198.0,816.0,446.0,8.0,484.0,547.0,92.0,99.0,32.0
54,전통시장,2130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",13111,11704.0,1407.0,1936.0,1996.0,2132.0,2843.0,2797.0,1407.0,1407.0,,484.0,9467.0,3145.0,15.0,,5822.0,6669.0,90.0,1870.0,2962.0,3601.0,2106.0,1861.0
55,전통시장,2130010,종로신진시장,952,937.0,15.0,75.0,241.0,228.0,257.0,136.0,15.0,15.0,,15.0,726.0,151.0,60.0,,771.0,91.0,,45.0,136.0,499.0,182.0,
56,전통시장,2130002,세종마을음식문화거리(금천교시장),3420,2274.0,1146.0,457.0,280.0,526.0,447.0,564.0,632.0,514.0,101.0,4.0,1091.0,607.0,1218.0,399.0,1308.0,1951.0,60.0,1069.0,875.0,537.0,439.0,277.0
57,발달상권,2120249,고덕역,75093,53352.0,20733.0,9795.0,10431.0,11265.0,10048.0,11813.0,10748.0,9985.0,,1008.0,29414.0,8763.0,35671.0,237.0,33209.0,39307.0,7270.0,10995.0,10566.0,23573.0,15141.0,4971.0
58,발달상권,2120248,명일역,9498,5934.0,3419.0,1537.0,1421.0,1136.0,223.0,1617.0,1532.0,1887.0,,,3898.0,1513.0,3942.0,145.0,4083.0,5217.0,400.0,1810.0,1922.0,2909.0,1478.0,781.0
59,발달상권,2120246,길동역,589,322.0,262.0,64.0,14.0,5.0,121.0,118.0,122.0,140.0,,5.0,226.0,100.0,217.0,41.0,243.0,300.0,15.0,105.0,124.0,138.0,98.0,65.0
60,발달상권,2120245,둔촌역,12482,7835.0,4647.0,206.0,1862.0,1756.0,1815.0,2196.0,2101.0,2546.0,46.0,89.0,6190.0,1637.0,4150.0,370.0,5530.0,6289.0,367.0,2202.0,2888.0,3362.0,2125.0,872.0
61,발달상권,2120243,천호역,13913,8293.0,5610.0,1729.0,1563.0,1569.0,1434.0,1998.0,3017.0,2593.0,149.0,10.0,3240.0,3164.0,5358.0,1992.0,6259.0,7108.0,108.0,3288.0,4609.0,3210.0,1647.0,506.0
62,발달상권,2120242,강동구청역,5896,3765.0,2131.0,670.0,653.0,619.0,700.0,1123.0,988.0,1143.0,,,2535.0,937.0,2276.0,148.0,2779.0,2288.0,43.0,674.0,1353.0,1522.0,955.0,517.0
63,발달상권,2120239,오금역,29359,22043.0,7316.0,3996.0,4430.0,4086.0,4291.0,5240.0,3890.0,3426.0,21.0,584.0,7020.0,3160.0,13016.0,5558.0,15257.0,12351.0,165.0,4710.0,6839.0,6451.0,5551.0,3899.0
64,발달상권,2120236,장지역(가든파이브),48149,30322.0,17827.0,5470.0,5402.0,5943.0,5402.0,8105.0,9115.0,8712.0,,406.0,22149.0,13574.0,12020.0,,21693.0,22877.0,346.0,8645.0,11003.0,12523.0,6317.0,5735.0
65,발달상권,2120235,문정역,12700,11664.0,1036.0,1801.0,2498.0,2377.0,2325.0,2663.0,756.0,280.0,301.0,1193.0,6432.0,1027.0,2780.0,967.0,6454.0,4936.0,36.0,2987.0,4335.0,1880.0,1597.0,560.0
66,발달상권,2120234,가락시장역,1191,774.0,407.0,130.0,120.0,228.0,135.0,161.0,210.0,197.0,240.0,,,10.0,261.0,680.0,870.0,165.0,,195.0,373.0,230.0,145.0,90.0
67,발달상권,2120231,가락시장,3070,2443.0,627.0,458.0,470.0,518.0,488.0,509.0,258.0,369.0,,,1684.0,458.0,523.0,36.0,1015.0,1263.0,18.0,305.0,511.0,658.0,417.0,371.0
68,발달상권,2120230,송파사거리(송파역),1967,1171.0,796.0,185.0,214.0,174.0,308.0,290.0,466.0,330.0,,116.0,755.0,429.0,435.0,47.0,697.0,940.0,23.0,528.0,516.0,319.0,145.0,104.0
69,발달상권,2120229,방이동먹자골목,11481,7221.0,4260.0,794.0,1493.0,1565.0,1611.0,1758.0,2273.0,1987.0,1261.0,409.0,2636.0,1273.0,4019.0,1883.0,5502.0,4854.0,146.0,3634.0,2796.0,1790.0,1510.0,478.0
70,발달상권,2120228,석촌역(석촌호수),6126,3331.0,2795.0,380.0,529.0,715.0,759.0,948.0,1401.0,1394.0,,,1341.0,885.0,3493.0,407.0,3227.0,2739.0,17.0,2225.0,2588.0,554.0,371.0,210.0
71,발달상권,2120227,잠실역,48168,34515.0,13653.0,5663.0,6846.0,7264.0,7028.0,7714.0,7905.0,5748.0,96.0,248.0,20227.0,9892.0,14094.0,3611.0,20303.0,24562.0,399.0,10148.0,14945.0,11229.0,4914.0,3230.0
72,발달상권,2120226,석촌고분역,1270,737.0,524.0,18.0,107.0,142.0,213.0,257.0,275.0,249.0,115.0,,9.0,45.0,595.0,506.0,755.0,355.0,,186.0,400.0,285.0,151.0,90.0
73,발달상권,2120225,잠실새내역(신천),32650,22530.0,10120.0,3483.0,4258.0,4052.0,4857.0,5880.0,5632.0,4488.0,873.0,108.0,9670.0,3905.0,12113.0,5981.0,16375.0,13209.0,705.0,7690.0,7995.0,7703.0,3857.0,1633.0
74,발달상권,2120224,수서역,5020,3918.0,1102.0,739.0,474.0,806.0,839.0,1060.0,738.0,364.0,474.0,,452.0,287.0,1599.0,2208.0,2417.0,2240.0,,1357.0,1456.0,1115.0,551.0,176.0
75,발달상권,2120222,삼성역,95460,75025.0,20435.0,14470.0,14093.0,15646.0,15385.0,15431.0,10501.0,9934.0,,3424.0,49012.0,14805.0,26219.0,2000.0,37601.0,44778.0,927.0,20808.0,31903.0,18618.0,7389.0,2734.0
76,발달상권,2120221,봉은사역,19576,14708.0,2463.0,2405.0,2743.0,3415.0,3072.0,3073.0,1419.0,1044.0,,2405.0,10716.0,1302.0,4553.0,600.0,6494.0,7449.0,14.0,3283.0,4520.0,3399.0,1944.0,781.0
77,발달상권,2120220,대치역,22629,18011.0,4618.0,3508.0,3172.0,3296.0,3697.0,4338.0,2875.0,1743.0,,66.0,9084.0,4926.0,8190.0,363.0,7742.0,13836.0,2219.0,2422.0,2472.0,7008.0,6076.0,1379.0
78,발달상권,2120219,은마아파트,33960,19346.0,14614.0,4399.0,3918.0,1726.0,4514.0,4789.0,7321.0,7293.0,,99.0,11466.0,6335.0,15535.0,525.0,13802.0,19432.0,5468.0,2157.0,1800.0,12476.0,10361.0,972.0
79,발달상권,2120218,코엑스,12262,6898.0,5364.0,1331.0,1093.0,1288.0,1340.0,1846.0,2978.0,2386.0,,39.0,3424.0,3008.0,4863.0,928.0,5208.0,5471.0,111.0,2419.0,3716.0,2847.0,1200.0,383.0
80,발달상권,2120217,대치사거리,6043,4047.0,1996.0,693.0,728.0,863.0,828.0,935.0,740.0,1256.0,,165.0,3563.0,973.0,1342.0,,2238.0,3174.0,287.0,591.0,905.0,2238.0,1158.0,234.0
81,발달상권,2120216,경기고교사거리(경기고교앞사거리),5025,4161.0,864.0,731.0,770.0,798.0,891.0,971.0,559.0,305.0,,27.0,3056.0,159.0,1717.0,66.0,2061.0,2246.0,13.0,573.0,1302.0,1290.0,638.0,491.0
82,발달상권,2120215,포스코사거리,76962,70644.0,6318.0,12761.0,13781.0,14661.0,15407.0,14034.0,3351.0,2967.0,47.0,1308.0,53539.0,4181.0,15940.0,1947.0,29680.0,30195.0,270.0,15514.0,22644.0,13348.0,5968.0,2136.0
83,발달상권,2120214,영동대교남단교차로,3816,3208.0,597.0,508.0,583.0,694.0,781.0,642.0,305.0,292.0,146.0,11.0,2146.0,209.0,1126.0,178.0,1484.0,1511.0,17.0,459.0,836.0,820.0,498.0,364.0
84,발달상권,2120213,삼성중앙역,29818,24522.0,5296.0,3501.0,4510.0,5217.0,5591.0,5703.0,3146.0,2150.0,1575.0,48.0,11885.0,2565.0,6760.0,6985.0,13352.0,10120.0,96.0,6393.0,8751.0,4458.0,2894.0,882.0
85,발달상권,2120212,한티역,21264,13375.0,7889.0,2437.0,2542.0,2476.0,2748.0,3172.0,4207.0,3682.0,,29.0,8686.0,2514.0,9935.0,100.0,9373.0,10943.0,2003.0,2061.0,2433.0,7384.0,5457.0,978.0
86,발달상권,2120211,도성초등학교,6559,4859.0,1695.0,976.0,886.0,968.0,1054.0,975.0,960.0,735.0,,5.0,2816.0,910.0,2818.0,10.0,2458.0,3827.0,517.0,1127.0,695.0,2202.0,1576.0,167.0
87,발달상권,2120210,선릉역,36011,32564.0,3447.0,5203.0,6615.0,6803.0,7003.0,6940.0,2100.0,1347.0,96.0,108.0,23450.0,2561.0,7912.0,1884.0,15103.0,14324.0,635.0,7110.0,9431.0,6234.0,4293.0,1728.0
88,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",694,490.0,176.0,64.0,66.0,91.0,102.0,167.0,98.0,78.0,82.0,,70.0,85.0,103.0,326.0,308.0,233.0,28.0,128.0,270.0,88.0,34.0,21.0
89,발달상권,2120208,청담사거리(청담동명품거리),115869,87377.0,28492.0,14110.0,16634.0,17281.0,18575.0,20777.0,15660.0,12832.0,1283.0,9654.0,45481.0,23692.0,29542.0,6217.0,38346.0,64113.0,1023.0,33373.0,36512.0,14513.0,10584.0,6445.0
90,발달상권,2120207,선정릉역,10798,9780.0,1018.0,1365.0,2282.0,1925.0,2045.0,2163.0,570.0,448.0,57.0,,6285.0,695.0,2804.0,957.0,3492.0,4788.0,79.0,2277.0,3071.0,1435.0,964.0,456.0
91,발달상권,2120206,개나리아파트,5301,4777.0,524.0,886.0,900.0,1069.0,1021.0,901.0,350.0,174.0,23.0,,3431.0,730.0,1062.0,55.0,2168.0,2683.0,189.0,973.0,1260.0,1376.0,848.0,207.0
92,발달상권,2120205,매봉역,59177,44253.0,14924.0,6216.0,7229.0,9583.0,9642.0,11583.0,7170.0,7754.0,822.0,714.0,25261.0,8779.0,18585.0,5016.0,22102.0,28602.0,335.0,11224.0,15152.0,10553.0,8594.0,4848.0
93,발달상권,2120203,강남구청역,16687,15120.0,1567.0,2479.0,3105.0,3093.0,3292.0,3151.0,931.0,636.0,43.0,89.0,11098.0,1434.0,3330.0,693.0,5775.0,7914.0,103.0,4028.0,4784.0,2681.0,1399.0,692.0
94,발달상권,2120202,압구정로데오역(압구정로데오),209533,144498.0,65035.0,22536.0,27094.0,28145.0,29230.0,37493.0,37354.0,27681.0,13035.0,748.0,70095.0,40791.0,52754.0,32110.0,85583.0,101399.0,2489.0,64959.0,67885.0,27767.0,14815.0,9079.0
95,발달상권,2120201,도곡1동,9152,8343.0,736.0,1649.0,1793.0,1796.0,1569.0,1536.0,343.0,393.0,73.0,2640.0,3743.0,1259.0,1162.0,275.0,3606.0,3620.0,60.0,1221.0,2195.0,1791.0,1739.0,220.0
96,발달상권,2120200,학동사거리,140905,88698.0,52207.0,12160.0,15862.0,17369.0,19081.0,24226.0,29760.0,22447.0,5521.0,1250.0,38477.0,31040.0,47940.0,16677.0,48012.0,78837.0,1667.0,45687.0,42531.0,17708.0,13692.0,5576.0
97,발달상권,2120199,경복아파트교차로,1251,1143.0,108.0,184.0,250.0,241.0,260.0,208.0,108.0,108.0,25.0,,517.0,133.0,183.0,393.0,326.0,192.0,,42.0,225.0,134.0,108.0,8.0
98,발달상권,2120198,구역삼세무서,6265,206.0,75.0,24.0,24.0,86.0,48.0,24.0,25.0,50.0,36.0,15.0,3158.0,397.0,12.0,183.0,97.0,12.0,15.0,1033.0,1366.0,24.0,37.0,48.0
99,발달상권,2120197,역삼역,72174,66878.0,5296.0,11636.0,13166.0,14557.0,14456.0,13063.0,2986.0,2310.0,1127.0,398.0,46915.0,4499.0,13815.0,5420.0,28018.0,26446.0,146.0,15308.0,21537.0,10682.0,5095.0,1707.0
100,발달상권,2120196,서울세관,380,322.0,58.0,64.0,40.0,41.0,71.0,106.0,29.0,29.0,213.0,,,,4.0,163.0,168.0,58.0,,36.0,36.0,52.0,92.0,10.0
101,발달상권,2120195,성수대교남단,59012,44134.0,14878.0,4741.0,9131.0,9394.0,9910.0,10958.0,10266.0,4612.0,2020.0,37.0,21544.0,8031.0,19931.0,7449.0,25749.0,25891.0,823.0,17874.0,17770.0,7132.0,5430.0,2614.0
102,발달상권,2120194,언주역(차병원),14523,14387.0,131.0,3039.0,2174.0,3221.0,3233.0,2720.0,63.0,68.0,29.0,81.0,13669.0,416.0,148.0,175.0,5519.0,6915.0,5.0,4745.0,4896.0,1846.0,778.0,168.0
103,발달상권,2120193,도산공원교차로,12340,9141.0,3199.0,1450.0,1728.0,1974.0,1871.0,2118.0,1752.0,1447.0,,78.0,3746.0,2706.0,3827.0,1983.0,3939.0,4777.0,28.0,1435.0,2818.0,1779.0,1391.0,1268.0
104,발달상권,2120192,뱅뱅사거리,4895,4729.0,166.0,878.0,996.0,1041.0,812.0,1002.0,128.0,38.0,4.0,,3054.0,36.0,1174.0,589.0,1912.0,1386.0,11.0,722.0,1281.0,680.0,500.0,107.0
105,발달상권,2120191,학동역,13222,11595.0,1627.0,2005.0,2257.0,2394.0,2599.0,2340.0,1044.0,583.0,318.0,176.0,6315.0,2024.0,3191.0,1198.0,4737.0,5969.0,49.0,3036.0,3821.0,1568.0,1660.0,575.0
