,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,184370,137220,47150,25567,24440,28586,29207,29420,25433,21717,,4486.0,82495,36015,58675,2699.0,70612,84403,1612.0,43165.0,54221.0,28596.0,19887.0,7534.0
1,관광특구,1001495,잠실 관광특구,277977,182811,95166,36138,36250,37051,35815,37557,51003,44163,1147.0,26074.0,71422,77685,90754,10895.0,116682,145679,3237.0,60827.0,81825.0,57081.0,37989.0,21399.0
2,관광특구,1001494,종로?청계 관광특구,332000,248152,83848,46130,49040,49020,52979,50983,48967,34881,1476.0,30553.0,128555,78571,82766,10079.0,154932,147604,1670.0,69684.0,78507.0,66837.0,55572.0,30278.0
3,관광특구,1001493,동대문패션타운 관광특구,302924,224109,78815,44474,43405,43504,46437,46289,45297,33518,7672.0,31643.0,79470,65166,99228,19745.0,118945,175492,3973.0,88987.0,84665.0,53450.0,42215.0,21149.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,579306,501645,77661,97969,99078,98537,109702,96359,44878,32783,851.0,71576.0,307228,79221,114065,6365.0,267369,252298,1695.0,95457.0,155591.0,132273.0,92120.0,42538.0
5,관광특구,1001491,이태원 관광특구,46264,30822,15442,5168,5798,6036,6423,7397,8517,6925,868.0,207.0,9163,13687,17235,5104.0,15404,28800,417.0,22341.0,13058.0,3541.0,3940.0,908.0
6,전통시장,2130326,고덕 골목형상점가,52419,37476,14943,6073,7092,8216,8341,7754,8438,6505,,2325.0,17845,12559,19392,298.0,23794,27654,472.0,6845.0,12185.0,14374.0,11495.0,6078.0
7,전통시장,2130325,명일전통시장,107,74,33,8,9,33,8,16,8,25,,,58,8,33,,41,58,,42.0,8.0,41.0,8.0,
8,전통시장,2130324,길동복조리시장,7300,5221,2079,872,1182,1087,1255,825,1155,924,,179.0,2402,1603,2806,310.0,3834,3392,,986.0,1410.0,2084.0,1757.0,989.0
9,전통시장,2130323,둔촌역전통시장,2810,1766,1044,651,293,203,181,438,480,564,,31.0,380,894,1311,194.0,1389,1290,,151.0,221.0,716.0,885.0,705.0
10,전통시장,2130322,고분다리전통시장,3844,2629,1215,480,622,493,433,601,507,708,36.0,16.0,796,1013,1665,318.0,1766,2032,150.0,759.0,1051.0,719.0,754.0,364.0
11,전통시장,2130320,암사종합시장,110557,75742,34815,18488,17531,11517,12789,15417,17675,17140,,3979.0,23384,28926,52225,2043.0,50917,59495,401.0,9354.0,21848.0,29249.0,31263.0,18298.0
12,전통시장,2130319,성내전통시장,6531,4143,2388,592,850,1002,938,761,1278,1110,,194.0,606,517,3795,1419.0,4112,2419,,1182.0,1699.0,1478.0,1103.0,1069.0
