,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001496,강남 마이스 관광특구,325918,240124,85794,42557,44212,47949,50029,55377,45088,40706,44.0,7538.0,145769,62168,102784,7615.0,109777,164811,4453.0,75007.0,91680.0,53002.0,36632.0,13814.0
1,관광특구,1001495,잠실 관광특구,364508,237623,126885,49654,43923,45363,45753,52930,63998,62887,9697.0,31350.0,94210,99806,114378,15067.0,155661,190852,4155.0,74554.0,110816.0,81637.0,49894.0,25456.0
2,관광특구,1001494,종로?청계 관광특구,384852,296241,88611,51848,56747,59374,60913,67359,53194,35417,1485.0,33109.0,153607,83992,94539,18120.0,176228,174025,2251.0,75059.0,88503.0,80446.0,65191.0,38807.0
3,관광특구,1001493,동대문패션타운 관광특구,401731,299287,102444,57395,55797,61966,62128,62001,57840,44604,14249.0,55057.0,103631,84092,116825,27877.0,159167,231122,6300.0,109219.0,106099.0,72864.0,63802.0,32011.0
4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,837489,675753,161736,123581,132794,136381,138381,144616,92290,69446,4236.0,95461.0,380696,138549,196500,22047.0,369712,398616,4782.0,161384.0,226519.0,185701.0,126679.0,63265.0
5,관광특구,1001491,이태원 관광특구,79534,48668,30866,7917,8238,8772,9219,14522,16863,14003,3472.0,2496.0,14634,19995,25860,13077.0,27084,49137,1013.0,36320.0,22576.0,8248.0,6315.0,1748.0
6,전통시장,2130326,고덕 골목형상점가,64468,47113,17355,8494,8678,9945,9474,10522,10532,6823,,3939.0,22946,13684,23409,490.0,29352,35116,873.0,7853.0,16209.0,18275.0,13854.0,7404.0
7,전통시장,2130325,명일전통시장,248,185,63,26,48,43,15,53,25,38,,,100,31,117,,99,149,,61.0,90.0,35.0,53.0,9.0
8,전통시장,2130324,길동복조리시장,4846,3344,1502,525,499,671,869,780,844,658,12.0,217.0,1937,1177,1426,77.0,2804,2042,13.0,443.0,690.0,1507.0,1210.0,983.0
9,전통시장,2130323,둔촌역전통시장,3845,2990,855,229,460,459,636,1206,474,381,,31.0,321,780,2102,611.0,2200,1478,31.0,214.0,442.0,1055.0,1063.0,873.0
10,전통시장,2130322,고분다리전통시장,1889,1413,476,177,310,284,245,397,200,276,24.0,8.0,494,452,823,88.0,741,1029,28.0,394.0,402.0,263.0,442.0,241.0
